0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198
1.0,0.95679927,0.9524543,0.9480891,0.907894,0.9324553,0.9876493,0.94553983,0.93589514,0.93472135,0.9756109,0.91455495,0.9450507,0.9162723,0.9917642,0.9275515,0.98234016,0.9130969,0.86466885,0.9450904,0.85536957,0.90328914,0.93588644,0.8712211,0.94328594,0.9073599,0.9568361,0.89187235,0.90087885,0.9320173,0.9205515,0.9271449,0.9291508,0.93577325,0.92141074,0.9381246,0.93500924,0.9558053,0.9623134,0.9402244,0.8546082,0.9708548,0.9067856,0.9809348,0.87035763,0.92261,0.89239025,0.9641322,0.94754654,0.96562254,0.9114382,0.9668743,0.8768275,0.9529611,0.7213855,0.9304526,0.93269384,0.8732405,0.87004375,0.90779686,0.9506783,0.9617168,0.950382,0.942157,0.9659052,0.9743422,0.8954015,0.9671074,0.94187045,0.9259756,0.9443418,0.960411,0.9819077,0.97813517,0.96491873,0.9348601,0.8789951,0.74139535,0.93003356,0.94317615,0.92764235,0.9798112,0.9058618,0.95627123,0.92058617,0.8880099,0.9444715,0.9820178,0.9426967,0.93747354,0.7831312,0.8898248,0.95853364,0.92327154,0.91998917,0.9436103,0.71276987,0.80521286,0.92265534,0.92185956,0.96028876,0.93222785,0.9651039,0.90151966,0.917088,0.90738094,0.9409679,0.8807324,0.95553625,0.92454743,0.93615264,0.9599388,0.85426235,0.9566264,0.97971296,0.86002934,0.9226563,0.91540587,0.96579564,0.96781105,0.9021975,0.9079045,0.92061335,0.89874065,0.9506391,0.9110179,0.9008359,0.95669377,0.96203053,0.8546435,0.9436362,0.95994973,0.9510301,0.97587025,0.9556649,0.92193806,0.94876444,0.9566122,0.88161397,0.96917474,0.93356043,0.91060466,0.7150538,0.9620359,0.9637665,0.97242814,0.9785039,0.93156433,0.96279633,0.96579564,0.982872,0.9202318,0.92959726,0.93969214,0.9654273,0.9135179,0.9610667,0.9572793,0.8031231,0.95588076,0.9474683,0.94942564,0.95333755,0.9718726,0.96889395,0.96551764,0.95497215,0.93071246,0.9608534,0.96952194,0.9699457,0.94889355,0.958863,0.9304356,0.9393736,0.9505125,0.93283296,0.94682324,0.95619786,0.9569596,0.9399066,0.923329,0.9298166,0.92057514,0.9303788,0.91986525,0.9113517,0.9140692,0.9033573,0.95205027,0.930877,0.95582503,0.9650286,0.9610678,0.9652448,0.9707526,0.9217142,0.91530013,0.9016385
0.95679927,0.9999998,0.94718635,0.9259893,0.9171516,0.92520225,0.95812076,0.9468026,0.93732953,0.9415198,0.95070004,0.9263651,0.94329333,0.934186,0.9554498,0.9411291,0.95322233,0.9285017,0.8884649,0.9336035,0.88135564,0.893259,0.9195321,0.8950552,0.92581564,0.9168485,0.9384079,0.9003803,0.90364623,0.9222072,0.9331399,0.9475992,0.9336107,0.9519445,0.91442955,0.9446387,0.9436538,0.94035304,0.9497385,0.93456745,0.86313593,0.95073533,0.93315554,0.9602308,0.89122486,0.9315921,0.9099912,0.9445082,0.94742453,0.9421668,0.9274881,0.9620873,0.8933641,0.94057757,0.7413846,0.93700856,0.9025295,0.9002334,0.85810757,0.91955197,0.92174834,0.9625131,0.9466308,0.94409114,0.96122193,0.9498977,0.92050445,0.9511278,0.9266811,0.9391315,0.92678493,0.9411228,0.9607551,0.9616904,0.95278424,0.93729734,0.88569397,0.7783449,0.93516004,0.9442135,0.9705162,0.95762926,0.9211904,0.94592834,0.93499327,0.8977523,0.9439546,0.9552846,0.9436774,0.9591603,0.79456437,0.91255116,0.9382409,0.93317366,0.9326092,0.9193386,0.7282987,0.8236818,0.9149629,0.9282564,0.96247864,0.9101182,0.9577,0.8971241,0.90268093,0.8992277,0.93118805,0.8951023,0.96465445,0.9339194,0.9454133,0.943704,0.8754427,0.9537618,0.95691967,0.8816773,0.925529,0.9195293,0.9538765,0.95290434,0.9288527,0.9361872,0.95301795,0.9107995,0.93819886,0.9255583,0.9195858,0.93953717,0.9613973,0.8642711,0.9395794,0.96967864,0.9415804,0.95071757,0.921771,0.93903804,0.94045484,0.948102,0.9119549,0.9685998,0.9284272,0.9273762,0.72375333,0.94832087,0.9426983,0.95161444,0.96925235,0.9245894,0.9423585,0.9538765,0.95454264,0.92167044,0.9334132,0.9345312,0.94808865,0.89945674,0.9410337,0.9352248,0.80315006,0.9311707,0.9209872,0.92381823,0.946582,0.9476713,0.94762397,0.9412433,0.95752496,0.9273429,0.9502273,0.95907354,0.9579779,0.9383249,0.956865,0.93212104,0.9141527,0.94243705,0.93189657,0.9256362,0.9350357,0.9452511,0.9330088,0.9175016,0.9199157,0.91420186,0.92566,0.9145404,0.90570575,0.908348,0.90590274,0.9444523,0.9422395,0.95002925,0.9421477,0.9396789,0.94697034,0.9475772,0.9449753,0.9273957,0.9013047
0.9524543,0.94718635,1.0,0.91925,0.9323747,0.94279456,0.955147,0.94238305,0.94224024,0.90365493,0.9439954,0.9649502,0.9253825,0.9363018,0.9547756,0.9539538,0.9571488,0.9416121,0.91179985,0.91820425,0.9190166,0.9250032,0.94711983,0.90469086,0.91804254,0.92140305,0.93706536,0.9288478,0.92014235,0.9395218,0.9462427,0.949304,0.9387069,0.96047854,0.93916035,0.9345429,0.96236503,0.9381994,0.9207774,0.9593112,0.88936716,0.95764565,0.9393394,0.94814444,0.92477775,0.9514735,0.91300464,0.947189,0.9886659,0.9546002,0.94772136,0.9752058,0.8953856,0.93410736,0.74280924,0.9629187,0.92004573,0.9111592,0.87612784,0.9374554,0.9239295,0.9622599,0.9501825,0.92634296,0.96986234,0.9435692,0.9359806,0.93694323,0.94334507,0.9536146,0.9336661,0.9250057,0.94714975,0.9472213,0.9425671,0.944491,0.90833586,0.8009348,0.94745725,0.94488305,0.9208127,0.9472045,0.94260454,0.94708633,0.945457,0.92009574,0.9429585,0.9547204,0.94583315,0.94515276,0.8288085,0.91801697,0.9455111,0.92228043,0.93938637,0.94028753,0.7445646,0.835394,0.93907875,0.9370402,0.94693786,0.94196975,0.93581206,0.919044,0.8994912,0.90313005,0.9416858,0.92251503,0.967834,0.9439441,0.9532192,0.92794454,0.9134944,0.9578489,0.9373045,0.9213488,0.95231664,0.93416333,0.9184787,0.9340564,0.944249,0.94319665,0.9390955,0.9292931,0.95301056,0.93627334,0.94028676,0.92600733,0.94342583,0.8873415,0.9517523,0.93084306,0.9513788,0.94413996,0.9329798,0.9507741,0.9314071,0.9278153,0.9134542,0.9729439,0.9487057,0.95542824,0.7342373,0.9602519,0.93387204,0.95651877,0.96349406,0.93309546,0.93051106,0.9184787,0.9561906,0.92914414,0.9598715,0.935194,0.9450736,0.90501857,0.94634366,0.94457376,0.83647585,0.9442426,0.9367733,0.95062923,0.95644844,0.96141607,0.9518758,0.95969856,0.97626734,0.9814738,0.9605994,0.95359254,0.93155634,0.95474905,0.9482099,0.95028055,0.9300827,0.9474994,0.95116645,0.94230604,0.9543536,0.9453979,0.92626804,0.94348466,0.94559014,0.94089794,0.9445516,0.941223,0.93229365,0.93933123,0.93311393,0.95163906,0.94975233,0.9504366,0.9553687,0.95817596,0.9468522,0.95193887,0.9421828,0.94345546,0.93899864
0.9480891,0.9259893,0.91925,0.99999976,0.87691957,0.9128126,0.9460896,0.92201316,0.9253398,0.9011733,0.9351409,0.87824774,0.9020455,0.86654353,0.9501425,0.91361153,0.9314024,0.898141,0.85340416,0.9448012,0.8432685,0.8468833,0.8814146,0.84543,0.98793995,0.8758103,0.92123854,0.87147325,0.8904704,0.91743207,0.92758787,0.9154577,0.9318878,0.9224578,0.9321722,0.91117966,0.9159962,0.90327424,0.93402076,0.9254601,0.83448267,0.9218259,0.87679154,0.9388689,0.8603495,0.8987586,0.84937125,0.92910135,0.9090462,0.92888594,0.8976122,0.9372678,0.87031186,0.9282868,0.6756836,0.91576254,0.92892754,0.8449235,0.90224004,0.87020004,0.9183092,0.9392437,0.92892826,0.89780843,0.9243467,0.93458456,0.87921804,0.9252044,0.9152956,0.8934181,0.8953059,0.9676159,0.941434,0.95285547,0.9317025,0.90197945,0.83716583,0.7403582,0.8980384,0.91911125,0.90071046,0.9400401,0.90021485,0.92117596,0.8776207,0.8580805,0.90731424,0.9295819,0.92562956,0.9010495,0.7528728,0.8492522,0.90505004,0.8897069,0.8802837,0.8868028,0.66488516,0.76567334,0.92732877,0.8926313,0.9344307,0.9095999,0.9379748,0.87029815,0.89382184,0.8666681,0.9129137,0.8431854,0.92416835,0.91253793,0.91258514,0.9621836,0.8234068,0.9431526,0.93103087,0.8218423,0.88947093,0.8777807,0.93919325,0.9640038,0.87961364,0.88802147,0.87904274,0.86048317,0.92537,0.8871141,0.8868017,0.922165,0.93550634,0.8250241,0.9359045,0.93307203,0.9303211,0.9362442,0.938301,0.8992853,0.9238517,0.9193528,0.85668427,0.9225404,0.93034637,0.8767492,0.67253065,0.9324908,0.9359536,0.9338864,0.9420704,0.888988,0.92866826,0.93919325,0.92803013,0.889374,0.894264,0.9349593,0.95786333,0.96603465,0.9498185,0.94447976,0.7627403,0.9097984,0.9000797,0.905463,0.9222237,0.93259853,0.9303336,0.9228966,0.9226483,0.90611494,0.92512155,0.9440011,0.93814325,0.93394303,0.9359628,0.91811246,0.9100704,0.9458709,0.8939752,0.94108784,0.92990386,0.93633246,0.90764606,0.90753937,0.91740346,0.9007278,0.92273605,0.9048568,0.89872605,0.90519965,0.89379764,0.92126524,0.9011179,0.91814864,0.93206024,0.9261389,0.9599214,0.941154,0.89092374,0.887688,0.87691474
0.907894,0.9171516,0.9323747,0.87691957,0.9999999,0.922009,0.90194386,0.8988842,0.89647996,0.87435,0.89368796,0.91642344,0.8694997,0.9427304,0.9070308,0.9266764,0.90320575,0.94645,0.9089806,0.8903974,0.92657936,0.8705803,0.89709634,0.9185679,0.87742555,0.91655755,0.89699316,0.93463707,0.8879757,0.9047685,0.9067132,0.91308427,0.91427815,0.9324771,0.8798408,0.8937706,0.930722,0.89016545,0.8894839,0.92714894,0.89449924,0.91493034,0.9354168,0.8965258,0.9042863,0.9428977,0.91564703,0.906423,0.93073016,0.90301085,0.92673206,0.9235939,0.88304317,0.8861195,0.7793499,0.9435074,0.8675276,0.9135895,0.8128507,0.92294353,0.9090444,0.9174927,0.9006359,0.8871373,0.9146618,0.88988775,0.9138177,0.89213526,0.9229269,0.9448347,0.91097456,0.8828309,0.90015554,0.9136889,0.8983537,0.9005329,0.8600488,0.7299092,0.9477464,0.94330126,0.919987,0.8963351,0.89952976,0.9319602,0.9558541,0.9246343,0.9433404,0.90537924,0.9395359,0.9307244,0.75960433,0.90923166,0.90911686,0.9290099,0.9384639,0.8880713,0.75712603,0.8182297,0.8791507,0.94655406,0.8911748,0.8937398,0.88766307,0.9185072,0.9045586,0.8805775,0.8910854,0.9060873,0.91274625,0.8960129,0.91930795,0.8848073,0.8728703,0.9061837,0.8922035,0.89648783,0.94281894,0.9672103,0.8832706,0.8948574,0.94095457,0.9341985,0.92502224,0.9224994,0.92130077,0.94087917,0.93165743,0.88759756,0.89111006,0.87284356,0.9095299,0.8804309,0.903492,0.8934916,0.8958647,0.94585025,0.88047266,0.9015341,0.88780874,0.9303373,0.8922932,0.90799904,0.74624133,0.9432087,0.91143614,0.9216896,0.9167352,0.93573254,0.88986766,0.8832706,0.9069473,0.93769664,0.9225167,0.88163245,0.8974134,0.84870684,0.9029639,0.8995615,0.7977625,0.8961132,0.8915168,0.9029902,0.9175134,0.90890956,0.8961266,0.9052665,0.92747796,0.93127835,0.9248464,0.9180701,0.8989592,0.9057809,0.9001454,0.91596425,0.9094447,0.91169864,0.9106813,0.89573014,0.90928125,0.89062953,0.89862114,0.8912489,0.8927082,0.889524,0.8880773,0.8859422,0.8775768,0.883364,0.86603856,0.90030634,0.9563978,0.9235096,0.89071065,0.89311296,0.9145526,0.9042791,0.93483496,0.94670475,0.8957111
0.9324553,0.92520225,0.94279456,0.9128126,0.922009,1.0,0.92773056,0.92336595,0.94073415,0.88147855,0.92177415,0.91613543,0.88871765,0.895535,0.9341782,0.93788165,0.9252679,0.94615024,0.905427,0.9268949,0.8948197,0.8900243,0.9156478,0.8949887,0.91289866,0.91591984,0.91449344,0.91159177,0.90731364,0.91727114,0.92927873,0.91861093,0.93627,0.93710494,0.9384492,0.9325874,0.94134784,0.9056746,0.9179043,0.9344609,0.8898853,0.92649406,0.90687263,0.92877424,0.92642164,0.9245719,0.8705849,0.92674196,0.9368619,0.9358882,0.930979,0.95154226,0.89835656,0.9201926,0.7147793,0.93194866,0.90909624,0.8596147,0.87395704,0.91635895,0.8988533,0.9374869,0.9271598,0.90646684,0.9325078,0.92304444,0.914459,0.9152137,0.93325746,0.9334028,0.929179,0.92578435,0.9295615,0.93019444,0.92006195,0.93953943,0.8622032,0.7582722,0.9453876,0.9068519,0.8922472,0.92735994,0.9229363,0.9555613,0.8984148,0.89692366,0.9272891,0.92783624,0.9355689,0.9071915,0.7829263,0.90593374,0.91562647,0.90130705,0.9203399,0.90176415,0.71506083,0.7801661,0.92796564,0.90771705,0.91893184,0.918661,0.9111484,0.9289703,0.90783596,0.9073361,0.91243994,0.9115724,0.9379817,0.93933266,0.941996,0.92665446,0.9063871,0.9415462,0.92298657,0.9066291,0.9223956,0.91657084,0.9049335,0.92792624,0.91419935,0.91179407,0.9103434,0.9013342,0.9328158,0.93405634,0.9522462,0.91609955,0.92723596,0.8792642,0.95266986,0.9219671,0.93209565,0.92194986,0.91710496,0.91748774,0.9105481,0.91311014,0.89959717,0.9450073,0.9463048,0.9159516,0.7051989,0.9349184,0.9127822,0.9290855,0.9384016,0.89361554,0.9134691,0.9049335,0.9276787,0.90029526,0.9279473,0.9219011,0.92723984,0.8957291,0.9278904,0.9229548,0.7840273,0.9238795,0.9172109,0.9277907,0.95173633,0.9403319,0.9365649,0.93605983,0.9422569,0.9397541,0.9420352,0.93961346,0.9207362,0.9357531,0.93358815,0.95007586,0.90317047,0.92673117,0.9330602,0.92503595,0.920169,0.92191064,0.91370237,0.9281093,0.9290044,0.92471534,0.92788196,0.9249476,0.9119797,0.91955614,0.9086575,0.93510455,0.928638,0.9506222,0.94281244,0.9416386,0.9394423,0.92847085,0.92296076,0.9068066,0.9272195
0.9876493,0.95812076,0.955147,0.9460896,0.90194386,0.92773056,1.0000002,0.9448426,0.9322189,0.9349774,0.981624,0.92244905,0.9467517,0.9201323,0.9920892,0.9204484,0.9909946,0.90763545,0.858865,0.9377166,0.85728794,0.912899,0.94559497,0.8745022,0.94124913,0.9090015,0.96481156,0.8931205,0.89777434,0.930228,0.92538327,0.9332321,0.92337847,0.93978155,0.91804546,0.9364296,0.9374218,0.96505046,0.9604808,0.93364656,0.85999197,0.98029447,0.90737927,0.9829477,0.8651132,0.91939527,0.8954151,0.96821463,0.95384073,0.9689195,0.9067318,0.9654121,0.8693021,0.9553158,0.7270386,0.9284888,0.9346439,0.88606626,0.8610208,0.9066124,0.93986166,0.95945656,0.95001626,0.9437158,0.9725442,0.98141825,0.89952356,0.97572875,0.9445394,0.9256794,0.9459874,0.9497371,0.9840742,0.9648086,0.94985783,0.9407197,0.8790643,0.7561906,0.92699134,0.9368123,0.92929935,0.9827076,0.9067931,0.9485786,0.9188018,0.8904404,0.9362579,0.97740746,0.9330752,0.9406477,0.7881671,0.8958825,0.96479607,0.9218559,0.9207181,0.9416509,0.72421706,0.8163711,0.92191267,0.9184578,0.9626548,0.92796445,0.96495587,0.89674574,0.9139528,0.9157064,0.93950474,0.88154244,0.96246207,0.9289795,0.9384581,0.9607854,0.85167855,0.94990826,0.9801674,0.85974056,0.9233358,0.91382754,0.9655987,0.96157944,0.9066981,0.91090554,0.91849613,0.89981604,0.9480411,0.90975595,0.8944551,0.95601475,0.9660467,0.8598508,0.9377041,0.9569714,0.9506669,0.9817337,0.9505259,0.9256021,0.95961475,0.95803285,0.88633525,0.9667119,0.9304416,0.9158949,0.7288954,0.9523443,0.9547873,0.9652977,0.9761363,0.92123204,0.96732956,0.9655987,0.97663,0.9127626,0.9285326,0.9357799,0.9587911,0.9135139,0.9558241,0.9555012,0.8123886,0.9538586,0.9476288,0.9457009,0.95256144,0.9753315,0.9721104,0.96916103,0.9549305,0.93163556,0.95747185,0.96114016,0.9643211,0.9519166,0.9526645,0.9213129,0.9293273,0.9393053,0.93390316,0.94430304,0.94744325,0.95014036,0.9385264,0.92457455,0.9283615,0.9218054,0.93288183,0.9218716,0.91188174,0.91602516,0.9066764,0.9456885,0.9292999,0.9532634,0.9687822,0.96480644,0.9607462,0.9758138,0.9195634,0.9147907,0.901898
0.94553983,0.9468026,0.94238305,0.92201316,0.8988842,0.92336595,0.9448426,0.99999976,0.9482736,0.911414,0.94846857,0.9301994,0.9461123,0.90084505,0.942179,0.9229989,0.948706,0.92363757,0.89573735,0.930907,0.8844862,0.9224688,0.9377651,0.87394035,0.920853,0.9093794,0.93814236,0.89723754,0.93644804,0.9220495,0.92366207,0.9413766,0.9164982,0.94681096,0.93890375,0.93329626,0.9437269,0.9510072,0.92844176,0.9211231,0.86450696,0.94828117,0.9373269,0.9522789,0.89092016,0.93452466,0.9123095,0.9408747,0.9417695,0.94384277,0.91113293,0.9515526,0.9033824,0.94111896,0.735294,0.9419012,0.914006,0.890382,0.8738417,0.9170635,0.92327696,0.9498668,0.97982466,0.9469445,0.94910204,0.9485663,0.93827975,0.93944186,0.91624975,0.9294544,0.92768216,0.93719304,0.9475761,0.9457038,0.94710237,0.9444128,0.9183302,0.79579335,0.9280951,0.9140303,0.9165661,0.9497297,0.9270605,0.940858,0.9170922,0.90124243,0.9155823,0.95054555,0.91563314,0.9210156,0.8314914,0.91479313,0.94922113,0.91704977,0.911001,0.9409299,0.7326907,0.84019434,0.9442587,0.9090353,0.9503063,0.92499745,0.94466233,0.88446075,0.90199685,0.8980286,0.9675585,0.8998631,0.943619,0.9447717,0.9579396,0.9347057,0.8878787,0.95095044,0.9346397,0.88386464,0.9362216,0.89464206,0.9263822,0.94419354,0.9333166,0.93286836,0.92648077,0.9331869,0.93933713,0.9097018,0.90582687,0.9270799,0.94913113,0.86425686,0.937257,0.9470546,0.97665036,0.94819295,0.92603934,0.9076118,0.9285563,0.9259472,0.8947192,0.9567462,0.9591945,0.91550326,0.73049253,0.93104345,0.9212445,0.9387947,0.95374894,0.90224195,0.93320817,0.9263822,0.94999707,0.89405024,0.9296114,0.9271147,0.9458841,0.89523447,0.94633764,0.94302976,0.8377094,0.938877,0.93078923,0.9341034,0.94661653,0.94687533,0.947656,0.9436122,0.9387573,0.92675436,0.93572116,0.93759453,0.93561804,0.93638474,0.9501823,0.9339255,0.9099865,0.92208743,0.92186517,0.9179896,0.9258702,0.9308129,0.91640353,0.95573765,0.950245,0.95431733,0.9532538,0.95393264,0.9432452,0.9429719,0.9306975,0.9394161,0.91550386,0.9424439,0.9455577,0.9483936,0.9360883,0.9476322,0.9287757,0.9145224,0.9327922
0.93589514,0.93732953,0.94224024,0.9253398,0.89647996,0.94073415,0.9322189,0.9482736,1.0,0.9048785,0.92633605,0.9365542,0.9432357,0.8764455,0.9367825,0.92200184,0.93144375,0.91461176,0.89912623,0.93065715,0.8672327,0.9024148,0.9224591,0.87425935,0.9220896,0.9001294,0.9166007,0.89587736,0.910828,0.92874414,0.93164027,0.9255365,0.9258641,0.94118357,0.9407437,0.94209766,0.9423159,0.9321561,0.91822016,0.9353684,0.85053843,0.92960143,0.91738385,0.93272424,0.8995592,0.91747206,0.892567,0.9175205,0.93967205,0.93157136,0.9054644,0.95407766,0.9071702,0.9376639,0.7081733,0.92631656,0.91113544,0.8746637,0.90077955,0.91172975,0.90762985,0.96096957,0.94803333,0.9445415,0.9501059,0.9285957,0.92324173,0.9150597,0.9278451,0.94076395,0.91425794,0.9381472,0.9283614,0.94757867,0.9511919,0.9338392,0.89057887,0.78098285,0.9319073,0.91367996,0.89929646,0.9301541,0.92810655,0.9457485,0.9064026,0.8972906,0.9004005,0.93408763,0.91010934,0.9168815,0.8125797,0.89825845,0.9261007,0.9084978,0.92002606,0.9237393,0.71254134,0.7987057,0.9449331,0.9057648,0.9599668,0.9246709,0.94059616,0.8884145,0.8921548,0.87927306,0.9309484,0.8881452,0.94322026,0.94371676,0.9477136,0.9260889,0.8890613,0.96067643,0.92445254,0.87912923,0.90761995,0.89242685,0.91179717,0.93937564,0.91134024,0.9141526,0.93128186,0.9089869,0.9248701,0.9224455,0.90740776,0.9173579,0.957103,0.8646988,0.9883935,0.9434352,0.9451874,0.9257877,0.92205405,0.90436625,0.9203336,0.9125037,0.9064839,0.9494009,0.95264876,0.91868746,0.71120656,0.92574155,0.92144465,0.9420202,0.95330787,0.8859302,0.9147747,0.91179717,0.9328348,0.88280433,0.94573724,0.9420632,0.94202507,0.9102806,0.9378936,0.931817,0.8032866,0.9241092,0.91562057,0.92521256,0.9611946,0.9425059,0.93367493,0.9340688,0.94359434,0.9387263,0.9367995,0.9433533,0.92460644,0.9420133,0.9572394,0.975935,0.90853393,0.9418985,0.93832487,0.93072844,0.94040173,0.95164424,0.92394745,0.9328426,0.93526095,0.93180096,0.94552004,0.93296957,0.92149353,0.9259551,0.9240726,0.9544918,0.9342526,0.95200753,0.9378723,0.9413508,0.93092227,0.93027806,0.92984194,0.9183506,0.92203337
0.93472135,0.9415198,0.90365493,0.9011733,0.87435,0.88147855,0.9349774,0.911414,0.9048785,1.0000001,0.92149335,0.8856535,0.9188396,0.9009759,0.9311744,0.8809282,0.9309516,0.8682148,0.8364631,0.9033605,0.834247,0.88375884,0.8978945,0.87178826,0.89671254,0.8770639,0.910262,0.86142945,0.8782258,0.89851713,0.89265215,0.9087746,0.87547964,0.900829,0.8738034,0.9154799,0.8955196,0.9307493,0.93220675,0.8843545,0.8312188,0.929494,0.89638996,0.9302362,0.84094924,0.8820014,0.8885921,0.9128219,0.9024595,0.91030556,0.8710139,0.91081977,0.8335695,0.9207258,0.72426975,0.88758886,0.8593471,0.8681703,0.8242748,0.8801946,0.9060726,0.9179341,0.9152948,0.9263841,0.9273608,0.91997063,0.8734137,0.92325175,0.8937098,0.900385,0.89879745,0.9091157,0.9305352,0.9221128,0.9306094,0.90548813,0.877976,0.78503203,0.8925804,0.9013798,0.9261311,0.92937154,0.878862,0.9164226,0.8982415,0.8708579,0.8815551,0.9451152,0.8831974,0.9189603,0.80478436,0.8806495,0.919876,0.8829133,0.8864672,0.916266,0.71159303,0.84882987,0.88316786,0.8899372,0.9311251,0.87808776,0.93835264,0.8578193,0.8836039,0.8768906,0.9081218,0.8447078,0.9121851,0.9085879,0.9169798,0.9260899,0.8395687,0.91587,0.9301355,0.8439414,0.88499707,0.8784232,0.9369867,0.9235426,0.8866309,0.89168257,0.9178244,0.8788719,0.9073869,0.8735309,0.8606754,0.92542505,0.9364402,0.83182305,0.90967005,0.93477833,0.91156703,0.92136014,0.88358915,0.8891892,0.9174596,0.9323795,0.8743459,0.92405033,0.88896847,0.8861931,0.7071733,0.89650387,0.90719914,0.91662455,0.93203413,0.88516855,0.91992533,0.9369867,0.9428226,0.8807255,0.8904345,0.90806806,0.91870475,0.871965,0.91321373,0.9107839,0.82523793,0.9166107,0.91170764,0.90709233,0.9201135,0.917279,0.9124848,0.9109204,0.9037624,0.8824188,0.9007119,0.9171738,0.9402926,0.9039357,0.922197,0.8895374,0.89275634,0.90141994,0.8971885,0.89097697,0.9112489,0.91997266,0.9149424,0.8863049,0.8855654,0.88257563,0.8953556,0.88499576,0.874682,0.87625784,0.87974685,0.9203007,0.8968376,0.9224571,0.90903753,0.9067563,0.91433233,0.9157026,0.9074602,0.8940121,0.87478673
