0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
0.0,0.47644687,0.7367504,0.14870681,0.67579436,0.62215245,0.58183265,0.3823892,0.27599803,0.74862266,0.86034375,0.58871037,0.6564634,1.1892834,0.5112818,0.31305385,0.4382375,0.9030482,0.8634528,0.82861835,0.54531485,1.2468853,0.64717805,0.9145944,0.7502355,0.28785262,0.809654,0.3777457,0.42741928,0.55256623,0.58953196,1.2468853,0.5767371,0.8507875,0.23656848,0.2597279,0.70249015,0.780168,0.72172624,0.59971255,0.5854084,0.6889604,0.69794387,0.6646715,0.3909772,0.5608783,0.67151076,0.69866025,0.7212446,0.88271606,0.4416754,0.6173071,0.40287486,0.6025685,0.60089004,0.62613946,1.0715824,0.58183265,0.52188677,0.1619936,0.7187706,0.9030482,0.80665904,0.809654,0.605821,0.6389376,0.746334,0.577876,0.72531885,0.67502093,0.76711214,0.5720639,0.50440985,0.60318935,0.86383724,0.8776114,0.60245425,0.8604654,0.68256456,0.76711214,0.57207364,0.6707878,0.6154752,0.5961072,0.7603718,0.65673846,0.5883505,0.7256851,0.68256456,0.58183265,0.6106953,0.84948623,0.6458556,0.66279215,0.59753114,0.88218313,0.64216197,0.49757013,0.6351396,0.5946578,0.44214725,0.59898186,0.63868225,0.5936952,0.60386777,0.58669156,0.66545814,0.39067855,0.6863557,0.23057373,0.1857564,0.8556631,0.61413145,0.69794387,0.63972116,0.21661833,0.75578105,0.1619936,0.77680266,0.16258635,0.59069645,0.5867843,0.45675343,0.7686153,0.7462433,0.7962415,0.65748763,0.8634528,0.5111293,0.6135105,0.45974615,0.5111293
0.47644687,0.0,0.6727572,0.4708843,0.61105376,0.62425894,0.5505186,0.52394885,0.40356284,0.7515764,0.8005796,0.6110207,0.5900925,1.0796415,0.52101934,0.43263707,0.5916905,0.92074364,0.9618774,0.86132073,0.6266024,1.1477848,0.6386753,0.92274666,0.6559998,0.4188179,0.7756296,0.46903002,0.39790717,0.4872137,0.5943528,1.1477848,0.63885504,0.9786754,0.51330906,0.49480647,0.6382384,0.7797874,0.6761609,0.5945087,0.6409241,0.69940054,0.65994817,0.59631383,0.46026194,0.505157,0.49865595,0.5966225,0.77760017,0.94240946,0.41201815,0.56083745,0.4954595,0.54915357,0.54128355,0.64448726,0.9977568,0.5505186,0.58466476,0.47774976,0.60770935,0.92074364,0.77511406,0.7756296,0.5755523,0.5948214,0.7461357,0.58863205,0.65892094,0.72394663,0.6682015,0.5249512,0.467801,0.54900974,0.84384155,0.82606524,0.5583491,0.8090345,0.6467305,0.6682015,0.5697788,0.6684724,0.60905546,0.59956574,0.7154997,0.57784694,0.5424604,0.78096646,0.6467305,0.5505186,0.6114279,0.9218235,0.5883219,0.63225824,0.6652512,0.9282284,0.63464326,0.55468076,0.6331621,0.5511609,0.38141972,0.53242415,0.5914615,0.5688821,0.56679714,0.5398,0.6703022,0.43436435,0.5931466,0.4643255,0.4872718,0.98143756,0.6030419,0.65994817,0.6383314,0.47911924,0.7690799,0.47774976,0.7488152,0.5381348,0.3546272,0.53794426,0.59333277,0.7194052,0.6703758,0.82839316,0.6824587,0.9618774,0.32339126,0.53328395,0.31443456,0.32339126
0.7367504,0.6727572,0.0,0.73643416,0.4103042,0.7083317,0.68990546,0.74288136,0.70648855,0.6854744,0.7374187,0.70715094,0.5475547,0.9760143,0.68010855,0.7110993,0.73826206,0.8620207,1.0058031,0.86904293,0.7696328,0.9989878,0.6894312,0.8499299,0.5604675,0.71456057,0.7385963,0.7386474,0.7105261,0.5493436,0.7044949,0.9989878,0.7609818,0.9514918,0.7331197,0.70464873,0.74574643,0.7078337,0.6508838,0.6830844,0.7657785,0.6053946,0.61094904,0.7160023,0.725216,0.7766059,0.5106462,0.51307356,0.68213,0.93890303,0.7208438,0.4692205,0.7363051,0.61702484,0.62295365,0.6634698,0.92655295,0.68990546,0.73296314,0.7333085,0.61474746,0.8620207,0.7465247,0.7385963,0.6596616,0.6821569,0.7740269,0.70198196,0.64258057,0.8172876,0.5325925,0.4864464,0.64795506,0.7242859,0.8004342,0.67294985,0.51927835,0.60470665,0.69206107,0.5325925,0.61717546,0.75012946,0.6688108,0.7031652,0.7884774,0.5441537,0.72836953,0.8622982,0.69206107,0.68990546,0.70718825,0.9810026,0.5158661,0.8913468,0.78725404,1.0200906,0.7248405,0.75064415,0.67770404,0.7325012,0.7294951,0.73898005,0.64299613,0.672652,0.7527063,0.72549623,0.7592596,0.73067975,0.5240123,0.7154144,0.7452444,0.9526167,0.6165923,0.61094904,0.70160335,0.70340407,0.6677537,0.7333085,0.70842135,0.7328095,0.51804686,0.6004235,0.7192008,0.7089482,0.48511255,0.82320803,0.7394084,1.0058031,0.6911624,0.49401867,0.7345534,0.6911624
0.14870681,0.4708843,0.73643416,0.0,0.64863205,0.59892994,0.52877885,0.4113496,0.25290242,0.7512938,0.83804446,0.5797583,0.61934435,1.1827815,0.48167282,0.31599483,0.4896487,0.89058954,0.94347554,0.81392324,0.53438747,1.2378867,0.6115122,0.904382,0.7140043,0.19602594,0.7832034,0.29285052,0.4021239,0.49458233,0.5453754,1.2378867,0.5715411,0.9183228,0.11952221,0.15501022,0.6832867,0.7670907,0.6888996,0.56236583,0.53765166,0.65888494,0.67559505,0.6695113,0.40904388,0.5672485,0.65783536,0.66139853,0.7201398,0.87364703,0.48911014,0.58305734,0.31736225,0.569939,0.5758427,0.5914815,1.0628703,0.52877885,0.47246593,0.017032878,0.6779841,0.89058954,0.78512603,0.7832034,0.57124454,0.6005077,0.74828905,0.5410293,0.7240078,0.666117,0.7393064,0.53187865,0.44281042,0.59280396,0.85403585,0.8487985,0.56063706,0.83382475,0.6684191,0.7393064,0.5618653,0.6482105,0.5771453,0.5625972,0.7375014,0.63845634,0.5835138,0.7186955,0.6684191,0.52877885,0.56335914,0.8396587,0.61407787,0.66862565,0.5889772,0.8720811,0.60409606,0.46065968,0.5910646,0.59076756,0.39486694,0.5809491,0.59398127,0.55112886,0.60058886,0.58184165,0.64056003,0.31612167,0.64805233,0.2241511,0.08612477,0.9231567,0.5825798,0.67559505,0.6057042,0.09876353,0.7297043,0.017032878,0.74656457,0.24126928,0.58512086,0.56358826,0.5126632,0.7390921,0.71774757,0.77364284,0.62308484,0.94347554,0.4776001,0.57672286,0.4230665,0.4776001
0.67579436,0.61105376,0.4103042,0.64863205,0.0,0.6145313,0.5814695,0.7032207,0.64994305,0.73919344,0.594969,0.5505109,0.34364402,0.858648,0.59056515,0.66947174,0.6260325,0.7961075,1.0221128,0.6634869,0.67917657,0.9494322,0.59987587,0.6216946,0.48671752,0.6484167,0.6156148,0.6723352,0.66512126,0.45880356,0.5603544,0.9494322,0.66882676,1.0371226,0.6716854,0.6224685,0.64935905,0.7250541,0.5456752,0.5755638,0.6896344,0.3415101,0.6277994,0.6030498,0.657628,0.7017255,0.4658438,0.35590333,0.8385998,0.9990108,0.64228547,0.32231215,0.6868087,0.49072686,0.5737732,0.5955832,0.81286824,0.5814695,0.62839615,0.6481389,0.54505986,0.7961075,0.62305087,0.6156148,0.52908075,0.54679096,0.76371425,0.5671112,0.56217223,0.7585559,0.3800869,0.3000329,0.5041762,0.62132907,0.74583733,0.56408954,0.39532575,0.5463494,0.5285057,0.3800869,0.6078786,0.6530031,0.6351973,0.50511456,0.73192155,0.44817686,0.6176009,0.80336624,0.5285057,0.5814695,0.60601884,0.98703986,0.40331107,0.790765,0.6915143,0.9410332,0.64420545,0.6108942,0.61659205,0.6236106,0.63528687,0.6815935,0.56831664,0.5306526,0.6419377,0.614749,0.6866403,0.6285152,0.45255688,0.676035,0.6618125,1.0397238,0.54953045,0.6277994,0.60642946,0.62451357,0.6163396,0.6481389,0.5828619,0.69256175,0.5088931,0.5561623,0.6500817,0.5655895,0.34020835,0.57392174,0.6661539,1.0221128,0.5796283,0.3596922,0.59560305,0.5796283
0.62215245,0.62425894,0.7083317,0.59892994,0.6145313,0.0,0.34854397,0.5964985,0.61877406,0.6925588,0.90906584,0.5371325,0.5977307,1.1611809,0.6478337,0.61234784,0.49254403,0.85123354,0.8735217,0.7666253,0.60780805,1.1980366,0.07398789,0.82903284,0.74494684,0.61842495,0.9109328,0.63691944,0.594717,0.5824323,0.22517191,1.1980366,0.6049449,0.8676379,0.6186667,0.58787435,0.637286,0.74785924,0.622893,0.11608833,0.51287067,0.6381946,0.6111908,0.5981806,0.6234765,0.7198431,0.7276573,0.7266382,0.7338564,0.73305196,0.65227365,0.6192081,0.6412636,0.5492087,0.4298975,0.20430776,1.0997865,0.34854397,0.4759215,0.59826493,0.7080264,0.85123354,0.8779958,0.9109328,0.12346161,0.17085114,0.6830409,0.1780598,0.70156604,0.5936164,0.7691915,0.6102354,0.4915495,0.57558435,0.8066662,0.90578973,0.6268156,0.8833319,0.76760066,0.7691915,0.29420045,0.6937355,0.25294986,0.62433445,0.7290749,0.7134721,0.52578515,0.6948225,0.76760066,0.34854397,0.3181458,0.6576005,0.69161487,0.84928554,0.6349793,0.68868,0.16538568,0.49277756,0.26486173,0.5499093,0.57944614,0.7076927,0.22499377,0.11664845,0.5014484,0.52033603,0.66573745,0.61160403,0.70457494,0.6426266,0.60953206,0.8460906,0.18392314,0.6111908,0.10118753,0.6011971,0.7658719,0.59826493,0.87774163,0.61513364,0.6161943,0.39071336,0.50789505,0.7017493,0.7126424,0.7483138,0.7192666,0.8735217,0.5934795,0.60891193,0.6193535,0.5934795
0.58183265,0.5505186,0.68990546,0.52877885,0.5814695,0.34854397,0.0,0.54556185,0.51909244,0.6700443,0.84228575,0.5536264,0.53690356,1.0933256,0.6413409,0.5678922,0.4556059,0.9330602,0.89643955,0.8081749,0.521632,1.1521914,0.33518112,0.9023966,0.6221739,0.52704424,0.8064909,0.5564727,0.52471966,0.4553597,0.34041312,1.1521914,0.52273846,0.9204135,0.5682872,0.5315014,0.5218737,0.65873057,0.58257383,0.31664264,0.47263262,0.5772021,0.5209399,0.5553556,0.5581556,0.70297045,0.62240505,0.60492885,0.71851516,0.83983886,0.6440052,0.48047802,0.58742833,0.44646755,0.51342446,0.41121137,0.9968259,0.0,0.42655346,0.5292023,0.5825908,0.9330602,0.80964327,0.8064909,0.26368725,0.27214938,0.62937033,0.3807899,0.6281981,0.6402286,0.6542316,0.48349518,0.3610796,0.5585643,0.76685363,0.8632787,0.517847,0.83928144,0.64819473,0.6542316,0.4217589,0.66295475,0.32255706,0.5431419,0.70868516,0.6316514,0.5120309,0.6254867,0.64819473,0.0,0.48496085,0.75713277,0.60789937,0.8380527,0.5558081,0.72889733,0.44409844,0.4352982,0.46528146,0.53615505,0.49793172,0.70074767,0.34751853,0.2760537,0.53636765,0.5025275,0.64815384,0.52526647,0.57824373,0.5777408,0.54368544,0.92292887,0.34150517,0.5209399,0.33669844,0.53571725,0.7043742,0.5292023,0.76486516,0.5819067,0.5340578,0.46892932,0.4830056,0.63201714,0.6299365,0.82090765,0.6419123,0.89643955,0.5666976,0.46894246,0.5843359,0.5666976
0.3823892,0.52394885,0.74288136,0.4113496,0.7032207,0.5964985,0.54556185,0.0,0.36903036,0.7285756,0.830687,0.59722334,0.64176184,1.1299127,0.60383123,0.39685923,0.49560186,0.8756855,0.82850516,0.8897198,0.5734221,1.192307,0.6254944,0.94675994,0.6772629,0.35497376,0.8092544,0.41218385,0.42112973,0.51802,0.54995066,1.192307,0.60987234,0.83794385,0.40029332,0.36776248,0.666887,0.7335793,0.6731064,0.6225354,0.5819785,0.7325017,0.6382409,0.659257,0.21311404,0.5986564,0.6153981,0.64198047,0.69459355,0.87156564,0.399761,0.6266114,0.3960965,0.6049018,0.59739923,0.6494283,1.0320657,0.54556185,0.5140912,0.40647572,0.6571563,0.8756855,0.802728,0.8092544,0.5716144,0.58559203,0.7250066,0.596758,0.67229825,0.6603391,0.726536,0.6055856,0.51677614,0.58557785,0.8266467,0.9017545,0.61377966,0.8854659,0.722801,0.726536,0.5916973,0.67109597,0.6245685,0.6696144,0.73863274,0.60769486,0.5411394,0.7210973,0.722801,0.54556185,0.6325018,0.8478207,0.65250987,0.736972,0.6027926,0.8577501,0.6295272,0.54561627,0.5890643,0.5495526,0.24611259,0.60623837,0.58134747,0.6089127,0.56110704,0.53941286,0.61584413,0.43320772,0.6170585,0.24931659,0.4342326,0.84043103,0.62645227,0.6382409,0.6483185,0.36695847,0.7640155,0.40647572,0.7714943,0.3920348,0.5647495,0.587947,0.45097312,0.7048844,0.72767776,0.85003304,0.7000718,0.82850516,0.4824131,0.6203835,0.5196765,0.4824131
0.27599803,0.40356284,0.70648855,0.25290242,0.64994305,0.61877406,0.51909244,0.36903036,0.0,0.699681,0.8096523,0.5936822,0.6051406,1.1175656,0.5864934,0.1271329,0.52014524,0.9159402,0.95403916,0.8908797,0.58872783,1.1794608,0.64211696,0.95306027,0.650833,0.10827152,0.7578446,0.23507953,0.25022995,0.44912326,0.5614639,1.1794608,0.6083347,0.942098,0.2603825,0.23544072,0.64393777,0.7264696,0.65543854,0.5950076,0.5538578,0.699278,0.61117685,0.6381622,0.3554197,0.57554513,0.60495317,0.6073218,0.72485185,0.90174305,0.49318632,0.5949932,0.23998152,0.5717876,0.5733805,0.6279212,1.0114037,0.51909244,0.50417703,0.25169197,0.6022957,0.9159402,0.75600624,0.7578446,0.5858053,0.5934409,0.76280093,0.5566895,0.6606709,0.6770883,0.67845154,0.56139433,0.4349103,0.5433144,0.81457597,0.864211,0.5690043,0.84222347,0.65809995,0.67845154,0.57366806,0.6711423,0.6061761,0.6007371,0.71222454,0.5867194,0.5352233,0.71021265,0.65809995,0.51909244,0.58351195,0.8833558,0.61621785,0.74896955,0.6267011,0.8991593,0.61157644,0.49172494,0.5840795,0.54134524,0.26842636,0.53791195,0.59128696,0.57618886,0.55793685,0.5335942,0.6525299,0.2277799,0.58806205,0.20135346,0.253953,0.94547856,0.5998796,0.61117685,0.6377602,0.19860406,0.7034757,0.25169197,0.71836454,0.34958687,0.5490908,0.5762341,0.52501416,0.68676555,0.64003426,0.8227796,0.6480451,0.95403916,0.42212045,0.5670061,0.44755718,0.42212045
0.74862266,0.7515764,0.6854744,0.7512938,0.73919344,0.6925588,0.6700443,0.7285756,0.699681,0.0,0.88894695,0.74796045,0.68830293,1.1338706,0.7829319,0.7176713,0.75257075,0.9564028,0.84302646,0.97167486,0.59720314,1.1662544,0.7332211,0.99479604,0.70451266,0.7033146,0.8799389,0.7447573,0.7007622,0.6426297,0.7024267,1.1662544,0.6129505,0.8233088,0.75817317,0.7316474,0.73964334,0.27855173,0.63732505,0.673638,0.7959545,0.7543039,0.18409318,0.74658436,0.71157724,0.8163238,0.70342016,0.7188745,0.5164713,0.9357039,0.784707,0.71224916,0.74487424,0.68343526,0.70222324,0.68831044,1.0487211,0.6700443,0.74822646,0.74904317,0.6731011,0.9564028,0.8762174,0.8799389,0.67634434,0.6573706,0.8405674,0.7311551,0.5233149,0.759704,0.76460975,0.70099646,0.66678894,0.6988099,0.8937795,0.8857524,0.6610373,0.86170506,0.83805317,0.76460975,0.5891338,0.85024,0.68091613,0.780649,0.8503114,0.7015367,0.67963535,0.6736819,0.83805317,0.6700443,0.7627275,0.92637736,0.6886613,0.8896135,0.5918683,0.9395498,0.7840427,0.7576353,0.7786212,0.70375943,0.7063314,0.7864412,0.66290313,0.6867204,0.70397204,0.6555112,0.8412754,0.71502066,0.70058966,0.70889574,0.7595714,0.82474697,0.6593288,0.18409318,0.7041763,0.7273202,0.774541,0.74904317,0.84760916,0.7549631,0.67367935,0.6627192,0.7459744,0.6665986,0.7253951,0.9009502,0.72253805,0.84302646,0.75769943,0.7021783,0.80221653,0.75769943
