0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
0.0,0.80711603,0.5552783,0.8613555,0.46848607,0.57357955,0.41988546,0.5055647,0.78361046,1.0400262,0.41108727,0.43638974,0.47381952,0.5352993,0.44731045,0.83737934,0.7603014,0.57688123,0.83737934,0.37068763,1.1412939,0.7999456,0.7999456,0.48165476,0.4708717,0.46377838,1.0724746,0.58304894,0.42941588,0.8593274,0.40556803,0.42221645,0.78418547,0.36260775,0.4006717,0.52177864,0.6510383,0.72680306,0.68239844,0.42949346,0.8255961,0.8231145,0.8466878,0.37027344,0.4261523,0.81156665,0.3295667,0.50065106,0.49192074,0.8466878,0.14757432,0.8255961,0.5232914,0.43276602,0.21022487,0.8255961,0.5528646,0.85078233,0.7833089,0.491225,0.47925097,0.4563901,0.35838115,0.482903,0.5057867,0.54235214
0.80711603,0.0,0.9410353,0.24729517,0.9851463,0.86583364,0.86186713,0.93335766,0.879772,1.0051304,0.8861293,0.8805602,0.9250923,0.94741213,0.9252351,1.1417581,0.6759588,0.92022413,1.1417581,0.84856963,0.8394628,0.7540808,0.7540808,0.92028075,0.9206552,0.9489705,1.1057719,0.94467014,0.8680211,1.1543821,0.87222373,0.8521036,1.1505406,0.8329549,0.84651685,0.9208605,0.7765019,1.061389,1.0535697,0.94609743,1.1605009,1.1605376,1.1752276,0.8828206,0.8636411,1.1671091,0.8387611,0.9405072,0.9315825,1.1752276,0.8428531,1.1605009,0.9653842,0.91208255,0.8276892,1.1605009,0.9216745,1.1498274,1.1548476,0.88103026,0.9419273,0.9277699,0.8559373,0.92427075,0.9408937,0.9624285
0.5552783,0.9410353,0.0,0.97057796,0.5411092,0.5472821,0.46092534,0.5773578,0.7371082,1.0707452,0.4589245,0.4575711,0.48925933,0.50185657,0.49903378,0.61584145,0.82050127,0.5896939,0.61584145,0.4328595,1.1682829,0.8837542,0.8837542,0.45797703,0.48227537,0.49715108,0.97645587,0.091070205,0.56028926,0.8113606,0.46985528,0.47410414,0.6579429,0.43352693,0.455552,0.30471644,0.66139114,0.7257617,0.68728,0.51346046,0.7051123,0.7035365,0.79403865,0.5048173,0.44231626,0.70389426,0.41884765,0.5086217,0.49280617,0.79403865,0.55719525,0.7051123,0.48825082,0.47595456,0.61056966,0.7051123,0.5307898,0.72987044,0.6882069,0.28710085,0.5385552,0.47473642,0.4348616,0.4644754,0.4922523,0.5056626
0.8613555,0.24729517,0.97057796,0.0,1.0072865,0.8878495,0.8908408,0.9796604,0.8772555,1.0458277,0.88475716,0.9367451,0.9819303,0.99980533,0.9819084,1.1600161,0.78295356,0.9427877,1.1600161,0.8789202,0.80527765,0.77267975,0.77267975,0.98189664,0.97684014,0.97153497,1.1306529,0.97407687,0.9276918,1.1795149,0.89856327,0.88148844,1.1797236,0.8627026,0.8759017,0.96572345,0.81021535,1.0949173,1.0895592,0.9685756,1.1822263,1.1789399,1.1991882,0.9403353,0.8592683,1.1881956,0.8691689,0.9987571,0.99319834,1.1991882,0.85251236,1.1822263,0.9901016,0.9734784,0.8365079,1.1822263,0.98111993,1.1727103,1.1749989,0.911986,0.99174243,0.988092,0.8858677,0.9805187,0.997148,1.0227633
0.46848607,0.9851463,0.5411092,1.0072865,0.0,0.42026633,0.40561128,0.22458604,0.77082044,1.0794554,0.19679277,0.38728783,0.4108641,0.22417521,0.41749805,0.8420049,0.67820144,0.43654045,0.8420049,0.2585998,1.1344682,0.65712494,0.65712494,0.3357079,0.41899422,0.31476974,1.0486099,0.5676012,0.3107082,0.82304275,0.34269315,0.37380084,0.78925663,0.3609743,0.38096833,0.48327687,0.6819607,0.6740139,0.6816174,0.32866287,0.6979692,0.7248397,0.7818212,0.26088867,0.30314237,0.6792038,0.3045898,0.31347162,0.30143458,0.7818212,0.4796134,0.6979692,0.26029566,0.35150397,0.53319025,0.6979692,0.32136795,0.72373664,0.73486537,0.45740625,0.1960542,0.34804252,0.2375923,0.29713368,0.24588938,0.40511268
0.57357955,0.86583364,0.5472821,0.8878495,0.42026633,0.0,0.36636403,0.4126365,0.728024,1.0711176,0.37009072,0.38127556,0.42373583,0.41573974,0.4374329,0.9282342,0.6311265,0.49263346,0.9282342,0.41046005,1.0955416,0.68823105,0.68823105,0.47690764,0.42137057,0.42821357,1.0267382,0.5741482,0.40570885,0.9627548,0.3804334,0.4724656,0.9496453,0.36346748,0.47515646,0.5481458,0.54796565,0.7192141,0.7492916,0.44204655,0.8763963,0.8987227,0.93773913,0.40451294,0.44678593,0.8810317,0.41297913,0.49115306,0.47078034,0.93773913,0.5341629,0.8763963,0.43063352,0.4108578,0.539314,0.8763963,0.42693835,0.89033204,0.8811136,0.4848505,0.42426854,0.4966502,0.36370054,0.41470632,0.4485302,0.49019316
0.41988546,0.86186713,0.46092534,0.8908408,0.40561128,0.36636403,0.0,0.50027025,0.7214886,1.0807226,0.24214804,0.25525337,0.29353335,0.3681346,0.29561198,0.8191463,0.70643836,0.41464573,0.8191463,0.21218246,1.127823,0.77875996,0.77875996,0.28163996,0.29009303,0.28165314,1.0580351,0.48504594,0.36369392,0.836511,0.20675497,0.3384268,0.8515611,0.13980183,0.31978658,0.48040077,0.5542613,0.7021975,0.6746128,0.2785839,0.705616,0.74336445,0.79818654,0.29995984,0.24776654,0.72665274,0.17426579,0.29146484,0.2840786,0.79818654,0.33767968,0.705616,0.32093853,0.25360745,0.40257773,0.705616,0.35243958,0.73029435,0.7035823,0.3615335,0.42889836,0.27876946,0.22921522,0.29298913,0.32771692,0.3535289
0.5055647,0.93335766,0.5773578,0.9796604,0.22458604,0.4126365,0.50027025,0.0,0.77868587,1.0726728,0.34279436,0.4462064,0.475663,0.34049654,0.48049355,0.90534973,0.6504173,0.47645915,0.90534973,0.37869385,1.1054827,0.668227,0.668227,0.43941563,0.47917342,0.4332235,1.0566279,0.60781556,0.39324108,0.87906885,0.44665647,0.4453335,0.845443,0.4550381,0.4541252,0.47648063,0.69108886,0.69348747,0.70866334,0.4419312,0.7860206,0.8080431,0.83284086,0.35794464,0.43953407,0.77264565,0.4129479,0.42126274,0.4071105,0.83284086,0.5341797,0.7860206,0.39560178,0.4330036,0.56753093,0.7860206,0.41071594,0.80689543,0.8159627,0.5306814,0.18957531,0.4548908,0.3525617,0.39975277,0.37034222,0.46013168
0.78361046,0.879772,0.7371082,0.8772555,0.77082044,0.728024,0.7214886,0.77868587,0.0,1.0188264,0.6506463,0.690526,0.7227446,0.7590195,0.72356266,0.99129796,0.8339454,0.761951,0.99129796,0.6462693,1.1621538,0.8554795,0.8554795,0.7450432,0.7200264,0.72168845,1.0655302,0.7603019,0.71935207,1.0714666,0.65995145,0.582713,1.0708979,0.6314217,0.57529926,0.7345434,0.726777,0.944634,0.95023394,0.7197831,0.96118104,0.9710017,1.089549,0.73043436,0.659688,0.95906913,0.60439587,0.75991935,0.7497332,1.089549,0.75630116,0.96118104,0.7503951,0.71786463,0.7486291,0.96118104,0.7425535,0.95914507,0.8939082,0.6479328,0.7545303,0.71312636,0.61355186,0.77281964,0.7222769,0.7638644
1.0400262,1.0051304,1.0707452,1.0458277,1.0794554,1.0711176,1.0807226,1.0726728,1.0188264,0.0,1.0598483,1.0626352,1.0629162,1.0718561,1.0558914,1.1483623,1.035446,1.0800143,1.1483623,1.0445514,1.198543,1.0793099,1.0793099,1.0782543,1.0680932,1.0903889,1.1246612,1.0964313,1.0448029,1.1242344,1.0693139,1.0291091,1.1143695,1.0579051,1.0250424,1.0742037,1.0333307,0.7157757,0.62543637,1.0712168,1.1443708,1.1521509,1.1648815,1.0538659,1.0631361,1.1458372,1.0491225,1.0902423,1.0844718,1.1648815,1.0645295,1.1443708,1.0888245,1.0730762,1.0576332,1.1443708,1.0687722,1.1413417,1.1436421,1.0703486,1.0617325,1.0661381,1.0484701,1.0656264,1.0742853,1.0929451
