0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0.0,0.63026184,0.29334897,1.0587335,1.1760392,0.9312932,1.1245433,1.1206653,0.5078983,0.3090337,1.2017107,0.46364725,0.94716966,1.0347292,0.0,1.1430514,0.1290888,1.0229359,1.0121429,0.9312932,1.2206572,0.80601805,0.6009662,0.69445,1.2146864,0.69791794,0.5062105,1.0468335,0.31983906,0.20035623,0.63026184,1.1832151,1.2051259,1.1969581,1.0197346,1.0573859,1.1994506,0.75944513,1.1834637,0.3090337,0.3090337,1.180628,0.9908166,0.3090337,0.19036217,0.50217974,0.9908166,1.1545815
0.63026184,0.0,0.64953804,1.1353658,1.1691331,0.46654665,1.1941612,0.95448285,0.6035953,0.60340816,1.1205498,0.63770616,0.9506754,1.1100398,0.63026184,1.1330749,0.6145451,0.6931447,0.61050624,0.46654665,1.2045704,0.76850677,0.5780866,0.3678436,1.260532,0.21048471,0.8239439,1.1367748,0.6361911,0.5961739,0.0,1.159677,1.184695,1.1710614,0.69031376,1.1609555,1.2842256,0.79996866,1.1599519,0.60340816,0.60340816,1.1559665,0.7134929,0.60340816,0.62426066,0.5904619,0.7134929,1.1434729
0.29334897,0.64953804,0.0,1.0820174,1.2109382,0.9209122,1.1229593,1.0874702,0.47667578,0.56053334,1.132355,0.43879622,0.9703517,1.0456955,0.29334897,1.1565964,0.272751,0.9854787,0.96742314,0.9209122,1.2458745,0.6569557,0.5025162,0.72673446,1.2754091,0.69572204,0.50380355,1.0558301,0.52474815,0.23840891,0.64953804,1.1933521,1.22409,1.2098536,0.97970366,1.0916246,1.2972653,0.7685732,1.0772613,0.56053334,0.56053334,1.1907486,0.9621516,0.56053334,0.4384955,0.6662106,0.9621516,1.170622
1.0587335,1.1353658,1.0820174,0.0,0.67224324,1.1350343,0.92319286,1.1640962,1.295819,1.2027256,1.1297333,1.2519351,1.3295419,0.6185487,1.0587335,0.71664053,1.0680621,0.97972167,1.1551298,1.1350343,0.5652649,1.1408814,1.2425424,1.1743917,1.0999473,1.1468192,1.0153261,0.57259095,1.1644536,1.0510416,1.1353658,0.8929114,0.78416824,0.77511996,0.9618373,0.4736145,1.1483383,1.0066123,0.7356935,1.2027256,1.2027256,0.8118953,1.1915507,1.2027256,1.2423652,1.1924351,1.1915507,0.7246133
1.1760392,1.1691331,1.2109382,0.67224324,0.0,1.1884053,1.2356541,1.187105,1.2821888,1.2002275,1.1173232,1.2517202,1.3150089,0.46401766,1.1760392,0.3961839,1.1853678,0.83389586,1.2118574,1.1884053,0.3250588,1.1820698,1.2302995,1.1683358,0.9199277,1.1775361,1.1809249,0.3861465,1.1552993,1.1862956,1.1691331,0.5333317,0.28391227,0.388187,0.97936034,0.33507186,1.0994222,1.2159525,0.61525935,1.2002275,1.2002275,0.4480868,1.2253665,1.2002275,1.2154182,1.1841017,1.2253665,0.27887484
0.9312932,0.46654665,0.9209122,1.1350343,1.1884053,0.0,1.1978111,1.0332919,0.9609551,0.94555694,1.0760084,0.95858294,0.7109468,1.1155071,0.9312932,1.1417179,0.9144529,0.51572895,0.40466043,0.0,1.2050265,0.8106079,0.9034852,0.6892877,1.2779995,0.58797216,0.68034154,1.148666,0.91710013,0.88020116,0.46654665,1.1708598,1.2077638,1.197784,0.48875487,1.1764969,1.3142419,0.5494041,1.1760972,0.94555694,0.94555694,1.168633,0.74717826,0.94555694,0.9691344,0.9198531,0.74717826,1.1469852
1.1245433,1.1941612,1.1229593,0.92319286,1.2356541,1.1978111,0.0,1.1982431,1.3507307,1.2662107,1.2105689,1.2997379,1.3821152,1.0702697,1.1245433,1.2046125,1.1178143,1.2019393,1.1733303,1.1978111,1.2181128,1.194273,1.2836984,1.1970423,1.1581441,1.1761184,1.0779221,1.056355,1.241478,1.1050147,1.1941612,1.2410486,1.2368536,1.2048239,1.1968837,1.0132052,1.1853428,0.91449296,1.1417134,1.2662107,1.2662107,1.2356137,1.1726636,1.2662107,1.3083583,1.2566863,1.1726636,1.2357423
1.1206653,0.95448285,1.0874702,1.1640962,1.187105,1.0332919,1.1982431,0.0,1.2168627,1.1565727,0.9623112,1.1864352,1.2893226,1.1764482,1.1206653,1.209866,1.0972157,0.97084296,0.91772705,1.0332919,1.178603,1.009609,1.1273084,0.82345617,1.2709002,0.86665475,1.1225464,1.1708777,1.080134,1.0625368,0.95448285,1.1771446,1.1833972,1.1905007,0.9658449,1.1639277,1.3096173,1.1552483,1.1470776,1.1565727,1.1565727,1.1826602,1.0384241,1.1565727,1.1776912,1.0992876,1.0384241,1.1915635
0.5078983,0.6035953,0.47667578,1.295819,1.2821888,0.9609551,1.3507307,1.2168627,0.0,0.411887,1.3157871,0.20414798,0.8033836,1.235905,0.5078983,1.2228652,0.52608484,1.10871,1.0992573,0.9609551,1.3201764,0.90378577,0.4512299,0.795299,1.3353575,0.7542453,0.81693256,1.2666166,0.5673479,0.55615646,0.6035953,1.2605666,1.2937001,1.2798138,1.1004105,1.3071059,1.2799892,0.9101737,1.3151982,0.411887,0.411887,1.2573714,1.0860622,0.411887,0.36797017,0.64252156,1.0860622,1.2388811
0.3090337,0.60340816,0.56053334,1.2027256,1.2002275,0.94555694,1.2662107,1.1565727,0.411887,0.0,1.2465308,0.21303321,0.9175135,1.154801,0.3090337,1.1574532,0.4381225,1.0576303,1.0444809,0.94555694,1.2414277,0.7430801,0.3628579,0.7354421,1.213185,0.6708358,0.7494547,1.1822879,0.21420799,0.50938994,0.60340816,1.1975675,1.2218518,1.2076155,1.0564942,1.2075624,1.1757077,0.87870157,1.2409997,0.0,0.0,1.1944338,1.002854,0.0,0.19754879,0.25846145,1.002854,1.1714789
