0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0.52376497,0.44472614,0.38613284,0.84045017,0.94300026,0.87845707,0.9360518,0.51329035,0.857048,0.9252683,0.511164,0.41421497,0.9049203,0.80326223,0.50655997,0.91032207,0.99069333,0.73934174,0.9193671,0.88251895,0.99999994,0.9107223,0.8778233,0.8954321,0.8503779,0.9558578,0.5033055,0.9585589,0.9554906,0.9968524,0.8114497,0.51950836,0.89456844
0.5390589,0.41437256,0.33530092,0.80054617,0.88945484,0.8666318,0.893511,0.46115524,0.8229171,0.8446122,0.52972174,0.39003754,0.87294674,0.7721342,0.49261102,0.8914141,0.9104072,0.676661,0.89417243,0.8541918,0.9107223,1.0,0.83228874,0.86005527,0.8524527,0.91194105,0.48574564,0.921805,0.92638266,0.91035557,0.81482446,0.52040625,0.85494125
0.5369061,0.46022746,0.4074633,0.7918681,0.8349373,0.91086453,0.8217224,0.51844865,0.844873,0.82064855,0.49463946,0.46584675,0.8400081,0.7945529,0.5137477,0.8726019,0.85865825,0.7831073,0.86292124,0.91817015,0.8778233,0.83228874,0.9999999,0.9417025,0.8435278,0.9027263,0.49751475,0.84673214,0.85986733,0.87186027,0.8455182,0.53886026,0.9227979
0.5216888,0.47519687,0.42262024,0.8272084,0.8442694,0.90155745,0.83970785,0.5244435,0.8526838,0.87364954,0.48606342,0.47427118,0.8536093,0.7818301,0.5132497,0.89495254,0.8826435,0.7792927,0.8778443,0.9218391,0.8954321,0.86005527,0.9417025,1.0000002,0.8429002,0.9165048,0.49519157,0.8851571,0.9034174,0.890313,0.8243069,0.527413,0.8988534
0.6051953,0.3988453,0.31801948,0.74175715,0.85462683,0.88172626,0.8361224,0.44149262,0.85364044,0.73911405,0.5745783,0.37133095,0.9000445,0.8639662,0.51774204,0.8519268,0.8251947,0.6740253,0.77774704,0.88637865,0.8503779,0.8524527,0.8435278,0.8429002,1.0,0.86149466,0.5137997,0.85415035,0.8644828,0.8426753,0.91158664,0.54639554,0.8187511
0.5595882,0.4614595,0.39652726,0.8251263,0.90407544,0.8970283,0.8966531,0.5120021,0.8475617,0.89919424,0.5326829,0.44390032,0.89150304,0.7985286,0.5351531,0.9119758,0.944901,0.7703347,0.91086876,0.90177566,0.9558578,0.91194105,0.9027263,0.9165048,0.86149466,1.0000001,0.5285896,0.9280878,0.93783474,0.9490396,0.8442889,0.5514965,0.9127895
0.8510927,0.65300363,0.58939177,0.3898575,0.47841218,0.5329351,0.46209913,0.67336607,0.49930432,0.41648132,0.7861435,0.6649986,0.5210141,0.51549304,0.8690828,0.48542172,0.483849,0.4698889,0.44301382,0.5632506,0.5033055,0.48574564,0.49751475,0.49519157,0.5137997,0.5285896,1.0000002,0.49748883,0.5034014,0.4988801,0.55604887,0.8608531,0.5186584
0.53636265,0.413974,0.35682034,0.8309363,0.94430584,0.88711035,0.95688105,0.49100977,0.8576716,0.9163726,0.52026737,0.38843647,0.9001947,0.8062793,0.5057061,0.9095066,0.9586996,0.6914047,0.9186145,0.8803283,0.9585589,0.921805,0.84673214,0.8851571,0.85415035,0.9280878,0.49748883,0.99999976,0.9796239,0.9560226,0.81064343,0.52209604,0.8797805
0.54307103,0.42355016,0.35519114,0.8283932,0.9335958,0.883309,0.9422196,0.5007138,0.85792613,0.9212487,0.5227771,0.39634097,0.90427285,0.8053663,0.50132585,0.90719616,0.95341396,0.6984175,0.91270113,0.88563436,0.9554906,0.92638266,0.85986733,0.9034174,0.8644828,0.93783474,0.5034014,0.9796239,0.99999994,0.9518262,0.8203267,0.5293442,0.8857835
0.51908183,0.44233397,0.38564324,0.8368126,0.933474,0.8747236,0.931492,0.5051351,0.8490963,0.918868,0.50799894,0.411606,0.8996976,0.7953586,0.50375354,0.91100883,0.9924718,0.73233485,0.9191754,0.87449235,0.9968524,0.91035557,0.87186027,0.890313,0.8426753,0.9490396,0.4988801,0.9560226,0.9518262,1.0000002,0.803932,0.51739484,0.8888924
0.6720382,0.47964635,0.41580662,0.7347586,0.8096393,0.8747742,0.7910676,0.5089587,0.85743624,0.7033851,0.619951,0.4504529,0.8801552,0.87546134,0.5733777,0.8219853,0.7850599,0.7451564,0.7555597,0.887681,0.8114497,0.81482446,0.8455182,0.8243069,0.91158664,0.8442889,0.55604887,0.81064343,0.8203267,0.803932,0.99999976,0.62504715,0.80537105
0.9456661,0.66568476,0.59366643,0.4176457,0.49129322,0.5707209,0.48488194,0.6958044,0.52906775,0.43322158,0.80235785,0.69991195,0.5459796,0.5347025,0.9042155,0.5216695,0.49807853,0.49997395,0.475171,0.58291733,0.51950836,0.52040625,0.53886026,0.527413,0.54639554,0.5514965,0.8608531,0.52209604,0.5293442,0.51739484,0.62504715,1.0,0.5386478
0.523112,0.47165897,0.43012962,0.81487125,0.85185474,0.9076194,0.8432583,0.5447303,0.8417814,0.87318945,0.48343006,0.48319265,0.836553,0.7836601,0.5190772,0.8735106,0.88392055,0.7891381,0.89593303,0.9241639,0.89456844,0.85494125,0.9227979,0.8988534,0.8187511,0.9127895,0.5186584,0.8797805,0.8857835,0.8888924,0.80537105,0.5386478,0.99999994
