0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118
1.0000002,0.8584113,0.91626596,0.72750974,0.75413215,0.7577828,0.5196003,0.7330629,0.7537055,0.7597873,0.7409406,0.44354236,0.7611166,0.9513979,0.78201246,0.94889677,0.4201948,0.4044472,0.91362303,0.76948756,0.7558657,0.80575806,0.977478,0.76880765,0.7431023,0.6970843,0.7755486,0.42915726,0.7196028,0.9225953,0.74872637,0.7610806,0.9942843,0.8409771,0.92349887,0.6986585,0.72749877,0.73785806,0.41456932,0.46950895,0.73785806,0.5242071,0.74004173,0.78891474,0.9116216,0.753023,0.9597044,0.7415318,0.9645887,0.9667807,0.8889277,0.7389014,0.66759324,0.8404944,0.7422038,0.7248142,0.3652838,0.7411133,0.82458997,0.77167904,0.8339661,0.7979156,0.9788877,0.77123266,0.76747584,0.74533397,0.7380846,0.70844585,0.9749193,0.4449605,0.35958928,0.75290537,0.81986094,0.70911646,0.8164923,0.7628759,0.41456932,0.81427145,0.9716133,0.71686363,0.7611166,0.79849243,0.745993,0.9769208,0.7037869,0.9756913,0.74336344,0.75162995,0.85873735,0.79627216,0.72560954,0.7632909,0.8887578,0.42795455,0.7603719,0.75973856,0.7645134,0.79548836,0.7584008,0.78802204,0.7493066,0.75489044,0.8257828,0.7212231,0.8379582,0.7416357,0.8409771,0.76403177,0.7100575,0.78746253,0.96181524,0.76880765,0.8497131,0.96999145,0.954207,0.9482419,0.7381649,0.83596224,0.73090243
0.8584113,1.0000001,0.79895306,0.87305164,0.8552921,0.8820232,0.48660517,0.8472355,0.8802056,0.8777672,0.88280374,0.50906914,0.8781011,0.827366,0.88804024,0.8551139,0.50413036,0.51351523,0.866268,0.88738745,0.8478144,0.902162,0.8727331,0.88210344,0.82960975,0.83651406,0.897069,0.49126065,0.8791287,0.8626082,0.911831,0.85828507,0.84325457,0.8412728,0.8496224,0.8490202,0.87704444,0.8570319,0.44933227,0.47899967,0.8570319,0.537996,0.898949,0.8828002,0.82325333,0.903579,0.82381946,0.84979135,0.8797381,0.8531703,0.8528383,0.8462721,0.841615,0.80532515,0.8629334,0.90585566,0.44600546,0.89985,0.91230166,0.85237944,0.86767775,0.8911859,0.8478348,0.84120834,0.8503864,0.8462132,0.8379233,0.863281,0.8621309,0.49651048,0.39205867,0.84844476,0.87607706,0.8413997,0.8575907,0.9140235,0.44933227,0.86290973,0.85691756,0.84563184,0.8781011,0.915861,0.84999895,0.8529952,0.8795148,0.86169934,0.8494761,0.8702202,0.8376128,0.88683563,0.817253,0.8784652,0.8725896,0.5241741,0.846732,0.8638309,0.8556521,0.87097967,0.86787885,0.87197083,0.847312,0.85270214,0.7854186,0.8824919,0.85422945,0.8375374,0.8412728,0.87617105,0.83440316,0.86342007,0.85956836,0.88210344,0.9150545,0.85047376,0.83560884,0.82863116,0.8605778,0.93082035,0.89395773
0.91626596,0.79895306,1.0000002,0.7559892,0.8032024,0.7733404,0.48812047,0.68768203,0.73152864,0.72076976,0.6762657,0.40791106,0.67996883,0.9085797,0.6936165,0.9179262,0.40052834,0.39211354,0.93104756,0.77361053,0.799127,0.81248116,0.9346564,0.7937758,0.80005276,0.7480009,0.695002,0.40325275,0.7410854,0.94921255,0.70361423,0.8173411,0.92349386,0.7817571,0.949488,0.73114735,0.7521208,0.66769373,0.38472036,0.4578895,0.66769373,0.51112545,0.7410715,0.8195474,0.8799453,0.76833314,0.945376,0.70473653,0.91963434,0.9473923,0.91846824,0.78602993,0.6684139,0.92212075,0.7918047,0.6984631,0.3333671,0.7572917,0.78652,0.82432044,0.88344455,0.8172426,0.9388354,0.829754,0.82067466,0.8031758,0.7991291,0.7192999,0.9380733,0.42431694,0.33330947,0.8082669,0.84946454,0.763816,0.8622366,0.73876595,0.38472036,0.8611919,0.9087231,0.7750828,0.67996883,0.7820382,0.7977395,0.94382274,0.72476965,0.93685997,0.7959188,0.7895851,0.90952283,0.7998353,0.80234826,0.6985296,0.92099696,0.40967992,0.8215549,0.8089211,0.8163731,0.8262303,0.80789095,0.8293446,0.7891862,0.8158237,0.9050092,0.7364619,0.8356293,0.79248965,0.7817571,0.8032657,0.77641654,0.82774484,0.9472776,0.7937758,0.8217026,0.94151115,0.9459934,0.94443744,0.7742338,0.8096649,0.7021846
0.72750974,0.87305164,0.7559892,0.9999999,0.91023177,0.92101717,0.4218436,0.7894942,0.83489746,0.8214021,0.8127146,0.47613972,0.787379,0.7244755,0.7873198,0.76108205,0.47658056,0.471312,0.83050394,0.8696863,0.897451,0.92081124,0.772141,0.91672873,0.87325275,0.9044148,0.8074184,0.4357661,0.8957345,0.8277453,0.85327023,0.90822005,0.7235118,0.73168397,0.816561,0.90394163,0.9226903,0.77939725,0.39459527,0.42852396,0.77939725,0.48511046,0.9189651,0.91910046,0.73221743,0.9464425,0.73575884,0.8059067,0.77920806,0.76057523,0.79010975,0.91213965,0.88809186,0.82032764,0.90328485,0.8634577,0.41745555,0.9404268,0.83459926,0.89707804,0.87669706,0.91465455,0.7432378,0.88889194,0.89208233,0.9178678,0.9126235,0.8999746,0.76639074,0.4376004,0.34201646,0.8971764,0.8923398,0.9190133,0.8803585,0.86352783,0.39459527,0.89076877,0.74953234,0.9221544,0.787379,0.9026205,0.9005729,0.75136906,0.903174,0.75961345,0.9164296,0.9365846,0.86009586,0.87253875,0.8827839,0.8080015,0.8668128,0.47966897,0.89965665,0.90682185,0.90378594,0.88976294,0.9401555,0.90074193,0.8859263,0.9327378,0.8029474,0.9243734,0.82112366,0.8951546,0.73168397,0.88415855,0.9507415,0.89283454,0.772582,0.91672873,0.84421897,0.7517939,0.756809,0.75534165,0.9013252,0.8953053,0.8977067
0.75413215,0.8552921,0.8032024,0.91023177,1.0,0.9761337,0.41588226,0.80296135,0.8522346,0.8543873,0.80934376,0.470815,0.7882693,0.73998654,0.79073936,0.77979004,0.49216387,0.48496646,0.8567548,0.9119456,0.92654765,0.9484662,0.80736643,0.9449968,0.9287381,0.8724778,0.812705,0.4294913,0.8586123,0.85470855,0.8331953,0.9291042,0.75122327,0.7836913,0.8549553,0.86937714,0.89669883,0.7821748,0.3910011,0.41877052,0.7821748,0.48420024,0.89237416,0.956505,0.73105145,0.91463065,0.7888428,0.8212703,0.8103541,0.81648135,0.78935325,0.96838224,0.84848356,0.8577376,0.9304813,0.8402881,0.4010704,0.9011968,0.88643694,0.95781183,0.9196978,0.9534308,0.7858658,0.9605797,0.9553367,0.95098734,0.96408474,0.8642045,0.8002259,0.44472378,0.3335492,0.9521607,0.8942709,0.8966606,0.90356076,0.8841806,0.3910011,0.91619456,0.7605987,0.9173038,0.7882693,0.9192275,0.92005646,0.7986222,0.88158154,0.8011779,0.9516524,0.9476975,0.87828594,0.9082441,0.9366466,0.8160235,0.9061126,0.49749428,0.9620234,0.9463989,0.9541852,0.95712227,0.9395633,0.9153639,0.9238567,0.9331404,0.8427748,0.90328085,0.8024787,0.9291314,0.7836913,0.9283917,0.93515545,0.95822394,0.82750833,0.9449968,0.8987161,0.8046588,0.8053186,0.8027593,0.91964924,0.9083711,0.856201
0.7577828,0.8820232,0.7733404,0.92101717,0.9761337,0.99999994,0.44768316,0.8418878,0.8840689,0.88477665,0.8434387,0.48933056,0.81266177,0.74790716,0.814358,0.7859062,0.5108364,0.515422,0.84928185,0.9270316,0.9173283,0.9411849,0.8041953,0.9479664,0.9186238,0.8875158,0.8400483,0.45540744,0.88327825,0.84076595,0.8661106,0.9164556,0.75370145,0.7780514,0.84284353,0.8943743,0.91521937,0.81010425,0.41691,0.43947124,0.81010425,0.49381465,0.92374533,0.94108135,0.7528031,0.93228316,0.7841605,0.8568133,0.81609595,0.80583894,0.7906315,0.9679904,0.88904804,0.83218384,0.9440437,0.87623024,0.44850302,0.9214611,0.8950627,0.94384646,0.906715,0.9427866,0.78408945,0.92677236,0.93019956,0.9386379,0.9427005,0.8951056,0.79495263,0.45371392,0.35663006,0.9412735,0.9072181,0.90859807,0.8965775,0.90722346,0.41691,0.90821916,0.77795076,0.91608614,0.81266177,0.93213105,0.9061042,0.79232574,0.90529805,0.79400134,0.94416815,0.9464498,0.8594469,0.91818994,0.9167876,0.8375672,0.8882699,0.5283519,0.943068,0.93029416,0.94902885,0.93687356,0.9358834,0.9233222,0.9241001,0.91956794,0.8171434,0.9288326,0.8128221,0.92022926,0.7780514,0.9244151,0.9289136,0.9349037,0.8195888,0.9479664,0.9019969,0.7993144,0.80475193,0.801008,0.9311626,0.9232739,0.9030955
0.5196003,0.48660517,0.48812047,0.4218436,0.41588226,0.44768316,0.9999999,0.4413693,0.47110522,0.46387362,0.4240897,0.50577635,0.39861315,0.5439513,0.4136186,0.55619895,0.66332215,0.69762444,0.48395026,0.42726982,0.3996271,0.4081972,0.51603997,0.40214598,0.39363524,0.4588864,0.40866292,0.68614835,0.47845453,0.49149168,0.4338443,0.41530666,0.5161496,0.42963699,0.48656687,0.4666159,0.43265,0.39829123,0.7093493,0.6292386,0.39829123,0.70720327,0.44330496,0.4090772,0.6031173,0.42149594,0.5388201,0.46468383,0.54241085,0.50952935,0.5166767,0.443958,0.46377152,0.45701396,0.4295655,0.47015533,0.7179591,0.43784404,0.44923618,0.3915059,0.47967255,0.40678725,0.5202315,0.3742094,0.37771866,0.41000366,0.38180494,0.42819923,0.5209484,0.67976093,0.6939484,0.40023285,0.50293064,0.45798525,0.45850492,0.465568,0.7093493,0.46178126,0.54910785,0.41824904,0.39861315,0.41959494,0.39312887,0.51273966,0.4252691,0.51682764,0.38107622,0.39112377,0.49199182,0.46719196,0.40695086,0.41640872,0.4705282,0.7194147,0.39379004,0.38927808,0.4240358,0.3820458,0.4282073,0.48965633,0.40369174,0.4265513,0.46022156,0.41394436,0.49545494,0.3930679,0.42963699,0.42589647,0.42903286,0.38154608,0.5201472,0.40214598,0.46211496,0.5173904,0.5517942,0.5442312,0.44242296,0.4424302,0.43267843
0.7330629,0.8472355,0.68768203,0.7894942,0.80296135,0.8418878,0.4413693,1.0000001,0.9369682,0.9445199,0.89807403,0.54225904,0.87798744,0.745512,0.8744021,0.7665969,0.5281217,0.53163946,0.7398493,0.8849454,0.78644884,0.82403326,0.760493,0.8219234,0.7782551,0.81647134,0.89297837,0.483787,0.81883335,0.74085003,0.8734799,0.7461375,0.7223599,0.8279307,0.7166951,0.803352,0.7846592,0.8710452,0.44739977,0.46573225,0.8710452,0.51395476,0.81279385,0.81138694,0.75515336,0.8170346,0.74085784,0.9756124,0.78672624,0.75412023,0.7221594,0.8305726,0.78363466,0.69481766,0.8133906,0.837655,0.43435732,0.8232803,0.91636944,0.79709595,0.78675413,0.8190893,0.74509007,0.7687177,0.78528583,0.7657689,0.7750126,0.8092698,0.7492273,0.47315612,0.38649285,0.80230886,0.8020542,0.814516,0.783269,0.912065,0.44739977,0.77677584,0.73896515,0.7679386,0.87798744,0.8557052,0.78268224,0.7505026,0.8191959,0.7606323,0.7851692,0.7839188,0.71332264,0.86632586,0.77873254,0.87013394,0.77182704,0.54795337,0.80101913,0.80262655,0.8176477,0.804749,0.80213845,0.81804496,0.8132012,0.7852502,0.68363786,0.7985357,0.7487451,0.7753724,0.8279307,0.82416415,0.77662355,0.79578245,0.7608278,0.8219234,0.90725034,0.75508463,0.7514138,0.74959534,0.8264242,0.84361947,0.8150451
0.7537055,0.8802056,0.73152864,0.83489746,0.8522346,0.8840689,0.47110522,0.9369682,1.0,0.970407,0.9019501,0.5486173,0.858803,0.76347184,0.85536176,0.802603,0.56924045,0.58382154,0.7885907,0.9271692,0.8302922,0.87184405,0.7945528,0.86860096,0.8164488,0.86269045,0.89284986,0.53007567,0.88884753,0.7901832,0.89941615,0.80960274,0.75002295,0.8014046,0.76642853,0.846938,0.8376402,0.8543014,0.4988196,0.50165987,0.8543014,0.56314015,0.8651449,0.861537,0.79329765,0.8693945,0.77594346,0.95602363,0.81600404,0.7846348,0.7616545,0.8753929,0.83296824,0.7552259,0.8778366,0.88468,0.4682153,0.8754351,0.9408154,0.8451163,0.82685506,0.8703938,0.7723633,0.81498706,0.83080554,0.8225068,0.8231191,0.8700981,0.78393245,0.5314597,0.43985647,0.84581566,0.8439228,0.8636433,0.8347998,0.94596577,0.4988196,0.829649,0.77280533,0.82349145,0.858803,0.9034979,0.8369974,0.77964675,0.8866581,0.78872514,0.83915496,0.8279229,0.76235664,0.90166855,0.82437634,0.8555129,0.81703144,0.5934288,0.8491185,0.85981643,0.86936617,0.8528579,0.8547468,0.86499304,0.85120416,0.8348142,0.7516092,0.85229325,0.8102561,0.82375044,0.8014046,0.8814473,0.8282557,0.8393205,0.7941378,0.86860096,0.9368405,0.7838701,0.7872243,0.78478074,0.8689699,0.8808676,0.87263775
0.7597873,0.8777672,0.72076976,0.8214021,0.8543873,0.88477665,0.46387362,0.9445199,0.970407,0.99999976,0.9043722,0.54737973,0.87288195,0.7613971,0.86986285,0.79539347,0.54023796,0.5694033,0.784139,0.9395874,0.82711166,0.87481016,0.7942421,0.8768735,0.82215214,0.8358173,0.903121,0.5016061,0.86201036,0.7827191,0.8898824,0.8014548,0.75328773,0.8221179,0.7577317,0.83104837,0.82506394,0.8659756,0.46581793,0.46627516,0.8659756,0.52806187,0.86106205,0.86718994,0.7747617,0.86597216,0.77437484,0.9549323,0.8171294,0.7878792,0.7416892,0.8683183,0.82176644,0.7384833,0.8610075,0.8837795,0.43694142,0.86660826,0.94905555,0.8482276,0.82254535,0.8752059,0.77425224,0.8248725,0.83943325,0.82205486,0.8298668,0.8523067,0.78391933,0.5103148,0.40966612,0.8500237,0.83102417,0.84368074,0.8155509,0.94958925,0.46581793,0.8137973,0.76726484,0.8123742,0.87288195,0.9113246,0.8260918,0.7820382,0.86978614,0.79014546,0.8385879,0.8330898,0.75298065,0.8948801,0.8184481,0.8701921,0.8149189,0.5756419,0.8516956,0.8578403,0.8663507,0.86317337,0.84927714,0.85388935,0.8510417,0.83118737,0.7263138,0.85133696,0.7912608,0.82223237,0.8221179,0.8795979,0.81823385,0.84965503,0.7960282,0.8768735,0.9420513,0.7871798,0.7835876,0.7798859,0.8534448,0.8871845,0.8620107
