0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
1.0,0.2413793103448276,0.39215686274509803,0.2413793103448276,0.5,0.4782608695652174,0.5641025641025641,0.5365853658536586,0.3488372093023256,0.08333333333333333,0.5675675675675675,0.5405405405405406,0.48717948717948717,0.475,0.48717948717948717,0.2564102564102564,0.3125,0.36585365853658536,0.2564102564102564,0.5526315789473685,0.10714285714285714,0.28125,0.28125,0.5,0.5,0.5135135135135135,0.08333333333333333,0.36538461538461536,0.5714285714285714,0.25,0.55,0.5641025641025641,0.32432432432432434,0.5945945945945946,0.5609756097560976,0.4888888888888889,0.37209302325581395,0.27906976744186046,0.3076923076923077,0.5135135135135135,0.3235294117647059,0.29411764705882354,0.30303030303030304,0.6176470588235294,0.5675675675675675,0.2857142857142857,0.6388888888888888,0.48717948717948717,0.5,0.30303030303030304,0.8666666666666667,0.3235294117647059,0.47368421052631576,0.5555555555555556,0.8064516129032258,0.3235294117647059,0.46153846153846156,0.2857142857142857,0.36363636363636365,0.45652173913043476,0.525,0.5263157894736842,0.6388888888888888,0.5,0.48717948717948717,0.4473684210526316
0.2413793103448276,1.0,0.18604651162790697,0.7777777777777778,0.12121212121212122,0.2,0.24242424242424243,0.13157894736842105,0.26666666666666666,0.05555555555555555,0.22580645161290322,0.1935483870967742,0.15151515151515152,0.14705882352941177,0.15151515151515152,0.03571428571428571,0.29411764705882354,0.125,0.03571428571428571,0.25806451612903225,0.375,0.23529411764705882,0.23529411764705882,0.15625,0.15625,0.125,0.05555555555555555,0.18604651162790697,0.16666666666666666,0.041666666666666664,0.23529411764705882,0.24242424242424243,0.03571428571428571,0.25806451612903225,0.2222222222222222,0.175,0.25806451612903225,0.029411764705882353,0.03333333333333333,0.125,0.041666666666666664,0.043478260869565216,0.045454545454545456,0.16666666666666666,0.22580645161290322,0.041666666666666664,0.25806451612903225,0.15151515151515152,0.15625,0.045454545454545456,0.2,0.041666666666666664,0.125,0.16129032258064516,0.2,0.041666666666666664,0.15625,0.041666666666666664,0.041666666666666664,0.20512820512820512,0.1388888888888889,0.15151515151515152,0.25806451612903225,0.15625,0.15151515151515152,0.12903225806451613
0.39215686274509803,0.18604651162790697,1.0,0.18604651162790697,0.44,0.5660377358490566,0.52,0.4444444444444444,0.32727272727272727,0.08,0.46,0.5,0.46,0.45098039215686275,0.43137254901960786,0.45454545454545453,0.29545454545454547,0.39215686274509803,0.45454545454545453,0.45098039215686275,0.06976744186046512,0.24444444444444444,0.24444444444444444,0.46938775510204084,0.46938775510204084,0.42,0.2,0.9111111111111111,0.4,0.25,0.4807692307692308,0.4339622641509434,0.3333333333333333,0.5102040816326531,0.43636363636363634,0.673469387755102,0.5102040816326531,0.2727272727272727,0.2692307692307692,0.39215686274509803,0.25,0.2553191489361702,0.1836734693877551,0.4,0.46,0.25,0.48,0.43137254901960786,0.4117647058823529,0.1836734693877551,0.36538461538461536,0.25,0.4489795918367347,0.4489795918367347,0.36538461538461536,0.25,0.46938775510204084,0.25,0.25,0.8222222222222222,0.49019607843137253,0.46,0.48,0.46938775510204084,0.46,0.42857142857142855
0.2413793103448276,0.7777777777777778,0.18604651162790697,1.0,0.15625,0.2,0.24242424242424243,0.13157894736842105,0.26666666666666666,0.11764705882352941,0.26666666666666666,0.1935483870967742,0.15151515151515152,0.14705882352941177,0.15151515151515152,0.07407407407407407,0.29411764705882354,0.16129032258064516,0.07407407407407407,0.25806451612903225,0.375,0.3125,0.3125,0.15625,0.15625,0.16129032258064516,0.05555555555555555,0.18604651162790697,0.16666666666666666,0.08695652173913043,0.23529411764705882,0.24242424242424243,0.07407407407407407,0.25806451612903225,0.2222222222222222,0.175,0.25806451612903225,0.06060606060606061,0.06896551724137931,0.16129032258064516,0.08695652173913043,0.09090909090909091,0.045454545454545456,0.16666666666666666,0.26666666666666666,0.08695652173913043,0.25806451612903225,0.15151515151515152,0.15625,0.045454545454545456,0.2413793103448276,0.08695652173913043,0.16129032258064516,0.16129032258064516,0.2413793103448276,0.08695652173913043,0.15625,0.08695652173913043,0.08695652173913043,0.20512820512820512,0.1388888888888889,0.15151515151515152,0.25806451612903225,0.15625,0.15151515151515152,0.12903225806451613
0.5,0.12121212121212122,0.44,0.15625,1.0,0.6046511627906976,0.631578947368421,0.7777777777777778,0.3111111111111111,0.08108108108108109,0.7878787878787878,0.6571428571428571,0.5945945945945946,0.7142857142857143,0.5526315789473685,0.28205128205128205,0.34375,0.5833333333333334,0.28205128205128205,0.7142857142857143,0.10344827586206896,0.3548387096774194,0.3548387096774194,0.7058823529411765,0.6111111111111112,0.78125,0.08108108108108109,0.4117647058823529,0.696969696969697,0.3939393939393939,0.6153846153846154,0.5897435897435898,0.3888888888888889,0.6666666666666666,0.5853658536585366,0.5111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.7272727272727273,0.5333333333333333,0.45161290322580644,0.41935483870967744,0.75,0.7878787878787878,0.4838709677419355,0.7142857142857143,0.7352941176470589,0.7575757575757576,0.41935483870967744,0.5405405405405406,0.5333333333333333,0.7272727272727273,0.7272727272727273,0.5,0.5333333333333333,0.6571428571428571,0.4838709677419355,0.4838709677419355,0.4782608695652174,0.7714285714285715,0.6857142857142857,0.7142857142857143,0.6571428571428571,0.7352941176470589,0.6470588235294118
0.4782608695652174,0.2,0.5660377358490566,0.2,0.6046511627906976,1.0,0.825,0.5625,0.37254901960784315,0.0625,0.6666666666666666,0.6046511627906976,0.5555555555555556,0.5434782608695652,0.5217391304347826,0.2978723404255319,0.2857142857142857,0.44680851063829785,0.2978723404255319,0.6511627906976745,0.075,0.23255813953488372,0.23255813953488372,0.5681818181818182,0.5681818181818182,0.5813953488372093,0.13333333333333333,0.5370370370370371,0.5227272727272727,0.26666666666666666,0.6444444444444445,0.5531914893617021,0.32608695652173914,0.6904761904761905,0.5510204081632653,0.5490196078431373,0.4489795918367347,0.2641509433962264,0.26,0.5454545454545454,0.3902439024390244,0.3023255813953488,0.30952380952380953,0.5581395348837209,0.6666666666666666,0.32558139534883723,0.6511627906976745,0.5909090909090909,0.6046511627906976,0.30952380952380953,0.5111111111111111,0.3902439024390244,0.5454545454545454,0.6190476190476191,0.4782608695652174,0.3902439024390244,0.5333333333333333,0.35714285714285715,0.35714285714285715,0.6122448979591837,0.5869565217391305,0.5555555555555556,0.6511627906976745,0.5681818181818182,0.5555555555555556,0.5227272727272727
0.5641025641025641,0.24242424242424243,0.52,0.24242424242424243,0.631578947368421,0.825,1.0,0.5813953488372093,0.4318181818181818,0.07317073170731707,0.8,0.7222222222222222,0.6578947368421053,0.6410256410256411,0.6153846153846154,0.3170731707317073,0.34285714285714286,0.525,0.3170731707317073,0.7777777777777778,0.09090909090909091,0.2777777777777778,0.2777777777777778,0.6756756756756757,0.6756756756756757,0.6944444444444444,0.1,0.49019607843137253,0.6216216216216216,0.28205128205128205,0.7631578947368421,0.65,0.3170731707317073,0.8285714285714286,0.6428571428571429,0.5319148936170213,0.45454545454545453,0.2765957446808511,0.3023255813953488,0.6486486486486487,0.47058823529411764,0.3611111111111111,0.37142857142857144,0.6666666666666666,0.8,0.3888888888888889,0.7777777777777778,0.7027027027027027,0.7222222222222222,0.37142857142857144,0.6052631578947368,0.47058823529411764,0.6486486486486487,0.7428571428571429,0.5641025641025641,0.47058823529411764,0.631578947368421,0.42857142857142855,0.42857142857142855,0.6,0.6097560975609756,0.6578947368421053,0.7777777777777778,0.631578947368421,0.6578947368421053,0.6216216216216216
0.5365853658536586,0.13157894736842105,0.4444444444444444,0.13157894736842105,0.7777777777777778,0.5625,0.5813953488372093,1.0,0.3,0.06976744186046512,0.625,0.5609756097560976,0.5116279069767442,0.6097560975609756,0.4772727272727273,0.24444444444444444,0.32432432432432434,0.5365853658536586,0.24444444444444444,0.6097560975609756,0.08571428571428572,0.2972972972972973,0.2972972972972973,0.6,0.5238095238095238,0.6153846153846154,0.09523809523809523,0.41818181818181815,0.5897435897435898,0.3333333333333333,0.5333333333333333,0.5111111111111111,0.36585365853658536,0.5714285714285714,0.5106382978723404,0.5416666666666666,0.3469387755102041,0.2916666666666667,0.28888888888888886,0.575,0.40540540540540543,0.34210526315789475,0.35135135135135137,0.631578947368421,0.625,0.3684210526315789,0.6097560975609756,0.625,0.6410256410256411,0.35135135135135137,0.5365853658536586,0.40540540540540543,0.575,0.6153846153846154,0.5,0.40540540540540543,0.5609756097560976,0.3684210526315789,0.3684210526315789,0.48,0.8378378378378378,0.5853658536585366,0.6097560975609756,0.5609756097560976,0.625,0.55
0.3488372093023256,0.26666666666666666,0.32727272727272727,0.26666666666666666,0.3111111111111111,0.37254901960784315,0.4318181818181818,0.3,1.0,0.10810810810810811,0.42857142857142855,0.40476190476190477,0.36363636363636365,0.35555555555555557,0.3333333333333333,0.1590909090909091,0.29411764705882354,0.3181818181818182,0.1590909090909091,0.4186046511627907,0.1,0.2647058823529412,0.2647058823529412,0.37209302325581395,0.37209302325581395,0.38095238095238093,0.07894736842105263,0.30357142857142855,0.3902439024390244,0.14634146341463414,0.45454545454545453,0.5,0.1590909090909091,0.4878048780487805,0.4666666666666667,0.3018867924528302,0.38636363636363635,0.14,0.15217391304347827,0.3488372093023256,0.20512820512820512,0.1794871794871795,0.125,0.3902439024390244,0.42857142857142855,0.175,0.4878048780487805,0.36363636363636365,0.37209302325581395,0.125,0.3488372093023256,0.20512820512820512,0.3488372093023256,0.4146341463414634,0.3488372093023256,0.20512820512820512,0.37209302325581395,0.20512820512820512,0.23684210526315788,0.35294117647058826,0.3404255319148936,0.36363636363636365,0.4878048780487805,0.3409090909090909,0.36363636363636365,0.35714285714285715
0.08333333333333333,0.05555555555555555,0.08,0.11764705882352941,0.08108108108108109,0.0625,0.07317073170731707,0.06976744186046512,0.10810810810810811,1.0,0.07894736842105263,0.08108108108108109,0.07894736842105263,0.07692307692307693,0.05128205128205128,0.10344827586206896,0.08695652173913043,0.08333333333333333,0.10344827586206896,0.05,0.07692307692307693,0.09090909090909091,0.09090909090909091,0.08108108108108109,0.08108108108108109,0.08333333333333333,0.047619047619047616,0.058823529411764705,0.08571428571428572,0.12,0.07142857142857142,0.1,0.10344827586206896,0.07692307692307693,0.09302325581395349,0.06382978723404255,0.07692307692307693,0.4074074074074074,0.4782608695652174,0.05405405405405406,0.12,0.125,0.08333333333333333,0.08571428571428572,0.07894736842105263,0.12,0.07692307692307693,0.07894736842105263,0.08108108108108109,0.08333333333333333,0.08333333333333333,0.12,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.12,0.08108108108108109,0.12,0.12,0.06382978723404255,0.07317073170731707,0.07894736842105263,0.07692307692307693,0.08108108108108109,0.07894736842105263,0.08571428571428572
