0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176
0.0,0.7872231,0.8964723,0.83571523,0.79466563,0.97754556,1.0788835,0.86610705,0.9261528,0.9568701,0.9358674,0.6998747,0.8529684,0.7789213,0.9374333,1.010328,0.6050228,0.77849656,1.0043845,0.8909348,0.8677196,0.95504963,0.78505456,0.3217143,0.89403224,0.9485317,0.78555644,1.1709367,0.9452429,0.3825015,0.627965,0.9241508,1.1000383,1.0849341,1.1322241,0.9289526,0.4792393,0.8113094,0.9644432,0.8689929,0.86338323,0.9082348,0.9856132,0.87895465,0.9082348,0.84492683,0.9072718,0.99178815,0.9492262,0.641953,0.85888577,1.0367156,0.9092588,0.90351707,0.82070416,0.54439974,0.9006413,0.8187137,0.89511025,0.9587897,0.8096719,0.9362842,0.99254304,0.97223765,0.815559,0.9681334,0.9003468,0.9595572,0.8271057,0.87934124,0.8962088,0.7613588,0.9795683,0.8940352,0.837878,0.9139265,1.0886577,0.8137963,0.8137963,0.70290506,0.871384,1.0864284,0.95303524,0.8297918,0.71032304,0.98632205,0.96164876,0.8884828,1.0749784,0.8529684,0.80564994,0.8440033,0.8440033,0.8440033,0.7245077,0.7681968,0.9197835,0.9065571,0.74369234,0.9804964,1.0078431,0.97832894,0.8166787,0.90832114,0.79853857,0.7245077,0.97223765,0.9154712,0.89630795,0.97223765,0.84427124,0.8137963,0.72062486,0.9810811,0.8404055,0.7434321,0.54439974,0.72062486,0.6644572,1.2381774,0.8789335,1.0987583,0.94000065,0.93743575,1.0638009,0.9760719,0.8529684,0.7613588,0.70929706,0.83822346,0.8685368,0.92299676,0.9982257,0.9154245,0.9885549,0.87514323,0.9142652,1.1025958,0.40419394,0.9268086,0.8955711,0.83865064,0.83822346,0.9942004,0.9795683,0.6644572,0.8823528,0.98657227,0.89299136,0.9277219,0.9129225,0.93434584,0.8238812,0.82798433,1.1820052,1.0771954,0.75392944,0.9072718,0.8581309,0.83865064,0.9370409,0.88686734,1.0113654,0.87059003,1.0287902,0.9291871,0.9537371,0.90484196,0.7614764,0.89723647,0.77058595,0.8137963,0.855665,0.95807135,0.7510927,0.76294976,0.7242632
0.7872231,0.0,0.42350385,0.40385157,1.0056074,0.525319,1.032121,0.4084842,0.60911965,0.456241,0.6892072,0.24087432,0.44553906,0.36095834,0.4605544,0.6829902,0.43688434,0.26174507,0.69728583,0.5527525,0.985462,0.62823915,1.0677878,0.82782674,0.513407,0.6612586,0.55606914,0.7525255,0.610484,0.80785424,0.5070727,0.68254954,0.5281893,0.5772325,0.7472354,0.4315498,0.8828282,0.21383148,0.58697313,0.52789897,0.6443177,0.6787909,0.6926215,0.6095475,0.6787909,0.525303,0.4001364,0.5548937,0.4426218,0.77668136,0.49166578,0.53653127,0.521814,0.66119635,0.4795281,0.48807892,0.6691048,0.27197552,0.71554387,0.5323716,0.414242,0.6944803,0.47774357,0.70324653,0.47383952,0.55319923,0.62579376,0.6509084,0.37879246,0.5432195,0.64978915,0.43822667,0.59561205,0.6677723,0.54026014,0.7171622,1.1923552,0.3623703,0.3623703,0.2588233,0.5410202,0.6628686,0.4306121,0.32639006,0.3982323,0.5468684,0.55070394,0.49569473,0.49886793,0.44553906,0.41078314,0.32313523,0.32313523,0.32313523,0.20679344,0.25649273,0.5576362,0.42628485,0.28929865,0.5614021,0.60908085,0.49982998,0.3785133,0.65122634,0.29800612,0.20679344,0.70324653,0.39579177,0.5649598,0.70324653,0.414577,0.3623703,0.8977108,0.5971248,0.59774524,0.2846281,0.48807892,0.8977108,0.9401353,1.2416346,0.5256418,0.7291158,0.69554925,0.54701686,0.7295402,0.75634867,0.44553906,0.43822667,0.82736576,0.7273116,0.5676978,0.62519133,0.4265613,0.5988951,0.50184363,0.5533807,0.57830894,0.6104695,0.8192598,0.5779144,0.61141187,0.40894043,0.7273116,0.4314157,0.59561205,0.9401353,0.5414037,0.60784674,0.6707716,0.68996596,0.5146295,0.70479727,0.3922898,0.51726735,1.1167333,0.8833766,0.122405134,0.4001364,0.4784029,0.40894043,0.57034165,0.49710706,0.6358324,0.5414859,0.7099023,0.44891247,0.604094,0.56436306,0.29432556,0.66007835,0.06398217,0.3623703,0.5044849,0.5992091,0.34892413,0.29312333,0.29770023
0.8964723,0.42350385,0.0,0.34148747,1.0320079,0.63118535,1.0751327,0.22517647,0.4447567,0.35777777,0.5820163,0.4843774,0.39526966,0.28103596,0.09347322,0.616996,0.6158886,0.41012698,0.6067863,0.54245263,1.0178486,0.51413053,1.091333,0.9359952,0.36171252,0.54934824,0.72044885,0.8168349,0.4855561,0.9103072,0.6507651,0.6106155,0.547462,0.56321704,0.66008526,0.35729912,0.9769202,0.56230825,0.5064082,0.3292652,0.58077866,0.61335623,0.5856947,0.58879274,0.61335623,0.5000078,0.12004619,0.6031784,0.38905483,0.88178575,0.62863857,0.5003086,0.51136625,0.5992183,0.6077889,0.65157175,0.5341857,0.2784043,0.6246892,0.48481336,0.39560208,0.6435646,0.49797818,0.5919052,0.40218508,0.4029745,0.5122041,0.541297,0.3854171,0.50717664,0.6437541,0.504794,0.54813504,0.5297675,0.33857676,0.50699955,1.1799992,0.35205513,0.35205513,0.5464725,0.4572173,0.53553575,0.42052278,0.18590748,0.55303293,0.2989836,0.40647972,0.46234763,0.5903109,0.39526966,0.352798,0.29877728,0.29877728,0.29877728,0.5450164,0.40446126,0.43220845,0.17514451,0.47568205,0.6544895,0.5443024,0.54036975,0.22981495,0.5796977,0.4134018,0.5450164,0.5919052,0.30090484,0.55473363,0.5919052,0.6027276,0.35205513,0.8820026,0.58403116,0.5260072,0.46333793,0.65157175,0.8820026,1.0314296,1.220925,0.5045979,0.6305948,0.5616088,0.40924636,0.66027826,0.727814,0.39526966,0.504794,0.9246822,0.7290101,0.5242488,0.57846177,0.42559397,0.45504254,0.5934453,0.5041309,0.4296099,0.45124453,0.9286365,0.46913117,0.58004373,0.35787725,0.7290101,0.44763163,0.54813504,1.0314296,0.3529403,0.60270405,0.5694003,0.57790774,0.46944216,0.67566246,0.3708334,0.33858028,1.0945574,0.91548884,0.4873495,0.12004619,0.32258955,0.35787725,0.5209157,0.29646337,0.67682,0.46447653,0.66227335,0.47995347,0.49363264,0.55557096,0.47475958,0.55138075,0.4260136,0.35205513,0.31977138,0.47608033,0.46985844,0.474827,0.48696437
0.83571523,0.40385157,0.34148747,0.0,1.0325805,0.5553995,1.0588802,0.386219,0.44307014,0.3662895,0.4946708,0.47842088,0.46134287,0.3074385,0.3826009,0.66761744,0.6455347,0.45193154,0.68547547,0.32496995,1.0168017,0.49659666,1.1007861,0.8881711,0.20992956,0.4251906,0.7516877,0.92319816,0.48042405,0.8591379,0.52164423,0.41947478,0.6558273,0.5625144,0.70779884,0.39229622,0.9336857,0.5142689,0.26360312,0.41710663,0.45747507,0.48323482,0.57610863,0.4054014,0.48323482,0.30759633,0.3364704,0.6427701,0.31169567,0.8164475,0.64077955,0.5041647,0.6648619,0.45782843,0.6373371,0.6163044,0.46366403,0.28057426,0.5502103,0.41753656,0.22723234,0.51105607,0.4191917,0.51610535,0.24636272,0.37646478,0.37873298,0.62909245,0.18517533,0.29515386,0.45582578,0.66316766,0.3879507,0.47453526,0.36871946,0.4993991,1.1909585,0.18531492,0.18531492,0.48720536,0.1810787,0.5103079,0.44018215,0.3277199,0.46953025,0.4685077,0.38680577,0.3357636,0.66538686,0.46134287,0.20923163,0.42879593,0.42879593,0.42879593,0.472228,0.3535762,0.31146514,0.28642097,0.3754342,0.66079473,0.57168007,0.54231215,0.26514202,0.49310684,0.4526177,0.472228,0.51610535,0.4186944,0.34607768,0.51610535,0.5044013,0.18531492,0.96890336,0.4224715,0.4089337,0.51160485,0.6163044,0.96890336,0.98043174,1.2262585,0.37161154,0.52918804,0.5250551,0.4844547,0.52908444,0.6347943,0.46134287,0.66316766,0.8626546,0.79959613,0.34247044,0.3886775,0.45577016,0.48059082,0.58062845,0.2886016,0.42549533,0.59805924,0.88692784,0.4630797,0.40010458,0.050120424,0.79959613,0.47573268,0.3879507,0.98043174,0.33903575,0.4150746,0.48219112,0.5005159,0.25747356,0.5696196,0.0956616,0.36826253,1.0996838,0.8747353,0.5029917,0.3364704,0.19025725,0.050120424,0.306915,0.29045445,0.6253886,0.44482812,0.7034535,0.42715,0.37364733,0.41685143,0.37213233,0.4713825,0.443696,0.18531492,0.18162772,0.45807368,0.37689057,0.36805755,0.38180885
0.79466563,1.0056074,1.0320079,1.0325805,0.0,1.0919144,1.1488636,1.0173739,0.96731204,1.0638734,0.98531723,0.9867642,1.0160668,1.0122471,1.0747037,1.0940716,0.9565288,1.0114568,1.0983206,0.96254945,1.1136718,0.99664456,1.0076596,0.9249999,1.0738391,0.95957124,0.92481613,1.0775939,0.9836116,0.5616455,0.9629094,0.9606414,1.1072009,1.1073561,1.14323,0.9755801,0.7998818,1.0610129,0.9947072,0.85777175,0.94735295,0.9228225,1.007089,0.9343861,0.9228225,0.9237873,1.0356584,1.095343,0.99267244,0.66580576,0.8809134,1.1244993,1.0416064,0.97805244,0.8333868,0.93553185,0.9732444,1.029533,0.968887,0.9890821,1.026124,0.99246913,1.0534216,0.8329443,1.0308475,1.0395229,0.94435775,1.0680242,1.0339469,0.95905906,0.97040397,0.9655127,1.0501976,0.9697254,1.0309883,0.9744093,1.0552855,1.0299186,1.0299186,0.98629254,0.91816616,1.1103828,1.0853142,1.0312709,0.9978192,1.0839986,1.0837848,0.96669406,0.9571158,1.0160668,1.020384,1.0016135,1.0016135,1.0016135,0.9904361,1.0122004,1.0649166,1.0369097,1.0044192,1.0837528,1.1068028,1.0504762,1.0279119,0.97792494,1.0196649,0.9904361,0.8329443,1.0699108,0.9665218,0.8329443,1.0457721,1.0299186,0.9856502,1.0531187,0.9258189,1.0005999,0.93553185,0.9856502,0.13020843,1.2359227,0.95291674,1.0632551,1.058043,1.0012449,1.1272438,1.0572796,1.0160668,0.9655127,0.7940323,1.004212,0.9458903,0.96208835,1.0284046,0.94224405,1.099922,1.0026878,0.9527664,1.0531771,0.62926745,0.9667073,0.96444637,1.036325,1.004212,1.0243522,1.0501976,0.13020843,1.0558888,1.0568587,0.9659614,0.9954589,0.9489733,1.0096301,1.0301069,1.027913,1.2015265,1.1146326,0.99962556,1.0356584,1.0379376,1.036325,0.95879453,1.0091083,1.0734389,1.0521393,1.1029788,0.98646915,0.95696414,0.975572,1.0134519,0.96473026,1.0025461,1.0299186,1.0348483,0.9989763,1.0052999,1.0089716,0.9594832
0.97754556,0.525319,0.63118535,0.5553995,1.0919144,0.0,1.0754191,0.64749116,0.54051775,0.59121877,0.66106176,0.62780434,0.72392917,0.67862,0.6642729,0.69638485,0.7591144,0.61519325,0.7200922,0.48517513,1.0659674,0.57799435,1.1818483,1.0420622,0.59378946,0.5295292,0.7666129,0.8372765,0.5204959,0.9906478,0.7434526,0.44493762,0.7018336,0.5994929,0.76047105,0.5738447,1.0341992,0.64567095,0.6139024,0.61583096,0.61276054,0.65306336,0.6456976,0.52167505,0.65306336,0.5530988,0.59543943,0.6580569,0.5169844,0.8886647,0.6194358,0.6217539,0.72155046,0.58143926,0.6145371,0.796084,0.6446148,0.5341239,0.7177009,0.3993617,0.5975996,0.56049037,0.5137743,0.6940146,0.6225139,0.54676837,0.57916474,0.6833668,0.52734345,0.57341886,0.56626177,0.7382193,0.61804897,0.6417642,0.6276972,0.5646321,1.2553325,0.5696026,0.5696026,0.6589388,0.5701579,0.6009832,0.58535475,0.5454922,0.6678534,0.6308723,0.5531105,0.524264,0.7011082,0.72392917,0.5958497,0.65968144,0.65968144,0.65968144,0.6189961,0.6200523,0.64298123,0.55995643,0.62729734,0.6177301,0.5355642,0.6719148,0.63720703,0.6724676,0.6180492,0.6189961,0.6940146,0.65741885,0.47867343,0.6940146,0.64799446,0.5696026,0.98271745,0.5890427,0.5624216,0.65558755,0.796084,0.98271745,1.0483874,1.1879582,0.472187,0.653262,0.5995845,0.7034988,0.68069464,0.58404696,0.72392917,0.7382193,0.8845148,0.89328015,0.5139107,0.59917074,0.5563202,0.67938554,0.58926356,0.4756546,0.51426756,0.6909617,1.0274647,0.51237005,0.62213,0.5236241,0.89328015,0.55337787,0.61804897,1.0483874,0.6576091,0.5866418,0.64998806,0.65653366,0.5475043,0.6277583,0.5293859,0.66656554,1.046589,0.9504376,0.58148843,0.59543943,0.5762013,0.5236241,0.5709807,0.64636993,0.6409877,0.65147674,0.67354614,0.56746525,0.59904385,0.52651256,0.6282171,0.6447709,0.53970057,0.5696026,0.6158083,0.5221648,0.57073015,0.57549596,0.64183265
1.0788835,1.032121,1.0751327,1.0588802,1.1488636,1.0754191,0.0,1.0458667,1.1119158,1.1100216,1.0778452,1.0116268,1.0443608,1.0405196,1.0628918,1.1272944,1.137408,1.0978391,1.1717665,1.0790455,0.77367854,1.1173807,1.2600961,1.1380968,1.0411272,1.0584357,1.1288652,1.207623,1.1167539,1.0906152,1.1149926,1.1015003,1.0991158,1.1111268,1.1008202,1.0558144,1.1222535,0.95165485,1.0108694,1.068631,1.0748646,1.0691007,1.0695112,1.0843573,1.0691007,1.0474336,1.0725901,1.1457865,1.0703535,1.0784158,1.1645273,1.0503808,1.1688429,1.1181186,1.1423942,1.1351326,1.0780287,1.0629816,1.0655674,1.0800524,1.0480627,1.1107483,1.1272843,1.112284,1.0385714,1.0926634,1.0933852,1.1498756,1.0581207,1.0991014,1.0901299,1.1436366,1.1276833,1.0786645,1.1103464,1.0893509,1.311021,1.0542288,1.0542288,1.0065305,1.0615897,1.0945592,1.1067424,1.0604246,0.9846116,1.140863,1.082804,1.1062386,1.0645659,1.0443608,1.0464615,1.0334477,1.0334477,1.0334477,1.0018166,1.0301268,1.0453691,1.074624,1.0865085,1.0913765,1.0922145,1.0956805,1.0507852,1.0713764,1.1038307,1.0018166,1.112284,1.0440542,1.0808393,1.112284,0.9951685,1.0542288,1.0641339,1.1285758,1.072949,1.0264475,1.1351326,1.0641339,1.1421168,1.270807,1.0867413,1.1301688,1.1058674,1.1006266,1.1490046,1.1105458,1.0443608,1.1436366,1.0736372,1.1661086,1.0793676,1.100617,1.1008074,1.0933782,1.1225584,1.0894402,1.1014922,1.1510481,1.1156553,1.1069779,1.0952078,1.0530831,1.1661086,1.096613,1.1276833,1.1421168,1.0869372,1.132281,1.0748094,1.08987,1.0609354,1.0808831,1.0463825,1.107588,1.1749464,1.1674683,1.0168962,1.0725901,1.0533262,1.0530831,1.083048,1.0603001,1.1042607,1.103489,1.1283344,1.114692,1.0802608,1.0942252,1.0933431,1.0780313,1.0258942,1.0542288,1.0583285,1.086102,1.0930587,1.0888481,1.0901427
0.86610705,0.4084842,0.22517647,0.386219,1.0173739,0.64749116,1.0458667,0.0,0.53800255,0.44228947,0.6068113,0.509452,0.41294724,0.2682013,0.26177388,0.6791887,0.6524316,0.48117533,0.6851561,0.539114,0.94081324,0.57187796,1.0865064,0.9097273,0.36600882,0.55521846,0.75942314,0.8841368,0.5465044,0.8809296,0.61110544,0.6435153,0.64694494,0.60084724,0.7674692,0.4357346,0.9501489,0.4857102,0.5440371,0.44959328,0.6027473,0.6097596,0.59299546,0.5941825,0.6097596,0.4959813,0.18633784,0.6900005,0.48880243,0.85558456,0.6763156,0.4844214,0.5198469,0.60271955,0.6504925,0.60833067,0.57926905,0.31763807,0.61983776,0.5554343,0.3380194,0.69079185,0.60842454,0.65748733,0.33055288,0.4787706,0.5460367,0.6300094,0.35430056,0.50384724,0.64582366,0.4908068,0.49554273,0.5694443,0.33901522,0.57221043,1.1713991,0.28080437,0.28080437,0.490567,0.49336556,0.60123837,0.5319072,0.26560313,0.4315099,0.3550812,0.45449287,0.5337541,0.71891254,0.41294724,0.32843328,0.20600203,0.20600203,0.20600203,0.43813917,0.3610046,0.39363074,0.2355457,0.44630077,0.68114686,0.58469844,0.629362,0.14818363,0.57341653,0.48447034,0.43813917,0.65748733,0.35742772,0.55446,0.65748733,0.5842337,0.28080437,0.80771744,0.5314389,0.5588139,0.49038658,0.60833067,0.80771744,1.0143083,1.2204903,0.56346077,0.6420471,0.53615767,0.31366748,0.6581361,0.6971829,0.41294724,0.4908068,0.9018204,0.6461508,0.53934926,0.5821175,0.51546264,0.45841888,0.680145,0.49907058,0.53887224,0.5838668,0.9019109,0.5365013,0.58447915,0.35579586,0.6461508,0.538364,0.49554273,1.0143083,0.38863096,0.54935277,0.60972863,0.6194574,0.4710882,0.67560375,0.36931136,0.30303463,1.0965859,0.8692712,0.47465262,0.18633784,0.3282892,0.35579586,0.52423126,0.30787784,0.65222603,0.39331132,0.69873667,0.56591636,0.4654676,0.6036666,0.4410718,0.56983477,0.4154556,0.28080437,0.36296996,0.5355307,0.48467672,0.44197306,0.44988325
0.9261528,0.60911965,0.4447567,0.44307014,0.96731204,0.54051775,1.1119158,0.53800255,0.0,0.41174793,0.49387318,0.6336435,0.5847313,0.48638785,0.4738874,0.6840707,0.751637,0.5798545,0.7068265,0.37493786,1.0856658,0.13983619,1.172384,1.0049335,0.43570253,0.39188743,0.75147426,0.9110377,0.09831475,0.90748596,0.75644773,0.38831744,0.6831887,0.6268183,0.688504,0.46124604,0.96525335,0.7310941,0.47103348,0.24271145,0.45484948,0.4371809,0.516061,0.3156312,0.4371809,0.44338632,0.44448972,0.6866293,0.38415238,0.7890747,0.43547487,0.5554569,0.73994285,0.44715536,0.39542624,0.77796674,0.5127116,0.461993,0.5795103,0.35787827,0.47734213,0.58157766,0.401466,0.5202753,0.4881321,0.49264356,0.20011938,0.6747776,0.49334994,0.48576933,0.37077022,0.76040035,0.66773367,0.52372396,0.54659945,0.50863516,1.1790999,0.4480644,0.4480644,0.70504487,0.34302294,0.5740608,0.5257575,0.43940607,0.67458624,0.5441655,0.44151697,0.42855555,0.7072309,0.5847313,0.48109367,0.59149414,0.59149414,0.59149414,0.7009899,0.55866545,0.63011384,0.39974612,0.6118874,0.7047096,0.61219,0.58604604,0.44002354,0.5235848,0.58166695,0.7009899,0.5202753,0.54997784,0.39041415,0.5202753,0.6735826,0.4480644,1.0354646,0.69496065,0.40363103,0.62696284,0.77796674,1.0354646,0.92629915,1.2328134,0.31767845,0.63397324,0.6242148,0.5962559,0.68964905,0.64382017,0.5847313,0.76040035,0.85193276,0.8740041,0.32943714,0.43077028,0.46230814,0.5549052,0.64251024,0.2687415,0.10852055,0.62559485,0.9657608,0.036910027,0.48292556,0.44206166,0.8740041,0.49628413,0.66773367,0.92629915,0.43770453,0.6981239,0.54758805,0.54950637,0.39432648,0.5889577,0.4821716,0.5413538,1.1138116,0.919836,0.6717403,0.44448972,0.38998184,0.44206166,0.46612704,0.46759087,0.7415735,0.5524981,0.71971357,0.47048107,0.33723125,0.38270593,0.6130827,0.49789536,0.6110373,0.4480644,0.3900564,0.15770434,0.6131621,0.609915,0.62383544
0.9568701,0.456241,0.35777777,0.3662895,1.0638734,0.59121877,1.1100216,0.44228947,0.41174793,0.0,0.56466216,0.4604289,0.49176955,0.47257772,0.38722533,0.5601105,0.5611871,0.450464,0.5703458,0.46316227,1.051135,0.46438897,1.143327,1.0062014,0.4430633,0.5142902,0.6380577,0.69308597,0.43077505,0.981505,0.58247316,0.52016675,0.4681541,0.46168178,0.62594485,0.5176621,1.0428512,0.559444,0.5012313,0.42946804,0.49391603,0.54964113,0.641841,0.5134831,0.54964113,0.4886726,0.33205017,0.46464404,0.44227052,0.9148202,0.60627735,0.43332893,0.4774014,0.52150357,0.538869,0.6426074,0.5827389,0.41490805,0.6227606,0.471888,0.50689274,0.58740735,0.31557778,0.6389596,0.4666687,0.3256856,0.52462393,0.51594585,0.47224626,0.4791891,0.51411057,0.43924502,0.5524181,0.5919568,0.57866514,0.6197546,1.2115316,0.45333636,0.45333636,0.58607256,0.43132523,0.4901207,0.3210574,0.41224527,0.5722525,0.40127164,0.24425295,0.4196575,0.5362752,0.49176955,0.43049395,0.43912637,0.43912637,0.43912637,0.5785372,0.52428246,0.40802428,0.28192154,0.5173196,0.6073098,0.44938797,0.47381464,0.47514644,0.5615428,0.47108498,0.5785372,0.6389596,0.42672595,0.46704668,0.6389596,0.6140901,0.45333636,0.9417013,0.57820153,0.50834,0.4604476,0.6426074,0.9417013,1.0630884,1.2220452,0.4075857,0.60185254,0.5795412,0.55947983,0.6186437,0.6601799,0.49176955,0.43924502,0.9482618,0.7651948,0.44590783,0.5303701,0.3561097,0.6300098,0.4905716,0.42902505,0.4671783,0.5483046,1.0020612,0.4127501,0.52443737,0.37218148,0.7651948,0.3822863,0.5524181,1.0630884,0.49487594,0.5858995,0.61321217,0.61204994,0.47242302,0.60424393,0.38614282,0.5697632,1.1002318,0.92261267,0.48312712,0.33205017,0.42768037,0.37218148,0.534757,0.46680966,0.68694717,0.5904466,0.6069169,0.3525852,0.30940196,0.46541676,0.5301317,0.5415495,0.4405094,0.45333636,0.42801213,0.4889344,0.54113436,0.53116494,0.55620116
