0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81
0.0,0.012702245265245438,0.006164816208183765,0.0010802699252963066,0.05516696721315384,0.006927466951310635,0.010174544528126717,0.016880998387932777,0.041585326194763184,0.011311177164316177,0.004033378325402737,0.05731990188360214,0.0096632344648242,0.006724398583173752,0.0035544917918741703,0.011311177164316177,0.007219651713967323,0.011311177164316177,0.03740401193499565,0.004377113189548254,0.03740401193499565,0.003911123611032963,0.05652531236410141,0.016176573932170868,0.019765406847000122,0.011311177164316177,0.0006928722723387182,0.011363999918103218,0.06646866351366043,0.04401759058237076,0.01088450662791729,0.0037622852250933647,0.033226318657398224,0.0071027460508048534,0.0470627099275589,0.01913640648126602,0.03506825864315033,0.06135278940200806,0.011311177164316177,0.010611183941364288,0.0670204758644104,0.010952849872410297,0.015805978327989578,0.009826434776186943,0.013676853850483894,0.03932057321071625,0.01965830847620964,0.05335138365626335,0.005868081469088793,0.007575363852083683,0.008427239954471588,0.017836928367614746,0.006384085863828659,0.0007323467871174216,0.011048169806599617,0.015388588421046734,0.0033617874141782522,0.009282702580094337,0.006404714658856392,0.011025950312614441,0.008736124262213707,0.01202110480517149,0.0039654262363910675,0.0036519644781947136,0.009243972599506378,0.015133317559957504,0.01851315051317215,0.0009142769267782569,0.003911123611032963,0.06135278940200806,0.06622202694416046,0.01637904718518257,0.003365790471434593,0.019874650985002518,0.0096632344648242,0.011293204501271248,0.019874650985002518,0.05335138365626335,0.006372815929353237,0.002954290248453617,0.06135278940200806,0.004891829565167427
0.012702245265245438,0.0,0.012028306722640991,0.013281574472784996,0.061157695949077606,0.013872528448700905,0.009177310392260551,0.007380237802863121,0.04103205353021622,0.003756954800337553,0.011807777918875217,0.058297909796237946,0.004229059908539057,0.008609450422227383,0.01046334020793438,0.003756954800337553,0.010182347148656845,0.003756954800337553,0.04208394140005112,0.016355250030755997,0.04208394140005112,0.014843045733869076,0.06160761043429375,0.02094551920890808,0.0280810184776783,0.003756954800337553,0.013534346595406532,0.00374030158855021,0.0674828290939331,0.04735766351222992,0.011165712028741837,0.00876891240477562,0.04166707396507263,0.01029321737587452,0.05034465342760086,0.016892410814762115,0.04130685329437256,0.06296940892934799,0.003756954800337553,0.0154674481600523,0.06908123195171356,0.005492273718118668,0.02260684221982956,0.004532079212367535,0.004940145183354616,0.04426511749625206,0.01742948777973652,0.057372480630874634,0.010685260407626629,0.009164970368146896,0.006756428629159927,0.02309887669980526,0.009778633713722229,0.01410638727247715,0.005961684975773096,0.005418218672275543,0.00975974090397358,0.003992391750216484,0.009783358313143253,0.00323484861291945,0.008509381674230099,0.015792151913046837,0.009145248681306839,0.009119282476603985,0.014056497253477573,0.014945190399885178,0.0238645002245903,0.015188580378890038,0.014843045733869076,0.06296940892934799,0.06759130954742432,0.016178973019123077,0.010885482653975487,0.018346626311540604,0.004229059908539057,0.00643822131678462,0.018346626311540604,0.057372480630874634,0.009926388040184975,0.0096364077180624,0.06296940892934799,0.017508750781416893
0.006164816208183765,0.012028306722640991,0.0,0.004431319423019886,0.060030944645404816,0.0017525531584396958,0.015401678159832954,0.019340110942721367,0.045319050550460815,0.0069223009049892426,0.009809392504394054,0.0559452623128891,0.005372648127377033,0.0061878906562924385,0.011389827355742455,0.0069223009049892426,0.010888401418924332,0.0069223009049892426,0.04372089356184006,0.009165210649371147,0.04372089356184006,0.012119661085307598,0.05961613357067108,0.01249171607196331,0.017973927780985832,0.0069223009049892426,0.005320071242749691,0.007459193468093872,0.06597447395324707,0.05054879188537598,0.01374070718884468,0.010250106453895569,0.04026075452566147,0.013311049900949001,0.051342450082302094,0.023652121424674988,0.02408064901828766,0.05903510004281998,0.0069223009049892426,0.004528416320681572,0.0674431100487709,0.013951965607702732,0.010467399843037128,0.005205982364714146,0.015897739678621292,0.04582124948501587,0.02396056242287159,0.05655846744775772,0.010495372116565704,0.01080344244837761,0.006186899729073048,0.013355797156691551,0.0017555577214807272,0.007526575122028589,0.005791135132312775,0.01809709146618843,0.01025967113673687,0.010250432416796684,0.0017868273425847292,0.0070380778051912785,0.014582756906747818,0.01818649098277092,0.010934827849268913,0.010378895327448845,0.01645953580737114,0.011974300257861614,0.011176313273608685,0.007141816429793835,0.012119661085307598,0.05903510004281998,0.06546586751937866,0.01395275816321373,0.010469797067344189,0.017137844115495682,0.005372648127377033,0.006766775157302618,0.017137844115495682,0.05655846744775772,0.01093965396285057,0.009884119033813477,0.05903510004281998,0.012735528871417046
0.0010802699252963066,0.013281574472784996,0.004431319423019886,0.0,0.05865474045276642,0.005094320513308048,0.011054834350943565,0.018053531646728516,0.0441189669072628,0.011049498803913593,0.0043860385194420815,0.0596957802772522,0.009076847694814205,0.006264923140406609,0.005555228795856237,0.011049498803913593,0.00867258571088314,0.011049498803913593,0.04009582847356796,0.00420515239238739,0.04009582847356796,0.005770575720816851,0.05974813550710678,0.01590375043451786,0.018367949873209,0.011049498803913593,0.00041457521729171276,0.011373277753591537,0.06896081566810608,0.04683084040880203,0.012670904397964478,0.005613767541944981,0.03501622751355171,0.009216830134391785,0.05031602829694748,0.02099752426147461,0.031648144125938416,0.06328719854354858,0.011049498803913593,0.00887653511017561,0.06972410529851913,0.012403486296534538,0.014509057626128197,0.009195951744914055,0.015091555193066597,0.04229443892836571,0.02108793891966343,0.056833744049072266,0.006569825578480959,0.009038632735610008,0.007792305201292038,0.016924656927585602,0.005084200296550989,0.0018243284430354834,0.00978572852909565,0.016502410173416138,0.004820318892598152,0.010073147714138031,0.005407943390309811,0.010571783408522606,0.009927870705723763,0.014248549938201904,0.005765581503510475,0.005792499519884586,0.012218492105603218,0.01551695168018341,0.016975034028291702,0.0013114821631461382,0.005770575720816851,0.06328719854354858,0.06857467442750931,0.017237678170204163,0.004827937111258507,0.020998632535338402,0.009076847694814205,0.010111227631568909,0.020998632535338402,0.056833744049072266,0.007819943130016327,0.0048701888881623745,0.06328719854354858,0.005444026086479425
0.05516696721315384,0.061157695949077606,0.060030944645404816,0.05865474045276642,0.0,0.06167865917086601,0.061384186148643494,0.06589306890964508,0.032062288373708725,0.0626290887594223,0.05626967176795006,0.02579665556550026,0.06210194528102875,0.06006655842065811,0.05590531975030899,0.0626290887594223,0.054193440824747086,0.0626290887594223,0.02540540136396885,0.05547717586159706,0.02540540136396885,0.05465336889028549,0.02450450137257576,0.05945407599210739,0.055636338889598846,0.0626290887594223,0.05780133605003357,0.06199683994054794,0.04280807450413704,0.02194875478744507,0.057760000228881836,0.05747022479772568,0.028019089251756668,0.054538529366254807,0.013113190419971943,0.05904848128557205,0.07799165695905685,0.02905835211277008,0.0626290887594223,0.06265315413475037,0.035293590277433395,0.05890583619475365,0.06361353397369385,0.06376375257968903,0.05886739492416382,0.020606912672519684,0.05774236470460892,0.017239708453416824,0.054201848804950714,0.053046051412820816,0.06257759779691696,0.06040624529123306,0.061334166675806046,0.0552670918405056,0.06351412832736969,0.06395475566387177,0.05619443953037262,0.05699201300740242,0.059295572340488434,0.0633547306060791,0.05736790969967842,0.049677230417728424,0.05856438726186752,0.0537700429558754,0.05171961337327957,0.060418982058763504,0.06621737778186798,0.055581800639629364,0.05465336889028549,0.02905835211277008,0.034217528998851776,0.05901231989264488,0.05606532096862793,0.0583617240190506,0.06210194528102875,0.06400495767593384,0.0583617240190506,0.017239708453416824,0.05400069057941437,0.05362307280302048,0.02905835211277008,0.056384436786174774
0.006927466951310635,0.013872528448700905,0.0017525531584396958,0.005094320513308048,0.06167865917086601,0.0,0.017390357330441475,0.022633537650108337,0.04748963564634323,0.008100081235170364,0.010003240779042244,0.05744801461696625,0.006838908419013023,0.005844175815582275,0.01171504519879818,0.008100081235170364,0.010744172148406506,0.008100081235170364,0.04508840665221214,0.00806567445397377,0.04508840665221214,0.010731508955359459,0.060705043375492096,0.01061168685555458,0.019322790205478668,0.008100081235170364,0.005993295460939407,0.008625144138932228,0.06746970862150192,0.05215469002723694,0.013564057648181915,0.0116831474006176,0.04151958227157593,0.013739844784140587,0.05289698392152786,0.02442389540374279,0.025636209174990654,0.06078174710273743,0.008100081235170364,0.003971077501773834,0.06882403790950775,0.01490554865449667,0.009938409551978111,0.007552553899586201,0.017194271087646484,0.04716607928276062,0.024911802262067795,0.05787938833236694,0.010499346069991589,0.01109116617590189,0.0070601170882582664,0.012150256894528866,0.001337968511506915,0.007722609676420689,0.0075110034085810184,0.019700422883033752,0.01043008267879486,0.011868048459291458,0.002067497931420803,0.008656121790409088,0.016534898430109024,0.01801285892724991,0.012227318249642849,0.011169448494911194,0.016594361513853073,0.012496616691350937,0.009946014732122421,0.006546118296682835,0.010731508955359459,0.06078174710273743,0.06750155985355377,0.01395777054131031,0.010416887700557709,0.01651637628674507,0.006838908419013023,0.008935576304793358,0.01651637628674507,0.05787938833236694,0.010890331119298935,0.010540859773755074,0.06078174710273743,0.011524481698870659
0.010174544528126717,0.009177310392260551,0.015401678159832954,0.011054834350943565,0.061384186148643494,0.017390357330441475,0.0,0.008814233355224133,0.04299100488424301,0.012308791279792786,0.007108303718268871,0.06686556339263916,0.01106346771121025,0.010528791695833206,0.007465207949280739,0.012308791279792786,0.011706080287694931,0.012308791279792786,0.04021541774272919,0.01224592886865139,0.04021541774272919,0.012629877775907516,0.06432315707206726,0.02971172146499157,0.028040584176778793,0.012308791279792786,0.010605258867144585,0.01257682777941227,0.0744832381606102,0.043925222009420395,0.01449608989059925,0.0065106553956866264,0.03695259988307953,0.01145462691783905,0.052302367985248566,0.015715252608060837,0.04800105839967728,0.06931756436824799,0.012308791279792786,0.019650787115097046,0.07453152537345886,0.0065724216401577,0.02818048559129238,0.010948855429887772,0.009151721373200417,0.04368344321846962,0.014186287298798561,0.06100594252347946,0.008403971791267395,0.011056200601160526,0.00911459606140852,0.02836659550666809,0.01404782384634018,0.010268328711390495,0.013350936584174633,0.007439023815095425,0.007380138151347637,0.008626255206763744,0.01465012226253748,0.011133469641208649,0.003257733304053545,0.011906342580914497,0.00633325707167387,0.008603843860328197,0.015141058713197708,0.02437686175107956,0.03218302130699158,0.011585462838411331,0.012629877775907516,0.06931756436824799,0.07311256974935532,0.02562664821743965,0.007680668495595455,0.025950295850634575,0.01106346771121025,0.012733053416013718,0.025950295850634575,0.06100594252347946,0.010744721628725529,0.007824204862117767,0.06931756436824799,0.010819810442626476
0.016880998387932777,0.007380237802863121,0.019340110942721367,0.018053531646728516,0.06589306890964508,0.022633537650108337,0.008814233355224133,0.0,0.0471884049475193,0.01168069802224636,0.01583581231534481,0.06931906193494797,0.011941930279135704,0.014812396839261055,0.013927779160439968,0.01168069802224636,0.016472024843096733,0.01168069802224636,0.04606741666793823,0.021312346681952477,0.04606741666793823,0.019251491874456406,0.07016521692276001,0.03169893100857735,0.0354129932820797,0.01168069802224636,0.01759234443306923,0.011577385477721691,0.07849030196666718,0.049804165959358215,0.015762532129883766,0.010607709176838398,0.04625721275806427,0.014522558078169823,0.05713949352502823,0.01662122830748558,0.05127398669719696,0.07295069098472595,0.01168069802224636,0.023853078484535217,0.07894322276115417,0.005938246380537748,0.031087324023246765,0.010992432944476604,0.005690026096999645,0.049171749502420425,0.01659570261836052,0.06704671680927277,0.01602044142782688,0.015413773246109486,0.012471581809222698,0.0327884703874588,0.01810465008020401,0.018119219690561295,0.014239741489291191,0.003659718669950962,0.013616453856229782,0.009773239493370056,0.01865851879119873,0.010730774141848087,0.007898172363638878,0.01936611533164978,0.010877354070544243,0.01300099864602089,0.0193336121737957,0.02369977906346321,0.03454631567001343,0.02001621015369892,0.019251491874456406,0.07295069098472595,0.07689307630062103,0.025767218321561813,0.014892088249325752,0.028630413115024567,0.011941930279135704,0.013773687183856964,0.028630413115024567,0.06704671680927277,0.016000045463442802,0.014518970623612404,0.07295069098472595,0.02082754299044609
0.041585326194763184,0.04103205353021622,0.045319050550460815,0.0441189669072628,0.032062288373708725,0.04748963564634323,0.04299100488424301,0.0471884049475193,0.0,0.04237473011016846,0.04180116206407547,0.036204054951667786,0.04185766726732254,0.04424440488219261,0.040427617728710175,0.04237473011016846,0.037432000041007996,0.04237473011016846,0.008576746098697186,0.043018657714128494,0.008576746098697186,0.04042242094874382,0.03572537750005722,0.0505155473947525,0.04246250540018082,0.04237473011016846,0.04353132098913193,0.041690051555633545,0.051291920244693756,0.020005838945508003,0.043722692877054214,0.04106160253286362,0.020826786756515503,0.03839757293462753,0.020486030727624893,0.04653827100992203,0.06699933111667633,0.047717757523059845,0.04237473011016846,0.04843650758266449,0.04793822765350342,0.04039444401860237,0.05466490983963013,0.043454330414533615,0.0415516123175621,0.008851278573274612,0.04414663091301918,0.031258441507816315,0.038744792342185974,0.03572337329387665,0.044309765100479126,0.05020194128155708,0.045514799654483795,0.042119450867176056,0.04377002269029617,0.045744579285383224,0.04035688936710358,0.038018204271793365,0.043795980513095856,0.042915232479572296,0.04001065343618393,0.03774360939860344,0.04182868450880051,0.038651783019304276,0.03737329691648483,0.04742879420518875,0.05487672984600067,0.042775269597768784,0.04042242094874382,0.047717757523059845,0.04437074810266495,0.04697617143392563,0.04026537388563156,0.045367658138275146,0.04185766726732254,0.043614890426397324,0.045367658138275146,0.031258441507816315,0.037493206560611725,0.037853993475437164,0.047717757523059845,0.04331773519515991
0.011311177164316177,0.003756954800337553,0.0069223009049892426,0.011049498803913593,0.0626290887594223,0.008100081235170364,0.012308791279792786,0.01168069802224636,0.04237473011016846,0.0,0.011341328732669353,0.05523386970162392,0.0004421099438332021,0.006509318947792053,0.010303130373358727,0.0,0.00838759820908308,0.0,0.043340690433979034,0.014889398589730263,0.043340690433979034,0.014071040786802769,0.061680179089307785,0.015844516456127167,0.025602445006370544,0.0,0.011506347917020321,0.00011232850374653935,0.06592560559511185,0.05105610191822052,0.0106628043577075,0.00883422326296568,0.04291185736656189,0.010330596938729286,0.05121176317334175,0.020926376804709435,0.03398290276527405,0.0598258450627327,0.0,0.009880155324935913,0.06688705086708069,0.00711466372013092,0.018154742196202278,0.0012354608625173569,0.007758834399282932,0.04508871212601662,0.02139396406710148,0.057498544454574585,0.01007005013525486,0.008122682571411133,0.003930867649614811,0.017859429121017456,0.005126260221004486,0.012689247727394104,0.0022127535194158554,0.009503114968538284,0.009191645309329033,0.004033506847918034,0.0053043002262711525,0.0005652278778143227,0.01109621487557888,0.017449207603931427,0.00939318910241127,0.008817865513265133,0.01404525712132454,0.010404172353446484,0.017276694998145103,0.013238766230642796,0.014071040786802769,0.0598258450627327,0.0650089830160141,0.012038909830152988,0.010176483541727066,0.014010684564709663,0.0004421099438332021,0.0033503160811960697,0.014010684564709663,0.057498544454574585,0.008718766272068024,0.009263580664992332,0.0598258450627327,0.017512191087007523
