0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
0.0,0.42206547,0.33412176,0.7043267,0.797269,0.44911206,0.84950465,0.7352756,0.59471506,0.98133665,0.70824313,0.42206547,0.46665752,0.42206547,0.31189418,0.21418868,0.53379005,0.19962905,0.43666407,0.8269694,0.7953431,0.68675613,0.71673775,0.7725866,0.8618293,0.7893118,0.54876095,0.21418868,0.7043267,0.19962905,1.1693513,0.6620027,0.37231183,0.4026616,0.565293,0.53379005,0.826658,0.8412023,0.82635844,0.7348568,0.90216947,0.88495344,0.58161914,0.42206547,0.87612927,0.8549016,0.42206547,0.7462663,0.7369593,0.71392965,0.6434092,0.60065407,0.6826488,0.6112201,0.7990195,0.60400176,0.6689581,0.6961562,0.11620017,0.795227,0.5231963,0.42206547,0.84950465,0.58717376,0.8549016,0.64887166,0.9175121,0.8062083,0.5255439,0.56481344,0.5718517,0.7043267,0.7043267,0.69475883,0.586918,0.2605071,0.54929525,0.7618178,0.58474606,0.0,0.6991867,0.31189418,0.31189418,0.53403866
0.42206547,0.0,0.39105546,0.5804156,0.74799126,0.44792134,0.7231407,0.6711417,0.62197375,0.8592449,0.735401,0.0,0.17544453,0.0,0.42565945,0.3566783,0.49461067,0.4160354,0.56471044,0.7694431,0.7774529,0.45623735,0.76074183,0.61361396,0.7429841,0.67959195,0.48106,0.3566783,0.5804156,0.4160354,1.172113,0.5759873,0.36087254,0.51001585,0.52260715,0.49461067,0.67713773,0.7212127,0.72686094,0.57903165,0.76225287,0.86860055,0.52193785,0.0,0.76545805,0.7550581,0.0,0.7760948,0.5644135,0.7032061,0.43103918,0.31580016,0.55001444,0.69771147,0.6525865,0.60898155,0.65703064,0.62422824,0.38032734,0.7190684,0.20867395,0.0,0.7231407,0.61789495,0.7550581,0.6046219,0.7693823,0.73349977,0.25274652,0.35659418,0.51902455,0.5804156,0.5804156,0.74948996,0.5922866,0.29725724,0.3497408,0.7500193,0.5672736,0.42206547,0.7681841,0.42565945,0.42565945,0.46489722
0.33412176,0.39105546,0.0,0.5563079,0.7900117,0.48739332,0.8347674,0.5831562,0.5156382,0.91214323,0.67276525,0.39105546,0.39764553,0.39105546,0.2039516,0.29939342,0.46323436,0.33411393,0.48817796,0.741994,0.76731217,0.5994623,0.79166156,0.79225725,0.8173986,0.81140643,0.49859208,0.29939342,0.5563079,0.33411393,1.1604933,0.560772,0.37855837,0.59306866,0.63259757,0.46323436,0.77933383,0.8283227,0.82602596,0.70856214,0.8384832,0.8930251,0.4569066,0.39105546,0.86727905,0.8559763,0.39105546,0.6729417,0.738479,0.70765555,0.66249335,0.53805095,0.5246274,0.66631305,0.6881045,0.5485414,0.7347429,0.64080137,0.2959332,0.72751325,0.42622805,0.39105546,0.8347674,0.65178156,0.8559763,0.6153151,0.84707004,0.8469141,0.44743434,0.50663906,0.45598197,0.5563079,0.5563079,0.6593811,0.4788277,0.25286767,0.5577366,0.785048,0.64064354,0.33412176,0.677515,0.2039516,0.2039516,0.41213638
0.7043267,0.5804156,0.5563079,0.0,0.9364153,0.7651732,0.85520685,0.22096583,0.6698227,0.8047777,0.7465708,0.5804156,0.5752792,0.5804156,0.59896904,0.59250945,0.67595136,0.70498776,0.66203976,0.65155494,0.8214536,0.53426385,0.8626708,0.89238673,0.8415457,0.8956849,0.7079355,0.59250945,0.0,0.70498776,1.1930379,0.6519926,0.39018592,0.52418154,0.5244526,0.67595136,0.5511963,0.865045,0.8439078,0.7767845,0.73912364,0.861598,0.46751764,0.5804156,0.88170654,0.8664021,0.5804156,0.6458061,0.6823731,0.8633943,0.7694656,0.39015615,0.11498054,0.9184634,0.4330227,0.59331185,0.39506337,0.53588605,0.66225487,0.8218801,0.4873346,0.5804156,0.85520685,0.8718414,0.8664021,0.79109603,0.7122139,0.8801355,0.53592396,0.44956544,0.51285976,0.0,0.0,0.6436178,0.6300909,0.67017937,0.71659625,0.9267764,0.35832876,0.7043267,0.8896047,0.59896904,0.59896904,0.6335605
0.797269,0.74799126,0.7900117,0.9364153,0.0,0.7675967,0.5256447,0.9551691,0.7068384,0.6945135,0.79451424,0.74799126,0.7427633,0.74799126,0.7633137,0.7700333,0.56451124,0.6425637,0.8555488,0.8483389,0.43033484,0.8031883,0.73158324,0.4501108,0.5676189,0.4938968,0.555324,0.7700333,0.9364153,0.6425637,1.1193988,0.66191,0.791703,0.89984345,0.87653506,0.56451124,0.6292773,0.5099832,0.4180052,0.6450387,0.5427261,0.57730705,0.7368064,0.74799126,0.5593046,0.4978441,0.74799126,0.5582061,0.46195823,0.2453797,0.47915977,0.78343785,0.90688443,0.50565714,0.6727873,0.7018765,0.9503427,0.6069427,0.72840434,0.76250726,0.76784366,0.74799126,0.5256447,0.43692306,0.4978441,0.5915185,0.58056736,0.48571718,0.70922536,0.72158825,0.67274725,0.9364153,0.9364153,0.77943563,0.71045434,0.7275455,0.72977495,0.58086324,0.90782106,0.797269,0.50020844,0.7633137,0.7633137,0.5923914
0.44911206,0.44792134,0.48739332,0.7651732,0.7675967,0.0,0.85685635,0.80376303,0.7194714,0.99077326,0.80183345,0.44792134,0.5133959,0.44792134,0.55089563,0.41047338,0.5306135,0.49624887,0.33886957,0.8884844,0.82564765,0.6363177,0.75697017,0.78959924,0.82950026,0.793308,0.52887595,0.41047338,0.7651732,0.49624887,1.1900561,0.72538763,0.60433704,0.4555834,0.5321709,0.5306135,0.8479034,0.8535621,0.80124694,0.75556546,0.9217579,0.9345485,0.5619642,0.44792134,0.89098114,0.8286203,0.44792134,0.80680704,0.7136306,0.7135703,0.6596116,0.53511834,0.7505245,0.75277877,0.81871957,0.6422442,0.7424533,0.7511218,0.48697108,0.7669802,0.5590379,0.44792134,0.85685635,0.6687883,0.8286203,0.60415584,0.92922705,0.8002295,0.558604,0.5095139,0.5696732,0.7651732,0.7651732,0.78077596,0.6858401,0.4769668,0.5902863,0.65571386,0.66062003,0.44911206,0.80921984,0.55089563,0.55089563,0.51915514
0.84950465,0.7231407,0.8347674,0.85520685,0.5256447,0.85685635,0.0,0.9065053,0.78434986,0.5785659,0.8033055,0.7231407,0.76936054,0.7231407,0.8301391,0.8358309,0.8328165,0.8098132,0.87830406,0.80040705,0.4189085,0.84912485,0.7902854,0.16885675,0.45992565,0.20642628,0.8332299,0.8358309,0.85520685,0.8098132,1.1064817,0.88786274,0.83217436,0.89562887,0.87885004,0.8328165,0.60599184,0.042173,0.40519768,0.33124125,0.27721468,0.41896102,0.8288905,0.7231407,0.10620544,0.30836818,0.7231407,0.62189853,0.5430001,0.5650831,0.45823315,0.8042265,0.8407839,0.52439195,0.6138391,0.8357932,0.9600299,0.58391225,0.85904443,0.99318,0.6420777,0.7231407,0.0,0.46394897,0.30836818,0.84612024,0.32833046,0.26721564,0.6425042,0.8263887,0.82404816,0.85520685,0.85520685,0.880666,0.8330905,0.85661906,0.77289027,0.47939357,0.90728825,0.84950465,0.36012003,0.8301391,0.8301391,0.798961
0.7352756,0.6711417,0.5831562,0.22096583,0.9551691,0.80376303,0.9065053,0.0,0.69570476,0.8848241,0.7908767,0.6711417,0.6657565,0.6711417,0.62433374,0.6301548,0.7107625,0.73919415,0.7045609,0.538986,0.84271,0.64343953,0.8778021,0.94527644,0.8565991,0.9467018,0.73886186,0.6301548,0.22096583,0.73919415,1.1861753,0.73041385,0.5176347,0.57477593,0.5665158,0.7107625,0.68594825,0.9151459,0.89175415,0.8327993,0.83231485,0.8904661,0.49380818,0.6711417,0.9340654,0.9164111,0.6711417,0.6879212,0.7552723,0.89076537,0.8368525,0.49138278,0.31243604,0.9465798,0.5791842,0.62970626,0.44564664,0.62880296,0.69590265,0.84666866,0.5795979,0.6711417,0.9065053,0.8986927,0.9164111,0.81509393,0.8127348,0.9037068,0.6178206,0.55307204,0.5361284,0.22096583,0.22096583,0.67960984,0.66175807,0.70232016,0.78428805,0.9582649,0.40315866,0.7352756,0.9111667,0.62433374,0.62433374,0.6644611
0.59471506,0.62197375,0.5156382,0.6698227,0.7068384,0.7194714,0.78434986,0.69570476,0.0,0.82522386,0.69750404,0.62197375,0.62125194,0.62197375,0.46751848,0.48723176,0.64131075,0.48825613,0.72965527,0.72149265,0.62135404,0.71770793,0.72250205,0.7407406,0.71677047,0.76874536,0.612881,0.48723176,0.6698227,0.48825613,1.1201648,0.6924373,0.534764,0.71990234,0.64828956,0.64131075,0.681854,0.7602405,0.7923751,0.6440856,0.7369828,0.693243,0.5142624,0.62197375,0.81827426,0.81684875,0.62197375,0.6244838,0.65881974,0.63755,0.67292196,0.57497126,0.63438326,0.6915739,0.6066314,0.5573082,0.68228567,0.509423,0.55582047,0.8531693,0.59370387,0.62197375,0.78434986,0.6672573,0.81684875,0.43438438,0.76496494,0.7171107,0.5425567,0.6787628,0.45213398,0.6698227,0.6698227,0.67700696,0.42522368,0.5401062,0.3725832,0.82590514,0.624839,0.59471506,0.68252903,0.46751848,0.46751848,0.5644631
0.98133665,0.8592449,0.91214323,0.8047777,0.6945135,0.99077326,0.5785659,0.8848241,0.82522386,0.0,0.85020226,0.8592449,0.8504876,0.8592449,0.8946646,0.91055447,0.945327,0.89940965,0.9489151,0.7853106,0.6251449,0.8749265,0.87182176,0.61208063,0.69141597,0.6123096,0.93367004,0.91055447,0.8047777,0.89940965,1.132403,0.8934034,0.82149893,0.9543241,0.8792942,0.945327,0.58077174,0.57989293,0.60379875,0.7842494,0.48875338,0.58783555,0.88186264,0.8592449,0.5830257,0.5720335,0.8592449,0.60730666,0.57804626,0.6882492,0.6303895,0.8270841,0.79074186,0.745367,0.57446474,0.8660472,0.92517376,0.5852738,0.9327773,1.0537506,0.83765167,0.8592449,0.5785659,0.71992356,0.5720335,0.93978417,0.4942943,0.5909305,0.8356854,0.84374744,0.87661934,0.8047777,0.8047777,0.87859637,0.8676971,0.9252552,0.85927117,0.720017,0.8803703,0.98133665,0.6364248,0.8946646,0.8946646,0.90194005
