0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198
0.0,0.5852806,0.43533394,0.8018366,0.57396424,0.5176719,0.18745367,0.6488813,0.61240727,0.6134261,0.36912683,0.52413595,0.37521744,0.51732844,0.30251452,0.64041555,0.27345192,0.7081789,0.67541564,0.57611275,0.8213072,0.29065073,0.29627398,0.65975994,0.8710291,0.73177016,0.39769316,0.69016564,0.7031768,0.5400013,0.7294413,0.75352335,0.6644924,0.70759386,0.62859225,0.5479021,0.76495475,0.28025392,0.5026673,0.5600806,0.77309376,0.30415753,0.74323404,0.3568299,0.7080943,0.76675534,0.5971043,0.36912683,0.5571193,0.37634364,0.64115644,0.5045985,0.6976987,0.50321937,0.63394105,0.75801736,0.31345087,0.5505831,0.41162807,0.57608736,0.55349267,0.49618396,0.63178694,0.5819951,0.29657337,0.36912683,0.76557624,0.4193876,0.5323179,0.6453938,0.37244752,0.56481,0.40242067,0.49151775,0.6212981,0.5281502,0.59877855,1.0509875,0.69345194,0.5932371,0.57630795,0.37862265,0.74506706,0.56630415,0.5523768,0.66493887,0.54334056,0.2310095,0.54128236,0.54451245,0.542826,0.7748681,0.3958033,0.5854042,0.57096153,0.31586513,0.62644655,0.6553305,0.64518094,0.6974187,0.58089006,0.075206175,0.5384966,0.61372894,0.50901806,0.4203393,0.63111037,0.6120747,0.5185183,0.6846964,0.65069157,0.5593821,0.5324805,0.6187104,0.35029995,0.5942811,0.72902745,0.612781,0.5093903,0.5557838,0.74526876,0.7207507,0.60077536,0.67598945,0.5651388,0.71392965,0.6761323,0.5026673,0.5563669,0.47311655,0.6156066,0.5212541,0.66821027,0.36689892,0.25104597,0.6052521,0.49438745,0.42706257,0.55324906,0.45967355,0.6639329,0.45922315,0.60726523,0.5253686,0.48142198,0.4294521,0.37018016,0.6586099,0.38583064,0.5093903,0.23253089,0.59527767,0.59341097,0.46873814,0.5648785,0.8958506,0.58594525,0.5684798,0.6553305,0.25936243,0.33727935,0.21777198,0.50530815,0.19186881,0.38611603,0.30760366,0.4946279,0.52311707,0.47525632,0.46483698,0.47882995,0.6117351,0.4919447,0.5925958,0.511557,0.5771228,0.54688966,0.4707572,0.51547277,0.37081075,0.52291286,0.6970756,0.5883913,0.6960709,0.712735,0.6648747,0.6572217,0.6664265,0.6739954,0.5615585,0.66364425,0.49071407,0.36978465,0.36912683,0.54492056,0.38981676,0.67426246,0.6557227,0.52781117
0.5852806,0.0,0.5512188,0.9016589,0.5333112,0.6409572,0.61582094,0.74559534,0.70605004,0.7542657,0.52434826,0.59201324,0.5776077,0.38640532,0.7058057,0.45275718,0.5896878,0.565142,0.62987,0.7198023,0.7148951,0.5962097,0.5791753,0.48392218,0.9791845,0.67168623,0.51526415,0.6569625,0.70423424,0.7846632,0.6332857,0.65654874,0.57017595,0.59402144,0.75414824,0.26800022,0.6505049,0.61670995,0.54337853,0.5858278,0.6652651,0.5986106,0.6202535,0.51876485,0.61499935,0.6526226,0.5862006,0.52434826,0.5791667,0.5681886,0.46874294,0.45006198,0.55028725,0.64070076,0.64258873,0.6538305,0.5238692,0.4174616,0.65339726,0.5965575,0.7303256,0.61573446,0.7047184,0.5263084,0.53994006,0.52434826,0.6791622,0.48893607,0.55316424,0.6177598,0.6101394,0.7592265,0.56901705,0.51502675,0.76699454,0.65695137,0.74076927,1.0283613,0.5784649,0.54457533,0.13332742,0.5190361,0.65333164,0.57826984,0.52075726,0.6106629,0.44575343,0.60807484,0.4547992,0.5767099,0.78059894,0.64744014,0.5406659,0.5040924,0.5975261,0.5922155,0.65789354,0.848269,0.7708026,0.4633638,0.51731795,0.5792643,0.74897575,0.50085384,0.5983641,0.53334934,0.7338154,0.5780656,0.46938547,0.7948985,0.7293676,0.7990586,0.6436847,0.6474688,0.623691,0.62004715,0.703158,0.54140586,0.6508512,0.75382626,0.639875,0.60801965,0.5375106,0.65937084,0.634478,0.63883394,0.59712374,0.54337853,0.5235008,0.4987636,0.71984696,0.29826292,0.7574282,0.5212537,0.52027214,0.4513347,0.5485576,0.5460395,0.6069454,0.53863597,0.7577777,0.46918997,0.6463776,0.53902555,0.6853492,0.59987026,0.518726,0.6279232,0.4904474,0.6508512,0.6110136,0.57675594,0.55474484,0.71578425,0.75707394,1.0243101,0.79003555,0.76260227,0.848269,0.6125246,0.5822757,0.6385287,0.5250897,0.6155881,0.5281524,0.58846956,0.45620412,0.59338886,0.47334182,0.47863975,0.5961761,0.6086555,0.360824,0.64874864,0.7632421,0.67172813,0.5932955,0.7177484,0.69388115,0.5883197,0.7275895,0.7774222,0.7138265,0.75332105,0.761049,0.7661264,0.7310633,0.727802,0.7056443,0.5065317,0.599864,0.52050894,0.51903737,0.52434826,0.76229656,0.54917973,0.48725942,0.59363467,0.6298596
0.43533394,0.5512188,0.0,0.8881999,0.54081815,0.56375146,0.45127285,0.7515871,0.6864474,0.6956275,0.38680214,0.19593829,0.5173204,0.40103644,0.54718316,0.47853968,0.32996663,0.63421106,0.5731904,0.6617013,0.6913869,0.4306364,0.37212446,0.52963805,0.96695036,0.7033264,0.42112643,0.59322053,0.70557743,0.66977054,0.70141625,0.7504837,0.70346576,0.7088831,0.7639281,0.5659476,0.71327406,0.3999407,0.58529806,0.56491005,0.65050983,0.39153704,0.71022,0.40598652,0.61810565,0.72167945,0.6050342,0.38680214,0.22865349,0.49422914,0.46899247,0.32817963,0.6428352,0.6343939,0.5747302,0.6966237,0.43428102,0.4470064,0.55163056,0.48405567,0.6227429,0.56471354,0.72030103,0.64271235,0.42681745,0.38680214,0.72024506,0.36248404,0.5489548,0.6257152,0.34770328,0.674411,0.48695144,0.5694055,0.7261876,0.56426275,0.67370355,1.0436611,0.64890623,0.5552869,0.55337596,0.4190867,0.6734571,0.6059833,0.46448305,0.53969604,0.4037459,0.42296153,0.38693234,0.5051367,0.68546,0.69684106,0.3852652,0.43559206,0.41247517,0.4251493,0.59086496,0.7308366,0.7535496,0.664495,0.6434398,0.41974637,0.6768425,0.42243466,0.62393093,0.40021485,0.73591214,0.5076566,0.30731592,0.8019174,0.73408526,0.7117343,0.42999357,0.5947373,0.44841713,0.45265588,0.6685473,0.4253936,0.6501832,0.66378033,0.70481014,0.685603,0.60827124,0.62638664,0.59097564,0.6369102,0.57195157,0.58529806,0.6529111,0.423937,0.70178074,0.6069675,0.7611629,0.40388432,0.46923974,0.42908707,0.57535946,0.59593195,0.47329313,0.3738195,0.77079934,0.41800246,0.5605584,0.42273486,0.587011,0.5359475,0.38936305,0.54363436,0.3748299,0.6501832,0.41337225,0.5735775,0.51804,0.6434611,0.66933733,0.9855209,0.7221913,0.6715716,0.7308366,0.4313656,0.42525288,0.41589507,0.49473536,0.41900393,0.39265874,0.33743066,0.3862775,0.19163144,0.3588771,0.38808054,0.58934677,0.6024268,0.5952486,0.6372413,0.6411923,0.60475737,0.49842834,0.64144063,0.580316,0.5265037,0.626281,0.75757784,0.6869196,0.75401473,0.79159844,0.76690733,0.74255836,0.70676714,0.72195256,0.6086323,0.6279918,0.48682782,0.40622503,0.38680214,0.65608305,0.4973039,0.59313935,0.63082147,0.5000264
0.8018366,0.9016589,0.8881999,0.0,0.91430956,0.92150575,0.85304385,0.8032625,0.862223,0.8064674,0.8690791,0.89481956,0.7929389,0.87741894,0.90531147,0.92459756,0.87712824,0.8958597,0.88436157,0.5654732,0.97481537,0.8862236,0.896316,0.90023553,0.087626904,0.79515797,0.8853532,0.90008354,0.7903383,0.8044368,0.84392315,0.8361004,0.9263973,0.86538607,0.8166567,0.9132621,0.8411631,0.84232765,0.7691244,0.8544275,0.87145495,0.9043043,0.8414048,0.8690362,0.9252044,0.8200818,0.8678706,0.8690791,0.9076005,0.8292897,0.9219625,0.92927724,0.8853729,0.7199572,0.91016674,0.83216345,0.8604208,0.89955044,0.9001365,0.9014173,0.84612495,0.79693854,0.8335181,0.8867259,0.8624632,0.8690791,0.84081244,0.88218534,0.8999628,0.929468,0.9018016,0.5405012,0.8282102,0.85242134,0.76935667,0.91070366,0.91662914,1.0839639,0.9411722,0.8911054,0.92192906,0.88275075,0.83330196,0.9099207,0.9165912,0.90832216,0.8685684,0.8734764,0.9206247,0.90498173,0.7580595,0.8646987,0.9127913,0.9185081,0.9114983,0.79051536,0.9160908,0.705261,0.7890329,0.90813243,0.8437087,0.81270236,0.83161193,0.955959,0.9089066,0.8866993,0.79217964,0.9035819,0.9195072,0.77501273,0.8135889,0.63207746,0.88300675,0.85233235,0.88586634,0.89749134,0.84556055,0.8940983,0.7094623,0.523105,0.8220025,0.8375063,0.8672516,0.84742427,0.9132294,0.90252644,0.92892873,0.7691244,0.87720644,0.926707,0.8580536,0.93063813,0.7827507,0.8724688,0.7829183,0.8786984,0.815726,0.8021591,0.84314144,0.9351747,0.8098533,0.90257955,0.905581,0.819554,0.77607656,0.7884342,0.92998546,0.92091644,0.8243514,0.7094623,0.8708157,0.8486362,0.8589496,0.86748135,0.55349153,0.19627137,0.48895353,0.49476135,0.705261,0.880426,0.85458434,0.81330264,0.87912595,0.8441006,0.87422186,0.89419407,0.9164743,0.8979035,0.8538132,0.91269684,0.8480752,0.9398756,0.8606518,0.8854054,0.7955946,0.8159554,0.91926426,0.84034187,0.8147745,0.79680437,0.8432016,0.7739006,0.7505112,0.77217203,0.80556464,0.7796388,0.78510684,0.7907919,0.7921655,0.88658583,0.92916167,0.8731279,0.87946266,0.8690791,0.5731952,0.8398046,0.8778585,0.86749065,0.90729946
0.57396424,0.5333112,0.54081815,0.91430956,0.0,0.68322563,0.6107726,0.7575181,0.6074718,0.7292365,0.6277887,0.5622218,0.5325628,0.51219296,0.6689595,0.51615727,0.567963,0.50145423,0.538738,0.6802807,0.7021337,0.5594106,0.5877446,0.4662446,0.98423004,0.6942077,0.6501357,0.5711474,0.69612604,0.6831119,0.616308,0.66949594,0.5497795,0.65380067,0.7377352,0.59501433,0.6743273,0.55893254,0.6326192,0.5138846,0.6572471,0.58234495,0.63034654,0.642108,0.6699608,0.6614631,0.49360758,0.6277887,0.57580364,0.68888485,0.5082125,0.51339644,0.48092303,0.65545875,0.6734156,0.6543063,0.64868474,0.53565514,0.5801966,0.58525264,0.64561903,0.58565474,0.69514936,0.54608834,0.5386246,0.6277887,0.6899998,0.6422293,0.606348,0.5218348,0.5900799,0.68660355,0.68886065,0.4886748,0.69324124,0.6852619,0.64123464,1.0507784,0.54698783,0.42767534,0.5439322,0.638048,0.6719864,0.56794614,0.46554658,0.5594911,0.5156284,0.5610339,0.5643071,0.44710696,0.6785721,0.68755597,0.6278014,0.56019866,0.4891261,0.5614558,0.70799214,0.7498567,0.73934895,0.48766583,0.48878548,0.5803138,0.62569433,0.5584398,0.5306119,0.647389,0.6954321,0.5898218,0.51784354,0.79868865,0.7075238,0.7163163,0.59534335,0.59186834,0.6576037,0.57818717,0.678572,0.47097942,0.66305214,0.690838,0.63564706,0.6170606,0.47888377,0.65530896,0.5893599,0.5648442,0.6273491,0.6326192,0.54176635,0.48859107,0.61669105,0.60876155,0.7653065,0.63236153,0.5981291,0.50470775,0.704199,0.63407177,0.5125307,0.48208803,0.76443046,0.4598889,0.69429916,0.48752362,0.5084102,0.5303577,0.49637574,0.55093175,0.6253576,0.66305214,0.5621058,0.53225964,0.52569413,0.5609646,0.69713134,1.0220953,0.7172123,0.6973395,0.7498567,0.566263,0.5544722,0.5776816,0.55545825,0.58819675,0.6335846,0.5790666,0.4873961,0.56512684,0.55453205,0.59796035,0.706596,0.6396889,0.6638983,0.5691337,0.65243495,0.58807397,0.5673689,0.57633364,0.59022456,0.5413243,0.6576938,0.77622235,0.6971076,0.753925,0.80554116,0.776222,0.7023136,0.69592166,0.7276599,0.5091221,0.48301256,0.5456535,0.6407125,0.6277887,0.69134575,0.68750966,0.512035,0.5391637,0.6776216
0.5176719,0.6409572,0.56375146,0.92150575,0.68322563,0.0,0.44801033,0.66699004,0.77316815,0.63316154,0.4757967,0.6340142,0.63753456,0.45467436,0.5375242,0.69602126,0.46865666,0.67599934,0.77061737,0.7310607,0.7838333,0.426301,0.4724189,0.7280594,1.0030701,0.77793056,0.45000717,0.74183583,0.73473907,0.78814304,0.7498179,0.7428378,0.77286386,0.72731614,0.6427179,0.62946534,0.7617779,0.5196021,0.60070246,0.74687433,0.7611069,0.5183059,0.71499896,0.5004302,0.63205326,0.7451075,0.7304898,0.4757967,0.6596193,0.50966907,0.6858608,0.56602585,0.6489503,0.5784746,0.6459362,0.7560822,0.46221992,0.45528322,0.6169893,0.40482184,0.7486598,0.73486614,0.6969112,0.706731,0.52971077,0.4757967,0.7822098,0.48569703,0.50847507,0.73948616,0.53257215,0.69162625,0.534545,0.7446972,0.7860243,0.284975,0.6996992,1.042049,0.7192964,0.7327842,0.5879139,0.41708001,0.74396104,0.5737541,0.5871414,0.721955,0.63922507,0.44138518,0.5838971,0.7300862,0.60174465,0.74181056,0.49909213,0.61977136,0.6844535,0.5841167,0.64916587,0.67721975,0.7390955,0.78556246,0.7333367,0.49840367,0.6867672,0.60518134,0.65268546,0.5004284,0.7383118,0.48880643,0.62279457,0.72956973,0.74328846,0.77120405,0.43389753,0.7084877,0.5297303,0.551531,0.6856281,0.6447883,0.5903292,0.6811675,0.7213227,0.7045194,0.7630179,0.6463525,0.558126,0.77641803,0.5094607,0.60070246,0.7149607,0.5912213,0.7881649,0.6608424,0.6823647,0.4459374,0.5158096,0.6220233,0.48058486,0.50838715,0.68630654,0.62182593,0.68690544,0.63981247,0.62144923,0.67797494,0.731171,0.6823766,0.5752486,0.7178459,0.51541454,0.5903292,0.4489328,0.75089955,0.72904426,0.6810797,0.69419855,1.0292947,0.7432447,0.6956822,0.67721975,0.45017704,0.53200066,0.5629163,0.5349592,0.5505415,0.4897757,0.45892906,0.5551499,0.6402701,0.61583054,0.53947645,0.44390133,0.6794019,0.6569483,0.7130279,0.7469594,0.7655135,0.5809697,0.706439,0.7308192,0.6495147,0.641352,0.7360858,0.71605253,0.7415852,0.69498926,0.6985325,0.7495306,0.7140957,0.7195779,0.7083145,0.7577828,0.52279586,0.4171006,0.4757967,0.678464,0.47511938,0.7492172,0.7640715,0.32015657
0.18745367,0.61582094,0.45127285,0.85304385,0.6107726,0.44801033,0.0,0.6713484,0.6518329,0.64002174,0.32969454,0.54856205,0.47712624,0.4470931,0.17273691,0.6599563,0.2315685,0.7106714,0.7376557,0.66373074,0.84391904,0.19716592,0.23528478,0.67885834,0.93298936,0.7491726,0.3130784,0.71596,0.751504,0.64112467,0.76734185,0.78301203,0.67483914,0.73441756,0.61903995,0.5806099,0.8077008,0.27770177,0.5042639,0.605811,0.79861814,0.2839513,0.77592415,0.31668484,0.7312701,0.7880721,0.638831,0.32969454,0.5628598,0.3418185,0.65414774,0.51947045,0.68081456,0.52926415,0.68120736,0.7854239,0.23934068,0.4365242,0.45955473,0.5468514,0.6108392,0.601719,0.67269075,0.5527081,0.253382,0.32969454,0.7849685,0.36617666,0.5428615,0.68033844,0.3312325,0.64162326,0.36682412,0.60023475,0.7003198,0.5482721,0.6205516,1.0590061,0.70832837,0.6327611,0.5577823,0.27273542,0.78636646,0.5524907,0.5611331,0.6764295,0.600208,0.16228516,0.56848115,0.58872783,0.49593815,0.7919518,0.36232513,0.62159324,0.597238,0.36266264,0.6718472,0.6547488,0.6981752,0.68448985,0.59952056,0.21054485,0.5587222,0.6068312,0.5444224,0.37896886,0.6894702,0.61803627,0.5806892,0.7416499,0.70238954,0.6320997,0.5915643,0.661671,0.43445665,0.6777513,0.73149335,0.6574998,0.5396992,0.6280922,0.7498067,0.75535643,0.6432996,0.6853052,0.55650926,0.72828156,0.71310085,0.5042639,0.5388862,0.4304875,0.6594781,0.585046,0.7106667,0.29983312,0.32175156,0.59669244,0.48248094,0.41043496,0.6431134,0.52264804,0.6915549,0.43756643,0.65124965,0.5919465,0.5635654,0.5568851,0.43210045,0.66431737,0.37759557,0.5396992,0.16584854,0.64380085,0.6408339,0.499889,0.6392892,0.95542634,0.69503576,0.64554423,0.6547488,0.19189791,0.29310042,0.25884178,0.49873018,0.15545735,0.34735334,0.23358758,0.5242783,0.54479223,0.5307594,0.4856539,0.45419118,0.6223967,0.5974322,0.6041924,0.60250217,0.6517676,0.54814667,0.52083194,0.56460917,0.4749572,0.56365746,0.75011027,0.67685145,0.756216,0.67038643,0.712646,0.71485025,0.71771276,0.68300986,0.5956306,0.698786,0.48312798,0.26379827,0.32969454,0.61645466,0.33075583,0.74829715,0.6995194,0.5468449
0.6488813,0.74559534,0.7515871,0.8032625,0.7575181,0.66699004,0.6713484,0.0,0.64858705,0.75344396,0.61146265,0.75892115,0.66182023,0.6559242,0.726288,0.8102321,0.6629103,0.6977929,0.79325485,0.64640576,0.71286196,0.67383456,0.69197416,0.8112441,0.8781818,0.5513136,0.6409124,0.8125138,0.43835512,0.8168885,0.4350371,0.37113452,0.8094325,0.40199986,0.24395442,0.74031854,0.43076938,0.6941746,0.65402055,0.7318511,0.64561105,0.6971691,0.38733625,0.6349172,0.75558066,0.57223755,0.6828317,0.61146265,0.80365884,0.6202006,0.8063441,0.7431582,0.6647813,0.6081433,0.7786144,0.4374126,0.5870104,0.66707754,0.6876695,0.67098016,0.7879248,0.7375435,0.1936262,0.744494,0.61779493,0.61146265,0.6266317,0.63922954,0.67273426,0.72416514,0.728446,0.6276459,0.6218307,0.76525867,0.7233972,0.675068,0.45996925,1.0379093,0.75941604,0.74621433,0.7444965,0.6185322,0.47084728,0.70548135,0.7560655,0.77025515,0.742778,0.67770374,0.7165974,0.76753205,0.7231043,0.45316038,0.64463127,0.7214698,0.7541898,0.7021655,0.80057526,0.74606687,0.3955021,0.84684306,0.7199183,0.66504973,0.6537615,0.8032175,0.7141648,0.6430435,0.35336134,0.6833803,0.7390839,0.20542228,0.38328612,0.7433037,0.7611011,0.71562576,0.6889237,0.7825541,0.45498523,0.7730497,0.6334531,0.6178392,0.4107205,0.41159537,0.7683621,0.42110837,0.6877558,0.7686648,0.7340026,0.65402055,0.7627142,0.7066174,0.67394024,0.7411609,0.16478398,0.6075187,0.589225,0.75523573,0.6030365,0.5973676,0.811813,0.7431238,0.046954684,0.7328609,0.7781688,0.78935206,0.75336325,0.7692823,0.7206569,0.8115667,0.6331925,0.6334531,0.68009794,0.7557985,0.76476717,0.66432846,0.6285735,0.9225988,0.6988732,0.67462265,0.74606687,0.6890811,0.740247,0.70382774,0.6471343,0.69011736,0.6211786,0.68345153,0.6945638,0.78505677,0.7085598,0.6864234,0.6322853,0.7588989,0.6912919,0.700906,0.7878381,0.7293522,0.7579966,0.664674,0.71122634,0.689737,0.78761214,0.21181124,0.3601397,0.2511608,0.28032312,0.17479967,0.39750415,0.42699227,0.5122857,0.7189398,0.76847893,0.63769346,0.62017053,0.61146265,0.63290185,0.6032725,0.8026506,0.74730074,0.67393434
0.61240727,0.70605004,0.6864474,0.862223,0.6074718,0.77316815,0.6518329,0.64858705,0.0,0.6918446,0.694042,0.6730613,0.48929942,0.6757505,0.68260604,0.7189485,0.6022433,0.7088519,0.61932874,0.76329774,0.83133626,0.62600654,0.6436646,0.6673597,0.93198085,0.70861465,0.7277076,0.666748,0.72425354,0.74079764,0.72514415,0.7012332,0.64362985,0.6875887,0.72141707,0.67367333,0.70781183,0.6161875,0.7355051,0.5246318,0.7931723,0.6334931,0.66233957,0.7194689,0.7668487,0.6962433,0.44824615,0.694042,0.6855359,0.7002027,0.71922314,0.7065077,0.6992509,0.7023517,0.7823423,0.7240529,0.67087823,0.68507624,0.6221054,0.6857108,0.70883965,0.5369148,0.6230958,0.4793358,0.44221148,0.694042,0.70470285,0.7223512,0.68428123,0.39932877,0.6563782,0.7541697,0.70167845,0.52336043,0.5449687,0.7848911,0.60555744,1.0942199,0.4961535,0.52698845,0.70635295,0.7081738,0.7084558,0.60245407,0.6517181,0.61552185,0.7363028,0.6112579,0.7467683,0.5440389,0.63744295,0.7087765,0.6777032,0.7362783,0.5141827,0.60915256,0.81183726,0.7458794,0.7214947,0.6165011,0.46670395,0.6285548,0.46260038,0.76199967,0.62104887,0.7242462,0.6906116,0.74578506,0.7090477,0.70316017,0.69445217,0.7467767,0.7275753,0.3138138,0.7486971,0.70428205,0.7103047,0.6941067,0.7245665,0.7487681,0.6908192,0.6722587,0.4906167,0.6993987,0.7189486,0.35015503,0.7869589,0.7355051,0.4821679,0.5321245,0.07788507,0.6502024,0.68219006,0.6985112,0.6621705,0.7224207,0.72079986,0.7154875,0.6948286,0.59265107,0.67860544,0.5091362,0.78638715,0.6576088,0.5895307,0.63304776,0.54852897,0.64466184,0.7118241,0.7245665,0.6125843,0.5712412,0.5623485,0.47254822,0.75291246,0.9487084,0.774802,0.75865036,0.7458794,0.6269094,0.6448385,0.58491594,0.6461306,0.6247544,0.703393,0.632384,0.6674643,0.6912673,0.70953375,0.7308021,0.7368022,0.6518965,0.6539094,0.24051286,0.7054718,0.48086753,0.6597624,0.5442111,0.5489753,0.4987582,0.7085514,0.6955799,0.6224868,0.6560027,0.75397575,0.6882644,0.7064226,0.68489105,0.67836505,0.44128335,0.36947846,0.6357778,0.7092731,0.694042,0.74477637,0.71264595,0.7029476,0.5537247,0.78615654
0.6134261,0.7542657,0.6956275,0.8064674,0.7292365,0.63316154,0.64002174,0.75344396,0.6918446,0.0,0.6525954,0.71867996,0.7469063,0.67186815,0.6754791,0.7962766,0.57922196,0.8391425,0.82192916,0.74364775,0.9334198,0.63325745,0.64104176,0.7672,0.8818748,0.84182686,0.69503415,0.8353649,0.8137381,0.7350779,0.85148907,0.8412377,0.7999049,0.8143413,0.8089147,0.72787243,0.8360199,0.58977544,0.64721686,0.76109177,0.89658815,0.6400544,0.7909523,0.67619973,0.808483,0.81723785,0.7311673,0.6525954,0.7402317,0.60548365,0.7947048,0.81742656,0.8339553,0.6712984,0.79949534,0.8492765,0.6646518,0.70404917,0.66792315,0.7444621,0.6991945,0.7901574,0.7818265,0.6906212,0.66011995,0.6525954,0.86048025,0.68783545,0.7536923,0.7913716,0.62935627,0.7009418,0.6335742,0.6827844,0.7401082,0.59619355,0.74146336,1.0650684,0.84613085,0.78782696,0.7470359,0.6811952,0.818607,0.7266918,0.78001076,0.8048705,0.74662113,0.588815,0.7414349,0.742537,0.49991515,0.84784716,0.6350628,0.7551084,0.77163476,0.63936967,0.80400956,0.5935137,0.85162926,0.80222374,0.6619911,0.63773304,0.6492898,0.7657251,0.64959025,0.69101644,0.798359,0.7281381,0.77722347,0.79263294,0.8097751,0.8029889,0.6687212,0.7227319,0.6645611,0.7378415,0.8283025,0.7231834,0.66041046,0.6915067,0.8223508,0.7982649,0.7786038,0.82943463,0.6842785,0.78631413,0.7620953,0.64721686,0.67323756,0.74041224,0.69058084,0.72286516,0.75014675,0.6537401,0.62281823,0.75195515,0.6958557,0.62542087,0.8232385,0.73429364,0.75895685,0.71078956,0.780647,0.8182944,0.69155496,0.7769377,0.68639666,0.8179406,0.67605805,0.66041046,0.56603426,0.76979697,0.8127971,0.6981648,0.70864564,0.9109179,0.7277226,0.7203506,0.5935137,0.6048878,0.6253114,0.61850804,0.7341003,0.6199732,0.6634457,0.62756795,0.7845325,0.71757144,0.70995265,0.69199395,0.63562965,0.609685,0.68197095,0.75884455,0.68144506,0.76104987,0.7960644,0.72063524,0.6400055,0.7468834,0.7167106,0.7783818,0.7706248,0.7726216,0.8391013,0.7799229,0.81588227,0.8032525,0.8053526,0.6293301,0.78087103,0.72574383,0.6742387,0.6525954,0.69295925,0.64968336,0.8076799,0.7675396,0.6676135
