0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0.0,0.9542194,0.9542194,0.9542194,1.1419791,0.9542194,0.9542194,0.9542194,0.9542194,0.9542194,0.9184793,0.9542194,0.9184793,0.9920038,0.9542194,0.9542194,0.931962,0.90115625,0.9542194,0.9542194,0.9542194,0.9542194,0.9542194,0.9542194,0.9542194,0.9542194,0.33466092,0.9184793,0.9542194,0.9542194,0.9542194,0.9542194,0.9542194,0.9542194,0.90888727,0.9542194,0.9542194,0.9542194,1.0916811,0.9542194,1.0916811
0.9542194,0.0,0.0,0.0,1.1118045,0.0,0.0,0.0,0.0,0.0,0.49158132,0.0,0.49158132,0.10595143,0.0,0.0,0.2239963,0.5957973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8557032,0.49158132,0.0,0.0,0.0,0.0,0.0,0.0,0.4659525,0.0,0.0,0.0,0.9608707,0.0,0.9608707
0.9542194,0.0,0.0,0.0,1.1118045,0.0,0.0,0.0,0.0,0.0,0.49158132,0.0,0.49158132,0.10595143,0.0,0.0,0.2239963,0.5957973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8557032,0.49158132,0.0,0.0,0.0,0.0,0.0,0.0,0.4659525,0.0,0.0,0.0,0.9608707,0.0,0.9608707
0.9542194,0.0,0.0,0.0,1.1118045,0.0,0.0,0.0,0.0,0.0,0.49158132,0.0,0.49158132,0.10595143,0.0,0.0,0.2239963,0.5957973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8557032,0.49158132,0.0,0.0,0.0,0.0,0.0,0.0,0.4659525,0.0,0.0,0.0,0.9608707,0.0,0.9608707
1.1419791,1.1118045,1.1118045,1.1118045,0.0,1.1118045,1.1118045,1.1118045,1.1118045,1.1118045,0.98809254,1.1118045,0.98809254,1.1114842,1.1118045,1.1118045,1.1090312,0.9692661,1.1118045,1.1118045,1.1118045,1.1118045,1.1118045,1.1118045,1.1118045,1.1118045,1.1526109,0.98809254,1.1118045,1.1118045,1.1118045,1.1118045,1.1118045,1.1118045,1.0839643,1.1118045,1.1118045,1.1118045,1.2057877,1.1118045,1.2057877
0.9542194,0.0,0.0,0.0,1.1118045,0.0,0.0,0.0,0.0,0.0,0.49158132,0.0,0.49158132,0.10595143,0.0,0.0,0.2239963,0.5957973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8557032,0.49158132,0.0,0.0,0.0,0.0,0.0,0.0,0.4659525,0.0,0.0,0.0,0.9608707,0.0,0.9608707
0.9542194,0.0,0.0,0.0,1.1118045,0.0,0.0,0.0,0.0,0.0,0.49158132,0.0,0.49158132,0.10595143,0.0,0.0,0.2239963,0.5957973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8557032,0.49158132,0.0,0.0,0.0,0.0,0.0,0.0,0.4659525,0.0,0.0,0.0,0.9608707,0.0,0.9608707
0.9542194,0.0,0.0,0.0,1.1118045,0.0,0.0,0.0,0.0,0.0,0.49158132,0.0,0.49158132,0.10595143,0.0,0.0,0.2239963,0.5957973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8557032,0.49158132,0.0,0.0,0.0,0.0,0.0,0.0,0.4659525,0.0,0.0,0.0,0.9608707,0.0,0.9608707
0.9542194,0.0,0.0,0.0,1.1118045,0.0,0.0,0.0,0.0,0.0,0.49158132,0.0,0.49158132,0.10595143,0.0,0.0,0.2239963,0.5957973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8557032,0.49158132,0.0,0.0,0.0,0.0,0.0,0.0,0.4659525,0.0,0.0,0.0,0.9608707,0.0,0.9608707
0.9542194,0.0,0.0,0.0,1.1118045,0.0,0.0,0.0,0.0,0.0,0.49158132,0.0,0.49158132,0.10595143,0.0,0.0,0.2239963,0.5957973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8557032,0.49158132,0.0,0.0,0.0,0.0,0.0,0.0,0.4659525,0.0,0.0,0.0,0.9608707,0.0,0.9608707
0.9184793,0.49158132,0.49158132,0.49158132,0.98809254,0.49158132,0.49158132,0.49158132,0.49158132,0.49158132,0.0,0.49158132,0.0,0.55273455,0.49158132,0.49158132,0.52879417,0.20705186,0.49158132,0.49158132,0.49158132,0.49158132,0.49158132,0.49158132,0.49158132,0.49158132,0.839265,0.0,0.49158132,0.49158132,0.49158132,0.49158132,0.49158132,0.49158132,0.20020653,0.49158132,0.49158132,0.49158132,1.0512506,0.49158132,1.0512506
0.9542194,0.0,0.0,0.0,1.1118045,0.0,0.0,0.0,0.0,0.0,0.49158132,0.0,0.49158132,0.10595143,0.0,0.0,0.2239963,0.5957973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8557032,0.49158132,0.0,0.0,0.0,0.0,0.0,0.0,0.4659525,0.0,0.0,0.0,0.9608707,0.0,0.9608707
0.9184793,0.49158132,0.49158132,0.49158132,0.98809254,0.49158132,0.49158132,0.49158132,0.49158132,0.49158132,0.0,0.49158132,0.0,0.55273455,0.49158132,0.49158132,0.52879417,0.20705186,0.49158132,0.49158132,0.49158132,0.49158132,0.49158132,0.49158132,0.49158132,0.49158132,0.839265,0.0,0.49158132,0.49158132,0.49158132,0.49158132,0.49158132,0.49158132,0.20020653,0.49158132,0.49158132,0.49158132,1.0512506,0.49158132,1.0512506
0.9920038,0.10595143,0.10595143,0.10595143,1.1114842,0.10595143,0.10595143,0.10595143,0.10595143,0.10595143,0.55273455,0.10595143,0.55273455,0.0,0.10595143,0.10595143,0.31603146,0.6476748,0.10595143,0.10595143,0.10595143,0.10595143,0.10595143,0.10595143,0.10595143,0.10595143,0.89312965,0.55273455,0.10595143,0.10595143,0.10595143,0.10595143,0.10595143,0.10595143,0.5251486,0.10595143,0.10595143,0.10595143,0.97400737,0.10595143,0.97400737
0.9542194,0.0,0.0,0.0,1.1118045,0.0,0.0,0.0,0.0,0.0,0.49158132,0.0,0.49158132,0.10595143,0.0,0.0,0.2239963,0.5957973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8557032,0.49158132,0.0,0.0,0.0,0.0,0.0,0.0,0.4659525,0.0,0.0,0.0,0.9608707,0.0,0.9608707
0.9542194,0.0,0.0,0.0,1.1118045,0.0,0.0,0.0,0.0,0.0,0.49158132,0.0,0.49158132,0.10595143,0.0,0.0,0.2239963,0.5957973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8557032,0.49158132,0.0,0.0,0.0,0.0,0.0,0.0,0.4659525,0.0,0.0,0.0,0.9608707,0.0,0.9608707
0.931962,0.2239963,0.2239963,0.2239963,1.1090312,0.2239963,0.2239963,0.2239963,0.2239963,0.2239963,0.52879417,0.2239963,0.52879417,0.31603146,0.2239963,0.2239963,0.0,0.6297114,0.2239963,0.2239963,0.2239963,0.2239963,0.2239963,0.2239963,0.2239963,0.2239963,0.82782704,0.52879417,0.2239963,0.2239963,0.2239963,0.2239963,0.2239963,0.2239963,0.51804006,0.2239963,0.2239963,0.2239963,1.0013369,0.2239963,1.0013369
0.90115625,0.5957973,0.5957973,0.5957973,0.9692661,0.5957973,0.5957973,0.5957973,0.5957973,0.5957973,0.20705186,0.5957973,0.20705186,0.6476748,0.5957973,0.5957973,0.6297114,0.0,0.5957973,0.5957973,0.5957973,0.5957973,0.5957973,0.5957973,0.5957973,0.5957973,0.82014006,0.20705186,0.5957973,0.5957973,0.5957973,0.5957973,0.5957973,0.5957973,0.36143005,0.5957973,0.5957973,0.5957973,1.0840255,0.5957973,1.0840255
0.9542194,0.0,0.0,0.0,1.1118045,0.0,0.0,0.0,0.0,0.0,0.49158132,0.0,0.49158132,0.10595143,0.0,0.0,0.2239963,0.5957973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8557032,0.49158132,0.0,0.0,0.0,0.0,0.0,0.0,0.4659525,0.0,0.0,0.0,0.9608707,0.0,0.9608707
0.9542194,0.0,0.0,0.0,1.1118045,0.0,0.0,0.0,0.0,0.0,0.49158132,0.0,0.49158132,0.10595143,0.0,0.0,0.2239963,0.5957973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8557032,0.49158132,0.0,0.0,0.0,0.0,0.0,0.0,0.4659525,0.0,0.0,0.0,0.9608707,0.0,0.9608707
0.9542194,0.0,0.0,0.0,1.1118045,0.0,0.0,0.0,0.0,0.0,0.49158132,0.0,0.49158132,0.10595143,0.0,0.0,0.2239963,0.5957973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8557032,0.49158132,0.0,0.0,0.0,0.0,0.0,0.0,0.4659525,0.0,0.0,0.0,0.9608707,0.0,0.9608707
0.9542194,0.0,0.0,0.0,1.1118045,0.0,0.0,0.0,0.0,0.0,0.49158132,0.0,0.49158132,0.10595143,0.0,0.0,0.2239963,0.5957973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8557032,0.49158132,0.0,0.0,0.0,0.0,0.0,0.0,0.4659525,0.0,0.0,0.0,0.9608707,0.0,0.9608707
0.9542194,0.0,0.0,0.0,1.1118045,0.0,0.0,0.0,0.0,0.0,0.49158132,0.0,0.49158132,0.10595143,0.0,0.0,0.2239963,0.5957973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8557032,0.49158132,0.0,0.0,0.0,0.0,0.0,0.0,0.4659525,0.0,0.0,0.0,0.9608707,0.0,0.9608707
0.9542194,0.0,0.0,0.0,1.1118045,0.0,0.0,0.0,0.0,0.0,0.49158132,0.0,0.49158132,0.10595143,0.0,0.0,0.2239963,0.5957973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8557032,0.49158132,0.0,0.0,0.0,0.0,0.0,0.0,0.4659525,0.0,0.0,0.0,0.9608707,0.0,0.9608707
0.9542194,0.0,0.0,0.0,1.1118045,0.0,0.0,0.0,0.0,0.0,0.49158132,0.0,0.49158132,0.10595143,0.0,0.0,0.2239963,0.5957973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8557032,0.49158132,0.0,0.0,0.0,0.0,0.0,0.0,0.4659525,0.0,0.0,0.0,0.9608707,0.0,0.9608707
0.9542194,0.0,0.0,0.0,1.1118045,0.0,0.0,0.0,0.0,0.0,0.49158132,0.0,0.49158132,0.10595143,0.0,0.0,0.2239963,0.5957973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8557032,0.49158132,0.0,0.0,0.0,0.0,0.0,0.0,0.4659525,0.0,0.0,0.0,0.9608707,0.0,0.9608707
0.33466092,0.8557032,0.8557032,0.8557032,1.1526109,0.8557032,0.8557032,0.8557032,0.8557032,0.8557032,0.839265,0.8557032,0.839265,0.89312965,0.8557032,0.8557032,0.82782704,0.82014006,0.8557032,0.8557032,0.8557032,0.8557032,0.8557032,0.8557032,0.8557032,0.8557032,0.0,0.839265,0.8557032,0.8557032,0.8557032,0.8557032,0.8557032,0.8557032,0.833023,0.8557032,0.8557032,0.8557032,1.1605666,0.8557032,1.1605666
