0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
1.0,0.38181818181818183,0.24528301886792453,0.56,0.24528301886792453,0.4,0.1346153846153846,0.14814814814814814,0.24528301886792453,0.2708333333333333,0.17307692307692307,0.28,0.4262295081967213,0.23636363636363636,0.21818181818181817,0.22641509433962265,0.3898305084745763,0.3018867924528302,0.21052631578947367,0.22807017543859648,0.6296296296296297,0.41379310344827586,0.22413793103448276,0.2549019607843137,0.1836734693877551,0.17647058823529413,0.16326530612244897,0.17307692307692307,0.24528301886792453,0.2222222222222222,0.673469387755102,0.23076923076923078,0.3508771929824561
0.38181818181818183,1.0,0.5333333333333333,0.28888888888888886,0.5333333333333333,0.7272727272727273,0.14705882352941177,0.2727272727272727,0.5333333333333333,0.36666666666666664,0.17142857142857143,0.29411764705882354,0.4888888888888889,0.5,0.46875,0.5,0.55,0.6333333333333333,0.4411764705882353,0.35135135135135137,0.4782608695652174,0.5121951219512195,0.34210526315789475,0.2571428571428571,0.35714285714285715,0.25,0.27586206896551724,0.20588235294117646,0.5333333333333333,0.4838709677419355,0.5121951219512195,0.5172413793103449,0.5
0.24528301886792453,0.5333333333333333,1.0,0.2631578947368421,0.8947368421052632,0.46875,0.2608695652173913,0.391304347826087,1.0,0.55,0.2916666666666667,0.4166666666666667,0.35714285714285715,0.8095238095238095,0.85,0.8421052631578947,0.3333333333333333,0.6956521739130435,0.6956521739130435,0.3793103448275862,0.3181818181818182,0.3333333333333333,0.5185185185185185,0.36,0.5555555555555556,0.5,0.42105263157894735,0.34782608695652173,1.0,0.8947368421052632,0.3333333333333333,0.7894736842105263,0.3055555555555556
0.56,0.28888888888888886,0.2631578947368421,1.0,0.2631578947368421,0.2826086956521739,0.24242424242424243,0.2571428571428571,0.2631578947368421,0.34375,0.30303030303030304,0.5333333333333333,0.35294117647058826,0.25,0.2564102564102564,0.23684210526315788,0.28,0.3076923076923077,0.24390243902439024,0.23809523809523808,0.5909090909090909,0.3333333333333333,0.23255813953488372,0.4838709677419355,0.21212121212121213,0.2,0.18181818181818182,0.22857142857142856,0.2631578947368421,0.23076923076923078,0.5238095238095238,0.2777777777777778,0.2826086956521739
0.24528301886792453,0.5333333333333333,0.8947368421052632,0.2631578947368421,1.0,0.46875,0.3181818181818182,0.391304347826087,0.8947368421052632,0.55,0.34782608695652173,0.4166666666666667,0.32558139534883723,0.9,0.7619047619047619,0.9444444444444444,0.3333333333333333,0.6956521739130435,0.625,0.3793103448275862,0.3488372093023256,0.3333333333333333,0.4642857142857143,0.36,0.5555555555555556,0.42857142857142855,0.42105263157894735,0.4090909090909091,0.8947368421052632,0.8,0.3333333333333333,0.7894736842105263,0.3055555555555556
0.4,0.7272727272727273,0.46875,0.2826086956521739,0.46875,1.0,0.14285714285714285,0.30303030303030304,0.46875,0.3548387096774194,0.16666666666666666,0.2857142857142857,0.5111111111111111,0.4411764705882353,0.4117647058823529,0.4375,0.5365853658536586,0.6666666666666666,0.42857142857142855,0.34210526315789475,0.46808510638297873,0.575,0.3684210526315789,0.25,0.3,0.28125,0.3103448275862069,0.2,0.46875,0.42424242424242425,0.5365853658536586,0.45161290322580644,0.5675675675675675
0.1346153846153846,0.14705882352941177,0.2608695652173913,0.24242424242424243,0.3181818181818182,0.14285714285714285,1.0,0.3157894736842105,0.2608695652173913,0.2631578947368421,0.8461538461538461,0.2857142857142857,0.19047619047619047,0.2916666666666667,0.25,0.3333333333333333,0.125,0.18518518518518517,0.23076923076923078,0.17857142857142858,0.21428571428571427,0.18421052631578946,0.21428571428571427,0.22727272727272727,0.3125,0.35294117647058826,0.3333333333333333,0.7142857142857143,0.2608695652173913,0.2608695652173913,0.18421052631578946,0.22727272727272727,0.17647058823529413
0.14814814814814814,0.2727272727272727,0.391304347826087,0.2571428571428571,0.391304347826087,0.30303030303030304,0.3157894736842105,1.0,0.391304347826087,0.42105263157894735,0.2857142857142857,0.42857142857142855,0.23255813953488372,0.36,0.375,0.4090909090909091,0.23076923076923078,0.34615384615384615,0.4,0.2857142857142857,0.17391304347826086,0.2972972972972973,0.4230769230769231,0.36363636363636365,0.2631578947368421,0.3,0.35294117647058826,0.22727272727272727,0.391304347826087,0.45454545454545453,0.23076923076923078,0.42857142857142855,0.3870967741935484
0.24528301886792453,0.5333333333333333,1.0,0.2631578947368421,0.8947368421052632,0.46875,0.2608695652173913,0.391304347826087,1.0,0.55,0.2916666666666667,0.4166666666666667,0.35714285714285715,0.8095238095238095,0.85,0.8421052631578947,0.3333333333333333,0.6956521739130435,0.6956521739130435,0.3793103448275862,0.3181818181818182,0.3333333333333333,0.5185185185185185,0.36,0.5555555555555556,0.5,0.42105263157894735,0.34782608695652173,1.0,0.8947368421052632,0.3333333333333333,0.7894736842105263,0.3055555555555556
0.2708333333333333,0.36666666666666664,0.55,0.34375,0.55,0.3548387096774194,0.2631578947368421,0.42105263157894735,0.55,1.0,0.3,0.6111111111111112,0.2682926829268293,0.5,0.5238095238095238,0.5789473684210527,0.2702702702702703,0.4782608695652174,0.36,0.34615384615384615,0.2619047619047619,0.2702702702702703,0.44,0.5263157894736842,0.5333333333333333,0.47058823529411764,0.5714285714285714,0.3,0.55,0.55,0.38235294117647056,0.6111111111111112,0.23529411764705882
0.17307692307692307,0.17142857142857143,0.2916666666666667,0.30303030303030304,0.34782608695652173,0.16666666666666666,0.8461538461538461,0.2857142857142857,0.2916666666666667,0.3,1.0,0.38095238095238093,0.20930232558139536,0.32,0.28,0.30434782608695654,0.14634146341463414,0.21428571428571427,0.25925925925925924,0.20689655172413793,0.23255813953488372,0.20512820512820512,0.2,0.3181818181818182,0.35294117647058826,0.3157894736842105,0.29411764705882354,0.7333333333333333,0.2916666666666667,0.24,0.23684210526315788,0.2608695652173913,0.2
