0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0.9362794,0.9448401,0.91812134,0.8836119,0.96812403,0.9363286,0.95633876,0.95747495,0.8970275,0.9036338,0.99999994,0.9752429,0.92952645,0.919127,0.9590499,0.9331862,0.9291228,0.9236709,0.9415331,0.95483834,0.95486546,0.93321383,0.9106153,0.9151106,0.875431,0.96388924,0.9169899,0.96490735,0.9352088,0.92636037,0.90920573
0.9365103,0.95163167,0.9182286,0.88488233,0.96937513,0.92480314,0.9501344,0.95525646,0.90416557,0.91805613,0.9752429,1.0000001,0.92931616,0.913735,0.9643368,0.9443846,0.93060356,0.92297405,0.9419096,0.9559122,0.95342535,0.92870504,0.90999436,0.9159358,0.89953053,0.9612906,0.9142337,0.96362376,0.9271338,0.9239065,0.90827215
0.9363971,0.9356698,0.93929744,0.92311084,0.923226,0.8990946,0.9400476,0.93992966,0.952845,0.95922464,0.92952645,0.92931616,1.0,0.9308677,0.91589403,0.9529268,0.9686655,0.9657269,0.9505842,0.97343606,0.9057878,0.9348866,0.929248,0.94245464,0.8533005,0.9271886,0.9337199,0.9400226,0.93295896,0.9657619,0.9332803
0.94800866,0.94059753,0.97222304,0.9684603,0.9118289,0.9201986,0.96254814,0.9372451,0.9404868,0.93513733,0.919127,0.913735,0.9308677,1.0,0.9289308,0.94887775,0.95093554,0.9434246,0.9724087,0.9536844,0.9187418,0.97620547,0.9547959,0.9717031,0.8433153,0.90965724,0.97588915,0.9273337,0.981087,0.954513,0.97648096
0.9526889,0.9610688,0.9233745,0.88883203,0.96742386,0.9476586,0.94972813,0.9646331,0.8909178,0.9046174,0.9590499,0.9643368,0.91589403,0.9289308,1.0,0.94035786,0.92157745,0.916502,0.9524836,0.942157,0.9467006,0.94196725,0.90910494,0.92849535,0.88201016,0.9563641,0.9318887,0.96639323,0.9471439,0.9192536,0.9240136
0.9578287,0.9630922,0.9565578,0.94970393,0.9370131,0.9035524,0.9418673,0.953482,0.95234734,0.9687376,0.9331862,0.9443846,0.9529268,0.94887775,0.94035786,1.0,0.9655466,0.95679927,0.9638596,0.9725727,0.90777004,0.953977,0.95727026,0.9669496,0.8811432,0.9354143,0.9523554,0.95243174,0.9501728,0.966341,0.9608575
0.9471415,0.9399716,0.95076525,0.9483651,0.9188732,0.8928161,0.9525126,0.9506894,0.9606987,0.96744645,0.9291228,0.93060356,0.9686655,0.95093554,0.92157745,0.9655466,1.0000001,0.9890791,0.95676917,0.9841008,0.90581477,0.9514495,0.93977296,0.9674133,0.85510725,0.92021334,0.9583804,0.9396267,0.9514431,0.99098986,0.95972395
0.94020593,0.9314624,0.9443519,0.93511367,0.91539204,0.891024,0.9426701,0.94246686,0.94692767,0.96058,0.9236709,0.92297405,0.9657269,0.9434246,0.916502,0.95679927,0.9890791,1.0,0.9516891,0.9823016,0.9059202,0.9481068,0.929657,0.9629012,0.85577095,0.9186114,0.9534477,0.93464017,0.9471272,0.9837426,0.95265377
0.9689425,0.9661746,0.9653908,0.94474566,0.950631,0.9406171,0.9539478,0.96385026,0.9289306,0.94439995,0.9415331,0.9419096,0.9505842,0.9724087,0.9524836,0.9638596,0.95676917,0.9516891,0.9999995,0.96799535,0.92423725,0.98260015,0.9505303,0.9804079,0.88229537,0.9414948,0.9753827,0.9586497,0.9856709,0.9574239,0.9802705
0.95168114,0.9506266,0.95197415,0.9399775,0.94451165,0.9143659,0.9641912,0.9639235,0.9577175,0.9618015,0.95483834,0.9559122,0.97343606,0.9536844,0.942157,0.9725727,0.9841008,0.9823016,0.96799535,1.0000002,0.9382588,0.9590974,0.9426651,0.9620802,0.87657845,0.94556236,0.9541948,0.96090484,0.95774513,0.9800802,0.9555936
0.90643644,0.91742074,0.903868,0.8805079,0.94341624,0.91693926,0.95999193,0.9356381,0.881272,0.8835635,0.95486546,0.95342535,0.9057878,0.9187418,0.9467006,0.90777004,0.90581477,0.9059202,0.92423725,0.9382588,1.0000001,0.91257817,0.88504595,0.8935153,0.8417214,0.9366573,0.9061531,0.9419972,0.9204344,0.90343475,0.8927469
0.96455294,0.9572212,0.96581835,0.9396651,0.9330407,0.9424782,0.94843143,0.9490009,0.92787653,0.93231213,0.93321383,0.92870504,0.9348866,0.97620547,0.94196725,0.953977,0.9514495,0.9481068,0.98260015,0.9590974,0.91257817,1.0000002,0.9475738,0.98154336,0.8788116,0.92912215,0.97377676,0.9443141,0.9897189,0.9493491,0.97560465
0.9428705,0.94292647,0.982373,0.95419097,0.90081626,0.8906865,0.92593175,0.9277586,0.9550504,0.9478037,0.9106153,0.90999436,0.929248,0.9547959,0.90910494,0.95727026,0.93977296,0.929657,0.9505303,0.9426651,0.88504595,0.9475738,0.9999998,0.9626962,0.85498655,0.8945427,0.96036613,0.91574156,0.9492011,0.94780463,0.968315
0.9681343,0.95660996,0.97785664,0.9613204,0.9180134,0.91525406,0.9388485,0.94590414,0.94159013,0.95286906,0.9151106,0.9159358,0.94245464,0.9717031,0.92849535,0.9669496,0.9674133,0.9629012,0.9804079,0.9620802,0.8935153,0.98154336,0.9626962,1.0,0.8649435,0.91643333,0.9825307,0.93620867,0.9798322,0.9655268,0.9898648
0.8768664,0.8883272,0.84968954,0.8109936,0.9018287,0.87126386,0.8373959,0.88812435,0.8156421,0.8483819,0.875431,0.89953053,0.8533005,0.8433153,0.88201016,0.8811432,0.85510725,0.85577095,0.88229537,0.87657845,0.8417214,0.8788116,0.85498655,0.8649435,0.9999999,0.89409035,0.8443781,0.8970882,0.85557985,0.8444869,0.8493879
0.93950516,0.9434994,0.90613234,0.87343526,0.98800987,0.9401384,0.9375423,0.9509238,0.8785414,0.89800966,0.96388924,0.9612906,0.9271886,0.90965724,0.9563641,0.9354143,0.92021334,0.9186114,0.9414948,0.94556236,0.9366573,0.92912215,0.8945427,0.91643333,0.89409035,0.9999996,0.9100007,0.96274984,0.92338806,0.90975803,0.90263814
0.963469,0.952852,0.979764,0.95567864,0.9152767,0.9245671,0.9536505,0.93630004,0.9376383,0.93811667,0.9169899,0.9142337,0.9337199,0.97588915,0.9318887,0.9523554,0.9583804,0.9534477,0.9753827,0.9541948,0.9061531,0.97377676,0.96036613,0.9825307,0.8443781,0.9100007,0.9999999,0.9234853,0.9839702,0.96371585,0.9910177
0.9483324,0.95723647,0.92502344,0.89432096,0.9691236,0.9299816,0.9467032,0.9898088,0.91072685,0.92794,0.96490735,0.96362376,0.9400226,0.9273337,0.96639323,0.95243174,0.9396267,0.93464017,0.9586497,0.96090484,0.9419972,0.9443141,0.91574156,0.93620867,0.8970882,0.96274984,0.9234853,1.0000002,0.94095176,0.9333299,0.9244923
0.9670528,0.9563896,0.9689503,0.9445076,0.92852205,0.9428864,0.9572921,0.95118916,0.92889065,0.9288745,0.9352088,0.9271338,0.93295896,0.981087,0.9471439,0.9501728,0.9514431,0.9471272,0.9856709,0.95774513,0.9204344,0.9897189,0.9492011,0.9798322,0.85557985,0.92338806,0.9839702,0.94095176,1.0,0.9532382,0.9823362
0.94362324,0.9394778,0.95701605,0.95451665,0.90954924,0.8863097,0.9563103,0.9442812,0.9670768,0.9661136,0.92636037,0.9239065,0.9657619,0.954513,0.9192536,0.966341,0.99098986,0.9837426,0.9574239,0.9800802,0.90343475,0.9493491,0.94780463,0.9655268,0.8444869,0.90975803,0.96371585,0.9333299,0.9532382,0.99999964,0.9675355
0.9595721,0.9490721,0.98002505,0.964939,0.909044,0.9081353,0.94035083,0.9393611,0.94299877,0.94757843,0.90920573,0.90827215,0.9332803,0.97648096,0.9240136,0.9608575,0.95972395,0.95265377,0.9802705,0.9555936,0.8927469,0.97560465,0.968315,0.9898648,0.8493879,0.90263814,0.9910177,0.9244923,0.9823362,0.9675355,0.99999994
