0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152
0.0,0.28140533,0.73543304,0.9988201,0.88921696,0.7019734,0.9923363,0.94049853,0.6332538,0.0,0.0,0.0,0.9470623,0.0,0.0,0.9730882,0.6332538,0.0,0.6373522,0.0,1.0788424,0.9574501,0.0,0.0,0.61586326,0.5640037,0.0,1.2109119,0.0,0.8463158,0.0,0.85646874,0.0,0.6332538,0.0,0.0,0.0,0.0,0.0,0.97975314,0.0,0.0,0.0,0.0,0.0,0.9149122,0.0,0.6332538,0.85646874,0.6332538,0.85646874,0.0,1.1036226,0.9234174,0.0,0.88275504,0.9588692,0.0,0.9470623,1.0057607,0.9945925,0.37040085,0.9574501,0.0,0.0,0.0,0.61586326,0.81657344,0.9694826,0.6332538,0.71248627,0.37340376,0.6332538,0.88921696,0.8419423,0.0,1.0220389,0.73543304,0.6332538,1.0111806,0.0,0.878841,0.7019734,0.0,0.7544985,0.0,0.37040085,0.28140533,0.28140533,0.28140533,0.641633,0.28140533,0.78112626,0.37340376,0.37040085,0.6373522,0.28140533,0.6389215,0.60583156,0.28140533,0.28140533,0.7019734,0.9574501,0.0,0.90330994,0.6316846,1.0019109,0.37040085,0.0,0.0,0.391424,0.0,0.0,0.0,0.98854834,1.0017296,1.0394678,0.6332538,1.0203748,0.9875073,1.0909687,0.9875073,1.0284547,0.6332538,1.0137606,1.0346082,1.0912429,1.0568864,0.37040085,0.6332538,1.0048977,1.0540639,0.0,0.8204391,0.88275504,0.0,0.0,0.0,0.9470623,0.0,0.7685358,0.9946689,0.0,0.57269514,0.57269514,0.5307374,0.0,0.60074496,0.98169255,0.0,0.0,0.97975314,0.94049853
0.28140533,0.0,0.7405434,0.941558,0.8037461,0.5023282,0.90786004,0.9307295,0.6118795,0.28140533,0.28140533,0.28140533,0.9409359,0.28140533,0.28140533,0.9692776,0.6118795,0.28140533,0.6358173,0.28140533,1.0332359,0.91683203,0.28140533,0.28140533,0.6193573,0.5242598,0.28140533,1.2077662,0.28140533,0.83336055,0.28140533,0.95869666,0.28140533,0.6118795,0.28140533,0.28140533,0.28140533,0.28140533,0.28140533,0.97085077,0.28140533,0.28140533,0.28140533,0.28140533,0.28140533,0.8971367,0.28140533,0.6118795,0.95869666,0.6118795,0.95869666,0.28140533,1.0880653,0.93902427,0.28140533,0.84841526,0.9225823,0.28140533,0.9409359,0.9735651,0.96308434,0.5707856,0.91683203,0.28140533,0.28140533,0.28140533,0.6193573,0.8297245,0.87442744,0.6118795,0.73384374,0.446772,0.6118795,0.8037461,0.8252891,0.28140533,0.99177265,0.7405434,0.6118795,0.94282484,0.28140533,0.80150306,0.5023282,0.28140533,0.76498073,0.28140533,0.5707856,0.0,0.0,0.0,0.54906774,0.0,0.76892143,0.446772,0.5707856,0.6358173,0.0,0.60482514,0.47599724,0.0,0.0,0.5023282,0.91683203,0.28140533,0.8886797,0.6428716,0.99089843,0.5707856,0.28140533,0.28140533,0.46980077,0.28140533,0.28140533,0.28140533,0.9518038,0.9431304,0.99553317,0.6118795,1.000663,0.954067,1.0624939,0.954067,0.9699327,0.6118795,0.92928433,1.0394444,1.0689514,0.97781134,0.5707856,0.6118795,0.92111355,1.0526854,0.28140533,0.8074888,0.84841526,0.28140533,0.28140533,0.28140533,0.9409359,0.28140533,0.74107707,0.96122867,0.28140533,0.52860886,0.52860886,0.5177822,0.28140533,0.75002116,0.94728,0.28140533,0.28140533,0.97085077,0.9307295
0.73543304,0.7405434,0.0,0.7943907,0.9515725,0.8829818,0.99807715,1.0255057,0.8766967,0.73543304,0.73543304,0.73543304,0.6914487,0.73543304,0.73543304,0.9807036,0.8766967,0.73543304,0.87165415,0.73543304,0.9120419,0.977267,0.73543304,0.73543304,0.74690527,0.76115596,0.73543304,1.2334017,0.73543304,1.0421476,0.73543304,1.128482,0.73543304,0.8766967,0.73543304,0.73543304,0.73543304,0.73543304,0.73543304,0.6187727,0.73543304,0.73543304,0.73543304,0.73543304,0.73543304,0.9116079,0.73543304,0.8766967,1.128482,0.8766967,1.128482,0.73543304,0.74903727,1.0106508,0.73543304,0.96054196,0.985819,0.73543304,0.6914487,0.99788535,0.98650134,0.8801281,0.977267,0.73543304,0.73543304,0.73543304,0.74690527,0.89896566,0.6421048,0.8766967,0.8536309,0.7084988,0.8766967,0.9515725,0.7402109,0.73543304,0.88495755,0.0,0.8766967,1.0144618,0.73543304,0.9558907,0.8829818,0.73543304,0.8680318,0.73543304,0.8801281,0.7405434,0.7405434,0.7405434,0.77730167,0.7405434,0.8335482,0.7084988,0.8801281,0.87165415,0.7405434,0.8771049,0.7907271,0.7405434,0.7405434,0.8829818,0.977267,0.73543304,0.9541033,0.871246,0.6299206,0.8801281,0.73543304,0.73543304,0.7263599,0.73543304,0.73543304,0.73543304,1.0447817,1.0271363,1.044224,0.8766967,1.0162888,1.040768,0.93840486,1.040768,1.013865,0.8766967,1.0118895,0.2991752,0.74855226,0.8399322,0.8801281,0.8766967,0.84013265,0.815715,0.73543304,0.68721116,0.96054196,0.73543304,0.73543304,0.73543304,0.6914487,0.73543304,0.39301398,1.0435711,0.73543304,0.7819168,0.7819168,0.8607029,0.73543304,0.9727227,1.0423554,0.73543304,0.73543304,0.6187727,1.0255057
0.9988201,0.941558,0.7943907,0.0,0.3965509,0.89625615,0.47438064,0.97782075,0.9531869,0.9988201,0.9988201,0.9988201,0.6236329,0.9988201,0.9988201,0.8696418,0.9531869,0.9988201,0.8929511,0.9988201,0.7372566,0.64657307,0.9988201,0.9988201,0.8409168,0.9576209,0.9988201,1.1864747,0.9988201,0.99003935,0.9988201,1.2965668,0.9988201,0.9531869,0.9988201,0.9988201,0.9988201,0.9988201,0.9988201,0.67369413,0.9988201,0.9988201,0.9988201,0.9988201,0.9988201,0.5763606,0.9988201,0.9531869,1.2965668,0.9531869,1.2965668,0.9988201,0.75036246,0.96106905,0.9988201,0.46350107,0.59463066,0.9988201,0.6236329,0.5115389,0.5688431,0.999329,0.64657307,0.9988201,0.9988201,0.9988201,0.8409168,0.80493736,0.66613317,0.9531869,0.81336594,0.97543603,0.9531869,0.3965509,0.860637,0.9988201,0.7190088,0.7943907,0.9531869,0.49464476,0.9988201,0.42905104,0.89625615,0.9988201,0.92278945,0.9988201,0.999329,0.941558,0.941558,0.941558,0.7925704,0.941558,0.9868721,0.97543603,0.999329,0.8929511,0.941558,0.9041841,0.9134362,0.941558,0.941558,0.89625615,0.64657307,0.9988201,0.54635173,0.92900777,0.60126954,0.999329,0.9988201,0.9988201,0.9898615,0.9988201,0.9988201,0.9988201,0.9409892,0.6138765,0.964358,0.9531869,0.6595269,0.9393594,0.78254896,0.9393594,0.6381339,0.9531869,0.519638,0.97555083,0.6443108,0.59030056,0.999329,0.9531869,0.62712145,0.7620904,0.9988201,0.86797506,0.46350107,0.9988201,0.9988201,0.9988201,0.6236329,0.9988201,0.76110274,0.9287417,0.9988201,0.99419475,0.99419475,1.0669132,0.9988201,1.0621918,0.9410516,0.9988201,0.9988201,0.67369413,0.97782075
0.88921696,0.8037461,0.9515725,0.3965509,0.0,0.78184026,0.18757549,0.8846646,0.8584538,0.88921696,0.88921696,0.88921696,0.8688902,0.88921696,0.88921696,0.7912926,0.8584538,0.88921696,0.7703718,0.88921696,0.9891116,0.4539685,0.88921696,0.88921696,0.6979456,0.8866176,0.88921696,1.1938254,0.88921696,0.87591946,0.88921696,1.26786,0.88921696,0.8584538,0.88921696,0.88921696,0.88921696,0.88921696,0.88921696,0.9942445,0.88921696,0.88921696,0.88921696,0.88921696,0.88921696,0.34349403,0.88921696,0.8584538,1.26786,0.8584538,1.26786,0.88921696,1.0874703,0.853096,0.88921696,0.18731043,0.35995582,0.88921696,0.8688902,0.38879108,0.33578476,0.8948343,0.4539685,0.88921696,0.88921696,0.88921696,0.6979456,0.6509573,0.985565,0.8584538,0.675437,0.87329,0.8584538,0.0,0.96337944,0.88921696,0.972907,0.9515725,0.8584538,0.29995963,0.88921696,0.1403982,0.78184026,0.88921696,0.82424116,0.88921696,0.8948343,0.8037461,0.8037461,0.8037461,0.6217953,0.8037461,0.9450386,0.87329,0.8948343,0.7703718,0.8037461,0.7933207,0.82555616,0.8037461,0.8037461,0.78184026,0.4539685,0.88921696,0.23258585,0.8195764,0.9037057,0.8948343,0.88921696,0.88921696,0.886755,0.88921696,0.88921696,0.88921696,0.9317961,0.51776403,0.99351305,0.8584538,0.53103447,0.9306657,1.0373933,0.9306657,0.47217402,0.8584538,0.2453898,1.178409,0.9590878,0.957989,0.8948343,0.8584538,0.9132546,1.0443033,0.88921696,0.9683474,0.18731043,0.88921696,0.88921696,0.88921696,0.8688902,0.88921696,0.926341,0.92486274,0.88921696,0.89191604,0.89191604,0.96864796,0.88921696,1.012571,0.9251117,0.88921696,0.88921696,0.9942445,0.8846646
0.7019734,0.5023282,0.8829818,0.89625615,0.78184026,0.0,0.87651,0.4355778,0.23060316,0.7019734,0.7019734,0.7019734,0.90625614,0.7019734,0.7019734,0.7204589,0.23060316,0.7019734,0.6578853,0.7019734,0.9959959,0.8876198,0.7019734,0.7019734,0.7932662,0.7400053,0.7019734,0.72128546,0.7019734,0.838008,0.7019734,1.2691371,0.7019734,0.23060316,0.7019734,0.7019734,0.7019734,0.7019734,0.7019734,0.96548223,0.7019734,0.7019734,0.7019734,0.7019734,0.7019734,0.97378945,0.7019734,0.23060316,1.2691371,0.23060316,1.2691371,0.7019734,1.0821773,0.71069765,0.7019734,0.83849216,0.8965255,0.7019734,0.90625614,0.9520487,0.92510027,0.69168013,0.8876198,0.7019734,0.7019734,0.7019734,0.7932662,0.7035084,0.9547717,0.23060316,0.69731116,0.73526025,0.23060316,0.78184026,0.9121266,0.7019734,0.95290494,0.8829818,0.23060316,0.9158584,0.7019734,0.7915799,0.0,0.7019734,0.73009354,0.7019734,0.69168013,0.5023282,0.5023282,0.5023282,0.67870384,0.5023282,0.90577316,0.73526025,0.69168013,0.6578853,0.5023282,0.38135767,0.6501773,0.5023282,0.5023282,0.0,0.8876198,0.7019734,0.8661519,0.5071308,0.9509424,0.69168013,0.7019734,0.7019734,0.67932683,0.7019734,0.7019734,0.7019734,0.9491209,0.9341943,0.9944385,0.23060316,0.9961832,0.95155317,1.0634669,0.95155317,0.96399003,0.23060316,0.89793426,1.182157,1.0311589,0.8605852,0.69168013,0.23060316,0.8847962,1.0529227,0.7019734,0.9102608,0.83849216,0.7019734,0.7019734,0.7019734,0.90625614,0.7019734,0.860317,0.950722,0.7019734,0.76863307,0.76863307,0.9204776,0.7019734,0.84025055,0.9480704,0.7019734,0.7019734,0.96548223,0.4355778
0.9923363,0.90786004,0.99807715,0.47438064,0.18757549,0.87651,0.0,0.95783305,0.95522124,0.9923363,0.9923363,0.9923363,0.9106456,0.9923363,0.9923363,0.64442694,0.95522124,0.9923363,0.86589134,0.9923363,1.0076811,0.29692602,0.9923363,0.9923363,0.7834363,0.9584956,0.9923363,1.1899637,0.9923363,0.9709225,0.9923363,1.2782705,0.9923363,0.95522124,0.9923363,0.9923363,0.9923363,0.9923363,0.9923363,1.0245141,0.9923363,0.9923363,0.9923363,0.9923363,0.9923363,0.16019765,0.9923363,0.95522124,1.2782705,0.95522124,1.2782705,0.9923363,1.1122048,0.93051195,0.9923363,0.33536234,0.20574705,0.9923363,0.9106456,0.25657892,0.16436036,1.0057484,0.29692602,0.9923363,0.9923363,0.9923363,0.7834363,0.73445207,1.0025227,0.95522124,0.75320166,0.974946,0.95522124,0.18757549,0.98943454,0.9923363,0.9628119,0.99807715,0.95522124,0.30957222,0.9923363,0.28845012,0.87651,0.9923363,0.91457576,0.9923363,1.0057484,0.90786004,0.90786004,0.90786004,0.71473795,0.90786004,0.9809091,0.974946,1.0057484,0.86589134,0.90786004,0.8852936,0.891987,0.90786004,0.90786004,0.87651,0.29692602,0.9923363,0.3989055,0.92673093,0.9341882,1.0057484,0.9923363,0.9923363,0.99312794,0.9923363,0.9923363,0.9923363,0.9370074,0.459074,0.9980777,0.95522124,0.45300925,0.9362425,1.0517368,0.9362425,0.39478856,0.95522124,0.057814322,1.1878546,0.956214,0.9530794,1.0057484,0.95522124,0.9245738,1.0832258,0.9923363,0.9933131,0.33536234,0.9923363,0.9923363,0.9923363,0.9106456,0.9923363,0.95860666,0.93142027,0.9923363,0.95937395,0.95937395,1.0484877,0.9923363,1.0740266,0.9383576,0.9923363,0.9923363,1.0245141,0.95783305
0.94049853,0.9307295,1.0255057,0.97782075,0.8846646,0.4355778,0.95783305,0.0,0.45631263,0.94049853,0.94049853,0.94049853,1.059212,0.94049853,0.94049853,0.7216402,0.45631263,0.94049853,0.86909896,0.94049853,1.0728924,0.9314019,0.94049853,0.94049853,0.80576074,0.94416386,0.94049853,0.7272224,0.94049853,0.41145036,0.94049853,1.2682934,0.94049853,0.45631263,0.94049853,0.94049853,0.94049853,0.94049853,0.94049853,1.1053334,0.94049853,0.94049853,0.94049853,0.94049853,0.94049853,0.9929307,0.94049853,0.45631263,1.2682934,0.45631263,1.2682934,0.94049853,0.9828437,0.27511987,0.94049853,0.89656895,0.9426944,0.94049853,1.059212,0.9768972,0.9430572,0.92399573,0.9314019,0.94049853,0.94049853,0.94049853,0.80576074,0.70021147,0.9676253,0.45631263,0.8978211,0.945338,0.45631263,0.8846646,0.99382395,0.94049853,1.0759718,1.0255057,0.45631263,0.99141043,0.94049853,0.8947166,0.4355778,0.94049853,0.95732296,0.94049853,0.92399573,0.9307295,0.9307295,0.9307295,0.8081006,0.9307295,1.0063674,0.945338,0.92399573,0.86909896,0.9307295,0.6080113,0.9368667,0.9307295,0.9307295,0.4355778,0.9314019,0.94049853,0.8779099,0.71735185,1.0894058,0.92399573,0.94049853,0.94049853,0.9031809,0.94049853,0.94049853,0.94049853,0.9599051,1.0183535,1.0365239,0.45631263,1.0250528,0.9540519,1.1171721,0.9540519,1.029996,0.45631263,0.97812265,1.1862568,1.141378,1.0166236,0.92399573,0.45631263,1.0794905,1.0978184,0.94049853,1.0000361,0.89656895,0.94049853,0.94049853,0.94049853,1.059212,0.94049853,1.0247554,0.9546254,0.94049853,1.0021292,1.0021292,0.7055003,0.94049853,1.0630182,0.9538555,0.94049853,0.94049853,1.1053334,0.0
0.6332538,0.6118795,0.8766967,0.9531869,0.8584538,0.23060316,0.95522124,0.45631263,0.0,0.6332538,0.6332538,0.6332538,0.9000753,0.6332538,0.6332538,0.7209393,0.0,0.6332538,0.5341066,0.6332538,1.0339191,0.91853356,0.6332538,0.6332538,0.7338175,0.73381376,0.6332538,0.61145055,0.6332538,0.78795403,0.6332538,1.2700764,0.6332538,0.0,0.6332538,0.6332538,0.6332538,0.6332538,0.6332538,0.96422523,0.6332538,0.6332538,0.6332538,0.6332538,0.6332538,0.99015725,0.6332538,0.0,1.2700764,0.0,1.2700764,0.6332538,1.0841109,0.7314325,0.6332538,0.87170416,0.9346294,0.6332538,0.9000753,0.97605044,0.9518732,0.60206586,0.91853356,0.6332538,0.6332538,0.6332538,0.7338175,0.6697722,1.0387542,0.0,0.7080536,0.64548475,0.0,0.8584538,0.93381184,0.6332538,0.9719355,0.8766967,0.0,0.98287594,0.6332538,0.8624837,0.23060316,0.6332538,0.7702829,0.6332538,0.60206586,0.6118795,0.6118795,0.6118795,0.76524913,0.6118795,0.9288803,0.64548475,0.60206586,0.5341066,0.6118795,0.19020675,0.7732873,0.6118795,0.6118795,0.23060316,0.91853356,0.6332538,0.8793234,0.34389985,0.9458621,0.60206586,0.6332538,0.6332538,0.5892056,0.6332538,0.6332538,0.6332538,0.98748505,0.9997027,1.0442307,0.0,1.0127616,0.98172224,1.0780544,0.98172224,1.0200602,0.0,0.97664547,1.175872,1.0337932,0.9342686,0.60206586,0.0,0.95613873,1.0494548,0.6332538,0.9135085,0.87170416,0.6332538,0.6332538,0.6332538,0.9000753,0.6332538,0.90610653,0.97883046,0.6332538,0.83012587,0.83012587,0.8872914,0.6332538,0.77711177,0.97981864,0.6332538,0.6332538,0.96422523,0.45631263
0.0,0.28140533,0.73543304,0.9988201,0.88921696,0.7019734,0.9923363,0.94049853,0.6332538,0.0,0.0,0.0,0.9470623,0.0,0.0,0.9730882,0.6332538,0.0,0.6373522,0.0,1.0788424,0.9574501,0.0,0.0,0.61586326,0.5640037,0.0,1.2109119,0.0,0.8463158,0.0,0.85646874,0.0,0.6332538,0.0,0.0,0.0,0.0,0.0,0.97975314,0.0,0.0,0.0,0.0,0.0,0.9149122,0.0,0.6332538,0.85646874,0.6332538,0.85646874,0.0,1.1036226,0.9234174,0.0,0.88275504,0.9588692,0.0,0.9470623,1.0057607,0.9945925,0.37040085,0.9574501,0.0,0.0,0.0,0.61586326,0.81657344,0.9694826,0.6332538,0.71248627,0.37340376,0.6332538,0.88921696,0.8419423,0.0,1.0220389,0.73543304,0.6332538,1.0111806,0.0,0.878841,0.7019734,0.0,0.7544985,0.0,0.37040085,0.28140533,0.28140533,0.28140533,0.641633,0.28140533,0.78112626,0.37340376,0.37040085,0.6373522,0.28140533,0.6389215,0.60583156,0.28140533,0.28140533,0.7019734,0.9574501,0.0,0.90330994,0.6316846,1.0019109,0.37040085,0.0,0.0,0.391424,0.0,0.0,0.0,0.98854834,1.0017296,1.0394678,0.6332538,1.0203748,0.9875073,1.0909687,0.9875073,1.0284547,0.6332538,1.0137606,1.0346082,1.0912429,1.0568864,0.37040085,0.6332538,1.0048977,1.0540639,0.0,0.8204391,0.88275504,0.0,0.0,0.0,0.9470623,0.0,0.7685358,0.9946689,0.0,0.57269514,0.57269514,0.5307374,0.0,0.60074496,0.98169255,0.0,0.0,0.97975314,0.94049853
