0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
0.0,0.95800215,0.9189777,0.93382025,1.1244079,0.9556623,0.6882916,0.9108548,0.98566496,0.93236405,0.95188993,1.0177686,0.93183905,0.98009336,1.1846809,0.9280019,0.9247858,0.5245646,0.9036672,0.89401615,1.3549851,0.93122804,0.97504663,0.89336115,0.83497274,1.038465,0.99772465,0.9343094,1.1169868,1.1846809,1.0353886,0.96015114,0.9374762,0.9086701,0.98373735,0.9704364,0.9683041,0.90859795,0.9364247,0.9359963,0.96765435,0.9501569,0.9220843,0.93305165,0.9234828,1.1846809,0.9299648,0.99504775,1.0406675,0.93299776,0.9899319,0.89577514,0.9340144,0.9937059,0.92465496,0.9783628,1.0506349,0.9441353,0.4525742
0.95800215,0.0,0.86300635,0.8584655,1.013791,0.8653135,0.94701815,0.83336306,0.43087783,0.83112055,0.1966026,0.3035027,0.7629854,0.21739538,1.0080105,0.838109,0.8359698,0.9755564,0.9324975,0.8062306,1.2678441,0.8827388,0.85611445,0.7425206,0.9450038,0.99137706,0.33967435,0.8349371,1.1151446,1.0080105,0.40598437,0.8146842,0.7433078,0.8743459,0.35690278,0.98729306,0.41455546,0.81463265,0.83182025,0.86546844,0.20955801,0.85774267,0.7753602,0.83812755,0.8308768,1.0080105,0.8421173,0.8757403,0.9625224,0.8711244,0.24570142,0.93367016,0.8768161,0.4910131,0.9493108,0.827681,0.7242172,0.8384371,0.88960195
0.9189777,0.86300635,0.0,0.07664628,1.1212525,0.92653644,0.82634586,0.13632183,0.8599355,0.11627367,0.8556861,0.8822259,0.28889892,0.9006416,1.1811758,0.22931662,0.19385354,0.8377667,0.915252,0.2650763,1.3555689,0.1722088,0.3619706,0.8784305,0.9524334,0.6757981,0.8997111,0.16628192,1.0890045,1.1811758,0.94339406,0.9063696,0.9215067,0.89385605,0.88971066,0.8975262,0.9208896,0.23271869,0.103291504,0.09896526,0.8400849,0.87592715,0.90680695,0.105415046,0.20564257,1.1811758,0.19480741,0.39139262,0.9722222,0.101810634,0.88125056,0.89767915,0.12612611,0.9256079,0.91381866,0.86446565,0.93335825,0.94301003,0.88471425
0.93382025,0.8584655,0.07664628,0.0,1.1147981,0.9246967,0.8494626,0.06331746,0.8797098,0.039627384,0.833789,0.881385,0.23032033,0.8586751,1.1514024,0.15818305,0.123643756,0.8759628,0.9239826,0.2553816,1.3556466,0.20687053,0.30105057,0.85603917,0.962861,0.67769384,0.8621599,0.09646018,1.0724858,1.1514024,0.91771233,0.90890115,0.9073625,0.88687885,0.85224605,0.8956648,0.9109422,0.18803011,0.026645219,0.086952075,0.8155165,0.87075824,0.8879028,0.032410685,0.13432902,1.1514024,0.13355494,0.38105333,0.97481537,0.0908701,0.8358494,0.90180635,0.116157696,0.92398924,0.92140347,0.8569836,0.9346505,0.94271815,0.9031304
1.1244079,1.013791,1.1212525,1.1147981,0.0,1.090921,1.1186081,1.1173662,0.9006568,1.1164407,1.0072883,1.0071367,1.1070334,0.99554276,0.59672743,1.1211437,1.1212479,1.1309984,1.1816324,1.0959419,0.9149894,1.1087626,1.1253957,1.0800925,1.0903143,1.1363676,0.96884435,1.121628,1.2277664,0.59672743,1.0038096,1.1035215,1.0586836,1.1136667,0.97941935,1.0598361,0.97653484,1.1189343,1.117923,1.120412,1.0341485,1.1469932,1.0858424,1.118364,1.1146481,0.59672743,1.0990874,1.0916823,1.1541489,1.1208904,1.0389585,1.1622481,1.119977,0.82326835,1.1753457,1.0962253,1.0124599,1.1000515,1.1116723
0.9556623,0.8653135,0.92653644,0.9246967,1.090921,0.0,0.90568674,0.8991397,0.827503,0.8979046,0.8853974,0.803697,0.8264201,0.8031608,1.1294245,0.9026328,0.89856195,0.95426685,0.982746,0.83349663,1.3571326,0.9114573,0.9205013,0.8167984,1.0004306,1.0192223,0.97856015,0.9035587,1.0857455,1.1294245,1.0027506,0.8112771,0.79928845,0.39088696,0.97068304,0.33141685,0.9996689,0.90043867,0.9008404,0.9056959,0.8444067,0.96344393,0.7975113,0.90369517,0.89536,1.1294245,0.9144439,0.96356595,1.0291227,0.9086528,0.7944826,0.9458737,0.9153807,1.0103494,0.98891115,0.7704257,0.9860653,0.83894026,0.8977768
0.6882916,0.94701815,0.82634586,0.8494626,1.1186081,0.90568674,0.0,0.8214151,0.9968887,0.84157795,0.9559866,1.0086205,0.86096704,0.97818005,1.183727,0.84490937,0.83868307,0.43785363,0.9493647,0.843326,1.3598567,0.8568429,0.87567484,0.9703113,0.9137611,0.9336602,0.96507674,0.84850127,1.1518075,1.183727,1.0056744,0.93244886,0.99685854,0.88040465,0.9575923,0.9117202,0.98799527,0.81704366,0.8415318,0.8410583,0.9713629,0.9847496,0.9923959,0.8448179,0.8326148,1.183727,0.8510161,0.89007396,1.0457904,0.84485227,0.98777694,0.9137183,0.85002965,0.972048,0.9863171,1.0124917,1.0214142,0.93262583,0.5855464
0.9108548,0.83336306,0.13632183,0.06331746,1.1173662,0.8991397,0.8214151,0.0,0.8570437,0.06365862,0.80713636,0.8551112,0.228508,0.8341324,1.1573484,0.1573768,0.11681627,0.8545501,0.9025652,0.25922018,1.3591176,0.25431517,0.29528645,0.82604766,0.95659125,0.65654254,0.84996086,0.08508951,1.072102,1.1573484,0.8938862,0.88161016,0.87939537,0.87767476,0.8400728,0.8673937,0.8939952,0.13030216,0.0639488,0.08612127,0.7883333,0.84275126,0.8606276,0.031065378,0.13403489,1.1573484,0.12610616,0.36933437,0.9626506,0.09128483,0.8093191,0.8711881,0.11814197,0.91613525,0.9019578,0.8495812,0.9090965,0.9206747,0.88373226
0.98566496,0.43087783,0.8599355,0.8797098,0.9006568,0.827503,0.9968887,0.8570437,0.0,0.8595564,0.36641052,0.37787858,0.7841094,0.367675,1.1146744,0.86711645,0.86546504,0.98076344,0.94612664,0.79183894,1.3086313,0.85678226,0.8799104,0.7995772,0.8849258,1.0230633,0.6100907,0.86259556,1.1363068,1.1146744,0.6661406,0.7699513,0.7487338,0.8279725,0.56305736,0.914893,0.64121944,0.8518502,0.8661698,0.86364347,0.3762052,0.8657323,0.7767116,0.86396027,0.8535633,1.1146744,0.8395582,0.9030918,0.9705578,0.8618099,0.36374155,0.9140073,0.85898787,0.5189339,0.94116783,0.7152911,0.85172987,0.7839581,0.9002999
0.93236405,0.83112055,0.11627367,0.039627384,1.1164407,0.8979046,0.84157795,0.06365862,0.8595564,0.0,0.8094714,0.85551023,0.23241925,0.83642256,1.1550508,0.15993439,0.12239633,0.8735128,0.9154045,0.2621323,1.3580498,0.23614787,0.29959035,0.82837486,0.959441,0.6796814,0.8447457,0.057402775,1.0656741,1.1550508,0.8889118,0.87982476,0.88116515,0.87769836,0.83452106,0.86181194,0.88956296,0.18203758,0.039312404,0.09291638,0.7907962,0.8397519,0.8634214,0.037975643,0.13533711,1.1550508,0.12824708,0.38220114,0.9575681,0.093313046,0.812382,0.8848478,0.1191849,0.910715,0.9069774,0.85346806,0.90311295,0.9196848,0.9022191
