0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
1.0,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.26666666666666666,0.2727272727272727,0.26666666666666666,0.21739130434782608,0.2727272727272727,0.2727272727272727,0.2608695652173913,0.22580645161290322,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.6538461538461539,0.26666666666666666,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.23333333333333334,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.18181818181818182
0.2727272727272727,1.0,1.0,1.0,0.19047619047619047,1.0,1.0,1.0,1.0,1.0,0.4117647058823529,1.0,0.4117647058823529,0.75,1.0,1.0,0.875,0.4117647058823529,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3181818181818182,0.4117647058823529,1.0,1.0,1.0,1.0,1.0,1.0,0.4375,1.0,1.0,1.0,0.5,1.0,0.5
0.2727272727272727,1.0,1.0,1.0,0.19047619047619047,1.0,1.0,1.0,1.0,1.0,0.4117647058823529,1.0,0.4117647058823529,0.75,1.0,1.0,0.875,0.4117647058823529,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3181818181818182,0.4117647058823529,1.0,1.0,1.0,1.0,1.0,1.0,0.4375,1.0,1.0,1.0,0.5,1.0,0.5
0.2727272727272727,1.0,1.0,1.0,0.19047619047619047,1.0,1.0,1.0,1.0,1.0,0.4117647058823529,1.0,0.4117647058823529,0.75,1.0,1.0,0.875,0.4117647058823529,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3181818181818182,0.4117647058823529,1.0,1.0,1.0,1.0,1.0,1.0,0.4375,1.0,1.0,1.0,0.5,1.0,0.5
0.18181818181818182,0.19047619047619047,0.19047619047619047,0.19047619047619047,1.0,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.4583333333333333,0.19047619047619047,0.4583333333333333,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.18181818181818182,0.4,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.21212121212121213,0.4583333333333333,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.4166666666666667,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.15,0.19047619047619047,0.15
0.2727272727272727,1.0,1.0,1.0,0.19047619047619047,1.0,1.0,1.0,1.0,1.0,0.4117647058823529,1.0,0.4117647058823529,0.75,1.0,1.0,0.875,0.4117647058823529,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3181818181818182,0.4117647058823529,1.0,1.0,1.0,1.0,1.0,1.0,0.4375,1.0,1.0,1.0,0.5,1.0,0.5
0.2727272727272727,1.0,1.0,1.0,0.19047619047619047,1.0,1.0,1.0,1.0,1.0,0.4117647058823529,1.0,0.4117647058823529,0.75,1.0,1.0,0.875,0.4117647058823529,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3181818181818182,0.4117647058823529,1.0,1.0,1.0,1.0,1.0,1.0,0.4375,1.0,1.0,1.0,0.5,1.0,0.5
0.2727272727272727,1.0,1.0,1.0,0.19047619047619047,1.0,1.0,1.0,1.0,1.0,0.4117647058823529,1.0,0.4117647058823529,0.75,1.0,1.0,0.875,0.4117647058823529,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3181818181818182,0.4117647058823529,1.0,1.0,1.0,1.0,1.0,1.0,0.4375,1.0,1.0,1.0,0.5,1.0,0.5
0.2727272727272727,1.0,1.0,1.0,0.19047619047619047,1.0,1.0,1.0,1.0,1.0,0.4117647058823529,1.0,0.4117647058823529,0.75,1.0,1.0,0.875,0.4117647058823529,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3181818181818182,0.4117647058823529,1.0,1.0,1.0,1.0,1.0,1.0,0.4375,1.0,1.0,1.0,0.5,1.0,0.5
0.2727272727272727,1.0,1.0,1.0,0.19047619047619047,1.0,1.0,1.0,1.0,1.0,0.4117647058823529,1.0,0.4117647058823529,0.75,1.0,1.0,0.875,0.4117647058823529,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3181818181818182,0.4117647058823529,1.0,1.0,1.0,1.0,1.0,1.0,0.4375,1.0,1.0,1.0,0.5,1.0,0.5
