0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0.0,0.59553653,0.94623435,0.6144494,0.9368221,0.5265661,1.0106437,1.0209206,0.94623435,0.9183573,0.93548614,0.8748758,0.5098341,0.9368221,0.96885186,0.9368221,0.5971011,0.73559535,0.983733,1.0033025,0.47842064,0.48890498,0.8238623,0.9352609,1.0392123,1.0176584,1.0264214,0.99614435,0.94623435,0.9261767,0.37807852,0.97668594,0.6001162
0.59553653,0.0,0.63067967,0.7560033,0.62578773,0.28499204,0.9599437,0.8996672,0.63067967,0.78132063,0.94094574,0.8455829,0.47449622,0.62578773,0.6287389,0.62578773,0.50043774,0.44904596,0.7772688,0.77908874,0.55710155,0.45950168,0.6856724,0.8949576,0.8503137,0.8382543,0.8423627,0.89983207,0.63067967,0.6240329,0.45318696,0.6233786,0.51226103
0.94623435,0.63067967,0.0,0.8210886,0.06331804,0.6778219,0.7190402,0.7138947,0.0,0.5286956,0.7205393,0.66578966,0.7299494,0.06331804,0.17504695,0.06331804,0.8959347,0.51490825,0.37661326,0.64799047,0.74855155,0.8442433,0.47865954,0.7410789,0.5929587,0.41743475,0.591199,0.6169436,0.0,0.085738376,0.7652064,0.35554597,0.8558304
0.6144494,0.7560033,0.8210886,0.0,0.8104863,0.75456375,0.83814234,0.8552823,0.8210886,0.7469835,0.7707882,0.5484283,0.6836916,0.8104863,0.82510585,0.8104863,0.93019503,0.6965644,0.9192877,0.94505954,0.48213044,0.68348163,0.739312,0.61528826,0.91258985,0.8961969,0.9046616,0.89766836,0.8210886,0.8050015,0.54996955,0.8350827,0.7985921
0.9368221,0.62578773,0.06331804,0.8104863,0.0,0.67085284,0.6557222,0.7127734,0.06331804,0.524418,0.65722126,0.6567636,0.75595397,0.0,0.23836498,0.0,0.8887572,0.50643396,0.43107605,0.6453652,0.718165,0.83531135,0.5259838,0.7304516,0.59091353,0.4807528,0.5890961,0.5536255,0.06331804,0.14449786,0.7584493,0.35480183,0.846869
0.5265661,0.28499204,0.6778219,0.75456375,0.67085284,0.0,0.95725155,0.8253881,0.6778219,0.7988074,0.92798984,0.83864194,0.4396362,0.67085284,0.6725302,0.67085284,0.5416024,0.33389273,0.7426523,0.8061378,0.5137705,0.4203084,0.67709994,0.8960958,0.869715,0.8709171,0.8345069,0.9130342,0.6778219,0.6613627,0.39759883,0.6700835,0.4497627
1.0106437,0.9599437,0.7190402,0.83814234,0.6557222,0.95725155,0.0,0.74404556,0.7190402,0.63130957,0.182306,0.70201343,0.89747065,0.6557222,0.7085991,0.6557222,1.0433735,0.8960432,0.79381424,0.91836536,0.84620935,0.9627919,0.82192343,0.7560243,0.70845354,0.61106163,0.7038365,0.19831946,0.7190402,0.7355016,0.9304495,0.80504876,0.932913
1.0209206,0.8996672,0.7138947,0.8552823,0.7127734,0.8253881,0.74404556,0.0,0.7138947,0.7417196,0.7121451,0.6536556,0.9240627,0.7127734,0.69566077,0.7127734,1.0232278,0.7493227,0.7097621,0.83727956,0.92517734,0.8943359,0.75440025,0.71095467,0.82521534,0.8767782,0.7678663,0.86268926,0.7138947,0.66345495,0.9086656,0.6434715,0.7716044
0.94623435,0.63067967,0.0,0.8210886,0.06331804,0.6778219,0.7190402,0.7138947,0.0,0.5286956,0.7205393,0.66578966,0.7299494,0.06331804,0.17504695,0.06331804,0.8959347,0.51490825,0.37661326,0.64799047,0.74855155,0.8442433,0.47865954,0.7410789,0.5929587,0.41743475,0.591199,0.6169436,0.0,0.085738376,0.7652064,0.35554597,0.8558304
0.9183573,0.78132063,0.5286956,0.7469835,0.524418,0.7988074,0.63130957,0.7417196,0.5286956,0.0,0.6786993,0.43306813,0.8532804,0.524418,0.4912141,0.524418,0.97147787,0.6567042,0.7510726,0.704674,0.84326756,0.8995939,0.6813072,0.4906395,0.40742227,0.45103663,0.3929613,0.49389917,0.5286956,0.55521804,0.7479516,0.4261624,0.955023
0.93548614,0.94094574,0.7205393,0.7707882,0.65722126,0.92798984,0.182306,0.7121451,0.7205393,0.6786993,0.0,0.6017123,0.86991125,0.65722126,0.6999359,0.65722126,1.025681,0.870624,0.78327394,0.90672165,0.8263842,0.926324,0.7927507,0.66994894,0.7704684,0.6623787,0.7670008,0.35391042,0.7205393,0.7238129,0.87432927,0.79615545,0.9112172
0.8748758,0.8455829,0.66578966,0.5484283,0.6567636,0.83864194,0.70201343,0.6536556,0.66578966,0.43306813,0.6017123,0.0,0.8708994,0.6567636,0.6319398,0.6567636,0.9995045,0.7415648,0.82967603,0.8314375,0.8118169,0.90909123,0.74313855,0.17128235,0.6985093,0.72319347,0.68226916,0.81433994,0.66578966,0.67597455,0.7316416,0.62323767,0.87657106
0.5098341,0.47449622,0.7299494,0.6836916,0.75595397,0.4396362,0.89747065,0.9240627,0.7299494,0.8532804,0.86991125,0.8708994,0.0,0.75595397,0.7309741,0.75595397,0.6206981,0.5984592,0.7953004,0.88697547,0.42986283,0.2936169,0.5829075,0.92764604,0.9393263,0.7973407,0.9284957,0.8562683,0.7299494,0.7095033,0.4847575,0.81041944,0.5892016
0.9368221,0.62578773,0.06331804,0.8104863,0.0,0.67085284,0.6557222,0.7127734,0.06331804,0.524418,0.65722126,0.6567636,0.75595397,0.0,0.23836498,0.0,0.8887572,0.50643396,0.43107605,0.6453652,0.718165,0.83531135,0.5259838,0.7304516,0.59091353,0.4807528,0.5890961,0.5536255,0.06331804,0.14449786,0.7584493,0.35480183,0.846869
0.96885186,0.6287389,0.17504695,0.82510585,0.23836498,0.6725302,0.7085991,0.69566077,0.17504695,0.4912141,0.6999359,0.6319398,0.7309741,0.23836498,0.0,0.23836498,0.9342166,0.50665444,0.51882505,0.64758146,0.7830503,0.80637723,0.48352632,0.7153867,0.5730105,0.38844833,0.56958836,0.59506285,0.17504695,0.23753488,0.80645645,0.19918045,0.9122398
0.9368221,0.62578773,0.06331804,0.8104863,0.0,0.67085284,0.6557222,0.7127734,0.06331804,0.524418,0.65722126,0.6567636,0.75595397,0.0,0.23836498,0.0,0.8887572,0.50643396,0.43107605,0.6453652,0.718165,0.83531135,0.5259838,0.7304516,0.59091353,0.4807528,0.5890961,0.5536255,0.06331804,0.14449786,0.7584493,0.35480183,0.846869
0.5971011,0.50043774,0.8959347,0.93019503,0.8887572,0.5416024,1.0433735,1.0232278,0.8959347,0.97147787,1.025681,0.9995045,0.6206981,0.8887572,0.9342166,0.8887572,0.0,0.73781323,0.9360763,0.6584179,0.67228746,0.51665956,0.8676753,1.0413789,1.0016832,0.98955476,0.9901646,1.005656,0.8959347,0.885019,0.5720757,0.9344816,0.5684566
0.73559535,0.44904596,0.51490825,0.6965644,0.50643396,0.33389273,0.8960432,0.7493227,0.51490825,0.6567042,0.870624,0.7415648,0.5984592,0.50643396,0.50665444,0.50643396,0.73781323,0.0,0.6451542,0.70405865,0.6309116,0.59885615,0.5142613,0.81327325,0.69542116,0.74714977,0.72238404,0.8280264,0.51490825,0.49422383,0.586727,0.5029126,0.67201257
0.983733,0.7772688,0.37661326,0.9192877,0.43107605,0.7426523,0.79381424,0.7097621,0.37661326,0.7510726,0.78327394,0.82967603,0.7953004,0.43107605,0.51882505,0.43107605,0.9360763,0.6451542,0.0,0.7910293,0.8174911,0.86976224,0.60049385,0.8994025,0.7907035,0.67362726,0.75700366,0.7247742,0.37661326,0.36364207,0.8619307,0.6711918,0.7372948
1.0033025,0.77908874,0.64799047,0.94505954,0.6453652,0.8061378,0.91836536,0.83727956,0.64799047,0.704674,0.90672165,0.8314375,0.88697547,0.6453652,0.64758146,0.6453652,0.6584179,0.70405865,0.7910293,0.0,0.89488155,0.852022,0.6978611,0.8994753,0.7269615,0.75125754,0.73113406,0.8178422,0.64799047,0.6364558,0.8805373,0.63550705,0.9691363
0.47842064,0.55710155,0.74855155,0.48213044,0.718165,0.5137705,0.84620935,0.92517734,0.74855155,0.84326756,0.8263842,0.8118169,0.42986283,0.718165,0.7830503,0.718165,0.67228746,0.6309116,0.8174911,0.89488155,0.0,0.49892023,0.68911207,0.8942555,0.91289616,0.849143,0.90739644,0.8068068,0.74855155,0.7276886,0.4217318,0.83218694,0.6824027
0.48890498,0.45950168,0.8442433,0.68348163,0.83531135,0.4203084,0.9627919,0.8943359,0.8442433,0.8995939,0.926324,0.90909123,0.2936169,0.83531135,0.80637723,0.83531135,0.51665956,0.59885615,0.86976224,0.852022,0.49892023,0.0,0.6652025,0.9695218,0.98104256,0.964372,0.9692126,0.9245069,0.8442433,0.79443777,0.45794302,0.8096224,0.5579673
0.8238623,0.6856724,0.47865954,0.739312,0.5259838,0.67709994,0.82192343,0.75440025,0.47865954,0.6813072,0.7927507,0.74313855,0.5829075,0.5259838,0.48352632,0.5259838,0.8676753,0.5142613,0.60049385,0.6978611,0.68911207,0.6652025,0.0,0.81815875,0.76438874,0.62566364,0.7617331,0.7442525,0.47865954,0.40796378,0.7289472,0.61748123,0.8498667
0.9352609,0.8949576,0.7410789,0.61528826,0.7304516,0.8960958,0.7560243,0.71095467,0.7410789,0.4906395,0.66994894,0.17128235,0.92764604,0.7304516,0.7153867,0.7304516,1.0413789,0.81327325,0.8994025,0.8994753,0.8942555,0.9695218,0.81815875,0.0,0.7576069,0.7773048,0.74077713,0.8800432,0.7410789,0.7530535,0.7960549,0.66901904,0.93098944
1.0392123,0.8503137,0.5929587,0.91258985,0.59091353,0.869715,0.70845354,0.82521534,0.5929587,0.40742227,0.7704684,0.6985093,0.9393263,0.59091353,0.5730105,0.59091353,1.0016832,0.69542116,0.7907035,0.7269615,0.91289616,0.98104256,0.76438874,0.7576069,0.0,0.39843592,0.084418714,0.5794728,0.5929587,0.6278593,0.8926418,0.5187585,1.0144607
1.0176584,0.8382543,0.41743475,0.8961969,0.4807528,0.8709171,0.61106163,0.8767782,0.41743475,0.45103663,0.6623787,0.72319347,0.7973407,0.4807528,0.38844833,0.4807528,0.98955476,0.74714977,0.67362726,0.75125754,0.849143,0.964372,0.62566364,0.7773048,0.39843592,0.0,0.39425543,0.47397295,0.41743475,0.46998322,0.8781751,0.5283081,1.0197268
1.0264214,0.8423627,0.591199,0.9046616,0.5890961,0.8345069,0.7038365,0.7678663,0.591199,0.3929613,0.7670008,0.68226916,0.9284957,0.5890961,0.56958836,0.5890961,0.9901646,0.72238404,0.75700366,0.73113406,0.90739644,0.9692126,0.7617331,0.74077713,0.084418714,0.39425543,0.0,0.58030033,0.591199,0.62782735,0.881405,0.5113344,0.9792192
0.99614435,0.89983207,0.6169436,0.89766836,0.5536255,0.9130342,0.19831946,0.86268926,0.6169436,0.49389917,0.35391042,0.81433994,0.8562683,0.5536255,0.59506285,0.5536255,1.005656,0.8280264,0.7247742,0.8178422,0.8068068,0.9245069,0.7442525,0.8800432,0.5794728,0.47397295,0.58030033,0.0,0.6169436,0.64113474,0.88756883,0.67987996,0.99739736
0.94623435,0.63067967,0.0,0.8210886,0.06331804,0.6778219,0.7190402,0.7138947,0.0,0.5286956,0.7205393,0.66578966,0.7299494,0.06331804,0.17504695,0.06331804,0.8959347,0.51490825,0.37661326,0.64799047,0.74855155,0.8442433,0.47865954,0.7410789,0.5929587,0.41743475,0.591199,0.6169436,0.0,0.085738376,0.7652064,0.35554597,0.8558304
0.9261767,0.6240329,0.085738376,0.8050015,0.14449786,0.6613627,0.7355016,0.66345495,0.085738376,0.55521804,0.7238129,0.67597455,0.7095033,0.14449786,0.23753488,0.14449786,0.885019,0.49422383,0.36364207,0.6364558,0.7276886,0.79443777,0.40796378,0.7530535,0.6278593,0.46998322,0.62782735,0.64113474,0.085738376,0.0,0.72143847,0.4016859,0.8462879
0.37807852,0.45318696,0.7652064,0.54996955,0.7584493,0.39759883,0.9304495,0.9086656,0.7652064,0.7479516,0.87432927,0.7316416,0.4847575,0.7584493,0.80645645,0.7584493,0.5720757,0.586727,0.8619307,0.8805373,0.4217318,0.45794302,0.7289472,0.7960549,0.8926418,0.8781751,0.881405,0.88756883,0.7652064,0.72143847,0.0,0.812146,0.5429327
0.97668594,0.6233786,0.35554597,0.8350827,0.35480183,0.6700835,0.80504876,0.6434715,0.35554597,0.4261624,0.79615545,0.62323767,0.81041944,0.35480183,0.19918045,0.35480183,0.9344816,0.5029126,0.6711918,0.63550705,0.83218694,0.8096224,0.61748123,0.66901904,0.5187585,0.5283081,0.5113344,0.67987996,0.35554597,0.4016859,0.812146,0.0,0.91045123
0.6001162,0.51226103,0.8558304,0.7985921,0.846869,0.4497627,0.932913,0.7716044,0.8558304,0.955023,0.9112172,0.87657106,0.5892016,0.846869,0.9122398,0.846869,0.5684566,0.67201257,0.7372948,0.9691363,0.6824027,0.5579673,0.8498667,0.93098944,1.0144607,1.0197268,0.9792192,0.99739736,0.8558304,0.8462879,0.5429327,0.91045123,0.0
