,0
1005,1.1538489
1006,1.0707465
1007,1.0749991
1008,1.0563635
1009,1.074834
1010,0.6234113
1011,0.57161826
1012,0.9884583
1013,0.6425082
1014,0.7875431
1015,0.950245
1016,0.6738352
1017,1.1758018
1018,1.1783694
1019,0.8928755
1020,1.013669
1021,0.36965525
1022,1.0042133
1023,1.0710818
1024,0.8803818
1025,0.9080327
1026,0.49359238
1027,1.013669
1028,1.0921032
1029,1.2699617
1030,1.013669
1031,1.1290551
1032,0.4951322
1033,0.48081195
1034,1.0720716
1035,0.35203084
1036,0.9643478
1037,1.0640571
1038,1.0149509
1039,0.65220284
1040,0.6531593
1041,0.88717574
1042,0.7252667
1043,0.67582655
1044,0.67626506
1045,1.1695392
1046,1.1528738
1047,1.2730116
1048,0.72837645
1049,1.2730116
1050,0.6706383
1051,0.8321936
1052,0.7845584
1053,0.30487162
1054,0.67658013
1055,0.6076098
1056,0.6247332
1057,0.24446557
1058,0.68962103
1059,0.6073886
1060,0.8233535
1061,1.1107482
1062,1.1095684
1063,0.85141313
1064,0.4226083
1065,1.2560122
1066,1.0426767
1067,0.13363259
1068,0.69347227
1069,0.22328697
1070,0.90848166
1071,0.9911588
1072,1.2560122
1073,0.6884918
1074,1.1140292
1075,1.2560122
1076,1.1820544
1077,1.0272217
1078,0.6661364
1079,0.8068007
1080,0.9666461
1081,0.8782095
1082,1.1407671
1083,1.0805378
1084,1.1472999
1085,0.7979153
1086,0.8249275
1087,0.9894688
1088,0.29619724
1089,0.44468722
1090,0.41655412
1091,1.2334062
1092,1.1871753
1093,1.2965229
1094,0.7087997
1095,1.2965229
1096,0.6358281
1097,0.76207054
1098,0.71746457
1099,0.6748396
1100,0.52221787
1101,0.82600284
1102,0.81698567
1103,0.7368742
1104,0.8478225
1105,0.78922075
1106,0.8573883
1107,1.1762223
1108,1.0255882
1109,0.83587635
1110,0.72984076
1111,1.2735615
1112,1.2148767
1113,0.7601447
1114,0.5614718
1115,0.8068639
1116,1.011996
1117,1.1644815
1118,1.2735615
1119,0.4582516
1120,1.029138
1121,1.2735615
1122,1.1782708
1123,1.1901358
1124,0.85727036
1125,0.75684303
1126,1.1673505
1127,0.7080703
1128,0.26952466
1129,1.076436
1130,1.0508379
1131,1.0596755
1132,0.81471795
1133,0.8175424
1134,0.91547894
1135,0.72389364
1136,0.7386797
1137,0.73021656
1138,1.2091745
1139,1.160477
1140,1.1780984
1141,0.69343865
1142,1.1780984
1143,0.7873891
1144,0.94828403
1145,0.81070864
1146,0.22429657
1147,0.72454286
1148,0.7284521
1149,0.70567
1150,0.20936598
1151,0.7268092
1152,0.72097063
1153,0.9164089
1154,1.1466646
1155,1.0838139
1156,0.9539336
1157,0.47880012
1158,1.1556159
1159,1.0294917
1160,0.29590285
1161,0.8131896
1162,0.41459307
1163,0.95541775
1164,0.95537806
1165,1.1556159
1166,0.81701535
1167,1.0962845
1168,1.1556159
1169,1.2075367
1170,0.99401236
1171,0.8312032
1172,0.86312973
1173,1.0747621
1174,0.40786678
1175,0.81209415
1176,0.2350525
1177,0.992358
1178,1.0416063
1179,1.0413693
1180,0.68022215
1181,0.6701941
1182,0.84340924
1183,0.75995606
1184,0.62122107
1185,0.61018413
1186,1.1463349
1187,1.1490142
1188,1.2563192
1189,0.7377605
1190,1.2563192
1191,0.7233172
1192,0.8753895
1193,0.7299845
1194,0.15920848
1195,0.6098859
1196,0.6360198
1197,0.62338483
1198,0.0
1199,0.6370832
1200,0.56985044
1201,0.8300767
1202,1.0798897
1203,1.0693324
1204,0.85773987
1205,0.31519178
1206,1.2402364
1207,1.0855621
1208,0.12052431
1209,0.7142166
1210,0.2768884
1211,0.92178065
1212,1.0203619
1213,1.2402364
1214,0.708878
1215,1.0714973
1216,1.2402364
1217,1.1403533
1218,1.0581385
1219,0.72591853
1220,0.7716559
1221,0.9884583
1222,0.24446557
1223,0.7368742
1224,0.20936598
1225,0.82407725
1226,0.6288752
1227,1.0134337
1228,0.9638888
1229,0.9264524
1230,0.89560485
1231,1.0274334
1232,1.0847452
1233,1.0702245
1234,1.053661
1235,1.255228
1236,1.1876731
1237,1.2909783
1238,0.99391776
1239,1.2909783
1240,0.9651116
1241,1.1179472
1242,1.1031946
1243,0.94552326
1244,1.064073
1245,0.87868094
1246,0.8664821
1247,0.9433536
1248,0.80598104
1249,0.8376738
1250,0.9749489
1251,1.2004502
1252,1.1454142
1253,0.9917945
1254,0.84819263
1255,1.272574
1256,1.001885
1257,0.96226585
1258,1.0888525
1259,0.9846043
1260,0.94755757
1261,0.92670333
1262,1.272574
1263,1.0845412
1264,1.143113
1265,1.272574
1266,1.2347239
1267,0.939969
1268,0.67808664
1269,0.84223014
1270,0.8565345
1271,0.91648537
1272,1.0761809
1273,1.0379734
1274,0.9433536
1275,0.684084
1276,0.95610255
1277,1.007738
1278,0.818763
1279,0.36409438
1280,0.34315714
1281,0.7091346
1282,0.7547745
1283,0.6000247
1284,0.57887524
1285,1.1362387
1286,1.1616096
1287,1.2554656
1288,0.75181997
1289,1.2554656
1290,0.73627937
1291,0.8384
1292,0.735333
1293,0.6376567
1294,0.5960643
1295,0.5001928
1296,0.5014477
1297,0.5026438
1298,0.44064617
1299,0.47836408
1300,0.7001544
1301,1.074733
1302,1.0846454
1303,0.8923704
1304,0.65027845
1305,1.2423893
1306,0.92821324
1307,0.5879272
1308,0.69253075
1309,0.5007921
1310,0.8015727
1311,0.91748863
1312,1.2423893
1313,0.65415335
1314,1.0687066
1315,1.2423893
1316,1.0933604
1317,0.946498
1318,0.53831863
1319,0.7210211
1320,0.8356777
1321,0.6215273
1322,0.73450285
1323,0.68407387
1324,0.5026438
1325,0.9051954
1326,0.923167
1327,0.93418634
1328,1.0520549
1329,0.71755576
1330,0.8486128
1331,0.81551653
1332,0.96411145
1333,1.0208826
1334,1.0929636
1335,1.0895594
1336,0.8796693
1337,1.0099707
1338,0.980705
1339,0.97056705
1340,0.980705
1341,1.0314181
1342,1.1259389
1343,1.104522
1344,0.9561441
1345,1.0901824
1346,0.7917777
1347,0.80074686
1348,1.019777
1349,0.73805034
1350,0.77838826
1351,0.9194519
1352,1.0269358
1353,1.0428497
1354,1.0831578
1355,0.96379685
1356,0.84666824
1357,0.6039633
1358,1.0324743
1359,1.0750396
1360,0.9358235
1361,0.84898305
1362,0.37929225
1363,0.84666824
1364,1.0858132
1365,1.1618664
1366,0.84666824
1367,1.2309332
1368,0.41422626
1369,0.74230707
1370,0.92860603
1371,0.63255006
1372,0.9896037
1373,1.1145374
1374,0.9910993
1375,1.019777
