,0
449,0.9206591
450,0.7770915
451,0.53294253
452,0.54152244
453,0.78341913
454,0.887479
455,0.81590855
456,0.86239034
457,0.76651067
458,0.84636056
459,0.79882205
460,0.82801384
461,0.9159339
462,0.4879193
463,0.8758127
464,0.78314143
465,0.7610806
466,0.85828507
467,0.8173411
468,0.90822005
469,0.9291042
470,0.9164556
471,0.41530666
472,0.7461375
473,0.80960274
474,0.8014548
475,0.76943433
476,0.453215
477,0.75430346
478,0.7441811
479,0.75571996
480,0.78383195
481,0.45891923
482,0.4866319
483,0.87167645
484,0.87626815
485,0.9242581
486,0.9316083
487,0.8142625
488,0.93489337
489,0.9195195
490,0.883748
491,0.7804387
492,0.43316582
493,0.8614228
494,0.8677596
495,0.8053288
496,0.9942843
497,0.84325457
498,0.92349386
499,0.7235118
500,0.75122327
501,0.75370145
502,0.5161496
503,0.7223599
504,0.75002295
505,0.75328773
506,0.7220803
507,0.43642414
508,0.74009883
509,0.9500693
510,0.7604605
511,0.9483198
512,0.41516468
513,0.3971418
514,0.922521
515,0.7667605
516,0.7571678
517,0.8031198
518,0.98254526
519,0.7669022
520,0.7424357
521,0.6972514
522,0.7565025
523,0.430402
524,0.7199068
525,0.9320435
526,0.7313255
527,0.7616515
528,0.8409771
529,0.8412728
530,0.7817571
531,0.73168397
532,0.7836913
533,0.7780514
534,0.42963699
535,0.8279307
536,0.8014046
537,0.8221179
538,0.84380835
539,0.5286269
540,0.87404764
541,0.8015812
542,0.89793646
543,0.8070949
544,0.442056
545,0.42800108
546,0.7967411
547,0.8183843
548,0.7747242
549,0.8072958
550,0.8413111
551,0.7772192
552,0.76132596
553,0.71302694
554,0.8649602
555,0.41486195
556,0.72483647
557,0.8047489
558,0.820596
559,0.7398771
560,0.82432866
561,0.92349887
562,0.8496224
563,0.949488
564,0.816561
565,0.8549553
566,0.84284353
567,0.48656687
568,0.7166951
569,0.76642853
570,0.7577317
571,0.7193055
572,0.4288016
573,0.71982515
574,0.90433526
575,0.73262084
576,0.9248247
577,0.43091223
578,0.42896688
579,0.9833787
580,0.8280623
581,0.86077946
582,0.8824893
583,0.9532373
584,0.86408305
585,0.8519883
586,0.7888539
587,0.7405799
588,0.43492848
589,0.8016021
590,0.98190355
591,0.75443316
592,0.87460566
593,0.9322225
594,0.7852956
595,0.6986585
596,0.8490202
597,0.73114735
598,0.90394163
599,0.86937714
