0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106
0.99999964,0.9727825,0.92810965,0.89794475,0.89047414,0.8927441,0.920359,0.87992173,0.8966694,0.8539097,0.82697105,0.8783792,0.8757391,0.9115566,0.9239348,0.9289489,0.9139086,0.9300718,0.93174845,0.9089385,0.891682,0.9164207,0.8380499,0.90679836,0.86247057,0.74127316,0.8871283,0.90413857,0.9033412,0.8541597,0.9282185,0.8984489,0.91941106,0.9029562,0.8852102,0.8927441,0.83998406,0.8391516,0.40663233,0.8612872,0.86830324,0.53279895,0.8655325,0.9079689,0.92896533,0.91868436,0.892462,0.8620002,0.9174017,0.89262617,0.8772669,0.8913118,0.9355077,0.9265989,0.9356945,0.8688733,0.8229375,0.90686214,0.90538013,0.8958783,0.8919949,0.81636333,0.8943578,0.70692635,0.942346,0.9124893,0.8874781,0.9283825,0.93953544,0.8410506,0.8687464,0.9031889,0.840027,0.8901218,0.9792628,0.9084206,0.90679836,0.90679836,0.857542,0.8728906,0.8577822,0.8695195,0.8841822,0.89353365,0.8844494,0.91059905,0.8819402,0.7557911,0.8665321,0.8660676,0.8724528,0.9496035,0.9048886,0.8629188,0.87394434,0.783957,0.8718381,0.9068435,0.71066153,0.91204894,0.84618175,0.8314364,0.9295283,0.83161485,0.90955466,0.91760147,0.9032823
0.9727825,1.0,0.9243201,0.897292,0.8936723,0.9184352,0.923339,0.8962735,0.91968,0.8088451,0.87407506,0.86918044,0.8780416,0.91509223,0.92824244,0.9366761,0.93218136,0.958567,0.94525874,0.91258997,0.92188805,0.93237805,0.8953488,0.9278097,0.8770659,0.7300247,0.89465386,0.92153925,0.9069816,0.8108938,0.9409604,0.911209,0.9440244,0.9298241,0.89226866,0.9184352,0.8588347,0.79780746,0.37144208,0.8928435,0.81968725,0.59021324,0.81757534,0.906659,0.94375205,0.9196734,0.9111347,0.91051865,0.9391756,0.9011018,0.8311049,0.9028333,0.95395625,0.9255861,0.92899895,0.89718175,0.86470306,0.9143548,0.9027485,0.91151154,0.9183109,0.84598535,0.912496,0.6935557,0.9494209,0.9164634,0.92554545,0.929535,0.95484424,0.86402124,0.90556085,0.9337882,0.7958067,0.9109006,0.9750915,0.912737,0.9278097,0.9278097,0.9141846,0.88251007,0.9028952,0.90009004,0.8864301,0.91350883,0.89406043,0.9062813,0.9021518,0.76361394,0.9046873,0.88077736,0.8260815,0.94703543,0.8988223,0.81654704,0.8948013,0.74288726,0.8803799,0.90254354,0.7129606,0.9317763,0.86691904,0.8714935,0.9304129,0.85502326,0.93055344,0.8861141,0.9107914
0.92810965,0.9243201,1.0000001,0.8620151,0.8862536,0.8652716,0.90601814,0.8698875,0.8634522,0.8077644,0.8051056,0.82665324,0.8608495,0.89935774,0.91501296,0.92161906,0.9016005,0.8935853,0.9208206,0.89299154,0.8617946,0.8945437,0.81444705,0.87374604,0.8188963,0.7420075,0.85362643,0.89883786,0.8921753,0.81018156,0.92730814,0.8778329,0.876317,0.8680967,0.842425,0.8652716,0.803778,0.8236589,0.42485416,0.83804005,0.8490051,0.5286872,0.82231236,0.87035525,0.90364254,0.8747218,0.8575312,0.82978123,0.9216008,0.89755726,0.8293294,0.89980733,0.91161597,0.9184152,0.9143703,0.82448334,0.8132984,0.89977646,0.86280626,0.8755247,0.8450682,0.7862636,0.8775749,0.72016287,0.9359796,0.8910383,0.88190585,0.8848063,0.9300616,0.7905015,0.83214116,0.88690436,0.82399637,0.84847456,0.9210669,0.8913578,0.87374604,0.87374604,0.8602989,0.83703816,0.8278422,0.8418896,0.8458706,0.8675631,0.8941101,0.8704112,0.84069973,0.77030694,0.83888334,0.8259652,0.82268065,0.9218465,0.8565243,0.818098,0.8264644,0.7466004,0.8552158,0.89032143,0.71155655,0.8928235,0.7944292,0.80565304,0.90762633,0.7826811,0.87437034,0.88261557,0.89059865
0.89794475,0.897292,0.8620151,1.0000001,0.91762805,0.92056,0.91457784,0.9401513,0.93583304,0.84032404,0.8546792,0.9232911,0.9310124,0.9188848,0.90843594,0.9083444,0.92883575,0.92981905,0.93679845,0.944855,0.9069927,0.95397484,0.86936533,0.9259272,0.9452572,0.791435,0.9354799,0.9105088,0.8885815,0.84280336,0.9218972,0.8836971,0.9417682,0.9275331,0.91278374,0.92056,0.90499985,0.81069565,0.43422142,0.89712566,0.8486352,0.59482217,0.8215113,0.9123447,0.94831765,0.9278345,0.93733764,0.89788264,0.9059702,0.91778404,0.83785427,0.8932377,0.9233519,0.91363215,0.95333797,0.9418574,0.8916826,0.896953,0.97550535,0.96187997,0.9471395,0.84517795,0.8363503,0.7677586,0.87664837,0.9108777,0.87646496,0.924732,0.9242929,0.8890643,0.9102052,0.91368806,0.8133817,0.93540466,0.89408255,0.9260373,0.9259272,0.9259272,0.8672959,0.9289296,0.90312314,0.9094635,0.91147876,0.8815528,0.9173999,0.9721715,0.94277716,0.8048524,0.9092652,0.9046674,0.8306672,0.9228406,0.963046,0.8379347,0.94834113,0.7933104,0.93193835,0.91873336,0.78459436,0.8459977,0.904105,0.89145726,0.940125,0.88651454,0.9184422,0.8937325,0.93165106
0.89047414,0.8936723,0.8862536,0.91762805,1.0000004,0.85911036,0.97494555,0.9577548,0.88225883,0.7779001,0.8067007,0.8490542,0.9754768,0.9716133,0.9645005,0.9620534,0.9575639,0.89802456,0.9335808,0.90202796,0.84540576,0.9128227,0.81345963,0.8657392,0.8493383,0.7671499,0.86885524,0.9442582,0.966679,0.78106046,0.9304476,0.9255377,0.9050503,0.8678826,0.85410106,0.85911036,0.8494942,0.7642491,0.41732103,0.84734374,0.8092684,0.558096,0.765532,0.8467229,0.90931606,0.8630945,0.90263355,0.84042215,0.9144504,0.9250839,0.78822887,0.94395685,0.9035663,0.9196672,0.93556106,0.8623815,0.84147215,0.9329064,0.8986283,0.9446112,0.8924583,0.80267036,0.890289,0.77134734,0.9138941,0.87329686,0.85149646,0.87071824,0.925346,0.85768855,0.8599936,0.869165,0.7640453,0.8883915,0.8828319,0.96262306,0.8657392,0.8657392,0.84541553,0.8582639,0.8459164,0.85036176,0.85078305,0.83032,0.95420384,0.8958328,0.8809555,0.7963871,0.843516,0.83502376,0.76945686,0.91045195,0.90252286,0.7807008,0.8662952,0.7190283,0.9711771,0.97885585,0.76736295,0.81981,0.8314621,0.8392809,0.9300928,0.8125373,0.8696582,0.8434559,0.95444167
0.8927441,0.9184352,0.8652716,0.92056,0.85911036,0.99999976,0.8808681,0.8818619,0.9860481,0.8081989,0.9131558,0.91139555,0.8641928,0.86907756,0.87140656,0.87462765,0.89728904,0.947885,0.9285697,0.8995656,0.94016874,0.95953214,0.9408072,0.9829178,0.94507307,0.73692364,0.95326376,0.8834139,0.8420479,0.808458,0.9079141,0.8525702,0.9466655,0.9846727,0.9362173,0.99999976,0.89648694,0.7806976,0.39663076,0.9198611,0.83831465,0.61866814,0.81358296,0.9557953,0.95921195,0.95794016,0.9342853,0.9514837,0.8987778,0.87161696,0.82641804,0.8583495,0.92786294,0.87957454,0.90492225,0.95910335,0.89794296,0.87050104,0.9297926,0.90629566,0.9392622,0.86383796,0.82103753,0.694315,0.8686,0.9148531,0.9140947,0.96214366,0.9294441,0.862881,0.9359256,0.9509399,0.80201906,0.94651186,0.90750945,0.88381755,0.9829178,0.9829178,0.8888197,0.95369714,0.94429874,0.9641762,0.9383886,0.9186959,0.8743293,0.9295751,0.9459475,0.7684347,0.97880566,0.9232385,0.8225177,0.93672764,0.91806066,0.81181777,0.9505526,0.7796705,0.8702148,0.86343396,0.7279464,0.8874171,0.9110422,0.9109769,0.9023973,0.90216136,0.9552861,0.87928694,0.8812612
0.920359,0.923339,0.90601814,0.91457784,0.97494555,0.8808681,1.0000001,0.94293165,0.9039961,0.7957493,0.80303097,0.85056156,0.9497471,0.9650506,0.96950305,0.9724,0.96687084,0.9157214,0.9524648,0.9228134,0.87015355,0.9331448,0.8265364,0.89249974,0.85295284,0.78396577,0.8796626,0.94843847,0.96230066,0.7986309,0.9514148,0.9407166,0.9220794,0.8915137,0.8660331,0.8808681,0.8413224,0.7818096,0.42807436,0.842437,0.8375137,0.5707749,0.78584045,0.86880744,0.9296125,0.8818154,0.89399487,0.86112404,0.92949176,0.9335825,0.8113994,0.9480188,0.9147711,0.9309698,0.95101297,0.8661654,0.8356648,0.93547267,0.90297616,0.9361451,0.889858,0.79757166,0.90101314,0.779365,0.9230025,0.8785196,0.8846791,0.8966573,0.9485735,0.845292,0.8794366,0.897287,0.8000617,0.8817154,0.92235166,0.9740131,0.89249974,0.89249974,0.8472957,0.86762494,0.8618767,0.87499094,0.8638482,0.8623383,0.9600258,0.9018278,0.8883835,0.80728996,0.8559042,0.8288802,0.7951449,0.93797725,0.90367997,0.8023165,0.86921746,0.73250043,0.94747674,0.96862376,0.77114034,0.8616985,0.82245994,0.83028907,0.93397546,0.8014176,0.88852257,0.86343503,0.9428539
0.87992173,0.8962735,0.8698875,0.9401513,0.9577548,0.8818619,0.94293165,0.9999997,0.8973516,0.78000855,0.83749527,0.8711109,0.96257627,0.9445356,0.9551946,0.95762634,0.9651902,0.919702,0.93751174,0.91519123,0.8643288,0.92577225,0.8508005,0.8818548,0.88509387,0.7644149,0.8829162,0.9507163,0.93573684,0.78436786,0.93360996,0.9141265,0.9216466,0.8883362,0.86474884,0.8818619,0.8688067,0.761768,0.39483294,0.87060505,0.77970713,0.5908243,0.7593182,0.8627184,0.9222517,0.87611073,0.9309036,0.8725252,0.91666806,0.9252802,0.7762109,0.9273441,0.9135263,0.9099306,0.9325511,0.89562255,0.8683313,0.92832494,0.9209136,0.9753305,0.9196851,0.82612646,0.88033813,0.76383096,0.9104687,0.8737222,0.88090444,0.8785114,0.92759097,0.8847655,0.87789786,0.88226944,0.74036455,0.91513103,0.8750189,0.9522816,0.8818548,0.8818548,0.86742395,0.87436664,0.87335825,0.8691579,0.86531997,0.8530924,0.9400868,0.91758925,0.9005262,0.79296076,0.87244,0.85900223,0.7622082,0.90090954,0.91917783,0.7772193,0.8964386,0.7187265,0.96691084,0.95314306,0.7785842,0.82968795,0.8614774,0.8751672,0.930112,0.8421615,0.8828963,0.8386926,0.97337246
0.8966694,0.91968,0.8634522,0.93583304,0.88225883,0.9860481,0.9039961,0.8973516,1.0000002,0.80863094,0.8938376,0.9128803,0.8867165,0.8907174,0.88788295,0.8917421,0.9148811,0.95233846,0.93473244,0.91632116,0.9445658,0.96722734,0.9376155,0.9874872,0.9460782,0.7689849,0.96071947,0.8945279,0.8595246,0.8122219,0.91811734,0.8751615,0.9573438,0.98803794,0.9427271,0.9860481,0.90328395,0.7749504,0.41476294,0.9083412,0.8463867,0.6248848,0.8161062,0.9513626,0.9585171,0.9548869,0.93268085,0.95815873,0.90430826,0.88743913,0.82782686,0.8726761,0.9311064,0.89830834,0.9243412,0.96767706,0.9030616,0.8869113,0.9386479,0.92058325,0.95437026,0.8623998,0.83352613,0.7267324,0.866862,0.9168718,0.9113482,0.96262527,0.93115187,0.8790091,0.9543336,0.9562104,0.8149568,0.9430886,0.9077389,0.904848,0.9874872,0.9874872,0.8892203,0.95945406,0.9494691,0.9673163,0.9440856,0.90681523,0.8917215,0.9367529,0.9657723,0.79466057,0.9703664,0.9159261,0.82671106,0.94382876,0.92798036,0.8097489,0.96243894,0.780559,0.89237535,0.8836161,0.75864244,0.8784241,0.9139184,0.9117484,0.9135352,0.89853823,0.950305,0.88327163,0.8908788
0.8539097,0.8088451,0.8077644,0.84032404,0.7779001,0.8081989,0.7957493,0.78000855,0.80863094,1.0000001,0.73975563,0.88235915,0.77059543,0.79952294,0.797141,0.7912584,0.7685894,0.81106126,0.7946937,0.8149729,0.8014065,0.8151736,0.72318065,0.8209239,0.8235832,0.7310621,0.82955045,0.7745652,0.77108455,0.9897951,0.7768953,0.7842376,0.80070543,0.81174713,0.8302113,0.8081989,0.7778847,0.9718475,0.48759124,0.79374576,0.8843386,0.4918813,0.94473344,0.8624568,0.8245962,0.864568,0.8115566,0.7392659,0.7661721,0.77165264,0.9063986,0.76048994,0.8034934,0.8115827,0.8335961,0.8007345,0.735753,0.79878896,0.8671965,0.7963986,0.7949132,0.791383,0.75386345,0.7116238,0.78832227,0.8471815,0.77622443,0.8655023,0.7946741,0.76193166,0.7536013,0.7929226,0.88960415,0.8111359,0.850266,0.78540695,0.8209239,0.8209239,0.7019911,0.8254316,0.7471998,0.77822495,0.8261073,0.8443186,0.76874906,0.8688926,0.8179609,0.7292617,0.7807192,0.822333,0.9365667,0.8486582,0.88031596,0.9934058,0.8150662,0.9454056,0.76147294,0.7925544,0.6720808,0.80574155,0.79284286,0.7402587,0.81264985,0.78431016,0.8401923,0.92236066,0.8013449
