0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162
1.0,0.89919734,0.8416477,0.93729377,0.8314278,0.92985916,0.92245066,0.90464926,0.910038,0.9201709,0.92431813,0.86976564,0.848163,0.953267,0.9624203,0.87150633,0.93345904,0.95527107,0.90315115,0.93030035,0.9256047,0.9185873,0.9184928,0.9040755,0.9102969,0.9046258,0.91864353,0.8961053,0.86806405,0.7080805,0.86447793,0.88387877,0.89734364,0.8721151,0.86115927,0.9124882,0.9279753,0.52430564,0.9429617,0.9231237,0.86394775,0.8893802,0.88872933,0.9164587,0.8833631,0.8783579,0.9235211,0.91673136,0.9154161,0.92377615,0.88774335,0.9279123,0.91747236,0.92754304,0.9029832,0.9086878,0.8886651,0.890303,0.9071857,0.8965229,0.9070895,0.8988429,0.9133684,0.9166112,0.9140588,0.9330808,0.856619,0.88119245,0.91656077,0.8949078,0.89245284,0.8762102,0.4378296,0.92208564,0.9194745,0.9435977,0.89979404,0.9468304,0.93141687,0.9182482,0.8821333,0.94003785,0.90749174,0.891634,0.4378296,0.9236225,0.94168276,0.9337576,0.93118584,0.8703358,0.82565564,0.9263648,0.91920996,0.94533646,0.92585886,0.9216474,0.9216474,0.89809364,0.92797446,0.9280733,0.88724816,0.86650383,0.8624639,0.8482621,0.89681804,0.9206251,0.86408687,0.90863043,0.86647046,0.8970741,0.90648156,0.88073754,0.8824936,0.9011351,0.8952354,0.97363055,0.9395058,0.9029136,0.9529341,0.9486337,0.8721292,0.91643536,0.93774265,0.9415466,0.92703974,0.8560454,0.9856372,0.89929557,0.8387473,0.8664924,0.95965,0.9620992,0.9164657,0.9050149,0.91909564,0.9304881,0.91400015,0.91391015,0.885104,0.8964673,0.9120168,0.9272892,0.88787127,0.88762844,0.9037097,0.9155042,0.920254,0.92193866,0.9317734,0.93739307,0.91014177,0.94201404,0.9108926,0.8800664,0.9360855,0.93283063,0.8877725,0.93275535,0.92413247,0.94665194,0.9247357,0.9211979,0.91700065
0.89919734,1.0,0.8809317,0.8699733,0.78705233,0.9139892,0.9110681,0.9135871,0.9077594,0.9238826,0.9031045,0.91471565,0.9067408,0.9122106,0.9118326,0.89407384,0.93651474,0.9122684,0.9394025,0.9411001,0.9474561,0.9179003,0.92930925,0.9447106,0.9439002,0.949288,0.9105557,0.9074648,0.9215573,0.78807473,0.86336327,0.9307934,0.9370789,0.9021011,0.9437867,0.951936,0.93701077,0.5531233,0.9007703,0.8873162,0.9057176,0.87974304,0.9474455,0.9243516,0.94661176,0.94147456,0.8937977,0.8815847,0.90688574,0.9138057,0.9429248,0.94693244,0.89852875,0.8354394,0.9350351,0.9136691,0.90200263,0.9062539,0.9141302,0.90609837,0.900229,0.9446542,0.93173677,0.92931235,0.91223675,0.9055303,0.9058131,0.9458398,0.91845185,0.9347915,0.934796,0.92995393,0.4648804,0.91729414,0.91370326,0.9149398,0.88600385,0.91790724,0.9423858,0.8778371,0.9814222,0.90716124,0.9478208,0.94384146,0.4648804,0.8945155,0.95118,0.93431044,0.9446608,0.85683745,0.82407457,0.9414036,0.92057824,0.9208863,0.93481123,0.9389237,0.9389237,0.94156677,0.90847754,0.9358473,0.9478166,0.9228009,0.9065042,0.88061595,0.9058142,0.93343824,0.9303689,0.8969398,0.8607494,0.94521,0.94597507,0.9057516,0.93925834,0.93113226,0.99180996,0.9067967,0.94010353,0.9228858,0.907477,0.90902674,0.9171669,0.91908365,0.9102504,0.91120195,0.9248283,0.9260038,0.9010397,0.9322398,0.928074,0.9102391,0.8917664,0.8968098,0.91830343,0.8892529,0.8996568,0.9129815,0.9259697,0.9318898,0.9355087,0.9440156,0.94098556,0.9465449,0.90349174,0.8978676,0.9040203,0.92358506,0.8840593,0.9285197,0.9382608,0.91591173,0.89941967,0.90227306,0.94719094,0.9313083,0.9243959,0.87283033,0.8983916,0.9003823,0.9219005,0.93209404,0.9125259,0.934421,0.8849673
0.8416477,0.8809317,1.0000002,0.8490089,0.80806386,0.8915302,0.8677215,0.87244713,0.8888464,0.8837608,0.8813321,0.89058363,0.97894895,0.8261896,0.8355427,0.94256544,0.86802566,0.846716,0.84069437,0.8553681,0.86992395,0.83613193,0.8442037,0.90919995,0.8625226,0.9140334,0.86003643,0.81411785,0.8072854,0.73861814,0.80216527,0.83203566,0.8333659,0.79259056,0.85037357,0.86000395,0.9224023,0.556852,0.8697,0.82166076,0.82399184,0.8010862,0.91280925,0.9091271,0.89566714,0.84642816,0.82013077,0.8868365,0.9114439,0.8694573,0.8389645,0.89673346,0.83588845,0.8450639,0.8619095,0.8397369,0.8345481,0.84082776,0.85950863,0.8573116,0.822169,0.850758,0.86587733,0.8669046,0.869464,0.83467305,0.96881115,0.8472207,0.8441035,0.84052026,0.83503336,0.83244395,0.4888379,0.8422107,0.8240738,0.83175516,0.8600147,0.86989963,0.87101436,0.84008557,0.8504169,0.8163088,0.91228485,0.8415456,0.4888379,0.90060747,0.88244563,0.8601408,0.87127703,0.8217235,0.84432584,0.90952027,0.8699795,0.8288299,0.88373286,0.8518735,0.8518735,0.8475465,0.8516319,0.87560046,0.84192425,0.8111999,0.80801934,0.8090403,0.79510427,0.8901918,0.874467,0.8239348,0.7818672,0.83565044,0.9091558,0.7967498,0.8315536,0.8303123,0.87381476,0.8464665,0.87393796,0.8094703,0.8382335,0.8260679,0.8577218,0.9151051,0.83042526,0.8732889,0.8533479,0.84224963,0.83305913,0.8322521,0.87776697,0.88839114,0.8316902,0.8279973,0.89779216,0.82301503,0.91028917,0.82273364,0.83506244,0.8647582,0.8378092,0.8609861,0.85858643,0.86591446,0.7949668,0.89389217,0.8317942,0.8508083,0.79496694,0.90110755,0.93028075,0.829342,0.82475466,0.8318079,0.90246403,0.8323798,0.86310744,0.8285989,0.8405752,0.8470688,0.9242673,0.8406005,0.85493904,0.8607777,0.86081386
0.93729377,0.8699733,0.8490089,1.0000002,0.82870215,0.9338376,0.91690004,0.8782897,0.8877491,0.8995293,0.9327273,0.8726192,0.8606779,0.9058299,0.88868344,0.8553537,0.92177784,0.90789366,0.845195,0.8965477,0.8921473,0.86721635,0.8662276,0.8977583,0.86929965,0.9050739,0.8985637,0.8789885,0.8611553,0.73969066,0.8619829,0.8738799,0.8735927,0.8768723,0.85997975,0.8848351,0.910133,0.5413065,0.9349402,0.89930737,0.8629693,0.8989248,0.8658746,0.90823805,0.85720325,0.85470057,0.9137111,0.9368435,0.9211898,0.9125879,0.8488153,0.89527726,0.9098811,0.93442476,0.8825787,0.8572614,0.81880397,0.8155373,0.87237287,0.8556082,0.84361356,0.87817836,0.8646897,0.8660043,0.85696524,0.8834865,0.85798717,0.8671308,0.89489627,0.83033866,0.8528384,0.86984384,0.44942883,0.9074207,0.87561107,0.8880141,0.9154372,0.91771364,0.8987873,0.91970104,0.84825635,0.8797724,0.90499413,0.85874695,0.44942883,0.9265235,0.9078131,0.89781237,0.9034888,0.8846315,0.81297493,0.9215667,0.87923205,0.90539396,0.9168234,0.8946978,0.8946978,0.8737116,0.9055885,0.9055599,0.87212133,0.8414941,0.856598,0.8208276,0.85476494,0.87942195,0.86282694,0.89134264,0.8549104,0.8591387,0.90537167,0.88260347,0.86769414,0.8872044,0.86599225,0.9362293,0.91747296,0.8549615,0.89532673,0.87738097,0.8760024,0.9215162,0.8940685,0.9224782,0.9017768,0.8602004,0.927351,0.856141,0.83892834,0.8697392,0.9148705,0.9139849,0.9137566,0.8593787,0.9136561,0.8951318,0.87894577,0.86268055,0.8849315,0.8802453,0.86233425,0.885009,0.83783233,0.8444291,0.8462875,0.8532233,0.85995626,0.9162148,0.91776264,0.89098406,0.85487187,0.92070764,0.88687384,0.8793007,0.87685823,0.9664109,0.8919438,0.91595435,0.91051257,0.89578485,0.86049515,0.8730626,0.9206536
0.8314278,0.78705233,0.80806386,0.82870215,0.99999976,0.8440975,0.86609685,0.8583146,0.8683905,0.8523961,0.867269,0.7884298,0.79953706,0.8595331,0.79753256,0.884691,0.82799923,0.85472184,0.79867315,0.8305708,0.7951115,0.82664067,0.8198631,0.8011203,0.8019028,0.85338795,0.8580062,0.74402416,0.7306197,0.60052866,0.75661635,0.747524,0.80308837,0.75170976,0.7312329,0.78638804,0.8583591,0.527573,0.8265227,0.76593053,0.72950065,0.78062546,0.7800636,0.8668499,0.79772806,0.7381836,0.77108175,0.84107435,0.87994933,0.8636862,0.74823564,0.8312215,0.8568399,0.852265,0.7759222,0.83626676,0.8090137,0.7992111,0.846913,0.85457647,0.8223499,0.7671762,0.79339004,0.81900525,0.84197265,0.85984933,0.80598295,0.7477633,0.8350711,0.80073786,0.8111459,0.7354722,0.45401707,0.8421923,0.8205183,0.8462126,0.82345337,0.87128854,0.7887437,0.8113884,0.7535634,0.84808946,0.8606474,0.7882887,0.45401707,0.8867856,0.8497962,0.8587961,0.85205483,0.7631576,0.9578297,0.8598752,0.870957,0.83802176,0.8413695,0.8162839,0.8162839,0.75826,0.8709638,0.84363556,0.7663852,0.71449506,0.7406032,0.7196838,0.7716061,0.81053627,0.76492167,0.78203946,0.771443,0.7620957,0.8550193,0.72459555,0.7480309,0.78198504,0.7896423,0.80432546,0.82240623,0.79424167,0.82755256,0.8111976,0.7620547,0.85200536,0.8495499,0.8739979,0.8355513,0.73127717,0.8268945,0.81189156,0.74278724,0.78054255,0.7633772,0.8755406,0.8791997,0.74690264,0.8447973,0.8248345,0.8080415,0.8287261,0.7519009,0.7657597,0.8143968,0.80388105,0.7464011,0.846027,0.8321389,0.81948704,0.84244853,0.85853326,0.8587709,0.8425069,0.8382929,0.839278,0.8048037,0.74871,0.83158183,0.83782405,0.7642796,0.86593753,0.8862324,0.82316303,0.84337574,0.8008497,0.86637646
0.92985916,0.9139892,0.8915302,0.9338376,0.8440975,0.9999998,0.96703494,0.9361954,0.94220114,0.9582483,0.98026896,0.9229924,0.9107461,0.9355083,0.9088844,0.9116547,0.93020546,0.93617547,0.8962225,0.9314345,0.9426486,0.9166255,0.9209173,0.94874704,0.929126,0.94566804,0.95644355,0.873108,0.8714576,0.7580904,0.8529758,0.8949257,0.91678923,0.8783604,0.8921371,0.9193693,0.9394932,0.56985533,0.9240525,0.8931309,0.8800504,0.88946927,0.9249238,0.94026864,0.90725416,0.8907311,0.898426,0.9500562,0.95168555,0.9651253,0.8771334,0.930492,0.95743686,0.9161247,0.9165423,0.89095235,0.86234486,0.86095387,0.90390015,0.9014963,0.8948324,0.9170433,0.9088545,0.90971696,0.90229213,0.9282938,0.90400827,0.89836127,0.91035974,0.87681454,0.9048189,0.890519,0.4804862,0.9239664,0.92227787,0.92303383,0.92007136,0.9366273,0.92995816,0.93698406,0.8897767,0.9111928,0.9475281,0.8983901,0.4804862,0.9427657,0.9447011,0.94273454,0.9455993,0.8880596,0.8467068,0.9458251,0.91990983,0.93135154,0.96702075,0.9405428,0.9405428,0.89625645,0.9297088,0.92227304,0.9018691,0.87031484,0.876619,0.85464156,0.8701602,0.92787373,0.9136655,0.8975483,0.88446534,0.88307256,0.9459171,0.8837571,0.8920772,0.9050312,0.9110243,0.94055945,0.95648074,0.8901413,0.9072236,0.89745724,0.9153733,0.9509475,0.94276893,0.9408083,0.9204196,0.88698494,0.9278288,0.90658396,0.89745986,0.9179863,0.9085976,0.93641365,0.95762336,0.8715067,0.9194902,0.9339007,0.90602124,0.91498584,0.9061073,0.914456,0.91641253,0.935148,0.8635957,0.9160832,0.8966743,0.90660036,0.8979533,0.9430908,0.94682086,0.92121756,0.90618944,0.9265262,0.93517125,0.9004799,0.9219427,0.93446773,0.91024613,0.9378346,0.93435025,0.9328406,0.9076766,0.91621524,0.9418798
0.92245066,0.9110681,0.8677215,0.91690004,0.86609685,0.96703494,1.0000002,0.9698725,0.9795065,0.9868027,0.98927724,0.90583855,0.8843139,0.95648885,0.92307144,0.8966477,0.9448433,0.961357,0.9164332,0.9411446,0.94115615,0.94513,0.94864,0.93725866,0.94062686,0.94211453,0.99013525,0.8778195,0.88306254,0.7148322,0.84685856,0.89609444,0.925648,0.88356614,0.8757902,0.9221142,0.9453691,0.55361146,0.9193117,0.8911498,0.8797677,0.88235056,0.9315458,0.95080996,0.9026759,0.88439876,0.89091873,0.93785524,0.952352,0.9985763,0.87908155,0.92967796,0.98659396,0.90412515,0.9247695,0.9200103,0.89040864,0.88521993,0.9316392,0.9145902,0.93559515,0.9157454,0.9247442,0.92446876,0.9206658,0.9633472,0.88816476,0.8977777,0.9445536,0.89868,0.925568,0.89442825,0.4635434,0.9485365,0.95733607,0.9494828,0.92311555,0.9392078,0.9249222,0.9303962,0.8947465,0.9420794,0.94751805,0.91415,0.4635434,0.94249046,0.95162153,0.9604286,0.96155566,0.86115915,0.86016786,0.9521112,0.9317708,0.9421931,0.9524727,0.95014155,0.95014155,0.9100778,0.9598032,0.9430297,0.91070664,0.87831545,0.887038,0.85056484,0.9002019,0.93250084,0.89499974,0.8973286,0.88178116,0.8881551,0.9449698,0.88992524,0.8974701,0.92217636,0.91586596,0.9364351,0.9398,0.91579175,0.92577624,0.9183588,0.89957356,0.9549719,0.95871174,0.9506701,0.9494022,0.88010734,0.9379887,0.92711926,0.8755825,0.8968861,0.8979174,0.95206785,0.96800995,0.87228733,0.9139744,0.9551622,0.9285071,0.94013107,0.8972425,0.90497667,0.9393262,0.94045526,0.8790268,0.9449438,0.93056417,0.9309645,0.93469936,0.96075916,0.94326067,0.95175374,0.9497551,0.95185596,0.92597044,0.8986448,0.94768703,0.9303875,0.89720047,0.9571922,0.93880516,0.95528173,0.9403689,0.9290266,0.94762325
0.90464926,0.9135871,0.87244713,0.8782897,0.8583146,0.9361954,0.9698725,1.0,0.9807273,0.9749631,0.950772,0.8974703,0.8849435,0.951058,0.9272361,0.9015517,0.93545485,0.9557196,0.92232186,0.9260858,0.9342226,0.94666094,0.95181274,0.92212117,0.9421606,0.9347459,0.9796854,0.8794494,0.87914836,0.704483,0.8524306,0.88458014,0.9227809,0.8771417,0.86494744,0.91931665,0.94025445,0.54307204,0.9039626,0.88310134,0.87199783,0.8669764,0.9339476,0.94470906,0.9051087,0.8766782,0.8814063,0.89292395,0.936988,0.97338706,0.88835335,0.93370175,0.96251607,0.87092835,0.92412484,0.93659705,0.9231117,0.92014277,0.9416659,0.9334183,0.9482441,0.9144027,0.93387455,0.93228114,0.94110763,0.9656193,0.8935806,0.88815033,0.94753265,0.91825247,0.9309267,0.88217926,0.45621705,0.941275,0.97063136,0.95137167,0.90118086,0.9218739,0.9154248,0.906443,0.90020186,0.9432018,0.94097906,0.9169383,0.45621705,0.9333422,0.94414425,0.95207906,0.9465365,0.8340841,0.863877,0.9474104,0.9408948,0.93233883,0.9348984,0.9434849,0.9434849,0.9051913,0.94965005,0.94767666,0.9106506,0.8766669,0.88114583,0.85534436,0.91266435,0.9352513,0.88910115,0.8886839,0.8588264,0.8902198,0.93670106,0.87171376,0.8858012,0.92439395,0.91964173,0.9174965,0.92004883,0.91565865,0.92668486,0.9244449,0.87941337,0.940069,0.9524187,0.94221187,0.949057,0.8728485,0.9240025,0.9309163,0.8741369,0.8860358,0.88034004,0.9386451,0.9492388,0.869944,0.89660424,0.9454577,0.92716813,0.9442867,0.8796445,0.89579475,0.93869025,0.93570817,0.8878477,0.96678,0.94847333,0.9402716,0.94264936,0.9527141,0.9400127,0.9491116,0.9657264,0.94922227,0.9222431,0.88232565,0.9592444,0.8934721,0.8795133,0.9421199,0.9403404,0.9518034,0.9554812,0.9351375,0.9262655
0.910038,0.9077594,0.8888464,0.8877491,0.8683905,0.94220114,0.9795065,0.9807273,1.0000005,0.9852737,0.9613484,0.89224476,0.8911597,0.9471255,0.9262509,0.91969585,0.92760235,0.95384973,0.9184594,0.92131066,0.92501974,0.9399905,0.942394,0.9219669,0.9342208,0.93290937,0.9847507,0.86264217,0.86136615,0.6950499,0.83828455,0.87561786,0.9158497,0.8599291,0.85600114,0.909696,0.9475364,0.5349223,0.90881836,0.8813106,0.85785425,0.8606776,0.9361668,0.9479507,0.9036126,0.86849976,0.87501925,0.9083539,0.94554824,0.9826382,0.8738134,0.9282995,0.95883936,0.8884891,0.9140099,0.9254421,0.912603,0.9096114,0.93470645,0.93034303,0.9400637,0.8982915,0.9345088,0.93071276,0.9427973,0.96292114,0.8984713,0.8784356,0.93659765,0.9125862,0.9238373,0.8746068,0.45272252,0.93467057,0.95396066,0.9460812,0.90808046,0.9226121,0.9138258,0.9130517,0.8886395,0.93626016,0.9389804,0.91073394,0.45272252,0.94152206,0.9434031,0.9540174,0.9484215,0.84656066,0.87234163,0.9505416,0.9363458,0.92264485,0.9359882,0.9342737,0.9342737,0.89631647,0.95155615,0.94065696,0.89418983,0.86316174,0.86785644,0.83113337,0.8916391,0.9377969,0.878524,0.8754661,0.85448706,0.8757151,0.9332887,0.8606744,0.8757657,0.9073864,0.9141019,0.9198724,0.92251563,0.90936536,0.9301465,0.91826946,0.8701606,0.9449946,0.945765,0.94336104,0.94163585,0.8592645,0.9271442,0.92393625,0.86249423,0.8817608,0.88554645,0.9424255,0.9688419,0.8697008,0.9148777,0.93573976,0.9123992,0.9466045,0.870144,0.8856642,0.93658423,0.92842716,0.872908,0.9704958,0.9404681,0.93914646,0.93221503,0.95289844,0.95011544,0.9440478,0.95557046,0.9453056,0.92628455,0.8735348,0.95857453,0.9038296,0.87225,0.9424697,0.94437826,0.94434,0.95482785,0.93205565,0.93050677
0.9201709,0.9238826,0.8837608,0.8995293,0.8523961,0.9582483,0.9868027,0.9749631,0.9852737,0.99999994,0.9686979,0.9091766,0.8973565,0.9501201,0.9395167,0.91619635,0.93907845,0.9623831,0.93162584,0.941448,0.94799924,0.9531759,0.95717514,0.9420757,0.95565796,0.9425341,0.9850114,0.8782269,0.88257366,0.72595197,0.8503281,0.89619195,0.92931134,0.87827027,0.87819535,0.92063844,0.9447278,0.54912496,0.9179357,0.9053799,0.8818974,0.8757758,0.95224476,0.9479425,0.91358626,0.88902265,0.8847345,0.9189162,0.9423405,0.98799765,0.88913184,0.93341684,0.9733225,0.88230526,0.93817914,0.93140674,0.9179426,0.9160471,0.9409497,0.9310396,0.95018375,0.9231466,0.946485,0.94516957,0.94479287,0.96773636,0.9018157,0.90106845,0.9448481,0.92499626,0.9353342,0.8956785,0.46418226,0.94208986,0.96156573,0.9572958,0.9109576,0.93030477,0.9328766,0.921042,0.9081744,0.94564724,0.94779325,0.92344594,0.46418226,0.9353019,0.9523941,0.95954436,0.960756,0.8567353,0.8589584,0.95020235,0.9398112,0.9351446,0.94714737,0.95163184,0.95163184,0.9165313,0.945032,0.94519997,0.9120444,0.8833798,0.8895072,0.8605682,0.9042233,0.9530761,0.90010625,0.8912041,0.86485195,0.8931081,0.9425086,0.8835346,0.89600074,0.9246881,0.93206334,0.9334141,0.93855315,0.9206705,0.9349576,0.9291636,0.89176327,0.9546213,0.95833516,0.9434279,0.948476,0.8822181,0.93503904,0.9344878,0.88480794,0.8993414,0.9005247,0.9411352,0.96327233,0.8764469,0.9101601,0.95501757,0.9295163,0.9586505,0.8918513,0.91383404,0.95290196,0.95092154,0.89181376,0.9654541,0.9490906,0.9496732,0.9383996,0.9574404,0.94979846,0.95515513,0.9607668,0.95092344,0.94389653,0.89548206,0.9667962,0.91077757,0.8896127,0.9449488,0.9375766,0.9592632,0.9590961,0.9452858,0.9296278
0.92431813,0.9031045,0.8813321,0.9327273,0.867269,0.98026896,0.98927724,0.950772,0.9613484,0.9686979,1.0000001,0.91531265,0.89726996,0.94372165,0.90267015,0.90248156,0.9383216,0.945449,0.8961321,0.9339943,0.9338659,0.9218832,0.92556524,0.9415302,0.9222063,0.94328785,0.9733148,0.8661772,0.86944187,0.72092694,0.83973825,0.8881754,0.9118133,0.87221223,0.87659967,0.91641927,0.94287103,0.5580597,0.9192837,0.88174915,0.8728494,0.88057363,0.9189278,0.9504675,0.89877206,0.8791945,0.89141226,0.9571645,0.96034455,0.98582554,0.8677925,0.92770255,0.97554743,0.9223689,0.9063605,0.8959016,0.8602358,0.8554925,0.9105027,0.899958,0.9047437,0.9021565,0.8990028,0.9014665,0.8956435,0.9414755,0.89834845,0.8900638,0.9248255,0.8748319,0.90404606,0.88587654,0.46781573,0.9347521,0.9294392,0.92882633,0.9300531,0.9377712,0.9152689,0.93732226,0.8794555,0.92059577,0.94719946,0.89720833,0.46781573,0.94988024,0.94534814,0.9486569,0.9523863,0.87671125,0.85998213,0.9503496,0.92133754,0.9344496,0.9570471,0.93509686,0.93509686,0.8921251,0.94926655,0.92776847,0.9007808,0.86369884,0.87367547,0.841942,0.8746581,0.92027855,0.89898837,0.89435786,0.8902863,0.87564576,0.9460157,0.8806784,0.89176047,0.90572345,0.90285265,0.9347997,0.9396934,0.8950784,0.9078275,0.8978021,0.9068876,0.9565072,0.9468858,0.9494362,0.9316293,0.87477005,0.92976606,0.9061661,0.88023716,0.9081869,0.8948302,0.94638884,0.96802235,0.86746514,0.9231777,0.9369966,0.9093441,0.91848254,0.89661145,0.8989443,0.9186362,0.92793226,0.8564623,0.9257797,0.90132207,0.90675867,0.9085976,0.9536962,0.94339097,0.9308436,0.9200902,0.93125844,0.92087877,0.8948674,0.9250951,0.936555,0.9047644,0.9523638,0.9388143,0.9356239,0.91411316,0.90555954,0.95483077
0.86976564,0.91471565,0.89058363,0.8726192,0.7884298,0.9229924,0.90583855,0.8974703,0.89224476,0.9091766,0.91531265,1.0000002,0.92262894,0.88099015,0.8625058,0.9100151,0.900723,0.8782263,0.88430476,0.89201146,0.89993656,0.8785224,0.88183904,0.92228353,0.89122885,0.9165684,0.89641356,0.8604885,0.8617809,0.7466479,0.81886446,0.86743534,0.9042145,0.8465711,0.88766277,0.8919705,0.9050699,0.5618442,0.8801565,0.835948,0.8796135,0.8586279,0.913372,0.9141804,0.91334003,0.87094057,0.8698227,0.90037435,0.9130532,0.90402293,0.8712181,0.90750134,0.90000147,0.85268867,0.8900813,0.8675426,0.84671783,0.84682393,0.8853103,0.8894212,0.85730404,0.8907647,0.879985,0.8809754,0.8743911,0.8783752,0.907861,0.90197945,0.8851732,0.8662815,0.89460003,0.871328,0.4689765,0.8830918,0.87098813,0.8751482,0.8738338,0.898331,0.887825,0.8759429,0.8902924,0.8664039,0.9164115,0.8882868,0.4689765,0.8939829,0.9078499,0.90229315,0.9051927,0.85113907,0.8160517,0.91286993,0.89267576,0.8780726,0.9178771,0.8972527,0.8972527,0.8670614,0.88345087,0.8920047,0.88728577,0.84900075,0.85026234,0.85514134,0.8527256,0.8896315,0.9258672,0.86048615,0.84816504,0.8611518,0.9134788,0.84441495,0.8855625,0.8690275,0.9052228,0.87467265,0.9057286,0.8721976,0.86912376,0.8624692,0.9391649,0.9172303,0.88654923,0.8953874,0.8902612,0.8845302,0.871142,0.89117634,0.9192723,0.99845606,0.8498982,0.87277997,0.90911305,0.85582924,0.88370657,0.8726818,0.8743404,0.8861846,0.88523465,0.8879511,0.8873191,0.89531004,0.83884215,0.879701,0.86871684,0.8774906,0.84893715,0.91706324,0.91012895,0.8733449,0.86791474,0.85989225,0.91177094,0.8768811,0.8812784,0.8594269,0.88916713,0.8865744,0.8996711,0.88481647,0.87536776,0.88332224,0.8881263
