0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0.9095173,0.5860309,0.5860309,0.5860309,0.86749285,0.5860309,0.5470291,0.5860309,0.5860309,0.5860309,1.0,0.6122555,0.9708391,0.5473418,0.5470291,0.6122555,0.59667903,0.93757606,0.5470291,0.5470291,0.5860309,0.5860309,0.5860309,0.5860309,0.5860309,0.5470291,0.9153924,0.9744483,0.5470291,0.5470291,0.5470291,0.5860309,0.5860309,0.5860309,0.94586354,0.5739361,0.5739361,0.5739361,0.53349805,0.5860309,0.53349805
0.54611635,0.9120911,0.9120911,0.9120911,0.60318625,0.9120911,0.888744,0.9120911,0.9120911,0.9120911,0.6122555,0.9999999,0.57679164,0.8921099,0.888744,0.9999999,0.9352596,0.5410712,0.888744,0.888744,0.9120911,0.9120911,0.9120911,0.9120911,0.9120911,0.888744,0.57865113,0.5864682,0.888744,0.888744,0.888744,0.9120911,0.9120911,0.9120911,0.56073123,0.90129846,0.90129846,0.90129846,0.7922888,0.9120911,0.7922888
0.90750784,0.54548854,0.54548854,0.54548854,0.871393,0.54548854,0.5149306,0.54548854,0.54548854,0.54548854,0.9708391,0.57679164,1.0000004,0.51531315,0.5149306,0.57679164,0.56799394,0.9775285,0.5149306,0.5149306,0.54548854,0.54548854,0.54548854,0.54548854,0.54548854,0.5149306,0.91973585,0.9976673,0.5149306,0.5149306,0.5149306,0.54548854,0.54548854,0.54548854,0.97207665,0.5429932,0.5429932,0.5429932,0.49135584,0.54548854,0.49135584
0.4720233,0.9278482,0.9278482,0.9278482,0.56116164,0.9278482,0.99371475,0.9278482,0.9278482,0.9278482,0.5473418,0.8921099,0.51531315,1.0000002,0.99371475,0.8921099,0.88403916,0.4788191,0.99371475,0.99371475,0.9278482,0.9278482,0.9278482,0.9278482,0.9278482,0.99371475,0.5239664,0.5257131,0.99371475,0.99371475,0.99371475,0.9278482,0.9278482,0.9278482,0.49090767,0.8783593,0.8783593,0.8783593,0.82265294,0.9278482,0.82265294
0.47134718,0.92713135,0.92713135,0.92713135,0.5628705,0.92713135,0.99999994,0.92713135,0.92713135,0.92713135,0.5470291,0.888744,0.5149306,0.99371475,0.99999994,0.888744,0.87974894,0.4797549,0.99999994,0.99999994,0.92713135,0.92713135,0.92713135,0.92713135,0.92713135,0.99999994,0.5237253,0.52588385,0.99999994,0.99999994,0.99999994,0.92713135,0.92713135,0.92713135,0.4930307,0.8760781,0.8760781,0.8760781,0.8321448,0.92713135,0.8321448
0.54611635,0.9120911,0.9120911,0.9120911,0.60318625,0.9120911,0.888744,0.9120911,0.9120911,0.9120911,0.6122555,0.9999999,0.57679164,0.8921099,0.888744,0.9999999,0.9352596,0.5410712,0.888744,0.888744,0.9120911,0.9120911,0.9120911,0.9120911,0.9120911,0.888744,0.57865113,0.5864682,0.888744,0.888744,0.888744,0.9120911,0.9120911,0.9120911,0.56073123,0.90129846,0.90129846,0.90129846,0.7922888,0.9120911,0.7922888
0.54143775,0.86105657,0.86105657,0.86105657,0.5771799,0.86105657,0.87974894,0.86105657,0.86105657,0.86105657,0.59667903,0.9352596,0.56799394,0.88403916,0.87974894,0.9352596,0.99999964,0.53996724,0.87974894,0.87974894,0.86105657,0.86105657,0.86105657,0.86105657,0.86105657,0.87974894,0.5663236,0.57662934,0.87974894,0.87974894,0.87974894,0.86105657,0.86105657,0.86105657,0.55899054,0.94533294,0.94533294,0.94533294,0.72170156,0.86105657,0.72170156
0.90276897,0.5085181,0.5085181,0.5085181,0.8495283,0.5085181,0.4797549,0.5085181,0.5085181,0.5085181,0.93757606,0.5410712,0.9775285,0.4788191,0.4797549,0.5410712,0.53996724,1.0000002,0.4797549,0.4797549,0.5085181,0.5085181,0.5085181,0.5085181,0.5085181,0.4797549,0.9041141,0.9727071,0.4797549,0.4797549,0.4797549,0.5085181,0.5085181,0.5085181,0.955037,0.51428837,0.51428837,0.51428837,0.45724517,0.5085181,0.45724517
0.47134718,0.92713135,0.92713135,0.92713135,0.5628705,0.92713135,0.99999994,0.92713135,0.92713135,0.92713135,0.5470291,0.888744,0.5149306,0.99371475,0.99999994,0.888744,0.87974894,0.4797549,0.99999994,0.99999994,0.92713135,0.92713135,0.92713135,0.92713135,0.92713135,0.99999994,0.5237253,0.52588385,0.99999994,0.99999994,0.99999994,0.92713135,0.92713135,0.92713135,0.4930307,0.8760781,0.8760781,0.8760781,0.8321448,0.92713135,0.8321448
0.47134718,0.92713135,0.92713135,0.92713135,0.5628705,0.92713135,0.99999994,0.92713135,0.92713135,0.92713135,0.5470291,0.888744,0.5149306,0.99371475,0.99999994,0.888744,0.87974894,0.4797549,0.99999994,0.99999994,0.92713135,0.92713135,0.92713135,0.92713135,0.92713135,0.99999994,0.5237253,0.52588385,0.99999994,0.99999994,0.99999994,0.92713135,0.92713135,0.92713135,0.4930307,0.8760781,0.8760781,0.8760781,0.8321448,0.92713135,0.8321448
0.5152568,0.9999998,0.9999998,0.9999998,0.5875774,0.9999998,0.92713135,0.9999998,0.9999998,0.9999998,0.5860309,0.9120911,0.54548854,0.9278482,0.92713135,0.9120911,0.86105657,0.5085181,0.92713135,0.92713135,0.9999998,0.9999998,0.9999998,0.9999998,0.9999998,0.92713135,0.55038834,0.5563804,0.92713135,0.92713135,0.92713135,0.9999998,0.9999998,0.9999998,0.52689844,0.8669176,0.8669176,0.8669176,0.8384869,0.9999998,0.8384869
0.5152568,0.9999998,0.9999998,0.9999998,0.5875774,0.9999998,0.92713135,0.9999998,0.9999998,0.9999998,0.5860309,0.9120911,0.54548854,0.9278482,0.92713135,0.9120911,0.86105657,0.5085181,0.92713135,0.92713135,0.9999998,0.9999998,0.9999998,0.9999998,0.9999998,0.92713135,0.55038834,0.5563804,0.92713135,0.92713135,0.92713135,0.9999998,0.9999998,0.9999998,0.52689844,0.8669176,0.8669176,0.8669176,0.8384869,0.9999998,0.8384869
0.5152568,0.9999998,0.9999998,0.9999998,0.5875774,0.9999998,0.92713135,0.9999998,0.9999998,0.9999998,0.5860309,0.9120911,0.54548854,0.9278482,0.92713135,0.9120911,0.86105657,0.5085181,0.92713135,0.92713135,0.9999998,0.9999998,0.9999998,0.9999998,0.9999998,0.92713135,0.55038834,0.5563804,0.92713135,0.92713135,0.92713135,0.9999998,0.9999998,0.9999998,0.52689844,0.8669176,0.8669176,0.8669176,0.8384869,0.9999998,0.8384869
0.5152568,0.9999998,0.9999998,0.9999998,0.5875774,0.9999998,0.92713135,0.9999998,0.9999998,0.9999998,0.5860309,0.9120911,0.54548854,0.9278482,0.92713135,0.9120911,0.86105657,0.5085181,0.92713135,0.92713135,0.9999998,0.9999998,0.9999998,0.9999998,0.9999998,0.92713135,0.55038834,0.5563804,0.92713135,0.92713135,0.92713135,0.9999998,0.9999998,0.9999998,0.52689844,0.8669176,0.8669176,0.8669176,0.8384869,0.9999998,0.8384869
0.5152568,0.9999998,0.9999998,0.9999998,0.5875774,0.9999998,0.92713135,0.9999998,0.9999998,0.9999998,0.5860309,0.9120911,0.54548854,0.9278482,0.92713135,0.9120911,0.86105657,0.5085181,0.92713135,0.92713135,0.9999998,0.9999998,0.9999998,0.9999998,0.9999998,0.92713135,0.55038834,0.5563804,0.92713135,0.92713135,0.92713135,0.9999998,0.9999998,0.9999998,0.52689844,0.8669176,0.8669176,0.8669176,0.8384869,0.9999998,0.8384869
0.47134718,0.92713135,0.92713135,0.92713135,0.5628705,0.92713135,0.99999994,0.92713135,0.92713135,0.92713135,0.5470291,0.888744,0.5149306,0.99371475,0.99999994,0.888744,0.87974894,0.4797549,0.99999994,0.99999994,0.92713135,0.92713135,0.92713135,0.92713135,0.92713135,0.99999994,0.5237253,0.52588385,0.99999994,0.99999994,0.99999994,0.92713135,0.92713135,0.92713135,0.4930307,0.8760781,0.8760781,0.8760781,0.8321448,0.92713135,0.8321448
0.95694613,0.55038834,0.55038834,0.55038834,0.8065845,0.55038834,0.5237253,0.55038834,0.55038834,0.55038834,0.9153924,0.57865113,0.91973585,0.5239664,0.5237253,0.57865113,0.5663236,0.9041141,0.5237253,0.5237253,0.55038834,0.55038834,0.55038834,0.55038834,0.55038834,0.5237253,0.99999994,0.9177021,0.5237253,0.5237253,0.5237253,0.55038834,0.55038834,0.55038834,0.90844524,0.53130597,0.53130597,0.53130597,0.5084492,0.55038834,0.5084492
0.90161353,0.5563804,0.5563804,0.5563804,0.88124394,0.5563804,0.52588385,0.5563804,0.5563804,0.5563804,0.9744483,0.5864682,0.9976673,0.5257131,0.52588385,0.5864682,0.57662934,0.9727071,0.52588385,0.52588385,0.5563804,0.5563804,0.5563804,0.5563804,0.5563804,0.52588385,0.9177021,0.9999999,0.52588385,0.52588385,0.52588385,0.5563804,0.5563804,0.5563804,0.9721019,0.553725,0.553725,0.553725,0.50228655,0.5563804,0.50228655
0.47134718,0.92713135,0.92713135,0.92713135,0.5628705,0.92713135,0.99999994,0.92713135,0.92713135,0.92713135,0.5470291,0.888744,0.5149306,0.99371475,0.99999994,0.888744,0.87974894,0.4797549,0.99999994,0.99999994,0.92713135,0.92713135,0.92713135,0.92713135,0.92713135,0.99999994,0.5237253,0.52588385,0.99999994,0.99999994,0.99999994,0.92713135,0.92713135,0.92713135,0.4930307,0.8760781,0.8760781,0.8760781,0.8321448,0.92713135,0.8321448
0.47134718,0.92713135,0.92713135,0.92713135,0.5628705,0.92713135,0.99999994,0.92713135,0.92713135,0.92713135,0.5470291,0.888744,0.5149306,0.99371475,0.99999994,0.888744,0.87974894,0.4797549,0.99999994,0.99999994,0.92713135,0.92713135,0.92713135,0.92713135,0.92713135,0.99999994,0.5237253,0.52588385,0.99999994,0.99999994,0.99999994,0.92713135,0.92713135,0.92713135,0.4930307,0.8760781,0.8760781,0.8760781,0.8321448,0.92713135,0.8321448
0.47134718,0.92713135,0.92713135,0.92713135,0.5628705,0.92713135,0.99999994,0.92713135,0.92713135,0.92713135,0.5470291,0.888744,0.5149306,0.99371475,0.99999994,0.888744,0.87974894,0.4797549,0.99999994,0.99999994,0.92713135,0.92713135,0.92713135,0.92713135,0.92713135,0.99999994,0.5237253,0.52588385,0.99999994,0.99999994,0.99999994,0.92713135,0.92713135,0.92713135,0.4930307,0.8760781,0.8760781,0.8760781,0.8321448,0.92713135,0.8321448
0.5152568,0.9999998,0.9999998,0.9999998,0.5875774,0.9999998,0.92713135,0.9999998,0.9999998,0.9999998,0.5860309,0.9120911,0.54548854,0.9278482,0.92713135,0.9120911,0.86105657,0.5085181,0.92713135,0.92713135,0.9999998,0.9999998,0.9999998,0.9999998,0.9999998,0.92713135,0.55038834,0.5563804,0.92713135,0.92713135,0.92713135,0.9999998,0.9999998,0.9999998,0.52689844,0.8669176,0.8669176,0.8669176,0.8384869,0.9999998,0.8384869
0.5152568,0.9999998,0.9999998,0.9999998,0.5875774,0.9999998,0.92713135,0.9999998,0.9999998,0.9999998,0.5860309,0.9120911,0.54548854,0.9278482,0.92713135,0.9120911,0.86105657,0.5085181,0.92713135,0.92713135,0.9999998,0.9999998,0.9999998,0.9999998,0.9999998,0.92713135,0.55038834,0.5563804,0.92713135,0.92713135,0.92713135,0.9999998,0.9999998,0.9999998,0.52689844,0.8669176,0.8669176,0.8669176,0.8384869,0.9999998,0.8384869
0.5152568,0.9999998,0.9999998,0.9999998,0.5875774,0.9999998,0.92713135,0.9999998,0.9999998,0.9999998,0.5860309,0.9120911,0.54548854,0.9278482,0.92713135,0.9120911,0.86105657,0.5085181,0.92713135,0.92713135,0.9999998,0.9999998,0.9999998,0.9999998,0.9999998,0.92713135,0.55038834,0.5563804,0.92713135,0.92713135,0.92713135,0.9999998,0.9999998,0.9999998,0.52689844,0.8669176,0.8669176,0.8669176,0.8384869,0.9999998,0.8384869
0.9007912,0.52689844,0.52689844,0.52689844,0.8421134,0.52689844,0.4930307,0.52689844,0.52689844,0.52689844,0.94586354,0.56073123,0.97207665,0.49090767,0.4930307,0.56073123,0.55899054,0.955037,0.4930307,0.4930307,0.52689844,0.52689844,0.52689844,0.52689844,0.52689844,0.4930307,0.90844524,0.9721019,0.4930307,0.4930307,0.4930307,0.52689844,0.52689844,0.52689844,1.0,0.5351769,0.5351769,0.5351769,0.47113448,0.52689844,0.47113448
0.5103735,0.8669176,0.8669176,0.8669176,0.54824036,0.8669176,0.8760781,0.8669176,0.8669176,0.8669176,0.5739361,0.90129846,0.5429932,0.8783593,0.8760781,0.90129846,0.94533294,0.51428837,0.8760781,0.8760781,0.8669176,0.8669176,0.8669176,0.8669176,0.8669176,0.8760781,0.53130597,0.553725,0.8760781,0.8760781,0.8760781,0.8669176,0.8669176,0.8669176,0.5351769,0.9999999,0.9999999,0.9999999,0.7267289,0.8669176,0.7267289
0.5103735,0.8669176,0.8669176,0.8669176,0.54824036,0.8669176,0.8760781,0.8669176,0.8669176,0.8669176,0.5739361,0.90129846,0.5429932,0.8783593,0.8760781,0.90129846,0.94533294,0.51428837,0.8760781,0.8760781,0.8669176,0.8669176,0.8669176,0.8669176,0.8669176,0.8760781,0.53130597,0.553725,0.8760781,0.8760781,0.8760781,0.8669176,0.8669176,0.8669176,0.5351769,0.9999999,0.9999999,0.9999999,0.7267289,0.8669176,0.7267289
0.5103735,0.8669176,0.8669176,0.8669176,0.54824036,0.8669176,0.8760781,0.8669176,0.8669176,0.8669176,0.5739361,0.90129846,0.5429932,0.8783593,0.8760781,0.90129846,0.94533294,0.51428837,0.8760781,0.8760781,0.8669176,0.8669176,0.8669176,0.8669176,0.8669176,0.8760781,0.53130597,0.553725,0.8760781,0.8760781,0.8760781,0.8669176,0.8669176,0.8669176,0.5351769,0.9999999,0.9999999,0.9999999,0.7267289,0.8669176,0.7267289
0.47968328,0.8384869,0.8384869,0.8384869,0.51716864,0.8384869,0.8321448,0.8384869,0.8384869,0.8384869,0.53349805,0.7922888,0.49135584,0.82265294,0.8321448,0.7922888,0.72170156,0.45724517,0.8321448,0.8321448,0.8384869,0.8384869,0.8384869,0.8384869,0.8384869,0.8321448,0.5084492,0.50228655,0.8321448,0.8321448,0.8321448,0.8384869,0.8384869,0.8384869,0.47113448,0.7267289,0.7267289,0.7267289,0.99999994,0.8384869,0.99999994
0.5152568,0.9999998,0.9999998,0.9999998,0.5875774,0.9999998,0.92713135,0.9999998,0.9999998,0.9999998,0.5860309,0.9120911,0.54548854,0.9278482,0.92713135,0.9120911,0.86105657,0.5085181,0.92713135,0.92713135,0.9999998,0.9999998,0.9999998,0.9999998,0.9999998,0.92713135,0.55038834,0.5563804,0.92713135,0.92713135,0.92713135,0.9999998,0.9999998,0.9999998,0.52689844,0.8669176,0.8669176,0.8669176,0.8384869,0.9999998,0.8384869
0.47968328,0.8384869,0.8384869,0.8384869,0.51716864,0.8384869,0.8321448,0.8384869,0.8384869,0.8384869,0.53349805,0.7922888,0.49135584,0.82265294,0.8321448,0.7922888,0.72170156,0.45724517,0.8321448,0.8321448,0.8384869,0.8384869,0.8384869,0.8384869,0.8384869,0.8321448,0.5084492,0.50228655,0.8321448,0.8321448,0.8321448,0.8384869,0.8384869,0.8384869,0.47113448,0.7267289,0.7267289,0.7267289,0.99999994,0.8384869,0.99999994
