0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118
0.0,10.097013,7.874295,13.958166,13.357071,13.174544,20.02548,13.670959,13.045454,12.945708,13.585769,21.380234,13.178629,6.050611,12.55995,6.166067,21.833294,22.017157,8.030391,12.743935,13.315905,11.850478,4.110064,12.85632,13.67307,14.52845,12.733916,21.762491,14.11739,7.565675,13.324899,13.151777,2.077776,10.795927,7.5800505,14.583457,14.006061,13.728522,22.113623,20.826359,13.728522,19.664309,13.599926,12.320807,8.056087,13.241004,5.476456,13.505146,5.1440725,4.986198,8.956832,13.654696,15.533653,10.906495,13.566134,13.967727,23.100134,13.541346,11.173099,12.82773,10.971987,12.064349,3.9907634,12.911611,12.9674425,13.5384445,13.772943,14.352167,4.332909,21.550312,23.362461,13.303475,11.383203,14.245054,11.522487,12.888943,22.113623,11.600058,4.6145425,14.273063,13.178629,11.965098,13.569789,4.1622396,14.475949,4.267896,13.612816,13.434906,10.253266,12.057921,14.0934105,13.13737,9.029507,21.510408,13.119558,13.144981,12.94843,12.183537,13.111166,12.261458,13.425504,13.236514,11.41794,14.110205,10.818994,13.696887,10.795927,12.884613,14.397438,12.412743,5.338073,12.85632,10.36323,4.742991,5.831307,6.1908154,13.636682,10.860845,13.878038
10.097013,0.0,11.830463,9.203532,9.919515,8.880206,20.21101,9.962461,8.75529,8.8869505,8.820604,19.609327,9.116633,11.109444,8.706173,10.07842,19.71752,19.424496,9.725083,8.578075,10.178378,8.129101,9.512674,8.86102,10.784951,10.28781,8.3387575,20.067516,8.94829,9.772982,7.6111465,9.800115,10.611407,10.44985,10.354255,9.961358,9.098066,9.800773,20.94115,20.134222,9.800773,18.911228,8.183645,8.866345,11.01487,7.980148,11.099473,9.9242525,9.220915,10.195365,9.906618,10.117484,10.386708,11.712382,9.551096,7.884602,21.085215,8.124268,7.600456,9.969388,9.465768,8.550495,10.447728,10.418828,10.060825,10.170696,10.485803,9.483687,9.874877,20.058542,22.231504,10.062846,9.109457,10.13648,9.80891,7.477356,20.94115,9.634589,10.086283,10.191854,9.116633,7.4468627,10.093412,10.226121,8.911219,9.902485,10.084374,9.404473,10.686813,8.663142,11.13149,9.121357,9.35186,19.143948,10.137337,9.563277,9.7787075,9.363101,9.353139,9.177734,10.126699,9.906688,12.321648,8.84918,9.904413,10.515945,10.44985,8.988053,10.513707,9.626197,9.944783,8.86102,7.488603,10.302856,10.701831,10.898178,9.601603,6.799397,8.416682
7.874295,11.830463,0.0,13.025134,11.790792,12.564203,20.469141,14.550898,13.381783,13.720122,14.963029,21.828161,15.048213,8.208655,14.68095,7.7077055,21.974606,22.014364,7.0889463,12.433156,11.917828,11.478273,6.915654,11.968395,11.904396,13.062325,14.63441,22.026783,13.37397,6.042316,14.24749,11.344864,7.524344,12.475622,6.0944066,13.579803,13.176669,15.239997,22.442593,20.841234,15.239997,19.733187,13.376694,11.230327,9.24678,12.63652,6.284258,14.212263,7.648773,6.1978498,7.5510945,12.189382,15.313232,7.5305285,12.021919,14.406378,23.434721,12.920137,12.118182,11.09769,9.063552,11.30906,6.7247972,10.991232,11.233502,11.740562,11.901408,13.879513,6.719473,21.731163,23.601036,11.556975,10.253985,12.653508,9.843593,13.306645,22.442593,9.888818,8.175763,12.550577,15.048213,12.247003,11.947707,6.4186926,13.755424,6.7922792,11.975796,12.201756,8.105766,11.771604,11.803654,14.629208,7.500292,21.623962,11.166274,11.561387,11.272575,11.076753,11.526151,10.840181,12.142215,11.31528,8.3338375,13.527453,10.733553,12.112816,12.475622,11.591072,12.471894,11.022145,6.189207,11.968395,11.092166,6.5433917,6.23814,6.314738,12.482753,11.515887,14.393204
13.958166,9.203532,13.025134,0.0,7.8128247,7.263236,21.415178,11.684781,10.255546,10.726813,11.145823,20.238235,12.032272,14.00505,11.993022,12.922276,20.241789,20.229546,10.935449,9.221901,8.35483,7.311556,12.695063,7.444155,9.300871,7.8726015,11.400431,21.105679,8.307726,10.934534,9.810888,7.8857346,14.053109,13.575334,11.422551,7.944206,7.2123775,12.169624,21.929955,21.064777,12.169624,19.940277,7.3257103,7.3638988,13.549047,5.946488,13.578024,11.274935,12.463624,12.993953,11.826582,7.6459002,8.730028,11.251674,8.019909,9.4904785,21.603664,6.2651258,10.430501,8.3218355,9.134632,7.5700226,13.535356,8.715422,8.542692,7.43071,7.6989965,8.109652,12.827652,21.16756,23.100853,8.285508,8.487628,7.2520328,8.988002,9.40553,21.929955,8.597963,13.313044,7.235741,12.032272,8.007295,8.21679,13.268889,7.9858694,13.025854,7.5128484,6.577018,9.92198,9.190346,8.913559,11.456305,9.5580845,19.999388,8.199576,7.9082956,7.9807444,8.652747,6.2932076,8.078598,8.750064,6.6919327,11.807621,7.096449,10.967451,8.447583,13.575334,8.690135,5.732014,8.525065,12.633632,7.444155,10.135,13.246345,13.003077,13.010978,8.0748415,8.36144,8.263469
13.357071,9.919515,11.790792,7.8128247,0.0,4.0393825,21.669106,11.427123,9.831646,9.8055315,11.354215,20.476637,12.10923,13.706314,12.000638,12.5021715,20.076834,20.107603,10.124524,7.6776724,7.1282043,5.949865,11.760111,6.1152253,7.030554,9.195369,11.342367,21.364632,9.770939,10.119075,10.568644,6.989,13.429694,12.290779,10.230275,9.361397,8.411669,12.202487,22.144232,21.390259,12.202487,20.094988,8.529335,5.4526353,13.692449,7.589175,12.234821,10.932189,11.638327,11.464459,11.959101,4.642355,10.240736,10.085565,6.870723,10.367653,22.046007,8.154888,8.73747,5.3774457,7.435282,5.645079,12.453909,5.2326274,5.5434403,5.793627,4.9769177,9.547596,11.952536,21.175327,23.403648,5.710405,8.490589,8.289339,8.140292,8.772797,22.144232,7.5956473,13.112386,7.5252085,12.10923,7.377062,7.428755,12.033057,8.924936,11.93681,5.7641945,6.0175257,9.317487,7.8795333,6.608683,11.307498,8.088273,19.794619,5.095108,6.0549884,5.575224,5.441279,6.3970103,7.546665,7.2154593,6.741153,10.624999,8.104998,11.62861,7.0016336,12.290779,6.9289184,6.6435037,5.367531,11.088375,6.1152253,8.261397,11.842127,11.727104,11.776991,7.3674345,7.89826,9.890288
13.174544,8.880206,12.564203,7.263236,4.0393825,0.0,20.95441,10.140935,8.621188,8.635874,10.200082,19.999481,11.303931,13.409336,11.214344,12.243974,19.593477,19.394241,10.322706,6.914576,7.5082846,6.306657,11.781822,5.8900084,7.461213,8.546249,10.398748,20.755732,8.798169,10.522016,9.381638,7.529606,13.278145,12.358243,10.586248,8.338466,7.5587273,11.300682,21.544115,20.87933,11.300682,19.786825,7.113344,6.2896957,13.02886,6.692632,12.284985,9.695381,11.388415,11.716383,11.822371,4.6195574,8.699092,10.883507,6.1060243,9.044665,21.046322,7.1997967,8.317927,6.1524897,7.952343,6.2033877,12.428291,7.084065,6.876843,6.428228,6.2410765,8.312904,12.030412,20.88195,22.863543,6.267167,7.88613,7.7106066,8.36358,7.7709966,21.544115,7.887942,12.5481,7.5184083,11.303931,6.693295,7.9911427,12.141886,7.90587,12.071789,6.146373,6.0489964,9.950754,7.3702397,7.517229,10.546753,8.762474,19.06821,6.1815996,6.8458967,5.815501,6.555365,6.520384,7.1092553,7.1435366,7.324454,11.38464,6.8903213,11.228522,7.375523,12.358243,7.0330553,6.8919964,6.6513205,11.26684,5.8900084,8.047716,11.926706,11.663776,11.745941,6.7518935,7.16426,8.049937
20.02548,20.21101,20.469141,21.415178,21.669106,20.95441,0.0,20.838818,20.1322,20.368534,21.333538,21.029684,22.001057,19.488409,21.676172,19.109568,17.365608,16.389132,20.63717,21.137323,21.973036,21.75633,20.020174,21.7543,22.103281,20.490566,21.749487,16.831085,20.308285,20.383324,21.06516,21.65456,20.090641,21.50232,20.64119,20.470741,21.286303,21.894379,16.245712,18.177053,21.894379,16.11097,20.9686,21.687563,17.979223,21.336369,19.466425,20.487997,19.4391,20.135387,19.615099,20.994165,20.789013,21.157492,21.254389,20.439077,16.053104,21.02153,20.806782,22.032156,20.442228,21.741976,19.996056,22.460047,22.315357,21.693174,22.265217,21.183582,19.893728,17.062176,16.825884,21.814945,19.913801,20.512205,20.830694,20.380966,16.245712,20.784204,19.33773,21.54672,22.001057,21.350832,22.071943,20.09873,21.251616,19.992598,22.24491,22.132713,20.452244,20.529617,21.811237,21.706814,20.709465,15.746205,21.958275,22.05211,21.317286,22.272017,21.237501,20.042233,21.794943,21.318247,21.127575,21.547962,20.093994,22.09078,21.50232,21.149591,21.287518,22.26948,19.88596,21.7543,20.587006,19.992414,19.170828,19.299568,20.967083,21.050247,21.226978
13.670959,9.962461,14.550898,11.684781,11.427123,10.140935,20.838818,0.0,6.23069,5.8805027,8.112988,18.756533,9.021766,13.321844,9.112614,12.630999,19.047186,18.866138,13.380259,8.529221,11.901436,10.760086,12.875392,10.737285,12.145699,10.716306,8.405544,20.000448,10.795575,13.244527,8.974267,12.939308,13.931291,10.755234,14.016839,11.194319,11.877272,9.190558,20.75521,20.161688,9.190558,19.181011,10.976454,11.095346,12.797737,10.828278,13.291796,3.9408374,12.123121,13.024143,13.416854,10.472835,11.983364,14.473076,10.98666,10.199123,21.076502,10.627809,7.310682,11.53127,11.857702,10.87764,13.346125,12.411551,11.892994,12.380125,12.191591,11.030344,13.142132,20.295877,22.09384,11.333141,11.354852,10.777211,11.939303,7.4250445,20.75521,12.130599,13.44116,12.3254385,9.021766,9.603519,11.990139,13.149615,10.751297,12.859266,11.887054,11.977217,14.010588,9.28184,12.087884,9.326991,12.352305,18.471788,11.392884,11.357862,10.831037,11.370284,11.278249,10.773874,11.050467,11.792076,14.767745,11.423346,12.824069,12.204373,10.755234,10.534733,12.038774,11.617676,12.812064,10.737285,7.7103415,13.017823,12.993805,13.006594,10.555841,10.084218,10.961925
13.045454,8.75529,13.381783,10.255546,9.831646,8.621188,20.1322,6.23069,0.0,4.249554,7.8959303,18.489613,9.630562,12.758227,9.699377,11.545013,18.09192,17.683851,11.992275,6.7236743,10.53246,9.124233,11.857787,9.147332,10.967113,9.161593,8.3580065,18.967669,8.387337,11.835855,7.927676,11.115429,13.132936,11.454131,12.651808,9.7753525,10.230764,9.685451,19.644909,19.332403,9.685451,18.071976,9.233101,9.434136,11.667781,9.064077,12.272304,5.2580585,11.20056,12.113196,12.301265,8.909258,10.4546795,12.87564,8.819194,8.519852,20.297007,8.8391285,6.1113853,9.996273,10.600469,9.142126,12.536576,11.019129,10.475076,10.68594,10.726205,9.014937,12.122827,19.037586,20.979399,9.922891,9.997891,9.133765,10.343045,5.7620234,19.644909,10.515613,12.460863,10.6592045,9.630562,7.7868986,10.31016,12.2816515,8.435805,12.00728,10.207622,10.610614,12.669113,7.9007406,10.685505,9.765344,10.983636,17.41429,9.840542,9.500507,9.086241,9.805914,9.573702,9.189461,9.784301,10.2483225,13.002793,9.696983,11.047911,10.730264,11.454131,8.558519,10.460829,10.23003,11.81292,9.147332,6.3242545,12.15382,11.93778,11.969449,9.087789,8.736538,9.027102
12.945708,8.8869505,13.720122,10.726813,9.8055315,8.635874,20.368534,5.8805027,4.249554,0.0,7.835102,18.603714,9.183467,12.8712635,9.2489,11.803144,18.756954,18.06209,12.170056,6.158654,10.682972,9.059356,11.917103,8.903724,10.852406,10.091672,7.982076,19.607754,9.390512,12.101307,8.341779,11.411551,13.109306,10.902494,12.940191,10.336071,10.673998,9.340064,20.358671,20.091232,9.340064,18.853476,9.425096,9.288003,12.238761,9.235879,12.375441,5.338732,11.211679,12.077486,12.888365,9.205263,10.849412,13.368655,9.453023,8.601045,20.969093,9.2005825,5.6933107,9.947831,10.78731,9.015212,12.540066,10.778413,10.260322,10.759696,10.576757,9.670316,12.178451,19.53754,21.624111,9.842026,10.45796,9.850873,10.982035,5.5984516,20.358671,11.047869,12.666999,11.049305,9.183467,7.505368,10.699398,12.27064,9.091952,12.020437,10.278376,10.504056,12.97731,8.206813,10.92009,9.302048,11.100629,17.863323,9.808971,9.615206,9.242384,9.503486,9.809823,9.618581,9.84087,10.420858,13.705664,9.782943,11.651554,10.831117,10.902494,8.6822815,10.823849,9.948025,11.812443,8.903724,6.0814357,12.115786,12.096912,12.16466,9.665346,8.544639,9.441734
