0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0.8152118,0.8331295,0.83770823,0.7605596,0.79433787,0.84343725,0.79193485,0.8639401,0.7987882,0.818786,0.99999976,0.7535716,0.7176707,0.8000487,0.8546494,0.81057143,0.82553697,0.7765734,0.84147537,0.81662565,0.76325774,0.8761492,0.74019086,0.84221005,0.65581477,0.8352235,0.8287353,0.72621405,0.79154134,0.82256925,0.8331295,0.8189617,0.84430873,0.83590776,0.7776146,0.75856894,0.41864914,0.8376217,0.7744738,0.8070906,0.8070906,0.85214245,0.8180847,0.7783549,0.81319237,0.78074527,0.8180847,0.81696045
0.9213058,0.8757979,0.9356127,0.876938,0.8652762,0.8568403,0.8406308,0.7789695,0.9100704,0.9486406,0.7535716,0.99999976,0.937614,0.859203,0.8871038,0.8980799,0.9396974,0.85392445,0.8788937,0.8697709,0.8922688,0.88600546,0.9899225,0.8899088,0.791027,0.88726777,0.9557455,0.8727069,0.98792225,0.95094836,0.8757979,0.82826304,0.8783875,0.889289,0.8743228,0.8768686,0.536778,0.8815404,0.9065665,0.95138985,0.95138985,0.85409117,0.8331825,0.99211586,0.95426285,0.9798405,0.8331825,0.8412264
0.8651193,0.8538904,0.8777472,0.84164464,0.8337188,0.8502837,0.8199489,0.7295649,0.88673335,0.9292002,0.7176707,0.937614,1.0000002,0.82713515,0.8463594,0.86448175,0.87385595,0.79817617,0.8623161,0.85905117,0.8697568,0.83317816,0.9212385,0.8386086,0.8161752,0.8488809,0.89535725,0.83556825,0.92394143,0.88067186,0.8538904,0.7904511,0.83933103,0.84941363,0.82622933,0.847674,0.48595312,0.8776405,0.9049113,0.9174541,0.9174541,0.809363,0.81230664,0.93145,0.8910579,0.9168849,0.81230664,0.81060165
0.92579055,0.90494573,0.9129527,0.96117556,0.945168,0.90659297,0.94800687,0.8516431,0.8071439,0.87748665,0.8000487,0.859203,0.82713515,1.0000002,0.9242624,0.96602106,0.9267267,0.92426884,0.89325523,0.90203434,0.9671795,0.8600675,0.8554802,0.92684734,0.7635132,0.8790597,0.9072417,0.9433583,0.8729626,0.9183311,0.90494573,0.8629849,0.91546524,0.90950227,0.927866,0.9731449,0.47190115,0.94619656,0.8367534,0.8346689,0.8346689,0.89291096,0.89846766,0.8634511,0.89828324,0.8728597,0.89846766,0.9487544
0.947551,0.95493114,0.94626063,0.89495885,0.90487456,0.9528684,0.91856307,0.897615,0.87489605,0.9535658,0.8546494,0.8871038,0.8463594,0.9242624,0.99999994,0.9143096,0.95553255,0.8946303,0.945819,0.93868864,0.89598894,0.9352093,0.87739825,0.9541422,0.7372958,0.9319199,0.9502189,0.8547323,0.9156954,0.9597044,0.95493114,0.88364106,0.90869063,0.9125464,0.90855813,0.89564836,0.50319755,0.95419896,0.84833866,0.9138601,0.9138601,0.9017836,0.9277154,0.90087354,0.93800646,0.9125016,0.9277154,0.91897
0.9188915,0.89140564,0.9205231,0.9212855,0.9425954,0.8899952,0.90680957,0.83464044,0.8531668,0.907317,0.81057143,0.8980799,0.86448175,0.96602106,0.9143096,1.0,0.93415797,0.89262766,0.88612366,0.8807162,0.95750415,0.8890753,0.8940007,0.9135132,0.8103604,0.88272905,0.9185084,0.9304176,0.90798855,0.92005724,0.89140564,0.893978,0.9552188,0.95571464,0.8901875,0.93403834,0.4835036,0.9255074,0.9085443,0.887118,0.887118,0.9350188,0.88007915,0.90747535,0.9238311,0.9004745,0.88007915,0.9342339
0.97888064,0.9315578,0.9794495,0.9167469,0.91036355,0.9216696,0.9318814,0.884522,0.8793367,0.9327292,0.82553697,0.9396974,0.87385595,0.9267267,0.95553255,0.93415797,1.0,0.92263246,0.9201964,0.9257599,0.9089005,0.93363476,0.927902,0.9585005,0.76504445,0.9314988,0.97886366,0.9047839,0.95514363,0.987219,0.9315578,0.87217236,0.90560985,0.9145807,0.9192772,0.91714954,0.5146539,0.95277095,0.85962415,0.9150005,0.9150005,0.8980913,0.90654147,0.9524477,0.98650056,0.940958,0.90654147,0.9108398
0.9333116,0.8921038,0.91626215,0.9385419,0.91570616,0.8867487,0.9334349,0.85719913,0.78145844,0.8333475,0.7765734,0.85392445,0.79817617,0.92426884,0.8946303,0.89262766,0.92263246,1.0,0.90132624,0.90643406,0.91378987,0.82905424,0.85803956,0.9221335,0.7011397,0.89411557,0.8924647,0.93939775,0.85545725,0.9179424,0.8921038,0.783931,0.83202106,0.8277833,0.9680823,0.93929255,0.45912555,0.9274764,0.7678169,0.7981441,0.7981441,0.809058,0.86172676,0.8513172,0.9012232,0.8603149,0.86172676,0.90019906
0.9084096,0.9692394,0.91642815,0.87615216,0.890146,0.9611938,0.89327395,0.89277756,0.88073933,0.9276126,0.84147537,0.8788937,0.8623161,0.89325523,0.945819,0.88612366,0.9201964,0.90132624,1.0000002,0.95430315,0.877447,0.89818627,0.870631,0.9455206,0.70598185,0.97531325,0.9251851,0.8352864,0.902251,0.92918617,0.9692394,0.88328195,0.8899403,0.8917476,0.9227089,0.8795314,0.49009773,0.93798125,0.84829414,0.9027837,0.9027837,0.88112813,0.9315992,0.89005876,0.910672,0.90755314,0.9315992,0.9007261
0.9258323,0.9745861,0.9182831,0.89975137,0.8850774,0.9836967,0.9315505,0.87963736,0.85015774,0.9064227,0.81662565,0.8697709,0.85905117,0.90203434,0.93868864,0.8807162,0.9257599,0.90643406,0.95430315,1.0000001,0.8753592,0.874408,0.8570379,0.9474511,0.70806634,0.9396439,0.92750907,0.8535833,0.89410925,0.93114007,0.9745861,0.8600696,0.86277366,0.8681244,0.9306892,0.901612,0.4801642,0.955033,0.8088212,0.8662654,0.8662654,0.85825014,0.9593433,0.88041097,0.91357815,0.8987134,0.9593433,0.90050143
