0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137
0.0,4.841875,3.8526852,7.912668,9.909922,9.111669,8.594574,3.574975,7.566662,7.878056,2.9425247,8.498601,9.827852,3.5908706,8.921794,8.815359,6.1576467,8.038536,5.4099736,6.543599,7.7012863,3.4066346,8.330681,9.948159,12.954402,9.170242,9.2086935,8.744783,8.258878,8.498601,8.76995,8.814938,9.1242,7.0528345,8.986892,8.448252,5.4966564,8.305252,3.592939,3.4474726,3.601549,4.644754,8.953755,8.55097,7.3706427,9.003857,5.3647513,9.769131,9.818648,11.545144,8.02148,4.1405597,6.814874,7.6043935,6.138228,7.2687774,8.515205,9.157849,8.29152,9.326317,5.1229286,4.784128,9.075321,7.859032,8.510228,8.751691,10.307317,6.484741,6.50223,6.658157,7.803261,10.327032,9.058146,8.142455,6.8997364,8.722412,3.1922784,9.306604,5.8046064,10.054477,6.733221,6.834084,7.8171434,9.570713,10.266998,11.643875,6.3484674,5.916427,10.548935,8.513758,4.1701937,8.503417,4.9215536,6.8516617,10.168067,11.124093,10.420016,6.3186836,6.145331,6.3636713,6.514806,11.781661,7.3666325,8.60186,10.477251,5.852822,16.65883,2.9542189,6.307421,8.744783,7.394376,17.334177,8.957688,9.516804,2.9542189,9.621597,2.9866445,5.3158064,8.722583,7.027591,9.314933,7.3248053,8.97407,7.2912154,7.586485,3.4797134,7.7854543,9.1242,8.933346,6.4912906,7.777298,2.9425247,8.1933975,4.0784097,5.960315,6.814349,9.163246,7.7757583
4.841875,0.0,3.2052968,9.239243,10.464675,10.919458,10.184893,3.6327415,9.238503,8.854688,4.975692,7.908222,9.994532,3.3341246,10.279322,10.127788,4.7882967,9.725933,6.041922,4.936113,9.325941,4.33604,9.467688,11.654662,13.78808,9.689708,8.58866,9.6609745,9.353086,7.908222,10.136231,10.6003,8.410355,8.599748,9.028112,9.870868,4.27291,10.026526,4.238549,4.673655,3.2063954,3.165425,10.629681,10.151701,7.135624,10.525586,4.7149463,10.981308,11.4619,12.586066,6.563772,4.2166247,5.40953,8.404216,5.9502816,6.2988834,9.874275,10.614828,10.312218,10.864582,6.71669,4.766244,10.532915,9.81536,8.469868,10.459256,12.066829,7.8569264,8.12138,7.961952,8.204435,11.748068,10.060705,9.714057,5.6663055,10.323971,3.8537157,9.026184,6.11575,9.659035,7.396007,5.4742713,9.30079,10.98168,11.976172,13.8985195,7.1834702,6.4335623,11.412072,8.644725,5.727001,9.750274,3.7008367,5.7981133,11.275588,12.314503,11.879448,5.7883415,6.079855,7.8709126,5.595548,12.700597,8.178685,9.843382,11.24352,6.726646,16.510624,5.341581,7.6814704,9.6609745,9.007022,17.184845,10.339214,10.869789,5.341581,10.993837,6.0496283,6.538109,7.996356,6.702322,10.762482,8.285657,10.34005,8.221928,6.5256567,4.8011346,8.948247,8.410355,10.43886,6.3553066,8.435731,4.975692,8.901662,2.9688983,5.7454524,7.211989,10.427112,9.723798
3.8526852,3.2052968,0.0,8.481452,10.232884,9.909943,9.357659,1.8510936,8.103643,8.209692,3.6342015,8.489437,9.555218,1.95524,9.643461,9.320384,5.2175403,8.814395,5.215175,5.7482667,8.657371,3.5250137,8.917682,10.742713,13.662426,9.597988,9.243716,9.08617,8.702582,8.489437,9.415207,9.913574,8.984943,7.825277,9.264405,9.108343,4.962176,9.200923,2.0145943,3.0582151,2.1444223,3.3204823,9.756707,9.188116,7.3449388,9.723677,4.119075,10.69824,10.85798,11.591317,7.089895,2.8101163,6.215634,8.175978,5.718132,6.9580636,9.08423,9.579959,9.016192,9.926969,5.1430864,4.4331155,9.580683,8.483129,8.926296,9.709073,11.308715,7.2174673,7.610924,7.6782846,7.739627,11.249903,9.648803,8.795128,6.5375834,9.594906,2.621631,9.606265,5.828095,10.485681,6.995766,6.2689137,8.639542,10.166894,11.090046,12.564948,6.5461745,6.1089134,10.522873,8.745426,4.6018686,9.044508,3.3071349,6.395716,10.240862,11.637587,10.9381,5.742151,5.8383174,7.0047946,5.831477,11.828955,8.064857,9.03052,10.697331,5.707987,16.781036,4.5567017,6.663016,9.08617,7.780144,17.463118,9.541742,9.972338,4.5567017,10.248435,4.9712334,6.207062,8.591762,7.223209,9.937455,8.053783,9.7907295,7.804699,7.4100327,4.116864,8.629463,8.984943,9.482448,6.390631,7.8785377,3.6342015,8.659317,1.8917879,5.8852115,7.0732617,9.421503,8.409008
7.912668,9.239243,8.481452,0.0,9.1758585,5.325029,5.0495286,8.348681,3.8923593,6.4944253,8.144921,11.280741,12.111307,7.725986,6.9145346,6.3716435,9.110059,7.842363,7.201733,10.268918,7.0481253,8.885385,6.192813,6.0611086,11.8410225,9.457764,11.134832,7.8991766,5.8892794,11.280741,5.4380164,7.174367,11.812441,7.9618506,9.234255,5.3228836,9.208196,5.363032,8.103326,7.428317,8.228134,9.127986,5.993672,5.249041,8.91073,5.1730103,9.392734,7.3371887,8.817388,9.076002,11.70522,8.348287,8.515694,7.4271226,7.030924,8.364071,5.512992,6.9397025,6.3395452,7.561765,7.2006187,8.406593,7.2493987,4.933579,10.770875,7.09751,8.020317,8.67143,8.252375,8.381878,9.756182,9.034127,8.372061,5.486774,10.68159,5.5083666,7.5439744,11.465393,7.935318,12.362319,7.5438614,8.633365,7.6726804,6.9064097,7.4027467,8.740458,7.0127144,7.5125313,8.504123,9.074442,7.2018857,6.5196214,9.327574,8.65559,8.126655,8.899053,8.415801,6.827286,7.0963945,7.149118,8.897286,9.43738,8.216227,7.2275434,9.373128,6.701586,17.39145,7.8282614,5.5231495,7.8991766,5.346167,17.982874,6.654059,7.2941446,7.8282614,7.3738146,7.448998,7.1720896,11.466134,10.133268,5.485815,7.5477824,8.040471,6.6666455,9.500135,8.6328535,8.707355,11.812441,6.281905,8.201382,7.5687547,8.144921,9.357189,8.815192,7.951335,7.8559666,7.922135,4.6606503
9.909922,10.464675,10.232884,9.1758585,0.0,8.953869,8.344284,10.326658,9.412191,9.114778,9.6501045,12.023367,13.6868925,9.978696,9.578201,9.014342,10.564374,9.28137,8.510154,11.954602,8.306585,9.66551,7.805918,9.366109,11.807164,8.067332,8.892575,11.581363,7.583779,12.023367,8.1451435,9.165301,12.970552,8.748284,7.1266637,8.323545,11.364049,9.777133,10.362435,10.309289,10.243948,10.600156,9.016015,10.052195,9.47424,8.784029,11.4036045,8.655381,10.118325,10.245083,12.819675,10.32759,9.399906,6.0814023,9.114466,9.560564,7.831016,9.374491,8.754163,9.691347,11.212985,10.591156,8.820478,8.804183,8.315901,8.512492,9.805186,9.919724,9.382263,9.324677,10.449492,8.587273,7.608477,8.148338,12.05492,9.111599,10.144598,11.6737995,9.413182,11.694891,7.521912,9.6487875,11.101492,9.561638,11.18929,13.962972,7.5056415,8.052211,9.874831,7.333739,10.550551,8.79891,10.673769,9.4843025,9.618814,5.6873035,10.0502825,8.289392,9.080712,9.820587,10.26599,9.86757,7.2839427,8.160396,5.3453536,9.934183,18.366064,9.9979925,10.389457,11.581363,10.039289,18.909824,7.229562,9.971517,9.9979925,7.2541947,10.205197,9.46811,12.522893,9.007967,8.442289,7.6084914,8.56066,7.582309,8.718913,9.513616,8.802568,12.970552,9.187433,8.197958,8.960936,9.6501045,7.501063,10.203592,8.310555,6.898407,8.497241,9.012659
9.111669,10.919458,9.909943,5.325029,8.953869,0.0,3.8786016,9.790514,5.329725,7.2345304,9.09329,12.483663,13.120697,9.331459,7.270151,5.844363,10.637088,6.966707,8.422226,11.961121,6.32882,9.902637,4.644966,2.9248714,11.928879,9.9752,12.075715,9.01923,3.946826,12.483663,4.0410533,6.425319,13.066657,8.153517,8.874374,4.162948,10.982347,5.010234,9.4144535,8.881129,9.79514,10.580859,3.937283,5.8621154,10.381444,3.8472512,11.100857,7.116986,8.799686,8.325982,13.0690365,9.694236,10.40998,7.267458,8.906783,10.308321,4.1500854,5.424411,5.8156066,7.7548046,8.51913,10.213999,7.325032,5.1989765,11.559669,6.0705705,7.5224986,9.68882,9.188515,9.377809,10.694062,8.014191,8.58273,4.5575194,12.154336,4.6392193,9.153203,12.749243,9.700795,13.280544,8.524628,10.62383,8.495982,5.79172,7.735076,8.712885,8.040369,8.812277,8.009156,8.689434,8.503509,6.2872524,10.847059,10.498917,7.354519,7.412738,8.209811,8.813881,8.930003,8.470723,10.471177,8.717273,9.067403,6.511722,8.781476,8.21876,18.266712,9.097671,7.0068254,9.01923,6.460621,18.821194,5.0978093,7.2942486,9.097671,6.114735,8.502229,8.81988,12.765709,10.974375,3.7713423,8.4562435,7.740392,6.0778656,10.771556,9.638402,8.882706,13.066657,5.0534663,9.632472,8.88903,9.09329,9.720771,10.232353,9.445376,8.816508,8.161584,5.0570993
8.594574,10.184893,9.357659,5.0495286,8.344284,3.8786016,0.0,9.207249,5.1056776,7.0342627,8.648541,12.249523,12.908758,8.760605,7.2444158,5.5410004,9.938069,6.9425497,7.940172,11.282359,6.0467114,9.277587,5.5824676,4.4214897,11.8138275,9.475542,11.099673,9.189494,5.066719,12.249523,3.2537503,6.388229,12.824635,7.8010645,8.809327,2.191173,10.261203,4.262194,8.96111,8.470979,9.228977,9.908909,5.3333554,5.659074,9.687211,3.4752648,10.471081,7.0838437,9.24178,8.625508,12.291601,9.170567,9.610473,6.254817,8.055896,9.314685,2.4308813,5.1076536,6.090822,7.8408394,8.274243,9.509654,7.357894,5.4547925,10.725793,5.9741173,7.5949287,9.3943815,8.877958,9.000936,10.488154,8.523829,8.357494,3.5398238,11.49525,4.0833416,8.599408,12.281886,9.036997,12.596228,7.7963314,9.594085,8.708202,5.6488605,7.8628273,9.19933,7.4646606,8.091065,8.272006,8.520936,8.166904,5.5005045,10.153996,9.483403,7.91606,7.5994825,8.440179,8.047952,8.08556,8.160343,9.767897,8.985057,8.284364,6.3597703,8.385832,7.7107086,17.798534,8.586586,6.8296895,9.189494,6.180764,18.453697,4.6976056,7.504182,8.586586,5.9913588,8.192301,8.100599,12.4555235,10.322112,3.1865237,7.7320766,7.8540473,6.339556,9.845852,9.068477,8.566866,12.824635,5.156543,8.863459,8.322653,8.648541,9.236036,9.606723,8.490056,8.174438,7.9701676,5.249622
3.574975,3.6327415,1.8510936,8.348681,10.326658,9.790514,9.207249,0.0,7.798795,8.154135,3.7868373,8.763996,9.904606,2.7798984,9.551076,9.355122,5.409185,8.876587,5.251561,5.692628,8.609286,3.5416608,8.920493,10.625507,13.523969,9.719675,9.182493,9.070229,8.663409,8.763996,9.263695,9.882304,9.266816,7.7118425,9.371335,8.967717,4.499291,8.99913,1.8622161,3.1268103,2.30116,2.895341,9.639916,8.8494625,7.0699973,9.532592,3.8409698,10.592681,10.766908,11.917785,6.6674185,2.3815937,6.3276567,8.146551,5.8281593,7.072925,9.003708,9.605794,9.047784,9.904794,4.613948,4.0155106,9.44027,8.483544,8.941026,9.763628,11.414529,7.5791173,7.8319483,7.8883567,8.341033,11.456392,9.767531,8.697527,6.409046,9.307953,2.0802186,9.579284,5.4225144,10.514817,7.0298624,6.1956725,8.514254,10.102025,10.836664,12.340853,6.699106,6.1215343,10.908795,8.977229,3.7940946,9.124705,3.1958964,6.257317,10.54702,11.634384,11.004524,5.9837546,5.6947303,6.8912883,5.770091,12.167245,8.013459,9.13778,10.857741,5.5350604,16.770746,4.263046,6.4620614,9.070229,7.61138,17.43996,9.529408,9.97252,4.263046,10.422862,4.5968466,5.910717,8.95324,7.2647443,9.899808,7.9135427,9.801368,7.870373,7.5513997,4.2495766,8.633167,9.266816,9.489689,6.505495,7.7034903,3.7868373,8.6683445,1.9758847,5.922777,7.233352,9.541591,8.355336
7.566662,9.238503,8.103643,3.8923593,9.412191,5.329725,5.1056776,7.798795,0.0,6.939881,7.878689,11.842851,11.933682,7.481726,6.5717273,5.8309464,9.111693,8.132281,6.9748654,10.317822,7.1854916,8.7274275,6.29446,6.171356,12.322008,9.566849,11.3887615,8.459455,6.04555,11.842851,5.443936,7.661219,12.176046,8.081154,9.705599,5.315869,9.007006,5.306631,7.5350556,6.947749,7.9284782,8.7653885,6.1068764,3.6457267,8.700695,5.514064,9.076811,8.488698,9.245692,9.387164,11.4134655,7.858253,8.709598,7.5350914,6.3270736,8.827135,5.492537,7.0606527,5.4394445,7.594983,6.354755,8.162399,6.8967233,3.953475,11.12894,7.4299407,8.302981,8.845232,8.490103,8.705703,9.95515,9.743747,8.267846,5.449486,10.649202,5.265264,7.05682,11.824587,7.3879266,13.194458,6.9580197,8.5759325,8.113991,6.90185,7.103416,7.856926,6.6062727,7.034305,9.059074,9.551305,6.601023,5.9403367,9.055329,8.286887,8.338217,8.793085,8.334875,6.8431864,6.255911,6.3783035,8.809799,9.82481,8.620532,6.998592,9.360094,6.2381625,17.812317,7.5547943,4.9538293,8.459455,5.2078753,18.47356,6.5078993,6.7057242,7.5547943,7.799714,7.1066585,6.581335,12.029564,10.528732,5.6339335,8.021897,8.715626,7.208096,9.67762,8.536509,9.141865,12.176046,6.151635,8.180473,6.7194943,7.878689,9.722963,8.488468,7.8612223,8.01437,7.7452445,3.4991229
7.878056,8.854688,8.209692,6.4944253,9.114778,7.2345304,7.0342627,8.154135,6.939881,0.0,7.6818132,10.41627,11.794132,7.753504,8.390998,8.196197,8.787463,7.383169,6.912949,9.376977,7.5770855,8.310544,7.5449896,7.7850924,12.304919,9.5362625,10.454745,7.26396,7.063975,10.41627,7.422037,7.601349,11.266492,6.248731,9.456968,7.1065617,8.562295,6.881476,7.8610153,7.558888,8.003976,8.792838,7.0174775,6.4803996,9.730628,7.4946933,8.636199,7.965549,8.867047,8.53061,11.414153,8.094546,8.941098,7.422999,8.4125,9.064914,7.0572057,6.7641463,7.904195,7.760311,7.2912374,7.8850737,7.5164504,6.8105516,9.488386,7.408611,8.658594,8.157323,7.9777,8.11717,9.167496,9.368249,8.68991,5.902997,9.805839,7.3889256,7.6943917,11.20225,9.048586,11.483551,8.468746,9.069746,7.0916157,7.5108786,8.820166,10.053332,7.87744,8.393449,7.747867,8.868208,7.0823784,8.271591,8.881091,9.206168,7.751156,9.020664,8.199989,7.758713,8.287211,8.445645,7.8918867,8.92965,7.2004094,7.3822994,8.743583,7.434021,17.195494,7.3273044,6.2819743,7.26396,6.2265005,17.859312,7.359034,8.710003,7.3273044,8.294947,7.0890355,8.159184,10.628248,8.098499,7.700164,6.773786,7.5003896,6.9205832,9.781839,8.103126,8.323233,11.266492,7.882682,8.783304,9.126893,7.6818132,7.8863544,8.562446,8.653534,8.492929,7.6401105,6.805934
