0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0.99999976,0.827669,0.84185904,0.88927996,0.82668006,0.8526492,0.8513789,0.8170357,0.8485216,0.82841957,0.8651273,0.8432199,0.922684,0.8528621,0.83521575,0.84552664,0.88303196,0.8053703,0.84823525,0.8625803,0.9175822,0.879363,0.858783,0.86355513,0.763847,0.83167076,0.7687068,0.8559496,0.84185904,0.84566534,0.8749621,0.7727086,0.8773515
0.827669,1.0000002,0.9295111,0.88848037,0.94228965,0.9100012,0.8397467,0.8590188,0.8980109,0.8655585,0.8981824,0.9258138,0.88126224,0.909359,0.9203086,0.87663126,0.9116722,0.9621209,0.867369,0.8823687,0.8801646,0.89894754,0.7379155,0.885327,0.8978758,0.87593275,0.88129324,0.8941847,0.9295111,0.926029,0.95087016,0.94711494,0.9294181
0.84185904,0.9295111,0.99999976,0.9182449,0.99186456,0.9038833,0.90217185,0.90325713,0.9738275,0.92835426,0.9239018,0.95947886,0.8894178,0.9236398,0.91958934,0.9524885,0.9040738,0.9292448,0.9326736,0.9385026,0.90489376,0.87567264,0.82386494,0.9370167,0.89028776,0.9314941,0.89328176,0.930032,0.99999976,0.9808439,0.9318309,0.95254326,0.92728865
0.88927996,0.88848037,0.9182449,1.0000002,0.9008211,0.9149424,0.87559736,0.8836043,0.9279893,0.87476563,0.90279675,0.90331084,0.91864944,0.8778246,0.8822001,0.9040779,0.9209389,0.8973055,0.8942194,0.9358355,0.9666963,0.90739405,0.85088706,0.9289808,0.79982674,0.86249137,0.7996427,0.89193004,0.9182449,0.90573645,0.9237317,0.86781406,0.91689074
0.82668006,0.94228965,0.99186456,0.9008211,1.0000004,0.9062909,0.8849123,0.90199256,0.9619726,0.9158203,0.9219032,0.9623401,0.87588954,0.9337207,0.9280242,0.94314873,0.89425814,0.93820494,0.9292337,0.9193936,0.8876054,0.8781693,0.79282117,0.92836475,0.91407484,0.92780256,0.9064872,0.9263899,0.99186456,0.9802247,0.9307189,0.9635341,0.9264628
0.8526492,0.9100012,0.9038833,0.9149424,0.9062909,1.0000002,0.82533014,0.89269817,0.89531815,0.8410997,0.86909217,0.8791611,0.8815782,0.90472627,0.8999928,0.8781484,0.8766047,0.9240885,0.8799155,0.8630794,0.90020615,0.9572434,0.7722215,0.8715026,0.8635247,0.87134016,0.866287,0.8616865,0.9038833,0.90533686,0.8936111,0.8974983,0.9088794
0.8513789,0.8397467,0.90217185,0.87559736,0.8849123,0.82533014,1.0,0.88617206,0.9093087,0.90892255,0.97387457,0.91015416,0.87894714,0.8632866,0.8281079,0.9227146,0.8671367,0.8040347,0.92671156,0.90735024,0.89623165,0.8257552,0.8934841,0.9331051,0.8278596,0.9330806,0.8386226,0.9764794,0.90217185,0.91216904,0.8577744,0.819085,0.87491316
0.8170357,0.8590188,0.90325713,0.8836043,0.90199256,0.89269817,0.88617206,1.0,0.92879295,0.84252155,0.90987396,0.87288034,0.85354716,0.9069018,0.88465744,0.91748565,0.8406255,0.8541517,0.94993496,0.8839816,0.8746995,0.8629883,0.86196756,0.90792894,0.86815757,0.9086034,0.8600513,0.88756055,0.90325713,0.9216314,0.848678,0.8724926,0.8803784
0.8485216,0.8980109,0.9738275,0.9279893,0.9619726,0.89531815,0.9093087,0.92879295,0.9999998,0.9185832,0.92344606,0.93336344,0.8884893,0.9275143,0.91686785,0.98402244,0.89476967,0.9010361,0.95984757,0.94990295,0.9151187,0.86876965,0.8602694,0.96035826,0.87130576,0.9358753,0.878285,0.9201175,0.9738275,0.9576912,0.9015056,0.9109607,0.91235536
0.82841957,0.8655585,0.92835426,0.87476563,0.9158203,0.8410997,0.90892255,0.84252155,0.9185832,1.0000001,0.90525776,0.9492836,0.8672137,0.87502104,0.8643259,0.92091966,0.8779941,0.85754514,0.88191473,0.91958565,0.87339675,0.8249221,0.81669986,0.9387572,0.8608399,0.9323767,0.8795047,0.9241395,0.92835426,0.90983284,0.8834413,0.871662,0.8882132
0.8651273,0.8981824,0.9239018,0.90279675,0.9219032,0.86909217,0.97387457,0.90987396,0.92344606,0.90525776,1.0000001,0.9411719,0.90262824,0.90213364,0.87408996,0.9234536,0.9010949,0.8670243,0.9398271,0.91429687,0.9180136,0.871516,0.87235636,0.9507787,0.88137597,0.9348403,0.866773,0.9863435,0.9239018,0.93748873,0.9001758,0.87479246,0.9094755
0.8432199,0.9258138,0.95947886,0.90331084,0.9623401,0.8791611,0.91015416,0.87288034,0.93336344,0.9492836,0.9411719,1.0000002,0.8932754,0.90195096,0.895076,0.9213613,0.9100989,0.9118366,0.91309375,0.92641246,0.89962494,0.8635682,0.8123004,0.9606669,0.8929215,0.9245767,0.88267565,0.94868493,0.95947886,0.9489805,0.9335117,0.9251551,0.9265514
0.922684,0.88126224,0.8894178,0.91864944,0.87588954,0.8815782,0.87894714,0.85354716,0.8884893,0.8672137,0.90262824,0.8932754,1.0,0.89010864,0.8824759,0.87935126,0.9277486,0.86259174,0.87888575,0.89842534,0.94040585,0.9113173,0.86403596,0.9071568,0.8056529,0.8598861,0.7980287,0.89660084,0.8894178,0.887502,0.911347,0.83541274,0.9174601
0.8528621,0.909359,0.9236398,0.8778246,0.9337207,0.90472627,0.8632866,0.9069018,0.9275143,0.87502104,0.90213364,0.90195096,0.89010864,1.0000001,0.98267967,0.9154986,0.8709642,0.896064,0.9186606,0.8837599,0.8788863,0.8848016,0.7963952,0.90188485,0.9061165,0.9178928,0.90288496,0.88792604,0.9236398,0.9306579,0.8872261,0.910274,0.90590626
0.83521575,0.9203086,0.91958934,0.8822001,0.9280242,0.8999928,0.8281079,0.88465744,0.91686785,0.8643259,0.87408996,0.895076,0.8824759,0.98267967,1.0000002,0.8945979,0.8676386,0.9119901,0.88172174,0.8842903,0.8673874,0.8721731,0.76576614,0.8881573,0.8889606,0.8911324,0.88879293,0.85911,0.91958934,0.91861135,0.89576983,0.9308655,0.9032765
0.84552664,0.87663126,0.9524885,0.9040779,0.94314873,0.8781484,0.9227146,0.91748565,0.98402244,0.92091966,0.9234536,0.9213613,0.87935126,0.9154986,0.8945979,0.9999997,0.88002634,0.8736584,0.95484066,0.93323785,0.9048059,0.8604251,0.8641794,0.9512372,0.85976094,0.9326469,0.8674837,0.9260625,0.9524885,0.9463654,0.88345146,0.8803014,0.90382355
0.88303196,0.9116722,0.9040738,0.9209389,0.89425814,0.8766047,0.8671367,0.8406255,0.89476967,0.8779941,0.9010949,0.9100989,0.9277486,0.8709642,0.8676386,0.88002634,0.9999998,0.8939262,0.8766181,0.9314289,0.9307142,0.8911203,0.8350391,0.91174304,0.80213565,0.85137904,0.7960134,0.89546406,0.9040738,0.8932747,0.93163955,0.8534548,0.94173086
0.8053703,0.9621209,0.9292448,0.8973055,0.93820494,0.9240885,0.8040347,0.8541517,0.9010361,0.85754514,0.8670243,0.9118366,0.86259174,0.896064,0.9119901,0.8736584,0.8939262,1.0,0.859186,0.87491405,0.87446946,0.8980515,0.7177587,0.87537116,0.87942326,0.8536833,0.86159784,0.8659561,0.9292448,0.91682327,0.9272609,0.9544624,0.9203393
0.84823525,0.867369,0.9326736,0.8942194,0.9292337,0.8799155,0.92671156,0.94993496,0.95984757,0.88191473,0.9398271,0.91309375,0.87888575,0.9186606,0.88172174,0.95484066,0.8766181,0.859186,0.9999996,0.9111812,0.90476793,0.8594287,0.8834567,0.94449806,0.8740458,0.936041,0.8681345,0.9290047,0.9326736,0.9384696,0.8686127,0.8654549,0.8978792
0.8625803,0.8823687,0.9385026,0.9358355,0.9193936,0.8630794,0.90735024,0.8839816,0.94990295,0.91958565,0.91429687,0.92641246,0.89842534,0.8837599,0.8842903,0.93323785,0.9314289,0.87491405,0.9111812,0.9999999,0.9232631,0.8464719,0.87181664,0.95347804,0.81033593,0.90088296,0.82561946,0.91019756,0.9385026,0.9126193,0.90841174,0.8709098,0.91555864
0.9175822,0.8801646,0.90489376,0.9666963,0.8876054,0.90020615,0.89623165,0.8746995,0.9151187,0.87339675,0.9180136,0.89962494,0.94040585,0.8788863,0.8673874,0.9048059,0.9307142,0.87446946,0.90476793,0.9232631,1.0,0.9168042,0.87462986,0.92620635,0.7969315,0.8617906,0.78846943,0.9098251,0.90489376,0.9055982,0.92139,0.83626455,0.9229203
0.879363,0.89894754,0.87567264,0.90739405,0.8781693,0.9572434,0.8257552,0.8629883,0.86876965,0.8249221,0.871516,0.8635682,0.9113173,0.8848016,0.8721731,0.8604251,0.8911203,0.8980515,0.8594287,0.8464719,0.9168042,1.0,0.7805464,0.8583626,0.8329859,0.84138757,0.82197195,0.8660401,0.87567264,0.89539367,0.90119696,0.8566828,0.9080945
0.858783,0.7379155,0.82386494,0.85088706,0.79282117,0.7722215,0.8934841,0.86196756,0.8602694,0.81669986,0.87235636,0.8123004,0.86403596,0.7963952,0.76576614,0.8641794,0.8350391,0.7177587,0.8834567,0.87181664,0.87462986,0.7805464,0.99999976,0.8727263,0.6960299,0.83053553,0.70895666,0.8643272,0.82386494,0.8357483,0.78765196,0.71256745,0.8212232
0.86355513,0.885327,0.9370167,0.9289808,0.92836475,0.8715026,0.9331051,0.90792894,0.96035826,0.9387572,0.9507787,0.9606669,0.9071568,0.90188485,0.8881573,0.9512372,0.91174304,0.87537116,0.94449806,0.95347804,0.92620635,0.8583626,0.8727263,0.99999964,0.864897,0.934392,0.8613018,0.94496244,0.9370167,0.92615557,0.90047127,0.87705356,0.91639477
0.763847,0.8978758,0.89028776,0.79982674,0.91407484,0.8635247,0.8278596,0.86815757,0.87130576,0.8608399,0.88137597,0.8929215,0.8056529,0.9061165,0.8889606,0.85976094,0.80213565,0.87942326,0.8740458,0.81033593,0.7969315,0.8329859,0.6960299,0.864897,1.0,0.9289368,0.97593117,0.8718469,0.89028776,0.8990204,0.84358853,0.9202206,0.84702975
0.83167076,0.87593275,0.9314941,0.86249137,0.92780256,0.87134016,0.9330806,0.9086034,0.9358753,0.9323767,0.9348403,0.9245767,0.8598861,0.9178928,0.8911324,0.9326469,0.85137904,0.8536833,0.936041,0.90088296,0.8617906,0.84138757,0.83053553,0.934392,0.9289368,1.0000001,0.95198965,0.9320503,0.9314941,0.93360573,0.8661896,0.88719934,0.88441646
0.7687068,0.88129324,0.89328176,0.7996427,0.9064872,0.866287,0.8386226,0.8600513,0.878285,0.8795047,0.866773,0.88267565,0.7980287,0.90288496,0.88879293,0.8674837,0.7960134,0.86159784,0.8681345,0.82561946,0.78846943,0.82197195,0.70895666,0.8613018,0.97593117,0.95198965,1.0000002,0.8616629,0.89328176,0.8921526,0.8334132,0.9077398,0.84439975
0.8559496,0.8941847,0.930032,0.89193004,0.9263899,0.8616865,0.9764794,0.88756055,0.9201175,0.9241395,0.9863435,0.94868493,0.89660084,0.88792604,0.85911,0.9260625,0.89546406,0.8659561,0.9290047,0.91019756,0.9098251,0.8660401,0.8643272,0.94496244,0.8718469,0.9320503,0.8616629,1.0000002,0.930032,0.9404116,0.9018083,0.8708568,0.90601254
0.84185904,0.9295111,0.99999976,0.9182449,0.99186456,0.9038833,0.90217185,0.90325713,0.9738275,0.92835426,0.9239018,0.95947886,0.8894178,0.9236398,0.91958934,0.9524885,0.9040738,0.9292448,0.9326736,0.9385026,0.90489376,0.87567264,0.82386494,0.9370167,0.89028776,0.9314941,0.89328176,0.930032,0.99999976,0.9808439,0.9318309,0.95254326,0.92728865
0.84566534,0.926029,0.9808439,0.90573645,0.9802247,0.90533686,0.91216904,0.9216314,0.9576912,0.90983284,0.93748873,0.9489805,0.887502,0.9306579,0.91861135,0.9463654,0.8932747,0.91682327,0.9384696,0.9126193,0.9055982,0.89539367,0.8357483,0.92615557,0.8990204,0.93360573,0.8921526,0.9404116,0.9808439,1.0,0.9314773,0.93937105,0.92914736
0.8749621,0.95087016,0.9318309,0.9237317,0.9307189,0.8936111,0.8577744,0.848678,0.9015056,0.8834413,0.9001758,0.9335117,0.911347,0.8872261,0.89576983,0.88345146,0.93163955,0.9272609,0.8686127,0.90841174,0.92139,0.90119696,0.78765196,0.90047127,0.84358853,0.8661896,0.8334132,0.9018083,0.9318309,0.9314773,1.0,0.9036669,0.9354358
