0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0.9363971,0.9356698,0.93929756,0.9231111,0.9232261,0.8990947,0.9400478,0.9399296,0.9528451,0.9592245,0.92952645,0.9293163,1.0000001,0.93086755,0.91589403,0.95292664,0.96866536,0.96572673,0.95058435,0.97343624,0.90578794,0.9348866,0.929248,0.9424545,0.8533006,0.92718863,0.93371964,0.94002247,0.9329592,0.9657619,0.93328035
0.94800866,0.9405975,0.9722231,0.96846056,0.9118289,0.9201989,0.9625484,0.9372449,0.94048697,0.93513733,0.91912687,0.91373503,0.93086755,0.9999999,0.9289309,0.9488781,0.95093554,0.9434247,0.97240853,0.95368445,0.9187417,0.97620535,0.9547957,0.9717032,0.8433153,0.9096571,0.9758891,0.92733365,0.9810871,0.9545131,0.976481
0.95268905,0.9610686,0.9233744,0.88883203,0.9674238,0.94765854,0.94972813,0.96463317,0.89091784,0.90461755,0.9590498,0.9643369,0.91589403,0.9289309,0.99999976,0.9403578,0.9215774,0.9165022,0.9524836,0.9421571,0.9467006,0.94196725,0.90910494,0.9284953,0.88201016,0.95636415,0.9318887,0.96639305,0.9471439,0.9192537,0.92401356
0.9578289,0.9630921,0.95655775,0.94970393,0.93701315,0.9035523,0.9418672,0.95348215,0.9523473,0.9687376,0.93318623,0.9443847,0.95292664,0.9488781,0.9403578,0.99999976,0.9655466,0.95679915,0.96385944,0.9725727,0.9077702,0.953977,0.95726997,0.9669496,0.8811432,0.93541443,0.95235544,0.9524317,0.9501728,0.9663412,0.9608576
0.9471417,0.93997157,0.9507651,0.9483651,0.9188733,0.8928162,0.95251274,0.9506892,0.9606986,0.9674463,0.9291229,0.9306034,0.96866536,0.95093554,0.9215774,0.9655466,1.0,0.9890793,0.9567692,0.98410094,0.90581477,0.95144945,0.93977284,0.9674132,0.8551073,0.92021334,0.9583806,0.93962663,0.9514432,0.99099004,0.95972395
0.94020593,0.9314623,0.944352,0.9351136,0.9153919,0.8910239,0.9426702,0.9424669,0.9469276,0.9605799,0.923671,0.9229741,0.96572673,0.9434247,0.9165022,0.95679915,0.9890793,1.0000001,0.9516893,0.9823017,0.90592015,0.9481069,0.92965704,0.9629015,0.8557708,0.9186115,0.9534477,0.93464005,0.94712716,0.98374265,0.95265377
0.9689422,0.9661747,0.9653909,0.9447457,0.9506309,0.9406172,0.95394796,0.9638505,0.9289308,0.9444,0.9415331,0.94190955,0.95058435,0.97240853,0.9524836,0.96385944,0.9567692,0.9516893,0.99999946,0.96799535,0.92423725,0.98260015,0.9505304,0.9804079,0.8822954,0.94149494,0.9753827,0.9586498,0.98567104,0.9574239,0.9802705
0.95168114,0.95062673,0.95197415,0.9399773,0.9445117,0.9143658,0.96419114,0.96392345,0.95771754,0.96180165,0.9548386,0.95591223,0.97343624,0.95368445,0.9421571,0.9725727,0.98410094,0.9823017,0.96799535,1.0000001,0.9382589,0.95909745,0.9426651,0.9620804,0.8765784,0.94556236,0.95419455,0.96090484,0.9577451,0.9800801,0.9555936
0.9064365,0.91742057,0.9038682,0.88050795,0.94341624,0.9169394,0.9599922,0.93563807,0.881272,0.8835634,0.95486546,0.9534253,0.90578794,0.9187417,0.9467006,0.9077702,0.90581477,0.90592015,0.92423725,0.9382589,1.0000001,0.9125783,0.8850459,0.8935152,0.84172153,0.9366573,0.90615296,0.941997,0.9204344,0.9034349,0.8927469
0.9645528,0.95722127,0.9658184,0.9396649,0.93304074,0.9424784,0.9484313,0.94900084,0.92787635,0.932312,0.9332138,0.9287051,0.9348866,0.97620535,0.94196725,0.953977,0.95144945,0.9481069,0.98260015,0.95909745,0.9125783,1.0,0.9475738,0.9815434,0.8788115,0.9291222,0.97377694,0.94431424,0.98971903,0.9493493,0.9756048
0.9428704,0.9429266,0.98237276,0.95419097,0.9008162,0.8906866,0.9259317,0.92775846,0.95505047,0.94780385,0.9106154,0.90999436,0.929248,0.9547957,0.90910494,0.95726997,0.93977284,0.92965704,0.9505304,0.9426651,0.8850459,0.9475738,1.0,0.96269596,0.85498655,0.89454263,0.96036613,0.91574156,0.9492013,0.94780475,0.9683148
0.96813416,0.95660985,0.97785664,0.96132016,0.9180132,0.91525394,0.9388485,0.94590414,0.94159013,0.95286906,0.91511065,0.91593575,0.9424545,0.9717032,0.9284953,0.9669496,0.9674132,0.9629015,0.9804079,0.9620804,0.8935152,0.9815434,0.96269596,0.99999976,0.86494356,0.91643345,0.98253083,0.9362085,0.9798324,0.9655272,0.98986477
0.87686634,0.8883271,0.8496895,0.8109936,0.90182865,0.871264,0.8373959,0.8881243,0.81564206,0.8483819,0.875431,0.89953053,0.8533006,0.8433153,0.88201016,0.8811432,0.8551073,0.8557708,0.8822954,0.8765784,0.84172153,0.8788115,0.85498655,0.86494356,0.99999976,0.8940903,0.844378,0.89708817,0.8555799,0.8444869,0.8493879
0.939505,0.9434994,0.90613246,0.87343544,0.98801,0.9401382,0.93754244,0.95092374,0.87854147,0.89800966,0.9638891,0.9612907,0.92718863,0.9096571,0.95636415,0.93541443,0.92021334,0.9186115,0.94149494,0.94556236,0.9366573,0.9291222,0.89454263,0.91643345,0.8940903,0.9999994,0.9100008,0.96274996,0.923388,0.90975803,0.90263814
0.96346915,0.95285213,0.97976387,0.9556788,0.91527677,0.92456716,0.9536505,0.93630004,0.93763804,0.938117,0.91699,0.9142337,0.93371964,0.9758891,0.9318887,0.95235544,0.9583806,0.9534477,0.9753827,0.95419455,0.90615296,0.97377694,0.96036613,0.98253083,0.844378,0.9100008,0.9999999,0.9234853,0.98397017,0.9637159,0.9910177
0.9483324,0.95723647,0.92502344,0.89432096,0.96912354,0.9299817,0.94670296,0.9898089,0.91072667,0.92794,0.96490735,0.9636239,0.94002247,0.92733365,0.96639305,0.9524317,0.93962663,0.93464005,0.9586498,0.96090484,0.941997,0.94431424,0.91574156,0.9362085,0.89708817,0.96274996,0.9234853,1.0000001,0.9409517,0.9333298,0.9244923
0.96705276,0.9563897,0.96895015,0.94450754,0.92852205,0.94288653,0.95729196,0.9511893,0.9288906,0.9288744,0.9352089,0.9271338,0.9329592,0.9810871,0.9471439,0.9501728,0.9514432,0.94712716,0.98567104,0.9577451,0.9204344,0.98971903,0.9492013,0.9798324,0.8555799,0.923388,0.98397017,0.9409517,0.9999999,0.9532382,0.98233616
0.9436233,0.9394779,0.9570161,0.95451653,0.90954924,0.88630986,0.9563104,0.9442813,0.96707666,0.9661137,0.9263605,0.92390645,0.9657619,0.9545131,0.9192537,0.9663412,0.99099004,0.98374265,0.9574239,0.9800801,0.9034349,0.9493493,0.94780475,0.9655272,0.8444869,0.90975803,0.9637159,0.9333298,0.9532382,0.9999996,0.9675353
0.95957196,0.9490723,0.9800251,0.9649391,0.909044,0.90813506,0.9403508,0.93936086,0.9429989,0.9475784,0.9092058,0.908272,0.93328035,0.976481,0.92401356,0.9608576,0.95972395,0.95265377,0.9802705,0.9555936,0.8927469,0.9756048,0.9683148,0.98986477,0.8493879,0.90263814,0.9910177,0.9244923,0.98233616,0.9675353,1.0
