0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81
0.9999999,0.8846793,0.9412236,0.9902128,0.52746713,0.93869936,0.91106164,0.8565034,0.6035488,0.89631104,0.9628552,0.4830107,0.91118145,0.93925774,0.96777344,0.89631104,0.9359001,0.89631104,0.6510288,0.9591228,0.6510288,0.965837,0.49663872,0.85391736,0.7944655,0.89631104,0.99354494,0.89529824,0.40789917,0.5841699,0.9016206,0.9658892,0.6892683,0.93804204,0.56990033,0.83298147,0.7042005,0.45827875,0.89631104,0.9031817,0.3941643,0.90776265,0.8564864,0.90894675,0.88207877,0.6417129,0.8303386,0.5260206,0.94628274,0.93062365,0.9242463,0.83411336,0.9412337,0.9929974,0.8988998,0.8706319,0.9700998,0.91445994,0.93970174,0.90023696,0.9225597,0.8988312,0.9646052,0.9670827,0.9195307,0.8589379,0.8330031,0.9915639,0.965837,0.45827875,0.41301095,0.84707105,0.96983695,0.81623167,0.91118145,0.8965134,0.81623167,0.5260206,0.9437616,0.9734434,0.45827875,0.95476943
0.8846793,0.99999994,0.88792086,0.8814692,0.46979243,0.8756037,0.9166951,0.9382669,0.6102561,0.96492684,0.89105785,0.4642778,0.96067506,0.9235598,0.9043567,0.96492684,0.9057036,0.96492684,0.6104114,0.8519745,0.6104114,0.8649256,0.44573292,0.8077934,0.72303057,0.96492684,0.87941766,0.9650399,0.39075074,0.5533943,0.89807826,0.9194349,0.6168407,0.90687525,0.5378365,0.8552526,0.654439,0.43373993,0.96492684,0.8614129,0.36407557,0.9539943,0.7929541,0.95743906,0.95659703,0.5979967,0.8465411,0.48379713,0.89922917,0.9159791,0.9370049,0.7886354,0.9096068,0.87260664,0.946243,0.9520265,0.9107857,0.9618511,0.90865934,0.9694531,0.9203582,0.85686505,0.9163301,0.9146545,0.87170804,0.86096334,0.783705,0.8633769,0.8649256,0.43373993,0.3900149,0.84987116,0.9002805,0.83189756,0.96067506,0.9430573,0.83189756,0.48379713,0.9075105,0.91043043,0.43373993,0.8392329
0.9412236,0.88792086,0.99999976,0.9580637,0.47193694,0.9853279,0.8604566,0.83071625,0.56743056,0.93723875,0.9042684,0.4848462,0.95158947,0.94420826,0.8907218,0.93723875,0.89773273,0.93723875,0.5898695,0.91285,0.5898695,0.88699615,0.45885694,0.8881264,0.80921733,0.93723875,0.94978553,0.9320674,0.4061349,0.51334536,0.87166804,0.90239364,0.6183653,0.8764099,0.52144325,0.78742945,0.8012084,0.46744546,0.93723875,0.96022177,0.38006082,0.87689084,0.90238905,0.9530138,0.85755455,0.57824886,0.78413934,0.4877411,0.8987028,0.89974344,0.944694,0.87743616,0.98457646,0.9278389,0.9480698,0.8400662,0.9020133,0.9053552,0.98415464,0.93742573,0.8649231,0.8352083,0.8969126,0.90075654,0.84811926,0.8898369,0.9002216,0.9317849,0.88699615,0.46744546,0.40683958,0.8723071,0.89991826,0.8474338,0.95158947,0.9392432,0.8474338,0.4877411,0.89674056,0.9049219,0.46744546,0.8792133
0.9902128,0.8814692,0.9580637,0.99999964,0.5023469,0.9558183,0.904628,0.8474151,0.5880691,0.90099907,0.9592997,0.4681998,0.9186007,0.9447849,0.9494265,0.90099907,0.9231944,0.90099907,0.6336039,0.96140397,0.6336039,0.95016325,0.47524467,0.85915637,0.80819726,0.90099907,0.9962919,0.89767873,0.39475575,0.5646791,0.8862007,0.9492898,0.67779124,0.92001283,0.5467236,0.8177136,0.73644674,0.44659984,0.90099907,0.92001784,0.37700242,0.8956477,0.868891,0.9164989,0.8709813,0.6217623,0.81911373,0.5016776,0.94035494,0.91805124,0.93160474,0.8436708,0.9544848,0.9829396,0.9121511,0.86226285,0.9567574,0.9093405,0.9505017,0.9069233,0.9130628,0.87948227,0.9483058,0.94728446,0.8931823,0.8575367,0.8500179,0.9880036,0.95016325,0.44659984,0.39863545,0.8420083,0.9566028,0.8101907,0.9186007,0.9089273,0.8101907,0.5016776,0.93119484,0.9558673,0.44659984,0.9504802
0.52746713,0.46979243,0.47193694,0.5023469,1.0000005,0.46915925,0.4952454,0.45736563,0.76727146,0.45091337,0.5274252,0.8201995,0.45415556,0.4869148,0.5315207,0.45091337,0.53142357,0.45091337,0.81022596,0.5332104,0.81022596,0.54086673,0.8321037,0.47063336,0.5533376,0.45091337,0.5135565,0.4558113,0.7080245,0.8418515,0.49891955,0.5166158,0.8051443,0.5325787,0.9061717,0.50774956,0.37010944,0.80115247,0.45091337,0.47063297,0.75916886,0.5089926,0.44651753,0.44270557,0.49814093,0.84819704,0.51370066,0.88419193,0.537605,0.544667,0.47454458,0.46719122,0.46594304,0.5349246,0.44275385,0.47876668,0.5288408,0.49287748,0.4764779,0.44600415,0.5260465,0.5751638,0.51348615,0.53453875,0.5466081,0.45585677,0.4115705,0.5331996,0.54086673,0.80115247,0.7694287,0.46701592,0.53240114,0.4490836,0.45415556,0.44105586,0.4490836,0.88419193,0.5345033,0.5401665,0.80115247,0.53503805
0.93869936,0.8756037,0.9853279,0.9558183,0.46915925,0.99999994,0.84797287,0.80706555,0.5558341,0.9282524,0.9066566,0.48012513,0.9400703,0.94963175,0.8916285,0.9282524,0.90210354,0.9282524,0.58460146,0.9267148,0.58460146,0.9035826,0.46098882,0.90684986,0.8022155,0.9282524,0.94767344,0.923071,0.40347373,0.50859874,0.8753097,0.89318097,0.6170274,0.8771128,0.5173338,0.78854996,0.7931916,0.46028873,0.9282524,0.9657936,0.38025108,0.87051445,0.91148156,0.933644,0.8503505,0.5747137,0.7821866,0.48663735,0.9027357,0.89998305,0.9378896,0.8916683,0.9885741,0.9307759,0.93576777,0.83051306,0.90400696,0.8943132,0.9825405,0.92489296,0.8513763,0.8390993,0.88863635,0.8971684,0.8513415,0.88630825,0.9149731,0.94101334,0.9035826,0.46028873,0.4016643,0.8732889,0.9039358,0.85483223,0.9400703,0.9233101,0.85483223,0.48663735,0.9006391,0.90316355,0.46028873,0.89467776
0.91106164,0.9166951,0.8604566,0.904628,0.4952454,0.84797287,0.9999999,0.92649066,0.60734206,0.8893709,0.940681,0.42196316,0.90048295,0.90739083,0.93561125,0.8893709,0.89599913,0.8893709,0.64604354,0.89537597,0.64604354,0.8911927,0.45019495,0.7332407,0.73529375,0.8893709,0.909834,0.88611126,0.36840418,0.60564923,0.8692483,0.94269955,0.67919266,0.8999119,0.5457698,0.86784506,0.611553,0.41064763,0.8893709,0.830464,0.35446364,0.9441513,0.74921614,0.8996249,0.92177945,0.6241461,0.88262177,0.4820541,0.9252956,0.9005086,0.92197776,0.74672747,0.87553203,0.91195333,0.88081276,0.93954265,0.93652296,0.9206998,0.8688642,0.9013972,0.9719361,0.8992938,0.9451083,0.921887,0.86622924,0.77573264,0.71569514,0.90147424,0.8911927,0.41064763,0.37885463,0.7635361,0.9338845,0.761426,0.90048295,0.88721806,0.761426,0.4820541,0.9043298,0.9303868,0.41064763,0.90771115
0.8565034,0.9382669,0.83071625,0.8474151,0.45736563,0.80706555,0.92649066,1.0000002,0.58004314,0.9001427,0.86408997,0.4015531,0.8986212,0.8724073,0.88425374,0.9001427,0.85734546,0.9001427,0.5985939,0.8163829,0.5985939,0.8354335,0.40255302,0.72223675,0.6734162,0.9001427,0.8531219,0.9004185,0.3386565,0.55725974,0.8625728,0.91188776,0.60088336,0.87727916,0.5085726,0.86344963,0.5859369,0.38340786,0.9001427,0.7971287,0.31859726,0.9529089,0.7284349,0.90665436,0.9532262,0.5812596,0.86185575,0.4357393,0.857458,0.8656854,0.89460164,0.711061,0.84494436,0.84677863,0.8795343,0.97210675,0.8862145,0.9152487,0.8382308,0.9095577,0.93407786,0.83721805,0.9111723,0.88860774,0.83548856,0.78748703,0.6981733,0.83066213,0.8354335,0.38340786,0.3485462,0.7687484,0.8754684,0.7427789,0.8986212,0.8849032,0.7427789,0.4357393,0.8606164,0.87550044,0.38340786,0.81961703
0.6035488,0.6102561,0.56743056,0.5880691,0.76727146,0.5558341,0.60734206,0.58004314,0.99999976,0.5932014,0.6086378,0.7287415,0.5974196,0.5860918,0.6213026,0.5932014,0.6369011,0.5932014,0.9312847,0.59759337,0.9312847,0.6195272,0.71814907,0.521622,0.6449175,0.5932014,0.5945286,0.5988748,0.6067941,0.8391877,0.58710206,0.6166188,0.8359663,0.6325316,0.8398513,0.56903297,0.43469813,0.6455603,0.5932014,0.5561762,0.638499,0.62620896,0.48616016,0.58686703,0.6125128,0.93345034,0.5959334,0.7521445,0.6289305,0.6532732,0.5930626,0.5227063,0.5677378,0.60362697,0.58394057,0.5911027,0.6220468,0.62745255,0.5769035,0.5891754,0.6321703,0.6439508,0.6140875,0.6263659,0.63518083,0.5451244,0.4829683,0.6001781,0.6195272,0.6455603,0.67464256,0.5468321,0.623542,0.5415437,0.5974196,0.5881626,0.5415437,0.7521445,0.6377905,0.6345854,0.6455603,0.5997905
0.89631104,0.96492684,0.93723875,0.90099907,0.45091337,0.9282524,0.8893709,0.9001427,0.5932014,1.0000001,0.89298344,0.48582608,0.9959606,0.94242465,0.9028201,1.0000001,0.9208592,1.0000001,0.5927525,0.862896,0.5927525,0.8689316,0.4391362,0.8560753,0.7427528,1.0000001,0.89639723,0.9990051,0.4010499,0.51327807,0.90224445,0.9175632,0.59969914,0.9048749,0.5240259,0.81838226,0.7174325,0.45674083,1.0000001,0.91309214,0.37878382,0.9395004,0.8356379,0.9887934,0.93253446,0.5844352,0.81006074,0.47762915,0.90348506,0.92616236,0.964323,0.8394518,0.9528597,0.8835062,0.9806813,0.9164791,0.9132119,0.96301156,0.9513071,0.9950174,0.89701015,0.8412401,0.91215396,0.91631854,0.8709985,0.90515435,0.8465564,0.878644,0.8689316,0.45674083,0.40773973,0.8910159,0.9041498,0.87574613,0.9959606,0.97089016,0.87574613,0.47762915,0.91710395,0.91207814,0.45674083,0.83636796
