0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132
0.0,10.585652,14.331407,11.28647,15.208077,10.053387,10.08933,10.422809,11.28647,5.117662,12.349032,15.180375,12.984101,11.650203,17.15068,6.2642713,13.309975,10.19535,15.472937,6.648416,13.225844,7.786022,14.838882,14.329375,15.120456,14.292009,15.190081,14.629339,15.157274,15.006887,15.754697,14.783693,11.344405,14.700431,14.828752,6.0533648,14.221819,6.3881326,9.975218,7.1447973,10.071253,14.324399,14.371779,15.970678,14.116261,15.914147,7.4235106,15.160268,16.118525,18.571877,9.608469,9.098105,15.178105,11.372893,6.3770356,14.797874,11.389456,5.6229653,15.893177,15.587171,15.697335,9.244169,10.336524,9.660368,13.751775,21.165726,6.243501,15.016132,9.864311,10.5527,11.5566025,14.575505,15.427272,17.63103,10.618189,14.231352,14.250834,15.085578,9.256991,15.021441,7.428276,12.009049,15.027308,16.659578,14.204193,14.620337,7.3052096,10.83508,8.129414,6.1135283,6.9631977,8.592324,10.960159,6.720952,10.004817,13.942983,10.097907,11.13214,9.442996,10.974137,5.784354,14.1734,16.993921,13.0139885,14.194467,11.095428,13.783767,14.203742,15.287753,15.733604,13.200304,6.2277737,10.221223,15.485215,14.1313505,10.78149,5.8609242,8.428754,13.768761,15.042393,9.814116,13.099541,16.99834,15.280026,11.171965,23.220043,8.158947,13.401497,10.485906,14.77735,15.766109,14.88491,9.099784
10.585652,0.0,12.080221,7.0641284,14.310871,5.713461,7.193453,8.125185,7.0641284,12.106689,10.182744,13.475085,10.468806,6.7704396,17.34467,11.730243,11.742165,6.4758153,13.373618,8.3227215,10.66209,8.492032,13.347293,12.2586975,13.600957,13.1031065,13.164057,12.612658,13.881651,14.267922,14.185733,13.438917,6.663017,12.580452,12.483258,12.535207,14.076763,8.639011,5.6660194,12.319405,6.357169,10.03326,12.453759,14.245948,12.593333,13.856029,12.819601,13.673458,13.478148,19.031853,7.4794655,6.853457,13.4370365,6.781046,12.730246,12.617752,8.769649,12.430375,13.539888,14.2266035,14.442361,6.659031,8.127397,6.592841,12.103939,20.543112,11.983705,13.840193,6.3535028,7.115932,8.2236395,12.293379,13.09618,16.078514,6.1792564,13.2339945,11.991349,12.761146,6.346368,12.299157,8.188058,7.69603,12.565701,14.649029,11.579657,11.776398,11.282035,7.314624,14.492118,12.091212,12.471176,14.285126,4.8721824,13.168128,5.666849,12.127822,5.27367,6.879152,5.410951,6.2120676,10.930089,11.7217,14.335029,12.328932,12.418017,6.514804,12.4093685,12.082245,12.985625,14.613422,11.666234,12.116128,5.2440386,12.943707,12.297467,7.1123614,11.668821,7.0202847,11.581594,12.7316,6.6168327,10.1953125,17.895567,14.401966,6.3635054,22.112316,7.637859,11.45799,6.941036,14.427253,13.073101,12.773327,14.973735
14.331407,12.080221,0.0,13.051271,9.65113,11.660124,12.37916,13.622818,13.051271,14.831611,8.192023,9.100122,5.9492965,13.448565,17.487955,14.726097,7.7661304,12.354899,9.864631,12.974902,8.070633,12.555727,8.074789,8.624793,8.862069,7.4669905,7.2073426,8.011941,8.993528,8.997653,8.09357,7.5458665,12.825572,9.192863,9.645677,15.463888,11.158277,12.8974495,11.465664,15.687078,12.407799,15.848981,8.991857,8.3012295,8.754636,9.942717,15.775216,7.9315596,11.16859,18.7932,12.02282,12.00324,9.690486,13.422852,16.0947,7.5255413,12.30391,15.413686,9.1596775,9.104089,8.348461,11.662725,12.700411,11.942863,8.4327135,21.705519,15.07358,9.39492,12.391298,12.3561,13.774207,11.777102,7.763539,10.913144,12.239022,10.706559,11.173638,10.905651,12.160072,9.529121,12.977859,14.047971,6.5752363,10.118209,10.558386,10.147969,15.02167,12.133391,16.404995,15.08193,14.542681,16.259699,12.451616,15.737823,12.24601,8.961074,11.770767,11.518324,11.851592,12.058611,14.066088,7.6263103,10.235287,9.795598,9.346078,12.95215,8.3659115,10.595351,9.178108,9.698075,8.9909525,15.348612,11.731617,8.960611,8.904432,12.653498,14.910722,12.525409,8.321987,8.706703,11.637736,7.8956923,16.248213,10.037333,12.239858,22.90336,12.77607,7.23358,12.1744375,9.958294,12.420916,9.319283,16.844645
11.28647,7.0641284,13.051271,0.0,14.540092,6.770564,6.6882606,7.0757804,0.0,13.271898,11.481064,13.994477,11.927785,7.0320168,17.583817,12.018926,12.448807,7.1633453,13.592089,8.384741,11.568283,7.993726,13.604464,12.772382,13.947352,13.775673,13.736529,12.969702,14.295645,14.638064,14.493408,14.059232,8.116346,12.573352,12.746569,13.044339,14.408446,8.8428545,7.806846,12.748062,6.2027807,8.430198,12.633634,14.916015,12.443715,14.019114,13.450895,14.136425,13.542259,19.13043,8.269726,7.128384,13.895333,5.143234,12.7279625,13.302809,9.363888,12.970957,13.888829,14.489861,14.968276,6.1340184,7.911124,6.371208,11.995926,20.404448,12.678471,14.163318,7.1639204,8.422839,5.816387,12.871419,13.5344,16.33719,7.2560124,13.542998,12.569757,13.630325,6.671155,12.461308,8.730682,5.068181,13.540572,15.381816,11.727438,12.252653,11.88318,6.8466296,15.231538,13.295075,13.222105,15.35043,8.310301,14.044354,7.336499,12.520536,7.798536,8.096437,7.2364187,7.7399693,11.5489645,12.219672,14.912207,13.002401,12.828235,7.974351,13.190968,12.293599,13.249929,14.960161,12.295957,12.814168,7.1125774,13.747776,12.930065,6.4305816,12.268501,7.083037,12.156673,13.299266,7.971765,11.175894,18.073391,15.077202,7.6499476,21.662964,7.4478493,12.449091,8.550609,14.8287525,13.192006,12.96287,16.051386
15.208077,14.310871,9.65113,14.540092,0.0,13.6274185,13.868467,14.76601,14.540092,15.798119,10.555005,6.4636765,9.60846,15.359719,17.948606,15.533975,7.813195,14.326908,8.890685,14.013148,9.606057,13.608053,6.2776165,9.575345,7.798035,9.27383,9.255294,8.09785,8.3110895,6.904909,7.8362145,6.951652,15.277506,9.803872,11.535183,15.823771,9.777753,13.929103,13.497553,16.342323,14.5048685,17.704544,10.055807,7.4263196,8.045447,10.696112,16.389286,7.0092883,12.338284,19.197794,13.545171,13.563078,7.286022,14.272448,16.514364,8.655445,13.721393,16.098047,9.222011,7.9980235,7.913968,13.106709,14.020932,13.64142,7.7014494,22.45644,15.806657,6.517829,14.629107,14.5931225,14.936725,13.941186,8.88942,9.638497,13.980653,10.473675,10.258359,12.123583,13.5609865,10.582902,14.017651,15.451839,9.85641,10.714698,10.976048,10.419447,15.719772,13.553054,16.537424,15.816501,15.249791,16.366581,14.590383,16.177797,14.171316,9.019706,14.183153,13.917191,13.716753,14.206591,14.864799,9.212265,11.488147,10.356195,9.631127,14.551154,6.8730726,11.006464,9.441756,6.713297,8.9313965,16.261326,13.828935,9.963249,10.108633,14.484276,15.73225,14.135757,8.929135,9.701403,13.514672,10.768339,15.449162,9.329382,14.29568,23.471512,13.684804,8.520421,14.127926,5.198911,13.1533575,10.727953,16.977497
10.053387,5.713461,11.660124,6.770564,13.6274185,0.0,5.085066,7.078232,6.770564,11.807279,10.243295,13.053616,10.823451,6.140225,17.038057,11.093413,10.924359,4.9563513,12.758007,7.1455245,10.893551,7.1068573,12.98865,12.050492,13.348535,12.348491,12.69892,12.0696535,13.513755,13.844403,13.625288,12.910188,7.3656797,11.998395,12.106024,11.860484,13.356136,7.6390595,5.9061255,11.894466,5.956428,10.378183,11.612376,14.011909,11.833662,13.5082035,12.399366,12.934586,13.052285,18.77958,6.2437935,4.8339663,12.961587,6.9334106,12.323245,12.321218,7.4855742,11.902751,13.2875595,13.990555,13.718476,4.8589644,6.380688,5.471197,11.546684,20.368052,11.456874,12.910252,5.905051,6.665796,7.432933,11.762318,12.803182,15.556404,6.8165646,12.587251,11.83552,12.487637,4.8996897,12.167732,6.794784,8.019257,12.288973,14.175675,11.335976,11.690502,10.753841,6.4564314,13.666631,11.508115,11.815042,13.832835,5.8534427,12.573739,4.1119547,11.626289,5.7017374,5.502654,5.1972556,5.10301,9.915005,11.236874,14.262692,11.519791,11.894254,6.3454027,11.940886,11.639933,12.597826,14.062246,11.095218,11.739629,4.606981,12.486244,11.649866,6.3393273,11.247537,6.278709,11.32112,12.213258,5.0634108,10.139999,17.627245,13.685514,5.8798075,22.028738,6.3758874,11.143662,6.689717,13.846527,12.990221,12.098109,14.467379
10.08933,7.193453,12.37916,6.6882606,13.868467,5.085066,0.0,6.6672125,6.6882606,12.175399,10.570978,13.256478,11.454851,6.279921,17.09836,10.921494,11.067649,4.687307,12.358264,6.6312566,11.060403,6.7283225,13.151262,12.098739,13.88866,12.442735,12.680013,11.992265,13.652127,14.444987,13.705646,13.244045,7.884923,11.776922,11.264435,11.56605,13.532031,7.2886696,6.932038,11.447545,6.4229484,9.8007965,11.440838,14.280863,11.828546,13.459609,12.304129,13.158498,12.254886,18.800665,6.2345357,4.559668,12.93958,7.3958282,11.746338,12.256841,8.029649,12.007253,13.151519,14.2153,13.690723,4.970068,4.337248,4.7642636,11.509097,19.538166,11.7046795,12.99168,6.635081,7.234898,7.802918,10.79629,13.055461,15.364554,7.1978436,12.770907,11.58486,12.174447,5.1730633,11.770334,6.1119637,7.925537,12.329198,13.871656,10.848103,11.367886,10.19653,7.405214,13.754131,11.724189,12.156682,13.808439,7.3577623,12.689696,6.0891347,11.51358,7.3867884,6.2918158,6.1951046,6.5423517,10.162598,11.188522,14.174646,11.583287,12.067433,6.6960263,12.435223,11.4696665,12.19642,14.348094,11.006685,11.730148,5.631531,12.064905,12.055787,6.5221868,11.361388,6.164341,11.14097,11.685922,6.318749,9.887054,18.045958,13.871217,6.40234,21.338182,6.402965,11.426956,7.4229774,14.240538,12.217739,11.661168,14.537549
10.422809,8.125185,13.622818,7.0757804,14.76601,7.078232,6.6672125,0.0,7.0757804,12.126193,11.618218,14.495725,12.360543,7.470142,17.776516,11.576744,12.754976,7.4243937,14.264036,7.237398,12.558329,7.125008,14.004068,13.604212,14.4635105,13.863079,13.922882,13.498229,13.947963,15.198452,14.985135,14.640166,8.779289,12.893552,13.188679,11.86692,14.392395,7.256498,8.006947,11.774715,8.220908,10.462239,13.073863,15.182662,12.484722,14.473174,12.547513,14.41192,14.511445,19.137321,7.499816,6.5026755,14.531828,7.001737,12.123937,13.502426,9.190495,12.056955,14.448613,14.721693,15.086297,6.274604,6.838255,6.1294746,12.889465,20.307495,12.039882,14.258508,7.877756,7.9040127,7.37648,13.258599,13.942761,16.691368,8.417006,13.719227,12.803853,13.7782345,6.460023,13.34952,6.998094,8.064616,13.80733,15.329321,12.445524,12.594349,10.671121,7.4094605,13.556206,12.130679,12.492306,13.956847,8.622584,12.820777,7.3751426,13.024805,8.598622,7.49395,7.9725494,8.128058,9.948371,12.483377,15.278111,12.597052,13.522707,8.514819,13.63688,12.587165,13.495611,15.002142,12.298916,12.0516405,7.278999,13.94147,13.757528,6.7547536,11.158277,6.9698644,12.394474,13.430662,7.57218,11.768713,18.098253,14.856205,8.008965,21.557684,6.2076845,12.399116,8.579082,14.813928,14.075144,13.04227,14.473628
11.28647,7.0641284,13.051271,0.0,14.540092,6.770564,6.6882606,7.0757804,0.0,13.271898,11.481064,13.994477,11.927785,7.0320168,17.583817,12.018926,12.448807,7.1633453,13.592089,8.384741,11.568283,7.993726,13.604464,12.772382,13.947352,13.775673,13.736529,12.969702,14.295645,14.638064,14.493408,14.059232,8.116346,12.573352,12.746569,13.044339,14.408446,8.8428545,7.806846,12.748062,6.2027807,8.430198,12.633634,14.916015,12.443715,14.019114,13.450895,14.136425,13.542259,19.13043,8.269726,7.128384,13.895333,5.143234,12.7279625,13.302809,9.363888,12.970957,13.888829,14.489861,14.968276,6.1340184,7.911124,6.371208,11.995926,20.404448,12.678471,14.163318,7.1639204,8.422839,5.816387,12.871419,13.5344,16.33719,7.2560124,13.542998,12.569757,13.630325,6.671155,12.461308,8.730682,5.068181,13.540572,15.381816,11.727438,12.252653,11.88318,6.8466296,15.231538,13.295075,13.222105,15.35043,8.310301,14.044354,7.336499,12.520536,7.798536,8.096437,7.2364187,7.7399693,11.5489645,12.219672,14.912207,13.002401,12.828235,7.974351,13.190968,12.293599,13.249929,14.960161,12.295957,12.814168,7.1125774,13.747776,12.930065,6.4305816,12.268501,7.083037,12.156673,13.299266,7.971765,11.175894,18.073391,15.077202,7.6499476,21.662964,7.4478493,12.449091,8.550609,14.8287525,13.192006,12.96287,16.051386
5.117662,12.106689,14.831611,13.271898,15.798119,11.807279,12.175399,12.126193,13.271898,0.0,12.902317,15.607839,13.586112,13.724878,17.391413,6.9273624,13.977734,11.998986,16.415983,8.846191,14.130029,9.812356,15.503057,14.916253,15.578869,14.734091,15.8994875,15.455737,15.854953,15.217477,16.184595,15.239713,12.374543,15.778617,15.799877,6.553724,14.594456,8.211177,11.3157425,7.991426,11.730177,16.203129,15.404218,16.351276,15.006361,16.757223,7.860078,15.7199745,17.315706,18.57983,11.498309,11.083985,15.950519,13.269205,7.990346,15.552156,12.356,5.605168,16.695564,15.988143,16.274265,11.425942,12.379245,11.67418,14.693825,21.684237,6.579067,15.655208,11.232779,11.656921,13.522274,15.787536,15.9656725,18.178135,12.302971,14.8401575,15.477484,15.879401,11.259238,16.007277,9.538056,14.087653,15.677137,17.309036,15.393133,15.806618,8.633842,12.552002,7.468839,5.5690756,6.5278664,8.1336775,12.218574,6.3816266,11.489048,14.657939,11.229251,12.595397,10.966909,12.622029,6.999098,15.135538,17.7144,13.731772,14.878732,12.684641,14.12309,15.065963,16.219315,16.213165,14.069748,6.467906,11.846775,16.478575,14.767294,12.468265,6.0975475,10.477159,14.643447,15.849206,11.5170555,13.801173,16.792145,15.637902,12.922917,23.684393,10.3700075,14.009215,12.052876,15.035501,17.241364,15.802171,8.531201
